interface_rank,selection_reason,boundary_id,interface_pair,side,Mach,eta,chart_id,samepoint_ci_abs_diff,samepoint_p_overlap,samepoint_p_rel,point_id,alpha,checkpoint,field_family,checkpoint_ymax,ci_ref,ci_pred,ci_abs_err,ci_rel_err,ci_rel_err_reg,omega_ref,omega_pred,omega_abs_err,omega_rel_err,omega_rel_err_reg,near_neutral,n_modal_mask,alignment_real,alignment_imag,success,error,p_rel,p_overlap,q_rel,q_overlap,rho_rel,rho_overlap,u_rel,u_overlap,v_rel,v_overlap,gamma_rel,technical_success,technical_error
3,worst_ci_jump,ROUTE_0292,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,plus,0.0500499995052814,0.1607999999999999,LOWM_EXT_VLOW_MOD,0.0029857439097475,0.9998420368503907,0.0177736137817237,ROUTE_0292__plus,0.16059847151650858,assets/pinn_subsonic/joint_ci_mode_atlas_v2/LOWM_EXT_VLOW_MOD/model_state.pt,pQscaled,120.0,0.74791114221156,0.7480033099448238,9.216773326381489e-05,0.00012323353412181632,0.00012323353412181632,0.1201133862693426,0.12012818826642792,1.4801997085311935e-05,0.00012323353412183296,0.00012323353412183296,False,2361,400.0239615288439,-0.034254688448254265,True,,0.0035153980836419136,0.9999938209690667,0.008552341893921827,0.9999795835076101,0.0035153980836419105,0.9999938209690664,0.0069790993162514225,0.9999887124498149,0.008321446570714755,0.9999817464352873,0.011028371057185222,True,
