interface_rank,selection_reason,boundary_id,interface_pair,side,Mach,eta,chart_id,samepoint_ci_abs_diff,samepoint_p_overlap,samepoint_p_rel,point_id,alpha,checkpoint,field_family,checkpoint_ymax,ci_ref,ci_pred,ci_abs_err,ci_rel_err,ci_rel_err_reg,omega_ref,omega_pred,omega_abs_err,omega_rel_err,omega_rel_err_reg,near_neutral,n_modal_mask,alignment_real,alignment_imag,success,error,p_rel,p_overlap,q_rel,q_overlap,rho_rel,rho_overlap,u_rel,u_overlap,v_rel,v_overlap,gamma_rel,technical_success,technical_error
4,worst_ci_jump,ROUTE_0278,LMEDGE_LOW__LMEDGE_MID,minus,0.0327999999999999,0.3499499995052814,LMEDGE_LOW,0.0022605251407783,0.9998489179549286,0.0173822111469903,ROUTE_0278__minus,0.349761703743891,assets/pinn_subsonic/joint_ci_mode_atlas_v2/LMEDGE_LOW/model_state.pt,pq_etaaware,100.0,0.5218060582227791,0.5195070640962005,0.002298994126578635,0.004405840235754997,0.004405840235754997,0.1825077759478832,0.18170367584527386,0.0008041001026093397,0.004405840235754985,0.004405840235754985,False,4799,929.6326778756307,0.045848564630678545,True,,0.002016625661116293,0.9999979666084039,0.0024737966430983735,0.9999970201354451,0.002016625661116294,0.9999979666084038,0.008376888419316792,0.9999851637545235,0.0028421668199879314,0.9999968354663035,0.025454574117033574,True,
