model,subset,n_modes,cr_abs_error_mean,cr_abs_error_median,cr_abs_error_max,ci_abs_error_mean,ci_abs_error_median,ci_abs_error_max,kappa_nrmse_mean,kappa_nrmse_median,kappa_nrmse_max,q_nrmse_mean,q_nrmse_median,q_nrmse_max,log_amp_rmse_mean,log_amp_rmse_median,log_amp_rmse_max,amplitude_rel_l2_mean,amplitude_rel_l2_median,amplitude_rel_l2_max,phase_rmse_mean,phase_rmse_median,phase_rmse_max,pressure_rel_l2_mean,pressure_rel_l2_median,pressure_rel_l2_max,pressure_overlap_error_mean,pressure_overlap_error_median,pressure_overlap_error_max
S4,all,45,0.0020023996092590163,0.001929992676850345,0.008727530290837393,0.005195210910491708,0.004313917909245851,0.020576527682800598,0.2603450155701774,0.3185334860043066,0.5500645797848761,0.11380581744675367,0.12849161821011454,0.22082964236258423,0.1682525622321436,0.16877917538868006,0.3402091982662056,0.07244722487452844,0.07545325427037079,0.12749386931384596,0.5456637457525387,0.6311805057580733,0.9559178587672894,0.340259894153432,0.3452489545979992,0.6273841911061806,0.04763959924673485,0.02963170123583514,0.14659211141271178
S4,off_anchor,41,0.0021956997382051265,0.002168801129266651,0.008727530290837393,0.005701132682884016,0.004924353267545312,0.020576527682800598,0.2686785236865765,0.3188569780473747,0.5500645797848761,0.11728443718773354,0.1341660163178547,0.22082964236258423,0.1709820518035195,0.16877917538868006,0.3366702208371764,0.07475139431200879,0.07545325427037079,0.12749386931384596,0.555555507650219,0.6311805057580733,0.9559178587672894,0.34778316302819523,0.3452489545979992,0.6273841911061806,0.04790703785602038,0.02963170123583514,0.14659211141271178
S4,S4M2_modal_anchor,4,2.107328756138782e-05,1.328171982356574e-05,5.5219063426759085e-05,9.512743470558053e-06,4.622635054610594e-06,2.8042100845310225e-05,0.17492655737708707,0.17285714893544174,0.34995616252703526,0.07814996510170988,0.06381096757519199,0.18357745039697942,0.140275294125541,0.1077291092594574,0.3402091982662056,0.048829488140354864,0.04723450538206255,0.09863831957947353,0.44427318630131585,0.48683876320644726,0.7967870768864641,0.26314638818710984,0.21408068667084906,0.621497241676447,0.044898353501558325,0.016992545286726835,0.1456053668490952
S4M2,all,45,0.0022796188252878656,0.0022939532915279837,0.008903751423115835,0.005251006571085548,0.004331505470406177,0.02074032869722397,0.0856647505775481,0.05601545608340181,0.5172651876413098,0.02436304187863508,0.018048481786948595,0.15415857708695757,0.028537298200100775,0.024503888422100877,0.1061281751337701,0.015448678664121095,0.01471028587373813,0.039910854368612754,0.12438023973722843,0.07114911340181754,0.8194038449724649,0.06425103647345469,0.06327140744363928,0.22997931823711515,0.0011420283371767889,0.0008327650086791261,0.008323054307357802
S4M2,off_anchor,41,0.0025016714595286517,0.0024010685412699795,0.008903751423115835,0.005763285766951325,0.005001533831948846,0.02074032869722397,0.09238689011688463,0.06048975119656048,0.5172651876413098,0.026368882393660996,0.01919644297954769,0.15415857708695757,0.029296992664049133,0.024503888422100877,0.1061281751337701,0.016527085414933775,0.0157763083461362,0.039910854368612754,0.1301840822951229,0.07981107419463676,0.8194038449724649,0.06994379917004016,0.06779090793531445,0.22997931823711515,0.0012522513978820576,0.0008684487616890113,0.008323054307357802
S4M2,S4M2_modal_anchor,4,3.5793243198106728e-06,2.7913023430969908e-06,7.416138316895804e-06,1.4481346132552524e-07,1.2681516401357937e-07,3.11083616283403e-07,0.016762820299348818,0.010897024506198973,0.03850525650960435,0.003803176599619423,0.0025839820094587258,0.00807290969488296,0.02075042994463009,0.02266715220097954,0.029585303522138565,0.004395009468291126,0.004233826537357322,0.006351401113515943,0.06489085351880995,0.007715020793982657,0.24209546694478182,0.005900218833453579,0.00590111358699953,0.008683596717185212,1.2241964947784512e-05,1.2408445482225972e-05,1.9874947121301112e-05
