model,final_reference_id,alpha,role,is_spectral_anchor,is_S4M2_modal_anchor,n_domain,n_amplitude_mask,cr_reference,cr_prediction,cr_abs_error,ci_reference,ci_prediction,ci_abs_error,kappa_nrmse,q_nrmse,kappa_max_abs,q_max_abs,log_amp_rmse,amplitude_rel_l2,phase_rmse,pressure_rel_l2,pressure_overlap_error
S4,M1.500000_a0.16500000,0.165,off_anchor,False,False,3271,3271,0.3691768912189201,0.36634188890457153,0.002835002314348578,0.037220759251363,0.04413527250289917,0.006914513251536171,0.3274262008998275,0.15547939766018323,0.058093290017559925,0.06418940711222305,0.07577968014053918,0.07356281837085556,0.7772414000879879,0.3780944038773553,0.06365986392821832
S4,M1.500000_a0.17000000,0.17,off_anchor,False,False,3275,3275,0.3713027528389057,0.36822670698165894,0.0030760458572467453,0.035629382304755,0.04294556379318237,0.007316181488427373,0.34032333154403294,0.1506572561499379,0.06543572633302236,0.06554498963000013,0.114126079186064,0.08491842180002551,0.7885203175156489,0.30276537245716495,0.04409352724491866
S4,M1.500000_a0.17500000,0.175,off_anchor,False,False,3278,3278,0.3733625163855322,0.3702170252799988,0.0031454911055334156,0.0340136833360583,0.04128531366586685,0.00727163032980855,0.3540297904244078,0.14696788423031945,0.07161827828294033,0.0660429095711112,0.16462337746995478,0.09524519363650344,0.8022473480123107,0.24195887555915527,0.02926965854198149
S4,M1.500000_a0.18000000,0.18,off_anchor,False,False,3280,3280,0.3753597021383517,0.3723302483558655,0.0030294537824862022,0.0323754101889196,0.03915367275476456,0.006778262565844954,0.3648610290423949,0.14415118447660086,0.07629960900933021,0.06559422667372154,0.21510809766454783,0.10305508560733545,0.817270496639135,0.21866521484180054,0.020477773056933435
S4,M1.500000_a0.18500000,0.185,off_anchor,False,False,3284,3284,0.3772975914074026,0.37457364797592163,0.0027239434314809685,0.0307161740099197,0.03658527508378029,0.005869101073860589,0.36999653845217045,0.14150789590122648,0.07926896490256821,0.06417707746312773,0.26005532648399804,0.10781781405606328,0.8312858582472741,0.24194418022042452,0.017670835605207547
S4,M1.500000_a0.19000000,0.19,off_anchor,False,False,3288,3288,0.3791792469131422,0.37694209814071655,0.0022371487724256456,0.0290374633147935,0.033653248101472855,0.004615784786679355,0.36800375097255433,0.13838219118137665,0.08092915799165186,0.061860698619026454,0.2963640556085576,0.10946235282651672,0.8393448576602722,0.2916736119217636,0.019582224163482542
S4,M1.500000_a0.19500000,0.195,off_anchor,False,False,3292,3292,0.3810075315624341,0.3794156312942505,0.0015919002681836214,0.0273406565891719,0.030467422679066658,0.003126766089894758,0.3584244709850733,0.1341660163178547,0.0809869854833572,0.061941133582676465,0.32222887081766655,0.10822722925328719,0.8378688147422286,0.3452489545979992,0.024264178365315914
S4,M1.500000_a0.20000000,0.2,off_anchor,False,False,3294,3294,0.3827851238109725,0.3819580376148224,0.0008270861961501286,0.0256270327916779,0.027165422216057777,0.001538389424379876,0.3417366296451155,0.12849161821011454,0.07910343446492411,0.06078290007806142,0.3366702208371764,0.10446266988460477,0.8229136753085633,0.3903517537083426,0.02963170123583514
S4,M1.500000_a0.20500000,0.205,S4M2_modal_anchor,True,True,3299,3299,0.3845145331817926,0.38451704382896423,2.510647171660718e-06,0.0238977814289654,0.023896679282188416,1.1021467769857518e-06,0.3185334860043066,0.12108427066322562,0.07542220685770096,0.05838771618994285,0.3402091982662056,0.09863831957947353,0.7967870768864641,0.4216418121824509,0.03397060527734719
S4,M1.500000_a0.21000000,0.21,off_anchor,False,False,3303,3303,0.3861981129078951,0.3870270848274231,0.000828971919528021,0.0221540099667619,0.020801635459065437,0.0013523745076964612,0.2903007413462852,0.11198068330219019,0.07015293930602459,0.054834572899472564,0.3328019126546437,0.09113884453297479,0.7551124485189373,0.43686703627289336,0.03612198687458623
S4,M1.500000_a0.21500000,0.215,off_anchor,False,False,3306,3306,0.3878380721661077,0.3894146680831909,0.0015765959170832011,0.0203967524448943,0.017991935834288597,0.002404816610605702,0.2581677122289064,0.10133405051786742,0.06354263771038182,0.05023659484264656,0.3155466962415508,0.08227853474424471,0.6992381941366393,0.4352037773645074,0.035518477801445236
S4,M1.500000_a0.22000000,0.22,off_anchor,False,False,3311,3311,0.3894364866610318,0.39160528779029846,0.002168801129266651,0.0186269745723128,0.015537504106760025,0.003089470465552774,0.2232240029053342,0.08927243010080906,0.05585045030776385,0.044725147588152825,0.2896140024854892,0.07241263016795743,0.6311805057580733,0.4171265925553817,0.0322968325595433
S4,M1.500000_a0.22500000,0.225,off_anchor,False,False,3314,3314,0.3909953089569625,0.3935316205024719,0.0025363115455094287,0.0168455808336089,0.013464008457958698,0.0033815723756502013,0.18662295331046055,0.07607968266121438,0.047671012659548095,0.0384348406730158,0.25573035869733646,0.06169428622741575,0.5495865648712487,0.38271055244164814,0.02684862720726655
S4,M1.500000_a0.23000000,0.23,off_anchor,False,False,3319,3319,0.392516376067718,0.39514169096946716,0.002625314901749165,0.0150534184547582,0.011759954504668713,0.003293463950089488,0.14907327685794233,0.06193350733115916,0.03914344880783012,0.03149651599666211,0.21519490369603617,0.0503727499413009,0.9559178587672894,0.33309641464348794,0.020081900262659547
S4,M1.500000_a0.23500000,0.235,off_anchor,False,False,3323,3323,0.3940014195573408,0.3964065611362457,0.0024051415789049235,0.0132512826692283,0.010389148257672787,0.0028621344115555124,0.11129229645263856,0.04708566764789841,0.030006272755614932,0.024029200432928173,0.16877917538868006,0.03845648526395288,0.7135148069645004,0.2686350707397144,0.012886944585878357
S4,M1.500000_a0.24000000,0.24,off_anchor,False,False,3328,3328,0.3954520703716769,0.3973257839679718,0.0018737135962949014,0.0114399208398132,0.00930351484566927,0.0021364059941439296,0.07378426569526887,0.03169464658986416,0.020380359534698925,0.016138314555630064,0.11734988370519102,0.026228056120678456,0.6593487985351704,0.19078630612792483,0.006436277730213047
S4,M1.500000_a0.24500000,0.245,off_anchor,False,False,3333,3333,0.3968698690028414,0.3979278802871704,0.0010580112843290301,0.0096200339481258,0.008452994748950005,0.0011670391991757956,0.036926904471711874,0.015953291766384346,0.010823178897423846,0.008560693736911536,0.0618968823438881,0.013470342157067737,0.4323854074696962,0.10029716762104836,0.0017735017911397755
S4,M1.500000_a0.25000000,0.25,S4M2_modal_anchor,True,True,3337,3337,0.3982562675527282,0.3982643783092499,8.110756521684248e-06,0.0077922850962732,0.007791521493345499,7.636029277008002e-07,0.0040357691104295915,0.0014004748594760902,0.0038604098137989817,0.003629684008133016,0.014446296765200907,0.002210622217820851,0.24217601632316937,0.0029269377302940983,2.9565836844325233e-06
S4,M1.500000_a0.25500000,0.255,off_anchor,False,False,3343,3343,0.3996126402822758,0.3983992040157318,0.0012134362665439657,0.005957298014747,0.0072796279564499855,0.0013223299417029852,0.034791069777887866,0.016359845498382937,0.010460127245338763,0.00926417208097818,0.06594899825128964,0.014129819235002696,0.2705683981666655,0.11227771260512566,0.002106473083593241
S4,M1.500000_a0.26000000,0.26,off_anchor,False,False,3348,3348,0.4009402834535217,0.3983972668647766,0.0025430165887450618,0.004115655538778,0.0068849800154566765,0.0027693244766786767,0.06874899354060769,0.03256038653107288,0.021108271712809476,0.0181108392040929,0.13246085374783062,0.027773950044839044,0.34248196259974967,0.23066676550108453,0.008917229855481712
S4,M1.500000_a0.26500000,0.265,off_anchor,False,False,3353,3353,0.4022404297385316,0.3983154594898224,0.003924970248709192,0.0022679161425122,0.006581834051758051,0.004313917909245851,0.1017273557789464,0.04877981883180014,0.0318135837341357,0.02707922974190882,0.20260948799725084,0.04221004926552007,0.4191480919246906,0.3544770791609423,0.021125400153095164
S4,M1.500000_a0.27000000,0.27,off_anchor,False,False,3359,3359,0.403514362879259,0.39819714426994324,0.005317218609315777,0.0004165216734289,0.0063500963151454926,0.005933574641716593,0.1336857397950806,0.06493568074368933,0.04250488546946418,0.03635878180268067,0.2756808987784533,0.057110083716074976,0.5692520300959261,0.48221161756746367,0.03945519448190271
S4M2,M1.500000_a0.05000000,0.05,off_anchor,False,False,3214,3214,0.2867884838082837,0.29569223523139954,0.008903751423115835,0.0578781158051297,0.07861844450235367,0.02074032869722397,0.5172651876413098,0.15415857708695757,0.015147339417392417,0.020514757202373602,0.0399387046093734,0.03350850315840063,0.130724262169047,0.11081158113402884,0.003115071451486595
S4M2,M1.500000_a0.05500000,0.055,off_anchor,False,False,3216,3216,0.2927446492549135,0.2978631854057312,0.0051185361508176985,0.0583866509164055,0.0729752853512764,0.0145886344348709,0.3430502712031066,0.10084144375338676,0.011969209255620129,0.015183966439967004,0.029528532600317056,0.024170186505811812,0.09341415803520083,0.07814536595569524,0.0015213421120807702
S4M2,M1.500000_a0.06000000,0.06,off_anchor,False,False,3218,3218,0.2983284136239438,0.30080264806747437,0.002474234443530565,0.0586268857628369,0.06765871495008469,0.009031829187247785,0.20612917105024883,0.05888365744259429,0.008578542661387325,0.010540368843456577,0.019849193724189636,0.015587498241636522,0.05840378814979879,0.04854203159497703,0.0005820194403080015
S4M2,M1.500000_a0.06500000,0.065,off_anchor,False,False,3220,3220,0.3035789845194382,0.3044069707393646,0.0008279862199264132,0.0586404622091123,0.06279266625642776,0.004152204047315464,0.09977080328720894,0.026431784487346396,0.0050627262685156715,0.008570383187852009,0.011927960531073102,0.008108049648501548,0.026844451961753467,0.022476292760022085,0.00013143660679215685
S4M2,M1.500000_a0.07000000,0.07,S4M2_modal_anchor,True,True,3223,3223,0.3085296796468241,0.308537095785141,7.416138316895804e-06,0.0584602672387943,0.058460578322410583,3.11083616283403e-07,0.03850525650960435,0.00807290969488296,0.00272960771771012,0.011675716783394501,0.008082111854422706,0.0037746692027697676,0.00981653150189591,0.005916435546669631,1.6446030601247053e-05
S4M2,M1.500000_a0.07500000,0.075,off_anchor,False,False,3224,3224,0.3132090515913153,0.3130314350128174,0.0001776165784979078,0.0581127147885543,0.054706815630197525,0.003405899158356776,0.07557540895277551,0.021399862741298684,0.004098808262807223,0.014786492006375416,0.010662996866070296,0.007091565953931478,0.030306288730742648,0.021632098915817848,0.00010181918891249975
S4M2,M1.500000_a0.08000000,0.08,off_anchor,False,False,3227,3227,0.3176417654238463,0.31772077083587646,7.90054120301531e-05,0.0576193324262716,0.051541998982429504,0.006077333443842092,0.12367114115497578,0.034502396808609045,0.006927273178701839,0.01742796693977814,0.015476670699668734,0.011780566748038259,0.05155553870337147,0.03765514204282705,0.00029062436797966384
S4M2,M1.500000_a0.08500000,0.085,off_anchor,False,False,3229,3229,0.3218492869365933,0.3224443793296814,0.0005950923930880814,0.0569978921594081,0.048950131982564926,0.008047760176843173,0.15946871494821366,0.043078378770193465,0.008976580362217022,0.01952867696704202,0.01983334805798455,0.0157763083461362,0.06837740672999244,0.050554576017297195,0.0005043370441840667
S4M2,M1.500000_a0.09000000,0.09,off_anchor,False,False,3231,3231,0.3258504254289729,0.327063649892807,0.001213224463834095,0.0562632320216114,0.04689643532037735,0.009366796701234054,0.18219646899126488,0.04738238169177034,0.010124444458357959,0.02079936174770585,0.023159640041272956,0.018880250479821194,0.08024422830256156,0.060504734912551636,0.0007022463554721137
S4M2,M1.500000_a0.09500000,0.095,off_anchor,False,False,3234,3234,0.3296617663816018,0.3314708173274994,0.0018090509458976167,0.0554278666161298,0.045334722846746445,0.010093143769383355,0.19282360402325574,0.04795329437513077,0.011731878375046783,0.021000781187681904,0.025348965827702807,0.021079723933978237,0.08700915725028734,0.06779090793531445,0.0008684487616890113
S4M2,M1.500000_a0.10000000,0.1,off_anchor,False,False,3236,3236,0.3332980185827091,0.33559197187423706,0.0022939532915279837,0.0545024471140046,0.044213391840457916,0.010289055273546684,0.1927786559824208,0.045542834046853845,0.012705625149384121,0.020106316450222563,0.026383163002347537,0.02235266692921557,0.08856576102318031,0.0724076927607133,0.0009878395821002472
S4M2,M1.500000_a0.10500000,0.105,off_anchor,False,False,3238,3238,0.3367722951175382,0.33938491344451904,0.0026126183269808423,0.0534961131632005,0.04347942769527435,0.010016685467926147,0.18365184739988286,0.04102724030850817,0.012986287559970465,0.018244956268581587,0.026402621483870063,0.022712101912074314,0.08569809128038094,0.07447568787661553,0.0010575189936781193
S4M2,M1.500000_a0.11000000,0.11,off_anchor,False,False,3241,3241,0.3400963428514539,0.3428340256214142,0.0027376827699602813,0.0524167659885181,0.043080415576696396,0.009336350411821702,0.16708338445129037,0.035376621147542774,0.012567750024020573,0.015669213091899503,0.025776877536195418,0.022144005492739344,0.07981107419463676,0.07385298556504162,0.0010649143296658226
S4M2,M1.500000_a0.11500000,0.115,off_anchor,False,False,3244,3244,0.3432807312668702,0.3459443747997284,0.0026636435328581953,0.0512712829522548,0.0429648831486702,0.0083063998035846,0.14478416925168888,0.029443274330807633,0.01149377828281585,0.01259446969749762,0.024503888422100877,0.020630702217979,0.07114911340181754,0.07027837024319683,0.0009948940827866348
S4M2,M1.500000_a0.12000000,0.12,off_anchor,False,False,3246,3246,0.3463350090058034,0.34873607754707336,0.0024010685412699795,0.0500656877706976,0.04308133199810982,0.006984355772587783,0.11843589949014684,0.023748241165192883,0.009848495659904338,0.010445549063438947,0.02290445266754511,0.018133487558938732,0.06071917848928565,0.06327140744363928,0.0008327650086791261
S4M2,M1.500000_a0.12500000,0.125,off_anchor,False,False,3249,3249,0.3492678340847004,0.35123956203460693,0.001971727949906521,0.0488052859720997,0.043376609683036804,0.005428676289062899,0.08973283507033182,0.018313581753574084,0.007746686194936785,0.008598336998496436,0.02243582630815661,0.01471028587373813,0.0487791287568223,0.052612535338281564,0.0005947197689691874
S4M2,M1.500000_a0.13000000,0.13,off_anchor,False,False,3251,3251,0.3520870854995211,0.35349228978157043,0.0014052042820493216,0.0474947792679625,0.043793924152851105,0.0037008551151113955,0.06048975119656048,0.012855385219679088,0.005992399851200448,0.00619887115267953,0.021893697555128433,0.01046498947578847,0.03481467567953118,0.03821674969019771,0.0003250246119744782
S4M2,M1.500000_a0.13500000,0.135,off_anchor,False,False,3254,3254,0.3547999528774636,0.35553619265556335,0.0007362397780997787,0.0461383483534535,0.044271137565374374,0.0018672107880791239,0.032845507133124105,0.007161553107404516,0.005271496139318845,0.0033574428120826116,0.024164165814801977,0.0057421540835311076,0.01846807402287004,0.02036149676276102,9.842355199440878e-05
S4M2,M1.500000_a0.14000000,0.14,S4M2_modal_anchor,True,True,3257,3257,0.3574130186646834,0.35741591453552246,2.8958708390702803e-06,0.0447397340201771,0.04473971948027611,1.4539900991539234e-08,0.013838758098088063,0.0024795141217969934,0.004454453240745598,0.0034569918689070778,0.027834414245956056,0.0027609836849339185,0.002037905542492659,0.003115051442630044,4.276021705384991e-06
S4M2,M1.500000_a0.14500000,0.145,off_anchor,False,False,3259,3259,0.3599323242867976,0.35917747020721436,0.0007548540795832559,0.0433022950552245,0.04512481763958931,0.0018225225843648066,0.02456731727993296,0.006550487967112828,0.0036133244396189344,0.003818317575062957,0.0303239839516523,0.006705599342815137,0.021592363519742513,0.02382725146146635,0.00012127543671192065
S4M2,M1.500000_a0.15000000,0.15,off_anchor,False,False,3262,3262,0.3623634285430809,0.36086711287498474,0.0014963156680961598,0.0418290599055481,0.045346781611442566,0.0035177217058944693,0.04210907935670845,0.01258618574721462,0.004437129574314767,0.0064342045625702116,0.03438550426864098,0.011945614970352783,0.043383348291741806,0.04718352803125708,0.0004868108712069441
S4M2,M1.500000_a0.15500000,0.155,off_anchor,False,False,3265,3265,0.3647114577304087,0.36253032088279724,0.0021811368476114534,0.0403227693778328,0.04532430320978165,0.005001533831948846,0.05605516883109239,0.018048481786948595,0.0061531845292566514,0.009107926599577931,0.037405302180518456,0.016791261395777374,0.06446397720430863,0.06950054101979031,0.0010701970085654766
S4M2,M1.500000_a0.16000000,0.16,off_anchor,False,False,3268,3268,0.3669811495888635,0.36421093344688416,0.0027702161419793647,0.0387859129695862,0.044979020953178406,0.006193107983592204,0.06518717976572791,0.02234567008159891,0.0073575921669346706,0.011229887891487211,0.03880413208913334,0.020767987751473167,0.08289899308733442,0.08888123687506543,0.0017640944132930603
S4M2,M1.500000_a0.16500000,0.165,off_anchor,False,False,3271,3271,0.3691768912189201,0.36594974994659424,0.003227141272325873,0.037220759251363,0.04424137622117996,0.007020616969816963,0.06933168427313315,0.025090394887887443,0.007999149848268834,0.012834748872228574,0.038270482337464606,0.023547498946198984,0.09678492442651253,0.10351444050974112,0.0024035396904600326
S4M2,M1.500000_a0.17000000,0.17,off_anchor,False,False,3275,3275,0.3713027528389057,0.3677835166454315,0.0035192361934741623,0.035629382304755,0.043057434260845184,0.007428051956090184,0.06874976127761288,0.02607480467908412,0.00807072407104275,0.013741416925295402,0.03647878264969399,0.024913096536308073,0.10455976628974785,0.11188446302138368,0.0028134050060271143
S4M2,M1.500000_a0.17500000,0.175,off_anchor,False,False,3278,3278,0.3733625163855322,0.3697431683540344,0.003619348031497771,0.0340136833360583,0.04139610007405281,0.0073824167379945085,0.06404532247020704,0.025281344991071965,0.007612462797861416,0.013780128936630942,0.032076536707936656,0.0247789099124075,0.10522276194772834,0.11299223418698741,0.0028695617655623007
S4M2,M1.500000_a0.18000000,0.18,off_anchor,False,False,3280,3280,0.3753597021383517,0.37185174226760864,0.003507959870743038,0.0323754101889196,0.03925630450248718,0.00688089431356758,0.05601545608340181,0.022886327994577793,0.006711660116491061,0.012942456566948757,0.02649544054567163,0.023181703357521743,0.0984185148284597,0.10644932134517276,0.0025435623687752873
S4M2,M1.500000_a0.18500000,0.185,off_anchor,False,False,3284,3284,0.3772975914074026,0.3741217255592346,0.0031758658481679802,0.0307161740099197,0.03667318448424339,0.005957010474323694,0.04562338180787336,0.01919644297954769,0.005491105681914882,0.011314610210591158,0.020727335969868265,0.020362933037639926,0.08511020509638142,0.09281273579948367,0.0019341917513129303
S4M2,M1.500000_a0.19000000,0.19,off_anchor,False,False,3288,3288,0.3791792469131422,0.3765518069267273,0.0026274399864149034,0.0290374633147935,0.0337211936712265,0.004683730356433002,0.0338847764897499,0.014643123717125601,0.004456601200640325,0.009052757858115823,0.015588298094208562,0.016639357762593187,0.06639995589144833,0.07313226807228763,0.0012081042713241175
S4M2,M1.500000_a0.19500000,0.195,off_anchor,False,False,3292,3292,0.3810075315624341,0.3791234493255615,0.0018840822368725862,0.0273406565891719,0.030512340366840363,0.0031716837776684624,0.021875015294425128,0.009714753835880252,0.004767600252944171,0.00658081729181248,0.013038574915099186,0.012487657353284552,0.04407007951055082,0.04911784396552675,0.0005592371038991573
S4M2,M1.500000_a0.20000000,0.2,off_anchor,False,False,3294,3294,0.3827851238109725,0.3817979693412781,0.00098715446969444,0.0256270327916779,0.027187053114175797,0.0015600203224978952,0.011182793945273179,0.005032356239539673,0.0049889571935446755,0.0039976660260167,0.014124519764047928,0.00859868485752252,0.020211210147683165,0.02309818988469344,0.00014006851512970986
S4M2,M1.500000_a0.20500000,0.205,S4M2_modal_anchor,True,True,3299,3299,0.3845145331817926,0.3845158517360687,1.3185542761529057e-06,0.0238977814289654,0.023897603154182434,1.7827478296719712e-07,0.007955290914309882,0.002688449897120458,0.005038922971095934,0.003747725639037386,0.017499890156003027,0.006351401113515943,0.005613510086069405,0.008683596717185212,1.9874947121301112e-05
S4M2,M1.500000_a0.21000000,0.21,off_anchor,False,False,3303,3303,0.3861981129078951,0.3871987760066986,0.0010006630988035337,0.0221540099667619,0.020786717534065247,0.001367292432696652,0.01459951199412696,0.00519674000446082,0.00513633361592393,0.0038852455405981035,0.020941496693822812,0.007003397876484138,0.025776390908327503,0.030845771931520185,0.0001719683964157559
