final_reference_id,alpha,role,cr_abs_error_S4,ci_abs_error_S4,kappa_nrmse_S4,q_nrmse_S4,log_amp_rmse_S4,amplitude_rel_l2_S4,phase_rmse_S4,pressure_rel_l2_S4,pressure_overlap_error_S4,cr_abs_error_S4M2,ci_abs_error_S4M2,kappa_nrmse_S4M2,q_nrmse_S4M2,log_amp_rmse_S4M2,amplitude_rel_l2_S4M2,phase_rmse_S4M2,pressure_rel_l2_S4M2,pressure_overlap_error_S4M2,delta_cr_abs_error_S4M2_minus_S4,delta_ci_abs_error_S4M2_minus_S4,delta_kappa_nrmse_S4M2_minus_S4,delta_q_nrmse_S4M2_minus_S4,delta_log_amp_rmse_S4M2_minus_S4,delta_amplitude_rel_l2_S4M2_minus_S4,delta_phase_rmse_S4M2_minus_S4,delta_pressure_rel_l2_S4M2_minus_S4,delta_pressure_overlap_error_S4M2_minus_S4
M1.500000_a0.10000000,0.1,off_anchor,0.0021133214155361624,0.010177330092205512,0.33386258464598767,0.14119488823164122,0.15486448708150843,0.10415666886648152,0.3862647972671207,0.38599467941923266,0.055019803656457866,0.0022939532915279837,0.010289055273546684,0.1927786559824208,0.045542834046853845,0.026383163002347537,0.02235266692921557,0.08856576102318031,0.0724076927607133,0.0009878395821002472,0.0001806318759918213,0.00011172518134117126,-0.14108392866356687,-0.09565205418478738,-0.1284813240791609,-0.08180400193726595,-0.2976990362439404,-0.31358698665851936,-0.05403196407435762
M1.500000_a0.10500000,0.105,off_anchor,0.0024055517910311353,0.00990485225316632,0.35752216771741857,0.1543635704116828,0.17619973054190977,0.11491095233596725,0.4448152974510491,0.4414864493684407,0.07140055694251601,0.0026126183269808423,0.010016685467926147,0.18365184739988286,0.04102724030850817,0.026402621483870063,0.022712101912074314,0.08569809128038094,0.07447568787661553,0.0010575189936781193,0.00020706653594970703,0.00011183321475982666,-0.17387032031753571,-0.11333633010317463,-0.1497971090580397,-0.09219885042389293,-0.3591172061706681,-0.3670107614918252,-0.0703430379488379
M1.500000_a0.11000000,0.11,off_anchor,0.0025190231306017608,0.009230134934831956,0.37413384932912386,0.16518605052830324,0.19560183397304304,0.12270665416552465,0.5003706017411805,0.4919856114442341,0.08824604266893998,0.0027376827699602813,0.009336350411821702,0.16708338445129037,0.035376621147542774,0.025776877536195418,0.022144005492739344,0.07981107419463676,0.07385298556504162,0.0010649143296658226,0.0002186596393585205,0.0001062154769897461,-0.2070504648778335,-0.12980942938076045,-0.1698249564368476,-0.1005626486727853,-0.4205595275465438,-0.4181326258791925,-0.08718112833927416
M1.500000_a0.11500000,0.115,off_anchor,0.002449066811666789,0.00821085355800965,0.3840642369590593,0.17369793611752166,0.21058712370861365,0.12701604209373657,0.5527623108253851,0.5365283086026614,0.10477592214027476,0.0026636435328581953,0.0083063998035846,0.14478416925168888,0.029443274330807633,0.024503888422100877,0.020630702217979,0.07114911340181754,0.07027837024319683,0.0009948940827866348,0.00021457672119140625,9.554624557495117e-05,-0.2392800677073704,-0.14425466178671403,-0.18608323528651277,-0.10638533987575757,-0.48161319742356756,-0.4662499383594646,-0.10378102805748812
M1.500000_a0.12000000,0.12,off_anchor,0.002205982538920126,0.006903826172205932,0.3875590540292711,0.1800411687858412,0.22104035324116084,0.12749386931384596,0.6004172125127204,0.5735887950443729,0.1199421596195529,0.0024010685412699795,0.006984355772587783,0.11843589949014684,0.023748241165192883,0.02290445266754511,0.018133487558938732,0.06071917848928565,0.06327140744363928,0.0008327650086791261,0.00019508600234985352,8.05296003818512e-05,-0.2691231545391243,-0.1562929276206483,-0.19813590057361571,-0.10936038175490723,-0.5396980340234347,-0.5103173876007336,-0.11910939461087378
M1.500000_a0.12500000,0.125,off_anchor,0.001810914618302517,0.005366829019527834,0.38493867368313955,0.18417185395228938,0.22701268233557437,0.12395257212488031,0.642807895093606,0.6020172430117209,0.13272614253239012,0.001971727949906521,0.005428676289062899,0.08973283507033182,0.018313581753574084,0.02243582630815661,0.01471028587373813,0.0487791287568223,0.052612535338281564,0.0005947197689691874,0.0001608133316040039,6.18472695350647e-05,-0.29520583861280775,-0.1658582721987153,-0.20457685602741776,-0.10924228625114218,-0.5940287663367837,-0.5494047076734393,-0.13213142276342094
M1.500000_a0.13000000,0.13,off_anchor,0.0012921044685880179,0.003660592177565619,0.37700642952401436,0.18609828456247987,0.22536400044097804,0.11635651822014188,0.6791813134151262,0.6204192393206782,0.14198142949959702,0.0014052042820493216,0.0037008551151113955,0.06048975119656048,0.012855385219679088,0.021893697555128433,0.01046498947578847,0.03481467567953118,0.03821674969019771,0.0003250246119744782,0.00011309981346130371,4.026293754577637e-05,-0.3165166783274539,-0.1732428993428008,-0.2034703028858496,-0.10589152874435341,-0.644366637735595,-0.5822024896304805,-0.14165640488762254
M1.500000_a0.13500000,0.135,off_anchor,0.0006826552024467025,0.0018505959933479837,0.3647402401572916,0.18586001863258175,0.21730774193732333,0.10519544175928083,0.7088325334545892,0.6273841911061806,0.14659211141271178,0.0007362397780997787,0.0018672107880791239,0.032845507133124105,0.007161553107404516,0.024164165814801977,0.0057421540835311076,0.01846807402287004,0.02036149676276102,9.842355199440878e-05,5.358457565307617e-05,1.6614794731140137e-05,-0.3318947330241675,-0.17869846552517724,-0.19314357612252137,-0.09945328767574972,-0.6903644594317191,-0.6070226943434196,-0.14649368786071737
M1.500000_a0.14000000,0.14,S4M2_modal_anchor,1.8452683125447233e-05,8.143123332235436e-06,0.34995616252703526,0.18357745039697942,0.2010119217537139,0.09148402021020874,0.7315015100897252,0.621497241676447,0.1456053668490952,2.8958708390702803e-06,1.4539900991539234e-08,0.013838758098088063,0.0024795141217969934,0.027834414245956056,0.0027609836849339185,0.002037905542492659,0.003115051442630044,4.276021705384991e-06,-1.5556812286376953e-05,-8.128583431243896e-06,-0.3361174044289472,-0.18109793627518242,-0.17317750750775784,-0.08872303652527481,-0.7294636045472326,-0.618382190233817,-0.1456010908273898
M1.500000_a0.14500000,0.145,off_anchor,0.0006632119382410928,0.0017896841503838648,0.3351960727792678,0.17949548218488987,0.17502759774415572,0.0771663963589684,0.7473521496466062,0.6014737927479173,0.13846459960837598,0.0007548540795832559,0.0018225225843648066,0.02456731727993296,0.006550487967112828,0.0303239839516523,0.006705599342815137,0.021592363519742513,0.02382725146146635,0.00012127543671192065,9.164214134216309e-05,3.283843398094177e-05,-0.31062875549933483,-0.17294499421777704,-0.1447036137925034,-0.07046079701615326,-0.7257597861268638,-0.577646541286451,-0.13834332417166406
M1.500000_a0.15000000,0.15,off_anchor,0.0013248629073997487,0.0034614288441944113,0.32332942865803266,0.17402306027003836,0.14251483584184024,0.06547914190114476,0.7576783775394286,0.5663944180541365,0.1252724080679698,0.0014963156680961598,0.0035177217058944693,0.04210907935670845,0.01258618574721462,0.03438550426864098,0.011945614970352783,0.043383348291741806,0.04718352803125708,0.0004868108712069441,0.00017145276069641113,5.6292861700057983e-05,-0.2812203493013242,-0.16143687452282374,-0.10812933157319926,-0.053533526930791976,-0.7142950292476867,-0.5192108900228793,-0.12478559719676285
M1.500000_a0.15500000,0.155,off_anchor,0.001929992676850345,0.004924353267545312,0.3173264742285088,0.16773760682763222,0.10543373286199133,0.06046594946751846,0.7643782900015743,0.5161234475025117,0.10700599724720872,0.0021811368476114534,0.005001533831948846,0.05605516883109239,0.018048481786948595,0.037405302180518456,0.016791261395777374,0.06446397720430863,0.06950054101979031,0.0010701970085654766,0.0002511441707611084,7.718056440353394e-05,-0.2612713053974164,-0.14968912504068363,-0.06802843068147288,-0.04367468807174109,-0.6999143127972657,-0.4466229064827214,-0.10593580023864324
M1.500000_a0.16000000,0.16,off_anchor,0.002443880711834101,0.0060989140183955945,0.3188569780473747,0.16133100997849995,0.07434383135970915,0.06403467798495538,0.7700402479876031,0.45202820159214935,0.0855851604937995,0.0027702161419793647,0.006193107983592204,0.06518717976572791,0.02234567008159891,0.03880413208913334,0.020767987751473167,0.08289899308733442,0.08888123687506543,0.0017640944132930603,0.00032633543014526367,9.41939651966095e-05,-0.25366979828164676,-0.13898533989690104,-0.03553969927057581,-0.043266690233482216,-0.6871412549002687,-0.3631469647170839,-0.08382106608050643
M1.500000_a0.16500000,0.165,off_anchor,0.002835002314348578,0.006914513251536171,0.3274262008998275,0.15547939766018323,0.07577968014053918,0.07356281837085556,0.7772414000879879,0.3780944038773553,0.06365986392821832,0.003227141272325873,0.007020616969816963,0.06933168427313315,0.025090394887887443,0.038270482337464606,0.023547498946198984,0.09678492442651253,0.10351444050974112,0.0024035396904600326,0.0003921389579772949,0.00010610371828079224,-0.25809451662669436,-0.1303890027722958,-0.03750919780307457,-0.050015319424656576,-0.6804564756614754,-0.2745799633676142,-0.061256324237758286
M1.500000_a0.17000000,0.17,off_anchor,0.0030760458572467453,0.007316181488427373,0.34032333154403294,0.1506572561499379,0.114126079186064,0.08491842180002551,0.7885203175156489,0.30276537245716495,0.04409352724491866,0.0035192361934741623,0.007428051956090184,0.06874976127761288,0.02607480467908412,0.03647878264969399,0.024913096536308073,0.10455976628974785,0.11188446302138368,0.0028134050060271143,0.000443190336227417,0.00011187046766281128,-0.27157357026642004,-0.1245824514708538,-0.07764729653637001,-0.060005325263717435,-0.683960551225901,-0.1908809094357813,-0.04128012223889155
M1.500000_a0.17500000,0.175,off_anchor,0.0031454911055334156,0.00727163032980855,0.3540297904244078,0.14696788423031945,0.16462337746995478,0.09524519363650344,0.8022473480123107,0.24195887555915527,0.02926965854198149,0.003619348031497771,0.0073824167379945085,0.06404532247020704,0.025281344991071965,0.032076536707936656,0.0247789099124075,0.10522276194772834,0.11299223418698741,0.0028695617655623007,0.00047385692596435547,0.00011078640818595886,-0.28998446795420074,-0.1216865392392475,-0.13254684076201811,-0.07046628372409594,-0.6970245860645823,-0.12896664137216785,-0.02640009677641919
M1.500000_a0.18000000,0.18,off_anchor,0.0030294537824862022,0.006778262565844954,0.3648610290423949,0.14415118447660086,0.21510809766454783,0.10305508560733545,0.817270496639135,0.21866521484180054,0.020477773056933435,0.003507959870743038,0.00688089431356758,0.05601545608340181,0.022886327994577793,0.02649544054567163,0.023181703357521743,0.0984185148284597,0.10644932134517276,0.0025435623687752873,0.00047850608825683594,0.00010263174772262573,-0.3088455729589931,-0.12126485648202306,-0.1886126571188762,-0.0798733822498137,-0.7188519818106753,-0.11221589349662778,-0.017934210688158148
M1.500000_a0.18500000,0.185,off_anchor,0.0027239434314809685,0.005869101073860589,0.36999653845217045,0.14150789590122648,0.26005532648399804,0.10781781405606328,0.8312858582472741,0.24194418022042452,0.017670835605207547,0.0031758658481679802,0.005957010474323694,0.04562338180787336,0.01919644297954769,0.020727335969868265,0.020362933037639926,0.08511020509638142,0.09281273579948367,0.0019341917513129303,0.0004519224166870117,8.790940046310425e-05,-0.3243731566442971,-0.12231145292167879,-0.23932799051412978,-0.08745488101842336,-0.7461756531508926,-0.14913144442094084,-0.015736643853894616
M1.500000_a0.19000000,0.19,off_anchor,0.0022371487724256456,0.004615784786679355,0.36800375097255433,0.13838219118137665,0.2963640556085576,0.10946235282651672,0.8393448576602722,0.2916736119217636,0.019582224163482542,0.0026274399864149034,0.004683730356433002,0.0338847764897499,0.014643123717125601,0.015588298094208562,0.016639357762593187,0.06639995589144833,0.07313226807228763,0.0012081042713241175,0.0003902912139892578,6.794556975364685e-05,-0.3341189744828044,-0.12373906746425105,-0.280775757514349,-0.09282299506392352,-0.7729449017688239,-0.218541343849476,-0.018374119892158425
M1.500000_a0.19500000,0.195,off_anchor,0.0015919002681836214,0.003126766089894758,0.3584244709850733,0.1341660163178547,0.32222887081766655,0.10822722925328719,0.8378688147422286,0.3452489545979992,0.024264178365315914,0.0018840822368725862,0.0031716837776684624,0.021875015294425128,0.009714753835880252,0.013038574915099186,0.012487657353284552,0.04407007951055082,0.04911784396552675,0.0005592371038991573,0.00029218196868896484,4.491768777370453e-05,-0.33654945569064815,-0.12445126248197447,-0.30919029590256736,-0.09573957190000264,-0.7937987352316778,-0.29613111063247244,-0.023704941261416757
M1.500000_a0.20000000,0.2,off_anchor,0.0008270861961501286,0.001538389424379876,0.3417366296451155,0.12849161821011454,0.3366702208371764,0.10446266988460477,0.8229136753085633,0.3903517537083426,0.02963170123583514,0.00098715446969444,0.0015600203224978952,0.011182793945273179,0.005032356239539673,0.014124519764047928,0.00859868485752252,0.020211210147683165,0.02309818988469344,0.00014006851512970986,0.00016006827354431152,2.1630898118019104e-05,-0.3305538356998423,-0.12345926197057487,-0.32254570107312847,-0.09586398502708225,-0.8027024651608802,-0.36725356382364915,-0.02949163272070543
M1.500000_a0.20500000,0.205,S4M2_modal_anchor,2.510647171660718e-06,1.1021467769857518e-06,0.3185334860043066,0.12108427066322562,0.3402091982662056,0.09863831957947353,0.7967870768864641,0.4216418121824509,0.03397060527734719,1.3185542761529057e-06,1.7827478296719712e-07,0.007955290914309882,0.002688449897120458,0.017499890156003027,0.006351401113515943,0.005613510086069405,0.008683596717185212,1.9874947121301112e-05,-1.1920928955078125e-06,-9.238719940185547e-07,-0.31057819508999673,-0.11839582076610516,-0.3227093081102026,-0.09228691846595759,-0.7911735668003947,-0.4129582154652657,-0.03395073033022589
M1.500000_a0.21000000,0.21,off_anchor,0.000828971919528021,0.0013523745076964612,0.2903007413462852,0.11198068330219019,0.3328019126546437,0.09113884453297479,0.7551124485189373,0.43686703627289336,0.03612198687458623,0.0010006630988035337,0.001367292432696652,0.01459951199412696,0.00519674000446082,0.020941496693822812,0.007003397876484138,0.025776390908327503,0.030845771931520185,0.0001719683964157559,0.0001716911792755127,1.4917925000190735e-05,-0.27570122935215824,-0.10678394329772936,-0.31186041596082087,-0.08413544665649064,-0.7293360576106098,-0.4060212643413732,-0.035950018478170476
M1.500000_a0.21500000,0.215,off_anchor,0.0015765959170832011,0.002404816610605702,0.2581677122289064,0.10133405051786742,0.3155466962415508,0.08227853474424471,0.6992381941366393,0.4352037773645074,0.035518477801445236,0.0019173258689417216,0.0024295953790259214,0.02163337033718123,0.008074105776431886,0.023528856229399167,0.009112333961091599,0.04342575257211519,0.05180058371094439,0.000492359042105206,0.0003407299518585205,2.477876842021942e-05,-0.23653434189172515,-0.09325994474143554,-0.29201784001215164,-0.07316620078315311,-0.6558124415645241,-0.383403193653563,-0.03502611875934003
M1.500000_a0.22000000,0.22,off_anchor,0.002168801129266651,0.003089470465552774,0.2232240029053342,0.08927243010080906,0.2896140024854892,0.07241263016795743,0.6311805057580733,0.4171265925553817,0.0322968325595433,0.0026537743214816167,0.0031182492644309667,0.026812508752787186,0.010109566971310538,0.024936806374897202,0.011068263409540103,0.056386807248726675,0.06770243153463792,0.0008447347150667417,0.0004849731922149658,2.87787988781929e-05,-0.19641149415254702,-0.07916286312949852,-0.264677196110592,-0.061344366758417326,-0.5747936985093466,-0.3494241610207438,-0.031452097844476556
M1.500000_a0.22500000,0.225,off_anchor,0.0025363115455094287,0.0033815723756502013,0.18662295331046055,0.07607968266121438,0.25573035869733646,0.06169428622741575,0.5495865648712487,0.38271055244164814,0.02684862720726655,0.0031193939830246875,0.003409600528533254,0.029612390835949087,0.011101420025987262,0.024817712469253867,0.012127896585548253,0.06342298411318965,0.07692175148756335,0.0010866097445773049,0.0005830824375152588,2.8028152883052826e-05,-0.15701056247451148,-0.06497826263522713,-0.23091264622808258,-0.04956638964186749,-0.48616358075805904,-0.3057888009540848,-0.025762017462689246
M1.500000_a0.23000000,0.23,off_anchor,0.002625314901749165,0.003293463950089488,0.14907327685794233,0.06193350733115916,0.21519490369603617,0.0503727499413009,0.9559178587672894,0.33309641464348794,0.020081900262659547,0.003242133568207295,0.0033175321193852757,0.029771702434301654,0.01099546287009404,0.023336371232317084,0.012078641801003698,0.8194038449724649,0.07860766726942561,0.001132268816796289,0.0006168186664581299,2.406816929578781e-05,-0.11930157442364067,-0.05093804446106512,-0.1918585324637191,-0.0382941081402972,-0.13651401379482453,-0.25448874737406235,-0.018949631445863258
M1.500000_a0.23500000,0.235,off_anchor,0.0024051415789049235,0.0028621344115555124,0.11129229645263856,0.04708566764789841,0.16877917538868006,0.03845648526395288,0.7135148069645004,0.2686350707397144,0.012886944585878357,0.0029794025289934245,0.0028804833289205866,0.027184035404383817,0.009806659382810749,0.02091041910227858,0.010700036364179065,0.6058852459108734,0.07180814393139624,0.0009437298441928865,0.000574260950088501,1.8348917365074158e-05,-0.08410826104825475,-0.03727900826508766,-0.14786875628640148,-0.027756448899773814,-0.10762956105362698,-0.19682692680831815,-0.01194321474168547
M1.500000_a0.24000000,0.24,off_anchor,0.0018737135962949014,0.0021364059941439296,0.07378426569526887,0.03169464658986416,0.11734988370519102,0.026228056120678456,0.6593487985351704,0.19078630612792483,0.006436277730213047,0.0023255168036923624,0.002148365107324567,0.021865894527711982,0.007595703356794978,0.019229515100236363,0.008306309555596206,0.602924854523117,0.05626775876210586,0.0005880629614138932,0.00045180320739746094,1.195911318063736e-05,-0.05191837116755689,-0.02409894323306918,-0.09812036860495466,-0.01792174656508225,-0.05642394401205342,-0.13451854736581897,-0.005848214768799154
M1.500000_a0.24500000,0.245,off_anchor,0.0010580112843290301,0.0011670391991757956,0.036926904471711874,0.015953291766384346,0.0618968823438881,0.013470342157067737,0.4323854074696962,0.10029716762104836,0.0017735017911397755,0.0013124635128751727,0.0011725591480755415,0.014124841421750382,0.00452279557789957,0.022005530429340923,0.004897940315907922,0.4096125083099241,0.03156169312156865,0.000197757765035389,0.0002544522285461426,5.519948899745941e-06,-0.02280206304996149,-0.011430496188484776,-0.03989135191454718,-0.008572401841159816,-0.022772899159772153,-0.0687354744994797,-0.0015757440261043865
M1.500000_a0.25000000,0.25,S4M2_modal_anchor,8.110756521684248e-06,7.636029277008002e-07,0.0040357691104295915,0.0014004748594760902,0.014446296765200907,0.002210622217820851,0.24217601632316937,0.0029269377302940983,2.9565836844325233e-06,2.6867338471237012e-06,7.535554505996162e-08,0.0067519756753929685,0.0019718326846772803,0.029585303522138565,0.004692983871944877,0.24209546694478182,0.005885791627329429,8.37086036320489e-06,-5.424022674560547e-06,-6.882473826408386e-07,0.002716206564963377,0.0005713578252011901,0.015139006756937658,0.002482361654124026,-8.05493783875566e-05,0.002958853897035331,5.414276678772367e-06
M1.500000_a0.25500000,0.255,off_anchor,0.0012134362665439657,0.0013223299417029852,0.034791069777887866,0.016359845498382937,0.06594899825128964,0.014129819235002696,0.2705683981666655,0.11227771260512566,0.002106473083593241,0.0015239466635013632,0.0013289353470634455,0.013826894492151428,0.005476543506748263,0.04365770736250047,0.011127597216127877,0.2412630549859381,0.04688778248041043,0.0003324827825907928,0.00031051039695739746,6.605405360460281e-06,-0.020964175285736436,-0.010883301991634675,-0.022291290888789166,-0.003002222018874819,-0.02930534318072739,-0.06538993012471522,-0.0017739903010024483
M1.500000_a0.26000000,0.26,off_anchor,0.0025430165887450618,0.0027693244766786767,0.06874899354060769,0.03256038653107288,0.13246085374783062,0.027773950044839044,0.34248196259974967,0.23066676550108453,0.008917229855481712,0.0031847797990416926,0.002781560192663975,0.028724550024138595,0.011029319945886002,0.061402631752174065,0.01898438853077955,0.22478616185909406,0.0991041123328019,0.0015237195272517212,0.0006417632102966309,1.2235715985298157e-05,-0.040024443516469096,-0.021531066585186873,-0.07105822199565656,-0.008789561514059494,-0.11769580074065561,-0.13156265316828264,-0.007393510328229991
M1.500000_a0.26500000,0.265,off_anchor,0.003924970248709192,0.004313917909245851,0.1017273557789464,0.04877981883180014,0.20260948799725084,0.04221004926552007,0.4191480919246906,0.3544770791609423,0.021125400153095164,0.004906241515646448,0.004331505470406177,0.04613143534944219,0.01736093550862025,0.08237187812428917,0.028699490243258217,0.12193016414619448,0.1602250400503232,0.004018065949339622,0.0009812712669372559,1.7587561160326004e-05,-0.05559592042950421,-0.03141888332317989,-0.12023760987296167,-0.013510559022261854,-0.2972179277784961,-0.19425203911061908,-0.017107334203755542
M1.500000_a0.27000000,0.27,off_anchor,0.005317218609315777,0.005933574641716593,0.1336857397950806,0.06493568074368933,0.2756808987784533,0.057110083716074976,0.5692520300959261,0.48221161756746367,0.03945519448190271,0.00663150102661314,0.005956208574247473,0.0651956011154014,0.02430404206861677,0.1061281751337701,0.039910854368612754,0.17472912742715427,0.22997931823711515,0.008323054307357802,0.0013142824172973633,2.2633932530879974e-05,-0.06849013867967921,-0.04063163867507256,-0.1695527236446832,-0.017199229347462222,-0.39452290266877177,-0.2522322993303485,-0.03113214017454491
