Mach,eta,alpha,alpha_cut,ci_ref,ci_pred,ci_abs_err,ci_rel_err,p_rel,q_rel,p_y_rel,rho_rel,u_rel,v_rel,gamma_rel,align_scale_real,align_scale_imag
0.1,0.375,0.3731202889149825,0.99498743710662,0.49270398940027904,0.49377559557469997,0.0010716061744209249,0.002174949254470798,0.05833122115870551,0.10820997656668621,0.10820997656668621,0.05833122115870551,0.1925172477542559,0.11144764637993727,0.1381839994501717,1.0387474570250192,8.463285736536809e-05
0.1,0.45,0.44774434669797897,0.99498743710662,0.41897004965889123,0.4188366776351326,0.00013337202375862667,0.0003183330738491042,0.06847384268632561,0.10326966668520893,0.10326966668520893,0.0684738426863256,0.14606722109193515,0.09169987183319496,0.4872941567573798,1.0103732927370745,0.0003061847687287128
0.1,0.525,0.5223684044809755,0.99498743710662,0.35060861035874874,0.3503531964669684,0.0002554138917803539,0.0007284872197491386,0.14570946239281293,0.19201795161805055,0.19201795161805055,0.14570946239281296,0.23699730369894073,0.15496431563263707,0.5460320086765742,0.9886439845048883,0.0013521111672016649
0.4,0.375,0.343693177121688,0.916515138991168,0.44736745960164753,0.4479485974048812,0.0005811378032336556,0.001299016704860747,0.03739698051318756,0.07259183980747076,0.07259183980747076,0.037396980513187565,0.12522725076167185,0.06916222801675855,0.09196544263580354,1.0196457307261377,-0.0002284816820414101
0.4,0.45,0.4124318125460256,0.916515138991168,0.382525554053204,0.38248727039120267,3.8283662001314944e-05,0.00010008131900121428,0.017286281761032703,0.02759857894093156,0.02759857894093156,0.0172862817610327,0.0997847678540036,0.03309047133205869,0.04931713986800629,0.9925294730361637,-6.63683493234746e-05
0.4,0.525,0.48117044797036324,0.916515138991168,0.32175217722018873,0.32128666264557026,0.00046551457461846413,0.001446810954444273,0.08709419875715978,0.1250727978889623,0.1250727978889623,0.08709419875715978,0.14478999389712593,0.10734735875292452,1.6746251137931505,0.9748041580303596,8.777994157304155e-05
0.7,0.375,0.2678035660703569,0.714142842854285,0.3640449243771862,0.36462628334581243,0.0005813589686262111,0.0015969429312077598,0.17599262491698783,0.2733638304961377,0.2733638304961377,0.1759926249169878,0.3192970137782274,0.2723477595308782,0.42416396586099536,1.0669737420095975,-0.0006107663192816385
0.7,0.45,0.32136427928442823,0.714142842854285,0.3128402271048225,0.312912710091715,7.248298689249699e-05,0.0002316933073578492,0.14377582273598097,0.1909641226937409,0.1909641226937409,0.14377582273598097,0.31608425050129973,0.1943709872156332,0.31778973305419217,1.036682664187209,-0.00030034642546148294
0.7,0.525,0.37492499249849964,0.714142842854285,0.26434574685119155,0.26353411055559545,0.0008116362955961076,0.0030703588208400526,0.12097907601938683,0.1400379160371382,0.1400379160371382,0.12097907601938684,0.42718696935436423,0.15546167062542082,0.23670691471232266,1.0164891903644058,-0.0001643089125689336
