y,Mach,eta,alpha,ci_ref,ci_pred,p_ref_real,p_ref_imag,p_pred_real,p_pred_imag,q_ref_real,q_ref_imag,q_pred_real,q_pred_imag,rho_ref_real,rho_ref_imag,rho_pred_real,rho_pred_imag,u_ref_real,u_ref_imag,u_pred_real,u_pred_imag,v_ref_real,v_ref_imag,v_pred_real,v_pred_imag,gamma_ref_real,gamma_ref_imag,gamma_pred_real,gamma_pred_imag
-20.0,0.7,0.375,0.2678035660703569,0.3640449243771862,0.36462628334581243,0.007639715295503966,0.0151287129187336,0.04035429494066232,-0.00012986565862069775,0.002532078213070187,0.002743676237370651,0.00020340031754408663,7.930051285371932e-05,0.0037434604947969427,0.007413069330179463,0.019773604520924533,-6.36341727241419e-05,0.01160875337205667,0.010902605175289825,0.03557690960617051,-0.013102141981248584,0.006006972273807771,-0.011641790948389977,1.6925722596047466e-05,-0.0007656846666350257,0.2118506055646965,-0.060388474966994975,0.005033987437492787,0.001981307195810107
-19.992,0.7,0.375,0.2678035660703569,0.3640449243771862,0.36462628334581243,0.007659994403594557,0.015150676039674136,0.04035964143588372,-0.00012958158421566242,0.002537700673778605,0.0027471045134307127,0.0002069433663605968,7.897506367197718e-05,0.0037533972577613326,0.007423831259440326,0.01977622430358302,-6.349497626567458e-05,0.011633719335937842,0.010915479563797233,0.035581720114157826,-0.013103611944491965,0.006011527069453714,-0.011664443817968396,1.1595163366406057e-05,-0.0007769710331536287,0.21185060556469656,-0.06038847496699494,0.005121147397063948,0.0019732254111128936
-19.984,0.7,0.375,0.2678035660703569,0.3640449243771862,0.36462628334581243,0.0076803185361388965,0.015172666599198949,0.04036500806617044,-0.00012929691753217978,0.0025433343299190747,0.002750535883413371,0.00021049758776441643,7.864867756585756e-05,0.003763356082708059,0.007434606633607484,0.01977885395242351,-6.335548959076808e-05,0.011658733875480496,0.010928363707165914,0.03558654858497122,-0.013105087865175417,0.006016078628261312,-0.011687137313833673,6.248089304442226e-06,-0.0007882930972676259,0.21185060556469654,-0.060388474966994954,0.005208558445521698,0.001965121076840039
-19.976,0.7,0.375,0.2678035660703569,0.3640449243771862,0.36462628334581243,0.007700687782782364,0.015194684622058753,0.04037039474594491,-0.0001290116639450826,0.0025489792019776822,0.002753970347148532,0.00021406292211375802,7.83213599689316e-05,0.003773337013563358,0.007445395464808788,0.019781493425513,-6.321571533309046e-05,0.011683797077795672,0.01094125759843424,0.035591394941345875,-0.013106569720500979,0.006020626925080323,-0.011709871503326674,8.845899940632909e-07,-0.0007996506689344452,0.2118506055646965,-0.06038847496699496,0.005296218884241478,0.0019569943389701624
-19.968,0.7,0.375,0.2678035660703569,0.3640449243771862,0.36462628334581243,0.007721102233334364,0.015216730133002848,0.04037580139116395,-0.00012872582885368477,0.002554635310475176,0.0027574079044558977,0.00021763930943633798,7.799311637481787e-05,0.0037833400943338377,0.0074561977651713945,0.019784142681670332,-6.307565613830553e-05,0.011708909030138777,0.010954161230586623,0.035596259107363394,-0.013108057488186126,0.00602517193468525,-0.011732646453890303,-4.495244385734994e-06,-0.0008110435570944007,0.21185060556469656,-0.06038847496699494,0.005384127007113391,0.001948845344867437
-19.96,0.7,0.375,0.2678035660703569,0.3640449243771862,0.36462628334581243,0.007741561977768606,0.015238803156779064,0.0403812279193331,-0.0001284394176814266,0.002560302675967025,0.002760848555144934,0.00022122668943344836,7.76639523375429e-05,0.0037933653691066163,0.0074670135468217404,0.019786801680473216,-6.293531466389903e-05,0.011734069819909836,0.010967074596553366,0.03560114100846462,-0.013109551146468069,0.006029713631775172,-0.011755462233069667,-9.891323064573612e-06,-0.0008224715696845451,0.21185060556469648,-0.060388474966994954,0.005472281100643168,0.0019406742432906386
-19.952,0.7,0.375,0.2678035660703569,0.3640449243771862,0.36462628334581243,0.007762067106223384,0.015260903718133649,0.04038667424951511,-0.00012815243587563737,0.0025659813190434693,0.0027642922990148366,0.00022482500148470405,7.733387347084235e-05,0.0038034128820494577,0.007477842821885487,0.0197894703822624,-6.27946935790623e-05,0.011759279534653685,0.010979997689210456,0.03560604057145714,-0.013111050674106261,0.006034251990973572,-0.011778318908512175,-1.5303554688698198e-05,-0.0008339345136534774,0.2118506055646965,-0.06038847496699493,0.00556067944407031,0.0019324811843763191
-19.944,0.7,0.375,0.2678035660703569,0.3640449243771862,0.36462628334581243,0.00778261770900185,0.015283031841811215,0.04039214030234264,-0.00012786488890727775,0.0025716712603295762,0.002767739135854496,0.0002284341846515777,7.700288544840357e-05,0.003813482677410906,0.007488685602487494,0.01979214874814789,-6.265379556456609e-05,0.011784538262060197,0.010992930501379455,0.035610957724526646,-0.01311255605038628,0.006038786986828152,-0.011801216547967702,-2.0731847324428078e-05,-0.000845432194973284,0.21185060556469654,-0.06038847496699494,0.005649320309455204,0.0019242663196450088
-19.936,0.7,0.375,0.2678035660703569,0.3640449243771862,0.36462628334581243,0.007803213876572298,0.015305187552554647,0.040397626000030835,-0.0001275767822707658,0.002577372520485293,0.0027711890654424634,0.00023205417768205514,7.667099400312227e-05,0.0038235747995204257,0.007499541900751776,0.019794836740015108,-6.251262331267524e-05,0.011809846089964516,0.011005873025827308,0.03561589239724806,-0.013114067255123702,0.0060433185938106575,-0.011824155219288724,-2.617610846620074e-05,-0.0008569644186539895,0.21185060556469654,-0.06038847496699494,0.0057382019617936535,0.0019160298019831315
-19.928,0.7,0.375,0.2678035660703569,0.3640449243771862,0.36462628334581243,0.00782385569956844,0.015327370875105006,0.0404031312663831,-0.0001272881214836821,0.0025830851202055024,0.002774642087546918,0.00023568491901491875,7.633820492744087e-05,0.0038336892927885355,0.007510411728801452,0.019797534320527714,-6.237117952700421e-05,0.01183520310634725,0.011018825255266183,0.035620844520590715,-0.01311558426866572,0.006047846786316703,-0.01184713499043044,-3.1636245040604324e-05,-0.0008685309887580808,0.21185060556469648,-0.06038847496699495,0.005827322659122712,0.0019077717856520015
