epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_classic_mode_supervision,loss_classic_full_mode_supervision,loss_classic_balanced_full_mode_supervision,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_riccati_shooting_path,loss_riccati_ci_local_min,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_window,loss_ci_supervision,grad_norm_ci,grad_norm_mode,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_p_rel_weighted_mean,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
11,0.5555552244186401,0.10756699740886688,0.24820388853549957,0.02083476632833481,0.0019928114488720894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005051220068708062,0.0,0.023174311965703964,0.002036928664892912,0.0,0.0,0.0,0.0,0.0,0.01027558371424675,0.06371771544218063,0.0,0.0,7.889400959014893,7.889400959014893,0.0,0.0,0.0,0,3.0000009536743164,0.16322584450244904,,,,,,,,,,,,,,,,,0.5555552244186401,0,,
12,0.6837190389633179,0.12351624667644501,0.3418804705142975,0.026990309357643127,0.003598869312554598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000269367330474779,0.0,0.026748742908239365,0.0037181477528065443,0.0,0.0,0.0,0.0,0.0,0.010927358642220497,0.048918481916189194,0.0,0.0,10.062082290649414,10.062082290649414,0.0,0.0,0.0,0,3.0000009536743164,0.15974900126457214,,,,,,,,,,,,,,,,,0.6837190389633179,0,,
13,0.7594071626663208,0.1081034392118454,0.4381650388240814,0.038062937557697296,0.002876783488318324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005717609892599285,0.0,0.027414288371801376,0.002952374517917633,0.0,0.0,0.0,0.0,0.0,0.011173360049724579,0.040197428315877914,0.0,0.0,11.604811668395996,11.604811668395996,0.0,0.0,0.0,0,3.0000009536743164,0.15614517033100128,,,,,,,,,,,,,,,,,0.7594071626663208,0,,
14,0.860908567905426,0.11823342740535736,0.5159964561462402,0.04364433139562607,0.003977655898779631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028615398332476616,0.0,0.034989215433597565,0.003316025249660015,0.0,0.0,0.0,0.0,0.0,0.011142642237246037,0.034629806876182556,0.0,0.0,13.898122787475586,13.898122787475586,0.0,0.0,0.0,0,3.0000009536743164,0.15247467160224915,,,,,,,,,,,,,,,,,0.860908567905426,0,,
15,0.648468017578125,0.09807219356298447,0.34363675117492676,0.026173599064350128,0.004095038399100304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019841655739583075,0.0,0.025654582306742668,0.0038103486876934767,0.0,0.0,0.0,0.0,0.0,0.010806496255099773,0.031820207834243774,0.0,0.0,8.811806678771973,8.811806678771973,0.0,0.0,0.0,0,3.0000009536743164,0.1486036777496338,,,,,,,,,,,,,,,,,0.648468017578125,0,,
16,0.5294568538665771,0.09634335339069366,0.2526197135448456,0.020135855302214622,0.0025630583986639977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002249251410830766,0.0,0.021244116127490997,0.0025057215243577957,0.0,0.0,0.0,0.0,0.0,0.010084077715873718,0.03198874369263649,0.0,0.0,7.211365699768066,7.211365699768066,0.0,0.0,0.0,0,3.0000009536743164,0.14453457295894623,,,,,,,,,,,,,,,,,0.5294568538665771,0,,
17,0.5350320339202881,0.06772996485233307,0.2799186706542969,0.021764902397990227,0.0031134828459471464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.537580338772386e-05,0.0,0.027157077565789223,0.0030298754572868347,0.0,0.0,0.0,0.0,0.0,0.009146234951913357,0.03408210352063179,0.0,0.0,5.994399547576904,5.994399547576904,0.0,0.0,0.0,0,3.0000009536743164,0.14025917649269104,,,,,,,,,,,,,,,,,0.5350320339202881,0,,
18,0.6318686604499817,0.0991305485367775,0.3488646447658539,0.03204233944416046,0.0014220630982890725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019496055028866976,0.0,0.03572241961956024,0.0014128717593848705,0.0,0.0,0.0,0.0,0.0,0.008164387196302414,0.03701404109597206,0.0,0.0,8.0719575881958,8.0719575881958,0.0,0.0,0.0,0,3.0000009536743164,0.13588827848434448,,,,,,,,,,,,,,,,,0.6318686604499817,0,,
19,0.6790882349014282,0.07628299295902252,0.41168954968452454,0.03649698197841644,0.002335985889658332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.284451329614967e-05,0.0,0.0399911068379879,0.002319161780178547,0.0,0.0,0.0,0.0,0.0,0.007240361999720335,0.040124669671058655,0.0,0.0,8.806795120239258,8.806795120239258,0.0,0.0,0.0,0,3.0000009536743164,0.13143976032733917,,,,,,,,,,,,,,,,,0.6790882349014282,0,,
20,0.5237073302268982,0.10679678618907928,0.2574860155582428,0.022637225687503815,0.0015556876314803958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.568919343408197e-05,0.0,0.030266523361206055,0.0015827449969947338,0.0,0.0,0.0,0.0,0.0,0.0065248520113527775,0.04130514711141586,0.0,0.0,6.434232234954834,6.434232234954834,0.0,0.0,0.0,0,3.0000009536743164,0.1269037127494812,,,,,,,,,,,,,,,,,0.5237073302268982,0,,
21,0.3961619734764099,0.09053294360637665,0.1935655027627945,0.017589176073670387,0.0008836875203996897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4293491151183844e-05,0.0,0.013440029695630074,0.0006468707579188049,0.0,0.0,0.0,0.0,0.0,0.005928398575633764,0.041206128895282745,0.0,0.0,5.327384948730469,5.327384948730469,0.0,0.0,0.0,0,3.0000009536743164,0.12224458903074265,,,,,,,,,,,,,,,,,0.3961619734764099,0,,
22,0.5052746534347534,0.04830766096711159,0.2946239709854126,0.01775563508272171,0.005853381939232349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37849617912434e-05,0.0,0.019047269597649574,0.006199945695698261,0.0,0.0,0.0,0.0,0.0,0.00541837839409709,0.039992451667785645,0.0,0.0,9.992643356323242,9.992643356323242,0.0,0.0,0.0,0,3.0000009536743164,0.11764497309923172,,,,,,,,,,,,,,,,,0.5052746534347534,0,,
23,0.5121781826019287,0.07316116243600845,0.29211169481277466,0.018609346821904182,0.005300911609083414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.653411350678653e-05,0.0,0.016362324357032776,0.005585250910371542,0.0,0.0,0.0,0.0,0.0,0.005082009360194206,0.03649188205599785,0.0,0.0,8.080265045166016,8.080265045166016,0.0,0.0,0.0,0,3.0000009536743164,0.11306150257587433,,,,,,,,,,,,,,,,,0.5121781826019287,0,,
24,0.5923895835876465,0.09600316733121872,0.38426685333251953,0.036837443709373474,0.0007946202531456947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001543839171063155,0.0,0.020574063062667847,0.0007332994136959314,0.0,0.0,0.0,0.0,0.0,0.004831853322684765,0.03202907741069794,0.0,0.0,9.495195388793945,9.495195388793945,0.0,0.0,0.0,0,3.0000009536743164,0.10861297696828842,,,,,,,,,,,,,,,,,0.5923895835876465,0,,
25,0.42162829637527466,0.06365111470222473,0.24660645425319672,0.023247919976711273,0.0007063630037009716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.912392564117908e-05,0.0,0.02272109128534794,0.0007110164733603597,0.0,0.0,0.0,0.0,0.0,0.004579601343721151,0.028197551146149635,0.0,0.0,5.365597248077393,5.365597248077393,0.0,0.0,0.0,0,3.0000009536743164,0.10407695919275284,,,,,,,,,,,,,,,,,0.42162829637527466,0,,
26,0.35626330971717834,0.06490884721279144,0.19173336029052734,0.016200732439756393,0.0014863014221191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002344465465284884,0.0,0.015165377408266068,0.001578338909894228,0.0,0.0,0.0,0.0,0.0,0.0043074400164186954,0.02483396977186203,0.0,0.0,5.556519508361816,5.556519508361816,0.0,0.0,0.0,0,3.0000009536743164,0.09947986900806427,,,,,,,,,,,,,,,,,0.35626330971717834,0,,
27,0.38938289880752563,0.08198993653059006,0.20141039788722992,0.01849905028939247,0.0008209952502511442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001431233249604702,0.0,0.02390911802649498,0.0007622111588716507,0.0,0.0,0.0,0.0,0.0,0.004074765834957361,0.021206708624958992,0.0,0.0,4.774430274963379,4.774430274963379,0.0,0.0,0.0,0,3.0000009536743164,0.09481440484523773,,,,,,,,,,,,,,,,,0.38938289880752563,0,,
28,0.418923020362854,0.04421311616897583,0.2627878189086914,0.02295556478202343,0.001661608344875276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.948643330251798e-05,0.0,0.024733807891607285,0.0018988953670486808,0.0,0.0,0.0,0.0,0.0,0.0037970622070133686,0.01839047484099865,0.0,0.0,5.037719249725342,5.037719249725342,0.0,0.0,0.0,0,3.0000009536743164,0.09010683745145798,,,,,,,,,,,,,,,,,0.418923020362854,0,,
29,0.36141183972358704,0.06392168998718262,0.20700548589229584,0.018386535346508026,0.0011570065980777144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015131800319068134,0.0,0.019053444266319275,0.0010446833912283182,0.0,0.0,0.0,0.0,0.0,0.003553662681952119,0.015454172156751156,0.0,0.0,6.725654602050781,6.725654602050781,0.0,0.0,0.0,0,3.0000009536743164,0.08555037528276443,,,,,,,,,,,,,,,,,0.36141183972358704,0,,
30,0.3436511158943176,0.06874677538871765,0.1946747601032257,0.01657891273498535,0.0014442814281210303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012060668086633086,0.0,0.015152554959058762,0.0012065223418176174,0.0,0.0,0.0,0.0,0.0,0.0033215389121323824,0.012907805852591991,0.0,0.0,6.920037269592285,6.920037269592285,0.0,0.0,0.0,0,3.0000009536743164,0.08114082366228104,,,,,,,,,,,,,,,,,0.3436511158943176,0,,
31,0.36147403717041016,0.05979570001363754,0.21323828399181366,0.019725237041711807,0.0007992958417162299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.136963252676651e-05,0.0,0.022493932396173477,0.0008493877248838544,0.0,0.0,0.0,0.0,0.0,0.0031173580791801214,0.010553278960287571,0.0,0.0,4.5275187492370605,4.5275187492370605,0.0,0.0,0.0,0,3.0000009536743164,0.0767146423459053,,,,,,,,,,,,,,,,,0.36147403717041016,0,,
32,0.343100368976593,0.06553922593593597,0.20918035507202148,0.019538767635822296,0.0006896335398778319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001520048244856298,0.0,0.014522911980748177,0.0006551076075993478,0.0,0.0,0.0,0.0,0.0,0.0029056090861558914,0.008555957116186619,0.0,0.0,6.228060245513916,6.228060245513916,0.0,0.0,0.0,0,3.0000009536743164,0.07245317846536636,,,,,,,,,,,,,,,,,0.343100368976593,0,,
33,0.326293408870697,0.047750990837812424,0.20184172689914703,0.018631845712661743,0.0007761635351926088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938972364878282e-05,0.0,0.02015119045972824,0.0006951846880838275,0.0,0.0,0.0,0.0,0.0,0.002705590333789587,0.0068679917603731155,0.0,0.0,4.679018974304199,4.679018974304199,0.0,0.0,0.0,0,3.0000009536743164,0.06825115531682968,,,,,,,,,,,,,,,,,0.326293408870697,0,,
34,0.34747403860092163,0.060776542872190475,0.2090204507112503,0.019873814657330513,0.000514115730766207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27748847566545e-05,0.0,0.022769607603549957,0.0005241647595539689,0.0,0.0,0.0,0.0,0.0,0.002474233042448759,0.005676592234522104,0.0,0.0,5.857838153839111,5.857838153839111,0.0,0.0,0.0,0,3.0000009536743164,0.06421421468257904,,,,,,,,,,,,,,,,,0.34747403860092163,0,,
35,0.3739895224571228,0.05151301249861717,0.24441935122013092,0.022604236379265785,0.0009188497206196189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015054548566695303,0.0,0.023002009838819504,0.0008236515568569303,0.0,0.0,0.0,0.0,0.0,0.002228148514404893,0.004859454929828644,0.0,0.0,7.278807163238525,7.278807163238525,0.0,0.0,0.0,0,3.0000009536743164,0.060435887426137924,,,,,,,,,,,,,,,,,0.3739895224571228,0,,
36,0.2349216341972351,0.04085228964686394,0.1446470320224762,0.012952928431332111,0.0007558875950053334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187571175862104e-05,0.0,0.010476075112819672,0.0007627696613781154,0.0,0.0,0.0,0.0,0.0,0.0020079901441931725,0.004157432820647955,0.0,0.0,5.315887928009033,5.315887928009033,0.0,0.0,0.0,0,3.0000009536743164,0.0567958690226078,,,,,,,,,,,,,,,,,0.2349216341972351,0,,
37,0.42250970005989075,0.10762150585651398,0.2423514872789383,0.023458637297153473,0.00038825604133307934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003383236180525273,0.0,0.02402416802942753,0.0003935249987989664,0.0,0.0,0.0,0.0,0.0,0.001779878861270845,0.0036995448172092438,0.0,0.0,12.912281036376953,12.912281036376953,0.0,0.0,0.0,0,3.0000009536743164,0.05354997143149376,,,,,,,,,,,,,,,,,0.42250970005989075,0,,
38,0.30321791768074036,0.0697040855884552,0.1781676709651947,0.016699938103556633,0.0005584139726124704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013797442079521716,0.0,0.016311826184391975,0.0005786129040643573,0.0,0.0,0.0,0.0,0.0,0.0015683992533013225,0.0034394857939332724,0.0,0.0,8.300089836120605,8.300089836120605,0.0,0.0,0.0,0,3.0000009536743164,0.05053345486521721,,,,,,,,,,,,,,,,,0.30321791768074036,0,,
39,0.42190566658973694,0.08679544925689697,0.23947393894195557,0.019070394337177277,0.002438499592244625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028198835207149386,0.0,0.027018873021006584,0.0031027724035084248,0.0,0.0,0.0,0.0,0.0,0.0013723650481551886,0.0032855174504220486,0.0,0.0,18.633039474487305,18.633039474487305,0.0,0.0,0.0,0,3.0000009536743164,0.047893866896629333,,,,,,,,,,,,,,,,,0.42190566658973694,0,,
40,0.4039818048477173,0.10927299410104752,0.2294524610042572,0.018390608951449394,0.0022773179225623608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014151485811453313,0.0,0.016983019188046455,0.0021245896350592375,0.0,0.0,0.0,0.0,0.0,0.001194120035506785,0.003289712592959404,0.0,0.0,19.31886863708496,19.31886863708496,0.0,0.0,0.0,0,3.0000009536743164,0.0456281378865242,,,,,,,,,,,,,,,,,0.4039818048477173,0,,
41,0.2970305383205414,0.04672989249229431,0.199419304728508,0.01930064707994461,0.00032064138213172555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1989739505224861e-05,0.0,0.01833246275782585,0.00026902632089331746,0.0,0.0,0.0,0.0,0.0,0.0010224883444607258,0.003558760741725564,0.0,0.0,3.381624221801758,3.381624221801758,0.0,0.0,0.0,0,3.0000009536743164,0.04333553835749626,,,,,,,,,,,,,,,,,0.2970305383205414,0,,
42,0.3111691474914551,0.10726755857467651,0.1585494428873062,0.015347561798989773,0.00025369145441800356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015284758410416543,0.0,0.016051780432462692,0.0002312535943929106,0.0,0.0,0.0,0.0,0.0,0.000878474093042314,0.003699116874486208,0.0,0.0,14.116537094116211,14.116537094116211,0.0,0.0,0.0,0,3.0000009536743164,0.041324030607938766,,,,,,,,,,,,,,,,,0.3111691474914551,0,,
43,0.24874918162822723,0.05839844048023224,0.14935460686683655,0.014672327786684036,0.00013156686327420175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.030705455690622e-05,0.0,0.015083828009665012,0.00011695011198753491,0.0,0.0,0.0,0.0,0.0,0.0007632447523064911,0.0038178120739758015,0.0,0.0,8.172168731689453,8.172168731689453,0.0,0.0,0.0,0,3.0000009536743164,0.03947155922651291,,,,,,,,,,,,,,,,,0.24874918162822723,0,,
44,0.40362733602523804,0.12209736555814743,0.21814756095409393,0.017811648547649384,0.0020015535410493612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030476212850771844,0.0,0.017605531960725784,0.002252119593322277,0.0,0.0,0.0,0.0,0.0,0.0006689376314170659,0.003882401157170534,0.0,0.0,22.493885040283203,22.493885040283203,0.0,0.0,0.0,0,3.0000009536743164,0.037951789796352386,,,,,,,,,,,,,,,,,0.40362733602523804,0,,
45,0.4594455361366272,0.15949495136737823,0.23682165145874023,0.02016446739435196,0.001758849248290062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007409955724142492,0.0,0.01837746985256672,0.0018406278686597943,0.0,0.0,0.0,0.0,0.0,0.0005996683612465858,0.003894667373970151,0.0,0.0,24.242534637451172,24.242534637451172,0.0,0.0,0.0,0,3.0000009536743164,0.03674501180648804,,,,,,,,,,,,,,,,,0.4594455361366272,0,,
46,0.33409303426742554,0.07232474535703659,0.21193552017211914,0.01941690966486931,0.0008883208502084017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001982750545721501,0.0,0.017204992473125458,0.0008766389219090343,0.0,0.0,0.0,0.0,0.0,0.0005413094768300653,0.004010416567325592,0.0,0.0,12.778690338134766,12.778690338134766,0.0,0.0,0.0,0,3.0000009536743164,0.03570697456598282,,,,,,,,,,,,,,,,,0.33409303426742554,0,,
47,0.36452120542526245,0.15329106152057648,0.16608025133609772,0.015787752345204353,0.00041013641748577356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032012572046369314,0.0,0.01676970347762108,0.0003763185814023018,0.0,0.0,0.0,0.0,0.0,0.0004971718299202621,0.004055202007293701,0.0,0.0,20.822853088378906,20.822853088378906,0.0,0.0,0.0,0,3.0000009536743164,0.034839317202568054,,,,,,,,,,,,,,,,,0.36452120542526245,0,,
48,0.29984164237976074,0.13916784524917603,0.1282937079668045,0.011789226904511452,0.0005200719460844994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003764397115446627,0.0,0.009914224036037922,0.0005004336126148701,0.0,0.0,0.0,0.0,0.0,0.00046070775715634227,0.00411783205345273,0.0,0.0,17.541292190551758,17.541292190551758,0.0,0.0,0.0,0,3.0000009536743164,0.03412669897079468,,,,,,,,,,,,,,,,,0.29984164237976074,0,,
