model,final_reference_id,alpha,role,is_spectral_anchor,is_S4M2_modal_anchor,n_domain,n_amplitude_mask,cr_reference,cr_prediction,cr_abs_error,ci_reference,ci_prediction,ci_abs_error,kappa_nrmse,q_nrmse,kappa_max_abs,q_max_abs,log_amp_rmse,amplitude_rel_l2,phase_rmse,pressure_rel_l2,pressure_overlap_error
S4,M1.100000_a0.14000000,0.14,off_anchor,False,False,3289,3289,0.1209667013989745,0.1250875741243362,0.0041208727253617,0.1164507274034491,0.10076604783535,0.015684679568099,0.9948578257796497,0.4875333290787474,0.0792011685286511,0.0864715056589727,1.1349117049662834,1.0271989460724085,0.934494349549372,1.1977400016131703,0.2057305270631869
S4,M1.100000_a0.14500000,0.145,off_anchor,False,False,3292,3292,0.1266922780688296,0.1318640261888504,0.0051717481200208,0.1134560016881082,0.0971323624253273,0.0163236392627808,0.99566309479427,0.4935104253571044,0.0825043090915692,0.0847396290055611,1.1826821159888103,1.049724202531813,0.9865071310840026,1.2242911101074745,0.2225305845967242
S4,M1.100000_a0.15000000,0.15,off_anchor,False,False,3296,3296,0.1320566414058153,0.1379521936178207,0.0058955522120054,0.1104728205019271,0.0942181572318077,0.0162546632701193,0.9966582923750172,0.4998208996779236,0.0856964385282696,0.0827998201883355,1.2339267228231363,1.071131772651977,1.0430075293322203,1.2522590128281172,0.2394506173073113
S4,M1.100000_a0.15500000,0.155,off_anchor,False,False,3299,3299,0.1371057085051619,0.1433523595333099,0.006246651028148,0.1075009266966481,0.0919431298971176,0.0155577967995304,0.9979658474376778,0.5059332481927907,0.0887517057349262,0.080638591747971,1.282797960859692,1.0903061512596424,1.0968857790619695,1.280320325118937,0.2559453548911551
S4,M1.100000_a0.16000000,0.16,off_anchor,False,False,3303,3303,0.1418764142379207,0.1480932235717773,0.0062168093338566,0.1045400746294168,0.090224765241146,0.0143153093882707,0.9991729913456232,0.5114976061132613,0.0916430483456323,0.084434988937494,1.3353059493747466,1.108188921777845,1.1531473790999842,1.308821437827572,0.2719889511167165
S4,M1.100000_a0.16500000,0.165,off_anchor,False,False,3307,3307,0.1463990255732808,0.152222990989685,0.0058239654164042,0.1015900294887648,0.0889807119965553,0.0126093174922094,1.000288581130481,0.516130679743584,0.0943400663850598,0.0885252774289271,1.3884274991998755,1.1241584635727644,1.2078010815491536,1.336629133737152,0.2871552396678039
S4,M1.100000_a0.17000000,0.17,off_anchor,False,False,3311,3311,0.1506987370978195,0.1558024287223816,0.005103691624562,0.0986505663220147,0.0881293043494224,0.0105212619725922,1.0011952072241077,0.519492728118062,0.0968093418972856,0.0924805379806699,1.4420913827303266,1.1380971673706188,1.2598060401199909,1.3629134639899354,0.3011154372211149
S4,M1.100000_a0.17500000,0.175,off_anchor,False,False,3314,3314,0.1547968043623869,0.1588999927043914,0.0041031883420045,0.0957214701503959,0.0875890031456947,0.0081324670047011,1.001805035510457,0.5213724840923802,0.0990152413171157,0.0962473448285791,1.495886403355544,1.1494900073650205,1.3075692974529778,1.386257954247765,0.3133472616366802
S4,M1.100000_a0.18000000,0.18,off_anchor,False,False,3318,3318,0.1587113678144348,0.1615886092185974,0.0028772414041626,0.0928025345122517,0.087277166545391,0.0055253679668606,1.0019911671495887,0.5211646524947025,0.1009223200382457,0.0997711276759046,1.5504312754950065,1.1589795312979958,1.3506339941294792,1.4064644929131107,0.3237172108108697
S4,M1.100000_a0.18500000,0.185,off_anchor,False,False,3322,3322,0.1624580667905106,0.1639434993267059,0.0014854325361953,0.0898935613408621,0.0871088057756424,0.0027847555652197,1.0017034663996158,0.5186351846187958,0.1024979648155018,0.1029900208188341,1.6052784406537506,1.1660500046895248,1.3872017276913289,1.4219209604236829,0.3316107995182364
S4,M1.100000_a0.18750000,0.1875,off_anchor,False,False,3324,3324,0.1642727872469405,0.1650196015834808,0.0007468143365403,0.0884427509439601,0.0870509445667266,0.0013918063772334,1.0013692284611209,0.5163880993266895,0.1031530079770432,0.1044631921788152,1.6327912614934683,1.1686431295105848,1.4025760880920912,1.427492944601045,0.3344745390411427
S4,M1.100000_a0.19000000,0.19,S4M4_modal_anchor,True,True,3326,3326,0.1660505044719185,0.1660409569740295,9.547497888950929e-06,0.0869943604140983,0.0869954898953437,1.1294812454765155e-06,1.0009064843716875,0.5134290110805616,0.1037174594481659,0.1058325071736986,1.6603524243780083,1.1705945921383645,1.415750945963582,1.4314320855012612,0.3365347158732256
S4,M1.100000_a0.19500000,0.195,off_anchor,False,False,3330,3330,0.1695006064537406,0.1679575741291046,0.0015430323246359,0.0841047488496381,0.0868451297283172,0.0027403808786791,0.9994523324327794,0.5053571142546636,0.1045755032840418,0.1082161696905772,1.719474599126142,1.1726625658190246,1.4361345767405085,1.433810430002777,0.3379704603339372
S4,M1.100000_a0.20000000,0.2,off_anchor,False,False,3334,3334,0.172818900945195,0.1697693169116974,0.0030495840334976,0.0812245506598016,0.0865625292062759,0.0053379785464743,0.9977208439625924,0.4938929871420829,0.1050914768528239,0.1100476361479152,1.7749755749442029,1.1720333315023606,1.4439931091272706,1.4282232509727353,0.3356504236224532
S4,M1.100000_a0.20500000,0.205,off_anchor,False,False,3339,3339,0.176014741248715,0.1715507060289383,0.0044640352197767,0.0783535962323096,0.0860512107610702,0.0076976145287606,0.995504217440258,0.4790407609941968,0.1053183185490979,0.111224579004907,1.8349030854210036,1.1693884980047364,1.4414562594882556,1.414414818786904,0.3294671115880391
S4,M1.100000_a0.21000000,0.21,off_anchor,False,False,3343,3343,0.1790964847299399,0.1733735203742981,0.0057229643556417,0.0754917222519709,0.0852164402604103,0.0097247180084394,0.9931805202511732,0.4609725637657484,0.1086051958048251,0.1116398433403809,1.89513123837976,1.16410468325872,1.4254333262962,1.3915072865734426,0.3192985060238889
S4,M1.100000_a0.21500000,0.215,off_anchor,False,False,3348,3348,0.1820716357575376,0.1753052324056625,0.006766403351875,0.0726387709774911,0.0839694216847419,0.0113306507072508,0.9909372243757733,0.4396939105706453,0.1129542047147483,0.1111876868819801,1.955944481503795,1.1572028759108992,1.3970098556712616,1.3611367861108454,0.3060083130291395
S4,M1.100000_a0.22000000,0.22,off_anchor,False,False,3352,3352,0.1849469655531981,0.1774067431688308,0.0075402223843672,0.0697945900466464,0.0822326019406318,0.0124380118939854,0.9890406471325164,0.4159492748187882,0.1174742781576925,0.1097794323059447,2.017349686773492,1.1484187409744884,1.3562270792573063,1.3240752272758598,0.2902604243648254
S4,M1.100000_a0.22500000,0.225,off_anchor,False,False,3358,3358,0.1877286098412757,0.1797299683094024,0.0079986415318732,0.0669590322340125,0.0799456685781478,0.0129866363441353,0.9874945762571602,0.3901966982501048,0.122349614765506,0.1073587417835007,2.0843477096003427,1.1393461440305557,1.3069072995241275,1.2841724919287771,0.2737877706821299
S4,M1.100000_a0.23000000,0.23,off_anchor,False,False,3362,3362,0.1904221496469428,0.1823146939277649,0.0081074557191778,0.0641319550045144,0.0770721286535263,0.0129401736490119,0.9868002083418992,0.3634995093674776,0.1283242964501704,0.1039197689252999,2.1476917149075545,1.128900880375738,1.2480243151624246,1.2429394825199376,0.2575400238448624
S4,M1.100000_a0.23500000,0.235,off_anchor,False,False,3367,3367,0.1930326802611433,0.1851853132247924,0.0078473670363508,0.0613132204151196,0.0736056640744209,0.0122924436593013,0.9866617070977391,0.3365892569161235,0.1341159524798927,0.0995132940149325,2.2172260860529667,1.1187512898683485,1.1852012722329488,1.204826963381076,0.243238396083498
S4,M1.100000_a0.24000000,0.24,off_anchor,False,False,3373,3373,0.1955648684042731,0.1883476972579956,0.0072171711462774,0.0585026948235119,0.069575548171997,0.0110728533484851,0.9871945671922692,0.3101430143075506,0.1396402144574547,0.0942440536596225,2.288171252839507,1.1090293806853624,1.119585822855636,1.1722218959633008,0.2317928640917474
S4,M1.100000_a0.24500000,0.245,off_anchor,False,False,3378,3378,0.1980230022868483,0.1917863190174102,0.006236683269438,0.0557002486180792,0.0650499984622001,0.0093497498441209,0.9883167412458916,0.2849391781918592,0.1448687648219106,0.0882580200759121,2.360822235877009,1.0993820497090536,1.053187875765769,1.145659015644535,0.2234418136449552
S4,M1.100000_a0.25000000,0.25,off_anchor,False,False,3384,3384,0.200411032708281,0.1954624354839325,0.0049485972243485,0.0529057559191424,0.0601360946893692,0.0072303387702268,0.9897135779550824,0.2612544730072491,0.1496459920896697,0.0817233444632785,2.440389696362739,1.0906213840682402,0.9884471273469904,1.125777307379282,0.2183204545796415
S4,M1.100000_a0.25500000,0.255,off_anchor,False,False,3389,3389,0.2027326097584077,0.1993140429258346,0.003418566832573,0.0501190946120559,0.0549744293093681,0.0048553346973122,0.9915529359788254,0.2392641501055768,0.1539221731672151,0.0748101421763493,2.5163267709452173,1.0818272532740958,0.9240063715627416,1.110511207957339,0.2157038492695439
S4,M1.100000_a0.26000000,0.26,off_anchor,False,False,3396,3396,0.2049911138976746,0.2032583057880401,0.0017328081096344,0.0473401459935351,0.0497283488512039,0.0023882028576688,0.9933714823601456,0.2189172488176272,0.1578637778131077,0.0676739289535651,2.5989572657274334,1.073998168576548,0.861808074312369,1.09923570649569,0.2152285936242166
S4,M1.100000_a0.26500000,0.265,S4M4_modal_anchor,True,True,3402,3402,0.2071896831590645,0.2071961760520935,6.492893029008684e-06,0.0445687947481188,0.0445681922137737,6.025343450705156e-07,0.995231065358092,0.2002802991779885,0.1614321633717371,0.0604482031245592,2.683321144178165,1.0661216545291867,0.8008973279579019,1.0894256330584249,0.2160538297190415
S4,M1.100000_a0.27000000,0.27,off_anchor,False,False,3408,3408,0.2093312368277515,0.2110199630260467,0.0016887261982952,0.0418049284949206,0.0396528802812099,0.0021520482137106,0.997038435633864,0.183173380585297,0.1646495638463036,0.0569536402482205,2.7690377007382536,1.058263712970784,0.740793331294345,1.0799765428965675,0.2176685144485814
S4,M1.100000_a0.27500000,0.275,off_anchor,False,False,3415,3415,0.2114184963433446,0.2146220505237579,0.0032035541804133,0.0390484380561166,0.0351128838956356,0.0039355541604809,0.9985665291090728,0.1674978569155492,0.1690250515360168,0.0593985544112411,2.8616371820494027,1.050700084605904,0.6818181184781377,1.0704406867434069,0.2198138598672743
S4,M1.100000_a0.28000000,0.28,off_anchor,False,False,3422,3422,0.2134540034479028,0.2179038524627685,0.0044498490148657,0.0362992172070976,0.0310383103787899,0.0052609068283076,0.9999345818463696,0.1531902279837212,0.1732827658541945,0.0610155388627921,2.9553961409082903,1.042855475170535,0.6229067662101101,1.0599666474545035,0.2221273597162546
S4,M1.100000_a0.28500000,0.285,off_anchor,False,False,3429,3429,0.2154401364406462,0.2207838296890258,0.0053436932483796,0.0335571621878426,0.0274748262017965,0.006082335986046,1.0011139690263655,0.1402329227891404,0.1772909755381388,0.0618986970074809,3.050142767639548,1.0346130625663497,0.563951607238011,1.0484949310231402,0.2245099667490306
S4,M1.100000_a0.29000000,0.29,off_anchor,False,False,3436,3436,0.2173791244470361,0.2232031375169754,0.0058240130699392,0.0308221720963001,0.0244271904230117,0.0063949816732883,1.0020847311627896,0.1286567872712755,0.1811079324405762,0.0621295217075463,3.145720255975638,1.0258824281531005,0.5050295420327776,1.0362375262184822,0.2269603052814381
S4,M1.100000_a0.29500000,0.295,off_anchor,False,False,3444,3444,0.2192730602272913,0.2251298725605011,0.0058568123332098,0.0280941487707899,0.0218683332204818,0.006225815550308,1.0026604433896278,0.1185376205844056,0.1850772191076448,0.0617965353965692,3.2479279899491167,1.01700670657979,0.4469044093594018,1.0239969996747738,0.2296707327990199
S4,M1.100000_a0.30000000,0.3,off_anchor,False,False,3453,3453,0.2211239117409991,0.2265605628490448,0.0054366511080456,0.0253729963228432,0.0197507850825786,0.0056222112402645,1.0028282337651837,0.1099860589906772,0.1888947120350193,0.0609603919106939,3.3567916447855235,1.0079260349934267,0.3900135343614248,1.012270698427281,0.2327391731408539
S4,M1.100000_a0.30500000,0.305,off_anchor,False,False,3461,3461,0.222933531423503,0.2275197803974151,0.0045862489739121,0.0226586211744938,0.018017329275608,0.0046412918988857,1.002935159724663,0.103130945275254,0.1925938998887582,0.0596856158766287,3.460205013061395,0.9978158360204664,0.3346014055439356,1.0008306794599195,0.2360230085189973
S4,M1.100000_a0.31000000,0.31,off_anchor,False,False,3470,3470,0.2247036667495888,0.2280564606189727,0.0033527938693839,0.0199509324746749,0.0166091807186603,0.0033417517560145,1.002629227630003,0.098092231622167,0.1962008720281038,0.0580196501089493,3.570091880929663,0.9874740953149356,0.2833394403443194,0.9910627614108984,0.2398988508049916
S4,M1.100000_a0.31500000,0.315,off_anchor,False,False,3479,3479,0.2264359667445679,0.2282373309135437,0.0018013641689758,0.0172498403916324,0.0154712861403822,0.0017785542512501,1.0019123889604262,0.0949786585850646,0.1997504511157969,0.0560020372093407,3.686968764789613,0.9769427369949648,0.2394733217876226,0.9835584160888632,0.2445269109252911
S4,M1.100000_a0.32000000,0.32,S4M4_modal_anchor,True,True,3488,3488,0.2281319917527765,0.2281385660171508,6.57426437439268e-06,0.0145552597941017,0.0145549541339278,3.056601738781612e-07,1.001145493542913,0.0937336624018095,0.2032830284973897,0.0543869374898978,3.797433326420724,0.9654435252358892,0.208236405053963,0.978039018140046,0.2496652487826657
S4,M1.100000_a0.32500000,0.325,off_anchor,False,False,3499,3499,0.2297932172060339,0.227837324142456,0.0019558930635778,0.0118671046042683,0.0138186831027269,0.0019515784984586,0.9998043589095288,0.0943037722304489,0.2068281826870177,0.0584719987567513,3.9203859236051017,0.9541575890872066,0.1973305544865935,0.9760733629489928,0.2558263719282493
S4,M1.100000_a0.33000000,0.33,off_anchor,False,False,3505,3505,0.2314210424037635,0.2274050116539001,0.0040160307498633,0.0091852939187754,0.0132280448451638,0.0040427509263884,0.99913463670019,0.0965150922497986,0.2104181559745271,0.0632912291035761,4.01227128110766,0.9406428127582498,0.2107854800007985,0.9755791214894636,0.2622234867931501
S4,M1.100000_a0.33500000,0.335,off_anchor,False,False,3504,3504,0.2330167931103344,0.2269033789634704,0.0061134141468639,0.0065097464852899,0.0127549767494201,0.0062452302641302,0.999381206033176,0.1001323619137942,0.2140940195280212,0.0683296676428806,4.061041301008719,0.9244433073466742,0.4512252756231927,0.9763867211897016,0.2687038699457365
S4,M1.100000_a0.34000000,0.34,off_anchor,False,False,3502,3502,0.2345817288351911,0.226382166147232,0.008199562687959,0.0038403842641137,0.0123769268393516,0.0085365425752379,0.9992781344582036,0.1049493543110501,0.2178793380103993,0.0735451182931662,4.111040631404394,0.9083970713717102,0.3085508932859122,0.9811914909683964,0.2762268066604908
S4,M1.100000_a0.34500000,0.345,off_anchor,False,False,3501,3501,0.2361168831795016,0.2258787453174591,0.0102381378620425,0.0011771278177396,0.0120759233832359,0.0108987955654963,0.9988404019582244,0.1106703883244953,0.221790866224912,0.0789456377757476,4.161097507927208,0.8922685327289354,0.3513542816009778,0.989889182290952,0.2847640747376351
S4M4,M1.100000_a0.09000000,0.09,off_anchor,False,False,3269,3269,1.812993186489701e-09,0.0507365316152572,0.050736529802264,0.1849919122211095,0.1787922829389572,0.0061996292821522,0.1744073389800213,0.1455161349815997,0.0197646686222706,0.0327598740828855,0.102783445778455,0.0671586436442381,0.1208855831964502,0.0831000280905317,0.0027775422537379
S4M4,M1.100000_a0.09500000,0.095,off_anchor,False,False,3258,3258,0.0185431702825212,0.0556177496910095,0.0370745794084883,0.1439719750936911,0.1689644902944564,0.0249925152007653,0.240361464565352,0.0980901882285597,0.0166475429546659,0.0253296474461745,0.1110919681444175,0.0607352845149223,0.0683146045866028,0.0640349852687123,0.0016419965802543
S4M4,M1.100000_a0.10000000,0.1,off_anchor,False,False,3262,3262,0.0456244875305594,0.0614900328218936,0.0158655452913342,0.1408594531338783,0.1591075360774994,0.018248082943621,0.166182312955139,0.065222173106067,0.0119339933253216,0.0180578926676488,0.072797480965549,0.0376798120609422,0.0452628611386375,0.0408908670621296,0.0006280115600992
S4M4,M1.100000_a0.10500000,0.105,off_anchor,False,False,3265,3265,0.0614720572586166,0.0682830363512039,0.0068109790925873,0.1377614529920954,0.1494559049606323,0.0116944519685369,0.1067190377749131,0.0421134061570724,0.0078910522345025,0.0119885686889482,0.0459274405940935,0.0228359464173259,0.0327842825470448,0.0270906740590779,0.000253206713457
S4M4,M1.100000_a0.11000000,0.11,off_anchor,False,False,3268,3268,0.0737351788015254,0.0758484750986099,0.0021132962970845,0.1346775747592678,0.1402280330657959,0.005550458306528,0.0560174404578221,0.020243791506011,0.0041346162915456,0.0060292299631984,0.0233704616387862,0.0110977673909284,0.01693371468825,0.0136111917972305,6.04933811532149e-05
S4M4,M1.100000_a0.11500000,0.115,S4M4_modal_anchor,True,True,3272,3272,0.0840064838857459,0.0839759856462478,3.049823949803632e-05,0.1316074319054831,0.1316087692975998,1.3373921166903724e-06,0.014903712917536,0.004568268481382,0.0015127910368044,0.0018762594918176,0.0075712805255041,0.0029285605677546,0.0027597763223655,0.0034330411862944,4.635288566534612e-06
S4M4,M1.100000_a0.12000000,0.12,off_anchor,False,False,3275,3275,0.0929554600078068,0.0924175679683685,0.0005378920394382,0.1285506661833083,0.1237381249666214,0.0048125412166868,0.0266364264252461,0.0214620766389325,0.0030122764786866,0.0056512803944319,0.0173526901627634,0.0075920830837109,0.0222138381364185,0.0141710973976033,6.334575738042858e-05
S4M4,M1.100000_a0.12500000,0.125,off_anchor,False,False,3278,3278,0.1009404428915874,0.100916251540184,2.4191351403385356e-05,0.1255069324594236,0.116706296801567,0.0088006356578565,0.0552979920045347,0.0390208825907317,0.0058938277161387,0.011051453746543,0.0317375034029456,0.0137424865028693,0.0426158943881448,0.0264329771452203,0.0002120140348637
S4M4,M1.100000_a0.13000000,0.13,off_anchor,False,False,3282,3282,0.1081805050618824,0.1092337742447853,0.0010532691829029,0.122475903263755,0.1105550900101661,0.0119208132535888,0.0776278535869382,0.0543470216146228,0.0082353723160304,0.0158943954648643,0.0440111414628562,0.0185713492393576,0.0620916107783765,0.0376573968558051,0.0004213654080845
S4M4,M1.100000_a0.13500000,0.135,off_anchor,False,False,3285,3285,0.114821536307718,0.1171713173389434,0.0023497810312254,0.1194572670812644,0.1052838191390037,0.0141734479422606,0.093077117796096,0.0669306460421009,0.0099164664887548,0.0199459802876575,0.0536729644442782,0.0220679462809641,0.0795574541936974,0.0474345327977242,0.0006588806715447
S4M4,M1.100000_a0.14000000,0.14,off_anchor,False,False,3289,3289,0.1209667013989745,0.1245813369750976,0.0036146355761231,0.1164507274034491,0.1008583605289459,0.0155923668745031,0.1016431284966999,0.0763419455387993,0.0108447998379219,0.0229978671201582,0.0605837351899599,0.0243262806791006,0.0948491867677678,0.0554710465502496,0.0008913604809397
S4M4,M1.100000_a0.14500000,0.145,off_anchor,False,False,3292,3292,0.1266922780688296,0.1313694715499878,0.0046771934811581,0.1134560016881082,0.0972211807966232,0.0162348208914849,0.1036497958839744,0.0822182736733111,0.0109785807615531,0.0249028803654811,0.0646486092201694,0.0254599444966151,0.1055132252927358,0.0615191393253749,0.0010874278656325
S4M4,M1.100000_a0.15000000,0.15,off_anchor,False,False,3296,3296,0.1320566414058153,0.1374897211790084,0.0054330797731931,0.1104728205019271,0.0943004190921783,0.0161724014097487,0.0996893125050133,0.0843262888806078,0.0103475639742316,0.0255713221096476,0.0660664594783959,0.0255870371615703,0.1124427281378799,0.0653665759600906,0.0012203122743297
S4M4,M1.100000_a0.15500000,0.155,off_anchor,False,False,3299,3299,0.1371057085051619,0.1429357081651687,0.0058299996600068,0.1075009266966481,0.0920170024037361,0.0154839242929119,0.0907576864145028,0.0826003615844208,0.009064041449624,0.0249972114448828,0.0648650339355437,0.0248178776087602,0.11365986802991,0.0668223118403244,0.0012698319144868
S4M4,M1.100000_a0.16000000,0.16,off_anchor,False,False,3303,3303,0.1418764142379207,0.1477309465408325,0.0058545323029118,0.1045400746294168,0.0902891978621482,0.0142508767672685,0.0781022568159102,0.0772016622857147,0.0081061086501548,0.0232963533781797,0.0620842030155452,0.0232433994772846,0.1104708597428119,0.0657138886492163,0.0012247093616153
S4M4,M1.100000_a0.16500000,0.165,off_anchor,False,False,3307,3307,0.1463990255732808,0.1519199013710022,0.0055208757977213,0.1015900294887648,0.0890350937843322,0.0125549357044325,0.0631962495263419,0.0685610026569693,0.0069322054801278,0.0206160425612309,0.0586685636658293,0.0209270238398643,0.1022463701592957,0.0618876160715503,0.0010847773704185
S4M4,M1.100000_a0.17000000,0.17,off_anchor,False,False,3311,3311,0.1506987370978195,0.1555608510971069,0.0048621139992874,0.0986505663220147,0.0881732031702995,0.0104773631517151,0.0475123448913402,0.0573390502861067,0.0054076568680173,0.0171982929707823,0.0561304417494284,0.0179049475188304,0.0893602735633866,0.0552223716892183,0.0008637133447161
S4M4,M1.100000_a0.17500000,0.175,off_anchor,False,False,3314,3314,0.1547968043623869,0.1587206870317459,0.003923882669359,0.0957214701503959,0.0876220539212226,0.0080994162291732,0.0323421037467394,0.0443319109876961,0.0042423465657611,0.0132774192919996,0.0560475196711251,0.0142028038325584,0.0722575887533594,0.0456579572493185,0.0005914391241588
S4M4,M1.100000_a0.18000000,0.18,off_anchor,False,False,3318,3318,0.1587113678144348,0.1614714413881302,0.0027600735736953,0.0928025345122517,0.0872989445924758,0.0055035899197758,0.0187413592333109,0.0302675734004724,0.0033678546546818,0.0090801412116151,0.0592361541565952,0.009884820706038,0.0516772997597979,0.0332619608765802,0.0003156121878401
S4M4,M1.100000_a0.18500000,0.185,off_anchor,False,False,3322,3322,0.1624580667905106,0.1638877987861633,0.0014297319956527,0.0898935613408621,0.087118849158287,0.002774712182575,0.0082163671827982,0.0158032049225178,0.0029385700195204,0.0048007994817449,0.0652328611037137,0.0052724722176554,0.0281556552765439,0.0183034180090588,9.78152294612844e-05
S4M4,M1.100000_a0.18750000,0.1875,off_anchor,False,False,3324,3324,0.1642727872469405,0.1649942994117736,0.0007215121648331,0.0884427509439601,0.0870549529790878,0.0013877979648722,0.0064064263421953,0.0086414743915095,0.0026724608846121,0.0026784888366762,0.0688747934062398,0.0034736386626077,0.0155085429221623,0.0101670685516744,3.210792916552574e-05
S4M4,M1.100000_a0.19000000,0.19,S4M4_modal_anchor,True,True,3326,3326,0.1660505044719185,0.1660457253456115,4.779126306919679e-06,0.0869943604140983,0.0869933664798736,9.939342246467753e-07,0.0086007617117912,0.0024525609975572,0.0023723382525922,0.0018881078265534,0.0726895194700068,0.0035229946453127,0.0025748566713735,0.0037579517951874,6.348679470913332e-06
S4M4,M1.100000_a0.19500000,0.195,off_anchor,False,False,3330,3330,0.1695006064537406,0.168021485209465,0.0014791212442755,0.0841047488496381,0.0868304669857025,0.0027257181360644,0.0167443553574069,0.0131975094073808,0.0027290661755469,0.003440159773318,0.0826458397803498,0.0083063324836363,0.0249371832883157,0.0190019980436226,0.0001022485222392
S4M4,M1.100000_a0.20000000,0.2,off_anchor,False,False,3334,3334,0.172818900945195,0.1698905080556869,0.002928392889508,0.0812245506598016,0.0865351855754852,0.0053106349156836,0.0250922688727375,0.0264187764480849,0.0034057975458806,0.0070889755751479,0.0887470463323371,0.0143649970203018,0.0524915819169525,0.0387894584756194,0.0004214417907144
S4M4,M1.100000_a0.20500000,0.205,off_anchor,False,False,3339,3339,0.176014741248715,0.171726569533348,0.0042881717153669,0.0783535962323096,0.086011417210102,0.0076578209777924,0.0327586025252995,0.0383555569512963,0.004736028071193,0.0103168732806676,0.0949675687945078,0.0204630721580021,0.0791121778068609,0.0585090958789656,0.0009570536758519
S4M4,M1.100000_a0.21000000,0.21,off_anchor,False,False,3343,3343,0.1790964847299399,0.1736003905534744,0.0054960941764654,0.0754917222519709,0.0851648822426796,0.0096731599907086,0.0393489371995673,0.048377250550281,0.0059456826086911,0.0129575887875397,0.0980596465857651,0.0261198999974569,0.1029498527348447,0.0768473165787751,0.001647600323982
