model,final_reference_id,alpha,role,is_spectral_anchor,is_S4M2_modal_anchor,n_domain,n_amplitude_mask,cr_reference,cr_prediction,cr_abs_error,ci_reference,ci_prediction,ci_abs_error,kappa_nrmse,q_nrmse,kappa_max_abs,q_max_abs,log_amp_rmse,amplitude_rel_l2,phase_rmse,pressure_rel_l2,pressure_overlap_error
S4M2,M1.900000_a0.10500000,0.105,off_anchor,False,False,3228,3228,0.4808778398375454,0.4813612997531891,0.0004834599156436914,0.0216028148034642,0.018077600747346878,0.0035252140561173213,0.09696195639009296,0.013479152162455887,0.008342162077610758,0.009496916516016252,0.01158851578041608,0.00745064690984499,0.04246459961406167,0.04565595285188929,0.000456931835981389
S4M2,M1.900000_a0.11000000,0.11,off_anchor,False,False,3230,3230,0.482691544513499,0.48297321796417236,0.0002816734506733698,0.021133384910942,0.01925876922905445,0.0018746156818875495,0.0638201778713464,0.007873112769050235,0.007482705835441837,0.010274206248204687,0.009478307657208597,0.004461123054007946,0.02248771350376176,0.024121720271979584,0.00014347289519656137
S4M2,M1.900000_a0.11500000,0.115,S4M2_modal_anchor,True,True,3232,3232,0.4844567807943823,0.4844554662704468,1.314523935536105e-06,0.0205943065902101,0.020594367757439613,6.116722951407527e-08,0.05412627488591268,0.003977984312867691,0.006471294636210864,0.010673061305434217,0.010323817789902465,0.0028885689612082573,0.008018078747084465,0.007735410640926065,2.069490970157961e-05
S4M2,M1.900000_a0.12000000,0.12,off_anchor,False,False,3234,3234,0.4861750606068702,0.48583075404167175,0.00034430656519846004,0.0199906682279446,0.021959338337183,0.0019686701092383983,0.07024995145871145,0.008642689187390497,0.006662235592409122,0.01057605314010518,0.014340055461764386,0.005566625148747779,0.03453900673926789,0.038078717518421096,0.0003107514221083463
S4M2,M1.900000_a0.12500000,0.125,off_anchor,False,False,3237,3237,0.487847941407231,0.4871315360069275,0.0007164054003034881,0.0193271425190721,0.023178737610578537,0.003851595091506437,0.09122507053302821,0.01516869853471947,0.006386712893856946,0.009956904759954699,0.020161695649568705,0.009142464333213201,0.0645545134388408,0.0717772460644524,0.0011244083494189594
S4M2,M1.900000_a0.13000000,0.13,off_anchor,False,False,3239,3239,0.4894770013114648,0.4883982539176941,0.0010787473937707293,0.0186080268219635,0.024037089198827744,0.005429062376864243,0.10578707326356963,0.02057257708980333,0.0077815541744948105,0.013866533367686451,0.02335902150689071,0.012023555576808443,0.5988549196988504,0.1022158573188594,0.0023160631551859545
S4M2,M1.900000_a0.13500000,0.135,off_anchor,False,False,3242,3242,0.4910638186460426,0.4896763265132904,0.0013874921327521883,0.0178372766850934,0.024310331791639328,0.006473055106545927,0.11050437096561222,0.023790401919317423,0.00848014169080298,0.01617140185693694,0.025050353468072346,0.013703162985999969,0.601005860088739,0.12410311740926565,0.003450387459615678
S4M2,M1.900000_a0.14000000,0.14,off_anchor,False,False,3244,3244,0.4926099567084842,0.49101296067237854,0.0015969960361056357,0.0170185388552902,0.023818597197532654,0.006800058342242454,0.10525181277317865,0.02426715241669044,0.008374981765751278,0.016406461890832835,0.02307698746716046,0.013891349550895375,0.6026991200680087,0.13292839932475262,0.003985721389531904
S4M2,M1.900000_a0.14500000,0.145,off_anchor,False,False,3247,3247,0.4941169522172745,0.49245432019233704,0.0016626320249374382,0.0161551782261101,0.02248748578131199,0.00633230755520189,0.09205546455332576,0.02201608532370131,0.007605068856555597,0.014562287340782853,0.019243682527340655,0.01263015348867034,0.6030470566808235,0.12633946857080527,0.0036203809277651766
S4M2,M1.900000_a0.15000000,0.15,off_anchor,False,False,3250,3250,0.4955863065386898,0.49404117465019226,0.0015451318884975307,0.0152503044485099,0.020395129919052124,0.005144825470542224,0.07428060912204991,0.017611450500745703,0.006198815126511804,0.012806277985070669,0.013762505342458918,0.010220184111263067,0.6025000894773977,0.10498202489913885,0.002523341272647417
