Mach,model,subset,n_modes,cr_abs_error_mean,cr_abs_error_median,cr_abs_error_max,ci_abs_error_mean,ci_abs_error_median,ci_abs_error_max,kappa_nrmse_mean,kappa_nrmse_median,kappa_nrmse_max,q_nrmse_mean,q_nrmse_median,q_nrmse_max,log_amp_rmse_mean,log_amp_rmse_median,log_amp_rmse_max,amplitude_rel_l2_mean,amplitude_rel_l2_median,amplitude_rel_l2_max,phase_rmse_mean,phase_rmse_median,phase_rmse_max,pressure_rel_l2_mean,pressure_rel_l2_median,pressure_rel_l2_max,pressure_overlap_error_mean,pressure_overlap_error_median,pressure_overlap_error_max
1.9,S4,all,34,0.0009692302583554386,0.0007115900967538001,0.0034835823829472,0.003848522071709775,0.00330652618649395,0.0173342330955891,1.1827804496630336,1.0523517847340256,2.1715308450205586,0.16780394202407203,0.2032828198015063,0.3051677549670989,0.671178483433071,0.6113187752724552,1.4434618609620165,0.43902782529442264,0.4699325636761915,0.6532761062496324,0.8354444659180981,0.8512508119569466,1.355009114332137,0.755629059179701,0.7523242811525979,0.9110572711475076,0.17719275656675826,0.1586173614158164,0.290373400306487
1.9,S4,off_anchor,30,0.0010975633392861595,0.00090454331243405,0.0034835823829472,0.0043613686812932805,0.0036816683176296,0.0173342330955891,1.183827028430099,1.0513322890539039,2.1715308450205586,0.16937535674153384,0.2032828198015063,0.3051677549670989,0.6666768871302172,0.6113187752724552,1.4434618609620165,0.4377924614743595,0.4699325636761915,0.6532761062496324,0.8461968041111211,0.8512508119569466,1.355009114332137,0.7583593118864473,0.768308724500635,0.9110572711475076,0.17883077466003297,0.15962545978675496,0.290373400306487
1.9,S4,S4M4_modal_anchor,4,6.732151375032913e-06,6.375630418137268e-06,9.077925785083709e-06,2.1724998334898566e-06,1.4531000295447613e-06,5.498774958673236e-06,1.1749311089100447,1.0685282500648339,1.5259209899280155,0.15601833164310877,0.1682145490597374,0.2483156487887171,0.704940455704474,0.6823764160561588,1.255653880608223,0.4482930539448963,0.48346542673273385,0.6296439778833991,0.7548019294704242,0.8510496752251682,1.0651104044996411,0.7351521638791043,0.7079405097831114,0.8917875723994094,0.16490762086719787,0.1460300515115748,0.27270032526331
1.9,S4M4,all,34,0.0009905134992347093,0.0007263869498192999,0.0036018678005039,0.003852938656827969,0.00330973924937635,0.0173349781536488,0.14063102783995715,0.08275283982753905,1.0629480046585356,0.016649430788944528,0.01340771247299435,0.0801676889805871,0.015436212371710053,0.0136455855104849,0.0541541427043995,0.00823052613198474,0.00732689763883635,0.0196994821523497,0.22727364779946146,0.14763650864194305,0.6030470566808235,0.06805687479209342,0.0660630853467632,0.2329962857769698,0.0013173134758236327,0.00078994270454445,0.0087952000249597
1.9,S4M4,off_anchor,30,0.0011223608583342004,0.0009289812167919,0.0036018678005039,0.0043666557529832535,0.0036884045738118498,0.0173349781536488,0.1507277970499353,0.09164026754317695,1.0629480046585356,0.01829641318043201,0.01639007451773255,0.0801676889805871,0.016166992091460955,0.01381586987593785,0.0541541427043995,0.008899410542854473,0.00819687175091965,0.0196994821523497,0.2357498594753342,0.14763650864194305,0.6030470566808235,0.07611260544608305,0.0675490517716711,0.2329962857769698,0.0014907326093953298,0.0009035709105899,0.0087952000249597
1.9,S4M4,S4M4_modal_anchor,4,1.6583059885277862e-06,1.696665803269104e-06,1.925368412036832e-06,6.043566333903232e-08,3.545325409160319e-08,1.6415925127577505e-07,0.0649052587651208,0.04364102110735195,0.1471012651989406,0.004297062852788401,0.0038134007584524,0.0070949719530556,0.0099553644735783,0.00917888274344925,0.0157336489720621,0.00321389305046175,0.00315758017889025,0.0037794498080216,0.16370206023041617,0.11609716392424266,0.4145958343260949,0.00763889488717125,0.00773306693785985,0.0082369542584836,1.6669974035904422e-05,1.571266029387619e-05,2.987081601701913e-05
