model,subset,n_modes,cr_abs_error_mean,cr_abs_error_median,cr_abs_error_max,ci_abs_error_mean,ci_abs_error_median,ci_abs_error_max,kappa_nrmse_mean,kappa_nrmse_median,kappa_nrmse_max,q_nrmse_mean,q_nrmse_median,q_nrmse_max,log_amp_rmse_mean,log_amp_rmse_median,log_amp_rmse_max,amplitude_rel_l2_mean,amplitude_rel_l2_median,amplitude_rel_l2_max,phase_rmse_mean,phase_rmse_median,phase_rmse_max,pressure_rel_l2_mean,pressure_rel_l2_median,pressure_rel_l2_max,pressure_overlap_error_mean,pressure_overlap_error_median,pressure_overlap_error_max
S4,all,34,0.0009692302583554765,0.0007115900967538669,0.0034835823829472146,0.0038485220717098248,0.003306526186494016,0.017334233095589156,1.1827804496630336,1.0523517847340256,2.1715308450205586,0.1678039420240721,0.20328281980150634,0.30516775496709897,0.6711784834330711,0.6113187752724552,1.4434618609620165,0.43902782529442264,0.4699325636761915,0.6532761062496324,0.8354444659180981,0.8512508119569466,1.355009114332137,0.755629059179701,0.7523242811525979,0.9110572711475075,0.17719275656675829,0.15861736141581645,0.29037340030648706
S4,off_anchor,30,0.0010975633392862024,0.0009045433124340585,0.0034835823829472146,0.004361368681293336,0.0036816683176296855,0.017334233095589156,1.183827028430099,1.0513322890539039,2.1715308450205586,0.16937535674153387,0.20328281980150634,0.30516775496709897,0.6666768871302172,0.6113187752724552,1.4434618609620165,0.4377924614743595,0.4699325636761915,0.6532761062496324,0.8461968041111212,0.8512508119569466,1.355009114332137,0.7583593118864473,0.768308724500635,0.9110572711475075,0.17883077466003303,0.15962545978675502,0.29037340030648706
S4,S4M2_modal_anchor,4,6.732151375032913e-06,6.375630418137268e-06,9.077925785083707e-06,2.1724998334898566e-06,1.4531000295447613e-06,5.498774958673236e-06,1.1749311089100447,1.0685282500648339,1.5259209899280155,0.15601833164310883,0.16821454905973748,0.24831564878871717,0.7049404557044741,0.682376416056159,1.255653880608223,0.4482930539448963,0.48346542673273385,0.6296439778833991,0.7548019294704242,0.8510496752251682,1.0651104044996413,0.7351521638791043,0.7079405097831114,0.8917875723994094,0.16490762086719787,0.14603005151157483,0.27270032526331
S4M2,all,34,0.0009905134992347598,0.0007263869498193576,0.0036018678005039773,0.0038529386568280106,0.0033097392493764395,0.017334978153648848,0.14063102783995718,0.08275283982753906,1.0629480046585356,0.016649430788944573,0.013407712472994406,0.0801676889805871,0.015436212371710105,0.01364558551048494,0.05415414270439958,0.00823052613198479,0.007326897638836395,0.01969948215234975,0.22727364779946152,0.14763650864194308,0.6030470566808235,0.06805687479209346,0.06606308534676325,0.23299628577696987,0.0013173134758236776,0.0007899427045445218,0.008795200024959704
S4M2,off_anchor,30,0.0011223608583342574,0.0009289812167919687,0.0036018678005039773,0.0043666557529832995,0.0036884045738118793,0.017334978153648848,0.15072779704993533,0.09164026754317699,1.0629480046585356,0.018296413180432052,0.016390074517732587,0.0801676889805871,0.016166992091461007,0.01381586987593789,0.05415414270439958,0.008899410542854518,0.008196871750919666,0.01969948215234975,0.2357498594753342,0.14763650864194308,0.6030470566808235,0.07611260544608309,0.06754905177167114,0.23299628577696987,0.0014907326093953805,0.0009035709105899015,0.008795200024959704
S4M2,S4M2_modal_anchor,4,1.6583059885277862e-06,1.696665803269104e-06,1.925368412036832e-06,6.043566333903232e-08,3.545325409160319e-08,1.6415925127577502e-07,0.06490525876512084,0.043641021107352004,0.1471012651989406,0.004297062852788451,0.003813400758452477,0.007094971953055612,0.009955364473578348,0.00917888274344933,0.015733648972062114,0.003213893050461805,0.0031575801788902985,0.003779449808021656,0.1637020602304162,0.1160971639242427,0.4145958343260949,0.007638894887171307,0.007733066937859928,0.008236954258483644,1.6669974035904422e-05,1.571266029387619e-05,2.987081601701913e-05
