task_index,chart_id,Mach,eta,alpha,ci_original_reference,ci_seed,ci_release_gep,release_rel_err,shoot_ci_highres,shoot_source,shoot_primary_secondary_abs_diff,gep_highest_N,gep_highres_ci,gep_highres_rel_err_vs_shoot,continuation_forward_ci,continuation_backward_ci,forward_backward_ci_abs_diff,forward_backward_mode_overlap,reference_rel_shift_after_recheck,shooting_crosscheck_ok,bidirectional_branch_ok,highres_gep_vs_shoot_ok,diagnosis
2,HM2_NEUTRAL3,0.8988538238910846,0.9722909910902984,0.4261051300012924,0.0112013755413127,0.0115700450833598,0.0093371744220713,0.1664260886857948,0.011207777779423318,secondary_neutral,0.018023411745327726,601,0.010868109680314843,0.030306462689872467,0.010446881225740907,0.010446881225740907,0.0,1.0000000000000002,0.0005715582061332126,False,True,True,shooting_reference_ambiguity
