raw_index,cr,ci,omega_i,admissible,ci_distance_to_shoot
942,-5.399176408251062e-11,0.010446881225740907,0.004451469682802391,True,0.0007608965536824112
947,0.06756085007071451,1.9566087954443335e-11,8.3372104514448e-12,True,0.01120777775985723
945,0.026921691081142327,8.353200042066701e-12,3.5593413898516333e-12,True,0.011207777771070118
986,-0.02692169112878772,5.727668411189229e-13,2.440588892954083e-13,True,0.01120777777885055
