raw_index,cr,ci,omega_i,admissible,ci_distance_to_shoot
1140,1.454532901816668e-10,0.010868109680314843,0.004630957288198861,True,0.00033966809910847447
1145,0.0726841411362816,4.257625787222875e-11,1.8141961895614582e-11,True,0.01120777773684706
1138,-0.02204227073388483,2.1869247013747593e-11,9.318598341823296e-12,True,0.01120777775755407
1143,0.039368859296403484,1.0682827488606834e-11,4.552007595814196e-12,True,0.01120777776874049
1141,-3.419984424264306e-10,7.434811375006503e-12,3.168011267482234e-12,True,0.011207777771988506
1198,-0.0892267463275315,6.345013840813026e-13,2.7036429474996344e-13,True,0.011207777778788817
1189,-0.03936885937551053,1.9984827157472416e-13,8.515637373988144e-14,True,0.011207777779223469
1197,-0.0726841411035747,1.85838834460649e-14,7.918688071714351e-15,True,0.011207777779404734
