direction,step,Mach,eta,alpha,N,shoot_ci,shoot_success,shoot_source,primary_ci,secondary_ci,primary_secondary_ci_abs_diff,gep_raw_index,gep_cr,gep_ci,gep_omega_i,gep_minus_shoot,gep_rel_err_shoot,p_overlap_previous
forward_from_lower_eta,0,0.8988538238910846,0.9672909910902984,0.42391388718455364,501,0.01327764333138104,True,secondary_neutral,0.029231189524751042,0.01327764333138104,0.015953546193370003,943,4.652746324004967e-11,0.012854647443483943,0.0054492635661542626,-0.0004229958878970968,0.03185775346874753,
forward_from_lower_eta,1,0.8988538238910846,0.9697909910902984,0.4250095085929231,501,0.0122574688508687,True,secondary_neutral,0.029231189524751042,0.0122574688508687,0.016973720673882343,943,2.7913845314662924e-11,0.011674436327469383,0.004961746446637132,-0.0005830325233993176,0.047565490925803776,0.9999954172940608
forward_from_lower_eta,2,0.8988538238910846,0.9722909910902984,0.42610513000129246,501,0.011207777779423318,True,secondary_neutral,0.029231189524751042,0.011207777779423318,0.018023411745327726,942,-5.399176408251062e-11,0.010446881225740907,0.004451469682802391,-0.0007608965536824112,0.06789004641753008,0.9999950480963903
backward_from_higher_eta,0,0.8988538238910846,0.9772909910902984,0.42829637281803123,501,0.009148212489211782,True,secondary_neutral,0.029231189524751042,0.009148212489211782,0.02008297703553926,984,4.309455567366477e-12,0.007738346642299511,0.0033143057985054714,-0.001409865846912271,0.15411380622989293,
backward_from_higher_eta,1,0.8988538238910846,0.9747909910902983,0.42720075140966185,501,0.010175428175402295,True,secondary_neutral,0.029231189524751042,0.010175428175402295,0.01905576134934875,942,-2.410668011212165e-11,0.00914849647581164,0.0039082445687353765,-0.0010269316995906545,0.10092270142234618,0.9999935488624712
backward_from_higher_eta,2,0.8988538238910846,0.9722909910902984,0.42610513000129246,501,0.011207777779423318,True,secondary_neutral,0.029231189524751042,0.011207777779423318,0.018023411745327726,942,-5.399176408251062e-11,0.010446881225740907,0.004451469682802391,-0.0007608965536824112,0.06789004641753008,0.9999944845333251
