Mach,s,alpha,alpha_neutral,accepted,quality_level,quality_reason,field_file,cr,ci,stage1_mismatch,stage2_mismatch,shooting_success,spectral_success,mode_success,y_limit,ln_p_start_right,q_consistency_rel,tail_ratio_p,overlap_previous,min_abs_U_minus_c,p_l2_norm_before
1.0,0.2,0.0724701301977556,0.3623506509887782,True,modal_certified,all_checks_passed,assets/pinn_supersonic/datasets/atlas_v1_certified_pilot/M_1p000/fields/M_1p000_s_0p2000.npz,2.33472e-09,0.005605635869618873,4.60345039705319e-08,1.5741537139831605e-18,True,True,True,1472.3463031875633,-5.000003330488472,7.49087109822246e-10,0.0004898711626902122,0.9878876603534817,0.005605635869619359,13.618098051379217
1.0,0.65,0.2355279231427058,0.3623506509887782,False,rejected,spectral_certification_failed,assets/pinn_supersonic/datasets/atlas_v1_certified_pilot/M_1p000/fields/M_1p000_s_0p6500.npz,0.096,0.07264280713029296,0.0007299014567061059,6.7700917469142254e-18,True,True,True,202.00982463350024,-18.659427548199687,1.8258965503128254e-08,0.00036034926949899564,0.8186786903236595,0.0727002527279372,4.305694859323879
1.0,0.93,0.3369861054195637,0.3623506509887782,False,rejected,spectral_certification_failed,assets/pinn_supersonic/datasets/atlas_v1_certified_pilot/M_1p000/fields/M_1p000_s_0p9300.npz,0.096,0.02002052127584461,0.04138164526332401,1.2629923870159258e-16,True,True,True,487.6830653756339,-67.55538144869514,2.7225181209787964e-08,0.0003328876838038124,0.9593974126401127,0.020251734644433923,5.776394316059364
1.0,0.985,0.3569153912239465,0.3623506509887782,False,rejected,spectral_certification_failed,assets/pinn_supersonic/datasets/atlas_v1_certified_pilot/M_1p000/fields/M_1p000_s_0p9850.npz,0.096,0.009889174327633289,0.0523165578781936,5.549495478917854e-16,False,False,True,928.769064482689,-138.7963550014285,2.897589180601009e-08,0.0005546692656931338,0.9973588101287687,0.010108864801853754,7.498832855137448
