Mach,s,alpha,alpha_neutral,accepted,quality_level,quality_reason,field_file,cr,ci,stage1_mismatch,stage2_mismatch,shooting_success,spectral_success,mode_success,y_limit,ln_p_start_right,q_consistency_rel,tail_ratio_p,tail_truncated,asymptotic_bc_rel,asymptotic_bc_left,asymptotic_bc_right,overlap_previous,min_abs_U_minus_c,p_l2_norm_before,continuation_success,continuation_n_substeps,continuation_n_retries,continuation_last_alpha
1.0,0.2,0.0724701301977556,0.3623506509887782,True,modal_certified,all_checks_passed,assets/pinn_supersonic/datasets/atlas_v1_certified_pilot_v2/M_1p000/fields/M_1p000_s_0p2000.npz,1.5360001966080155e-09,0.005605552820237764,8.974292577957183e-08,1.5732723821255896e-18,True,True,True,1472.3571362263613,-5.000002215715938,7.491360929828919e-10,0.000489875285651768,False,1.3950412257333334e-16,7.798500254897937e-17,1.3950412257333334e-16,0.9878875189967427,0.0056055528202379745,13.61814798427076,True,6,0,0.0724701301977556
1.0,0.65,0.2355279231427058,0.3623506509887782,True,modal_certified,all_checks_passed,assets/pinn_supersonic/datasets/atlas_v1_certified_pilot_v2/M_1p000/fields/M_1p000_s_0p6500.npz,0.09863360209644609,0.07263025154709982,6.572319105831331e-08,7.076340669846424e-18,True,True,True,203.90978324192477,-19.08248721826841,1.888931472253673e-08,0.0003540891477032987,False,8.296435095393258e-17,4.4835589929559766e-17,8.296435095393258e-17,0.8147829099121072,0.07265219693221238,4.314018887082155,True,11,0,0.2355279231427058
1.0,0.93,0.3369861054195637,0.3623506509887782,True,modal_certified,all_checks_passed,assets/pinn_supersonic/datasets/atlas_v1_certified_pilot_v2/M_1p000/fields/M_1p000_s_0p9300.npz,0.16304363049708603,0.013507559538373671,7.081986909497861e-08,8.688698064976269e-16,True,True,True,898.0640986103003,-162.59954860791717,2.665003662035685e-08,0.0005790770473016324,False,2.3718048277643716e-17,2.3718048277643716e-17,3.927274772238181e-60,0.8521553390250518,0.014108881536658817,7.366800142545456,True,11,0,0.3369861054195637
1.0,0.985,0.3569153912239465,0.3623506509887782,True,modal_certified,all_operator_checks_passed;slow_decay_tail,assets/pinn_supersonic/datasets/atlas_v1_certified_pilot_v2/M_1p000/fields/M_1p000_s_0p9850.npz,0.1714070314263661,0.002399798126472283,7.728951245969904e-08,6.919421283145414e-14,True,True,True,4864.476811212412,-968.8323208755343,2.315200332075907e-08,0.004816397084759672,True,4.5424168259041496e-17,4.5424168259041496e-17,0.0,0.9930061715790742,0.005083141360316554,15.1966522628978,True,2,0,0.3569153912239465
