Mach,alpha,cr,ci,omega_i,ln_p_start_right_exact,max_y_limit_used,y,p_real,p_imag,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,validation_status,source,stage1_mismatch,stage2_mismatch_exact,max_edge_frac,max_center_jump,max_adjacent_jump,max_ylimit_rel_l2,campaign_target_status
1.2,0.075,0.125256,0.12,0.009,-11.104427134334639,1200.0,-631.1633860002673,2.8285658880285717e-05,-1.4562490639566468e-05,4.073134878761143e-05,-2.0969986520975714e-05,2.3489835595019008e-05,-1.544650364980835e-05,-2.4884191887948034e-05,9.255436352594408e-06,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,0.0005101194312908987,4.9022939365485666e-18,4.775173414775213e-05,0.02136771826819946,0.031128503894994,0.00016243408767612483,strict_auto_validated
1.2,0.075,0.125256,0.12,0.009,-11.104427134334639,1200.0,-563.2422486558443,4.0749577983110346e-05,8.395344765709497e-05,5.86793922956789e-05,0.00012089296462621676,4.3673336175466405e-05,6.995087990291898e-05,-2.542180014529483e-05,-7.361197811249098e-05,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,0.0005101194312908987,4.9022939365485666e-18,4.775173414775213e-05,0.02136771826819946,0.031128503894994,0.00016243408767612483,strict_auto_validated
1.2,0.075,0.125256,0.12,0.009,-11.104427134334639,1200.0,-508.49546100163036,-0.00019694436841221773,-0.00010281819281055705,-0.0002835998905135935,-0.00014805819764720214,-0.00018268844346260504,-7.189082270616149e-05,0.0001529678338649041,0.00010476454637252726,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,0.0005101194312908987,4.9022939365485666e-18,4.775173414775213e-05,0.02136771826819946,0.031128503894994,0.00016243408767612483,strict_auto_validated
1.2,0.075,0.125256,0.12,0.009,-11.104427134334639,1200.0,-463.4288319134196,0.0003956107668068425,0.0002221378725290646,0.0005696795042018531,0.0003198785364418529,0.00036843631199073396,0.0001581200323216908,-0.0003057227163558289,-0.00022337310207223837,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,0.0005101194312908987,4.9022939365485666e-18,4.775173414775213e-05,0.02136771826819946,0.031128503894994,0.00016243408767612483,strict_auto_validated
1.2,0.075,0.125256,0.12,0.009,-11.104427134334639,1200.0,-425.6834705731638,-0.00041230151980767293,-0.000714684634555755,-0.0005937141885230491,-0.0010291458737602872,-0.00042925695590399315,-0.0005893537113752567,0.0002706066505638547,0.0006331486214492322,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,0.0005101194312908987,4.9022939365485666e-18,4.775173414775213e-05,0.02136771826819946,0.031128503894994,0.00016243408767612483,strict_auto_validated
1.2,0.075,0.125256,0.12,0.009,-11.104427134334639,1200.0,-393.60933687319715,-0.0005393191835883827,0.0012610132511389938,-0.0007766196243672709,0.001815859081640151,-0.0003557318273201479,0.0011585817542118517,0.0005721823234139472,-0.0009912631161201068,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,0.0005101194312908987,4.9022939365485666e-18,4.775173414775213e-05,0.02136771826819946,0.031128503894994,0.00016243408767612483,strict_auto_validated
1.2,0.075,0.125256,0.12,0.009,-11.104427134334639,1200.0,-366.0175832812086,0.0021182682185657137,0.00014892091412696957,0.0030503062347346276,0.00021444611634283614,0.0018752635749529662,-6.76385772369899e-05,-0.0017403668037417586,-0.0003338920000937172,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,0.0005101194312908987,4.9022939365485666e-18,4.775173414775213e-05,0.02136771826819946,0.031128503894994,0.00016243408767612483,strict_auto_validated
1.2,0.075,0.125256,0.12,0.009,-11.104427134334639,1200.0,-342.02994730695656,-4.646820000342932e-05,-0.0031049772310445486,-6.691420800493863e-05,-0.00447116721270415,-0.00033178629943632565,-0.002723969367959104,-0.00027004757599086225,0.0025773555697752165,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,0.0005101194312908987,4.9022939365485666e-18,4.775173414775213e-05,0.02136771826819946,0.031128503894994,0.00016243408767612483,strict_auto_validated
1.2,0.075,0.125256,0.12,0.009,-11.104427134334639,1200.0,-320.983544691026,-0.0043114149810251565,-0.00044533275619768487,-0.006208437572676226,-0.0006412791689246668,-0.0038301432340127005,1.2694384108006316e-05,0.003528120260058167,0.0007974336808111028,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,0.0005101194312908987,4.9022939365485666e-18,4.775173414775213e-05,0.02136771826819946,0.031128503894994,0.00016243408767612483,strict_auto_validated
1.2,0.075,0.125256,0.12,0.009,-11.104427134334639,1200.0,-302.3686611766952,-0.0022060009513713086,0.005386988158596879,-0.003176641369974685,0.007757262948379507,-0.0014336058878228676,0.004940227703860831,0.002363179897628833,-0.0042443615616340295,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,0.0005101194312908987,4.9022939365485666e-18,4.775173414775213e-05,0.02136771826819946,0.031128503894994,0.00016243408767612483,strict_auto_validated
