Mach,alpha,cr,ci,omega_i,ln_p_start_right_exact,max_y_limit_used,y,p_real,p_imag,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,validation_status,source,stage1_mismatch,stage2_mismatch_exact,max_edge_frac,max_center_jump,max_adjacent_jump,max_ylimit_rel_l2,campaign_target_status
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-627.5399363777022,-3.858130208166625e-06,-2.5557244528376496e-05,-6.8246465252259434e-06,-4.520820984624519e-05,-4.000170382321365e-06,-1.9706239664173565e-05,3.4479444225558663e-06,2.7724009467218128e-05,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-560.3546835787815,-7.537286597230375e-05,-2.003840454814145e-06,-0.0001333270626184081,-3.5445933805207445e-06,-5.864211594347433e-05,1.3994946446481172e-06,8.138559191566916e-05,4.291121812807935e-06,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-506.14059380126514,-4.308682735058927e-05,-0.00017361330567785833,-7.621628890045737e-05,-0.00030710457641356363,-4.028763657228573e-05,-0.00013320472415704167,4.16594627368743e-05,0.00018880844411928055,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-461.4719201326981,3.6537960334846624e-05,0.00036266213279963634,6.463199803631018e-05,0.0006415130467092768,4.2614576238636515e-05,0.0002803495273227618,-2.925105284060112e-05,-0.0003928953258189248,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-424.0316500549876,0.0006616881228815542,-1.7425713463927972e-05,0.0011704601205651814,-3.082434454634222e-05,0.000513437624586189,-3.949374537532826e-05,-0.0007154606998634718,1.6566653281264904e-07,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-392.1965327782122,0.0010294926487993616,-0.00038553239478243846,0.0018210695464611908,-0.0006819682531306554,0.0007847771634919488,-0.0003399336451015506,-0.0011232645472732037,0.00038753928679934567,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-364.795504040757,0.0016559764996492152,0.0003896010230789378,0.002929256830229497,0.0006891652497243333,0.0013019491944513137,0.00023775929742143398,-0.0017783317299187133,-0.00046768042104451576,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-340.96248159392843,2.2199533760999282e-05,0.002486989816313123,3.926875526983157e-05,0.004399236286076283,0.00011479908146452521,0.001931480727291736,4.615958175916617e-05,-0.0026878757093654216,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-320.04315055829665,-0.0032528006288404135,-0.0012114971745238185,-0.005753879032355809,-0.0021430173520151823,-0.002574894406205948,-0.0008137252357891518,0.0034805548840814745,0.0014007972278979324,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-301.5339674455771,0.004382430922402885,-0.001589746158039533,0.007752082058638461,-0.0028121019789561306,0.003342722391072347,-0.0014071051712735148,-0.004780156687919086,0.001594148728374007,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-285.0410984560128,-0.0048865557698525765,0.003589382330487207,-0.008643828501292224,0.006349258404398822,-0.003655985071592769,0.002980564574680981,0.005381275807458492,-0.003740582422844004,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-270.2520840848633,0.006481673044920278,-0.004109198023260061,0.01146543144915948,-0.0072687603833447205,0.004874976397182224,-0.003447020425703931,-0.007119498263806188,0.004257264192310399,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-256.9158543999241,-0.009312468077697636,0.0018357620086945621,-0.016472824782639346,0.003247279417179811,-0.007163632966293385,0.0017916327521976764,0.010114113946633143,-0.001720920541977727,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-244.8283582349521,0.010435012290539638,0.004852026738406197,0.018458493240735563,0.008582750097566722,0.008298155677391773,0.003360641623782491,-0.01113841658014922,-0.00553705052742662,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
1.33,0.15,0.283756,0.06480752000000001,0.009721128,-30.928160596951937,1200.0,-233.8220487431896,-0.003803424380593224,-0.013176091031397483,-0.0067278773868313544,-0.02330718742543901,-0.003472022932666193,-0.010088426333156972,0.0037380496305292757,0.014344346018568536,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.537821350135532e-06,3.424291798199422e-17,4.771751446324957e-05,0.0018618456365572834,0.08927589151631013,0.0013416361514088288,strict_auto_validated
