Mach,alpha,cr,ci,omega_i,ln_p_start_right_exact,max_y_limit_used,y,p_real,p_imag,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,validation_status,source,stage1_mismatch,stage2_mismatch_exact,max_edge_frac,max_center_jump,max_adjacent_jump,max_ylimit_rel_l2,campaign_target_status
1.3,0.25,0.31365600000000005,0.025576079999999998,0.006394019999999999,-106.41554810111649,1200.0,-975.3674346640845,-1.0284997431053831e-05,-2.4979393573163493e-05,-1.7381645658480977e-05,-4.221517513864631e-05,-8.196399639697383e-06,-1.88555921795863e-05,1.0575104892783146e-05,2.644276361705465e-05,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,2.362247547398914e-05,4.3648286911662155e-16,4.6976380328513704e-05,0.0027534824609635094,0.30467130687027955,0.008977890589163,strict_auto_validated
1.3,0.25,0.31365600000000005,0.025576079999999998,0.006394019999999999,-106.41554810111649,1200.0,-822.1860956999549,7.216174252178676e-07,0.00012990913638582862,1.2195334486182063e-06,0.00021954644049205038,2.47373526257343e-06,9.884312783168061e-05,6.2854946257464e-07,-0.00013695531740858902,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,2.362247547398914e-05,4.3648286911662155e-16,4.6976380328513704e-05,0.0027534824609635094,0.30467130687027955,0.008977890589163,strict_auto_validated
1.3,0.25,0.31365600000000005,0.025576079999999998,0.006394019999999999,-106.41554810111649,1200.0,-710.5420721685216,0.00033213606284532147,0.00023711301269504904,0.0005613099462085933,0.00040072099145463294,0.00025625042501036937,0.0001755095179597626,-0.00034759544601076486,-0.0002535116753101554,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,2.362247547398914e-05,4.3648286911662155e-16,4.6976380328513704e-05,0.0027534824609635094,0.30467130687027955,0.008977890589163,strict_auto_validated
1.3,0.25,0.31365600000000005,0.025576079999999998,0.006394019999999999,-106.41554810111649,1200.0,-625.5573682859376,-0.0008453610076292669,0.0004864888434169546,-0.0014286601028934613,0.0008221661453746533,-0.000636066548028759,0.00038271581931240904,0.0008963651526379642,-0.000503806366933225,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,2.362247547398914e-05,4.3648286911662155e-16,4.6976380328513704e-05,0.0027534824609635094,0.30467130687027955,0.008977890589163,strict_auto_validated
1.3,0.25,0.31365600000000005,0.025576079999999998,0.006394019999999999,-106.41554810111649,1200.0,-558.701535756351,-0.0001964577278218482,-0.001925732191414039,-0.0003320135600189234,-0.003254487403489727,-0.00017802370667763554,-0.001462467375667721,0.0001865077739894959,0.0020321691111055327,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,2.362247547398914e-05,4.3648286911662155e-16,4.6976380328513704e-05,0.0027534824609635094,0.30467130687027955,0.008977890589163,strict_auto_validated
1.3,0.25,0.31365600000000005,0.025576079999999998,0.006394019999999999,-106.41554810111649,1200.0,-504.73278778132243,0.00022603807296762702,-0.0033586552427007253,0.0003820043433152895,-0.005676127360164226,0.00012224374976948864,-0.0025591035694461335,-0.0002742026599432011,0.003538209568111187,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,2.362247547398914e-05,4.3648286911662155e-16,4.6976380328513704e-05,0.0027534824609635094,0.30467130687027955,0.008977890589163,strict_auto_validated
1.3,0.25,0.31365600000000005,0.025576079999999998,0.006394019999999999,-106.41554810111649,1200.0,-460.2525081487439,-0.0019641488602284343,0.004934775702994872,-0.0033194115737860547,0.008339770938061335,-0.001421501484121282,0.0037841962725956245,0.002123339338528343,-0.00518113650922695,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,2.362247547398914e-05,4.3648286911662155e-16,4.6976380328513704e-05,0.0027534824609635094,0.30467130687027955,0.008977890589163,strict_auto_validated
1.3,0.25,0.31365600000000005,0.025576079999999998,0.006394019999999999,-106.41554810111649,1200.0,-422.9605711623257,-0.00028777444915998966,0.007779483521141165,-0.0004863388190803834,0.013147327150728572,-0.00010372655066936455,0.005924029151999618,0.0003865607815533775,-0.008197897662388006,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,2.362247547398914e-05,4.3648286911662155e-16,4.6976380328513704e-05,0.0027534824609635094,0.30467130687027955,0.008977890589163,strict_auto_validated
1.3,0.25,0.31365600000000005,0.025576079999999998,0.006394019999999999,-106.41554810111649,1200.0,-391.24470900052745,-0.01076025091778075,-0.0005864775451514269,-0.018184824051049472,-0.0009911470513059113,-0.008196657075076398,-0.0002868629139338664,0.01133696836840883,0.0007333242668539067,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,2.362247547398914e-05,4.3648286911662155e-16,4.6976380328513704e-05,0.0027534824609635094,0.30467130687027955,0.008977890589163,strict_auto_validated
1.3,0.25,0.31365600000000005,0.025576079999999998,0.006394019999999999,-106.41554810111649,1200.0,-363.941266571584,0.014251573952102805,0.00040542820988250124,0.024085159979053743,0.0006851736747014284,0.010850682589056249,9.736969490505243e-05,-0.015019387097646712,-0.0005798023283929101,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,2.362247547398914e-05,4.3648286911662155e-16,4.6976380328513704e-05,0.0027534824609635094,0.30467130687027955,0.008977890589163,strict_auto_validated
1.3,0.25,0.31365600000000005,0.025576079999999998,0.006394019999999999,-106.41554810111649,1200.0,-340.18931676374046,-0.006049435634692523,-0.01715301851347319,-0.010223546222630364,-0.028988601287769693,-0.004857417523793783,-0.012962895015355039,0.00619375698547986,0.018147060730666145,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,2.362247547398914e-05,4.3648286911662155e-16,4.6976380328513704e-05,0.0027534824609635094,0.30467130687027955,0.008977890589163,strict_auto_validated
