Mach,alpha,cr,ci,omega_i,ln_p_start_right_exact,max_y_limit_used,y,p_real,p_imag,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,validation_status,source,stage1_mismatch,stage2_mismatch_exact,max_edge_frac,max_center_jump,max_adjacent_jump,max_ylimit_rel_l2,campaign_target_status
1.25,0.1,0.197884,0.1025,0.01025,-16.35889941390081,1200.0,-583.9294749682073,-2.318099126482805e-05,1.7899029125514415e-05,-3.6220298851293825e-05,2.7967233008616276e-05,-1.7941682611012094e-05,1.647743153188719e-05,2.2921178492995896e-05,-1.538643998571496e-05,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,3.5003240779855154e-06,1.001761740227369e-17,4.789269472543846e-05,0.0017396425185620089,0.04274484869790601,1.204774285844095e-16,strict_auto_validated
1.25,0.1,0.197884,0.1025,0.01025,-16.35889941390081,1200.0,-525.3190784373029,-4.7113770377483114e-05,6.454078881784344e-05,-7.361526621481738e-05,0.00010084498252788037,-3.446816562399641e-05,5.68283538258321e-05,4.8345384893410186e-05,-5.775976848438797e-05,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,3.5003240779855154e-06,1.001761740227369e-17,4.789269472543846e-05,0.0017396425185620089,0.04274484869790601,1.204774285844095e-16,strict_auto_validated
1.25,0.1,0.197884,0.1025,0.01025,-16.35889941390081,1200.0,-477.3802721500752,-0.0001815376903138866,4.982447429023514e-06,-0.0002836526411154478,7.785074107849253e-06,-0.00015009377446561153,1.70025305553365e-05,0.00017105588230209248,6.656828158911054e-06,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,3.5003240779855154e-06,1.001761740227369e-17,4.789269472543846e-05,0.0017396425185620089,0.04274484869790601,1.204774285844095e-16,strict_auto_validated
1.25,0.1,0.197884,0.1025,0.01025,-16.35889941390081,1200.0,-437.44166857006326,7.529949556080032e-05,-0.00035192594925481636,0.00011765546181375049,-0.0005498842957106506,3.744737827816622e-05,-0.0002969939539457313,-9.281209282536096e-05,0.0003262976215940758,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,3.5003240779855154e-06,1.001761740227369e-17,4.789269472543846e-05,0.0017396425185620089,0.04274484869790601,1.204774285844095e-16,strict_auto_validated
1.25,0.1,0.197884,0.1025,0.01025,-16.35889941390081,1200.0,-403.6548379788914,0.0002691162530941885,0.0005827493851787475,0.0004204941454596696,0.000910545914341793,0.0002643512660152068,0.0004638624277577703,-0.0002167042109080398,-0.0005649178859527617,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,3.5003240779855154e-06,1.001761740227369e-17,4.789269472543846e-05,0.0017396425185620089,0.04274484869790601,1.204774285844095e-16,strict_auto_validated
1.25,0.1,0.197884,0.1025,0.01025,-16.35889941390081,1200.0,-374.70006548124803,-0.0005370824703715059,-0.0009068056653722628,-0.0008391913599554777,-0.0014168838521441604,-0.0005094047397812691,-0.0007134177262111213,0.0004484907242487075,0.0008864511279004584,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,3.5003240779855154e-06,1.001761740227369e-17,4.789269472543846e-05,0.0017396425185620089,0.04274484869790601,1.204774285844095e-16,strict_auto_validated
1.25,0.1,0.197884,0.1025,0.01025,-16.35889941390081,1200.0,-349.60992834560386,0.00032792687949763626,0.0015860838591990154,0.0005123857492150567,0.002478256029998462,0.0003842393359677728,0.0012911929095491038,-0.00020932680103136943,-0.0015122748677304466,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,3.5003240779855154e-06,1.001761740227369e-17,4.789269472543846e-05,0.0017396425185620089,0.04274484869790601,1.204774285844095e-16,strict_auto_validated
1.25,0.1,0.197884,0.1025,0.01025,-16.35889941390081,1200.0,-327.6590967285557,0.001086370692782928,-0.0020936307664195537,0.0016974542074733247,-0.003271298072530553,0.0007518504303195491,-0.0018121082137563466,-0.0011525983756682956,0.0019012763329512425,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,3.5003240779855154e-06,1.001761740227369e-17,4.789269472543846e-05,0.0017396425185620089,0.04274484869790601,1.204774285844095e-16,strict_auto_validated
1.25,0.1,0.197884,0.1025,0.01025,-16.35889941390081,1200.0,-308.2930641612349,-0.0032626474278554304,0.0003935942609630858,-0.0050978866060241105,0.0006149910327548219,-0.0026759673671669705,0.0005575505775999181,0.0030932632679782444,-0.00016633300026398397,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,3.5003240779855154e-06,1.001761740227369e-17,4.789269472543846e-05,0.0017396425185620089,0.04274484869790601,1.204774285844095e-16,strict_auto_validated
1.25,0.1,0.197884,0.1025,0.01025,-16.35889941390081,1200.0,-291.08065524885467,0.002027986047842849,0.003919304218473207,0.003168728199754451,0.006123912841364385,0.0019585979001247047,0.0031042637965866676,-0.0016625237955772872,-0.0038130012117292065,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,3.5003240779855154e-06,1.001761740227369e-17,4.789269472543846e-05,0.0017396425185620089,0.04274484869790601,1.204774285844095e-16,strict_auto_validated
1.25,0.1,0.197884,0.1025,0.01025,-16.35889941390081,1200.0,-275.6815433235767,0.004635620983641275,-0.0033927231275093566,0.007243157786939493,-0.00530112988673337,0.0036011247202141225,-0.003140402919924887,-0.004572003231027327,0.0029013641686763043,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,3.5003240779855154e-06,1.001761740227369e-17,4.789269472543846e-05,0.0017396425185620089,0.04274484869790601,1.204774285844095e-16,strict_auto_validated
1.25,0.1,0.197884,0.1025,0.01025,-16.35889941390081,1200.0,-261.82352044589294,-0.00419298170310652,-0.005955160134911094,-0.006551533911103939,-0.009304937710798584,-0.0038971797581052203,-0.00463792755367407,0.003571595252619741,0.005863093297827495,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,3.5003240779855154e-06,1.001761740227369e-17,4.789269472543846e-05,0.0017396425185620089,0.04274484869790601,1.204774285844095e-16,strict_auto_validated
