Mach,alpha,cr,ci,omega_i,ln_p_start_right_exact,max_y_limit_used,y,p_real,p_imag,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,validation_status,source,stage1_mismatch,stage2_mismatch_exact,max_edge_frac,max_center_jump,max_adjacent_jump,max_ylimit_rel_l2,campaign_target_status
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-687.0796118256011,2.245923630278589e-06,-2.9185221878294647e-05,3.5092556723102954e-06,-4.560190918483539e-05,-5.115719259820718e-07,-2.4964059491018706e-05,-4.297200475816008e-06,2.680566523867329e-05,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-607.3546854768672,-3.4275248728245923e-06,-9.334346150309322e-05,-5.355507613788425e-06,-0.00014584915859858317,-1.0644535980216602e-05,-7.896364452116452e-05,-3.936075039644404e-06,8.654045795025306e-05,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-544.18066681599,0.00021639320332510664,-8.972223134544411e-05,0.00033811438019547914,-0.0001401909864772564,0.00017628110154472912,-9.410398563193627e-05,-0.00020684602723912532,6.646307196550662e-05,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-492.88825535107696,-0.0001000787819892725,0.00048396273441203693,-0.00015637309685823827,0.0007561917725188077,-4.486387800684894e-05,0.00041917217156434123,0.0001293388251516039,-0.0004397215013233595,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-450.4135669929785,-5.721045240964156e-05,-0.0009152399656204617,-8.939133189006496e-05,-0.0014300624462819714,-0.0001244094754945815,-0.0007722889208151121,-1.6776427900851796e-05,0.0008503323906234978,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-414.6627718502606,-0.0003227303004206802,0.0015088434613493209,-0.0005042660944073128,0.0023575679083583144,-0.0001489693619425726,0.0013077348413676859,0.0004131429473041209,-0.001370097633547022,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-384.15634257385904,0.0018911260570880592,-0.0014864529742671965,0.0029548844642000925,-0.0023225827722924944,0.0014823768192944221,-0.00141868555187278,-0.0018611445644269825,0.0012300335332451004,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-357.81916365806376,-0.003299987980491612,-0.0012507478895588907,-0.005156231219518144,-0.0019542935774357665,-0.0029052955873976574,-0.0007884295551903645,0.002955065462466629,0.0014072528886552474,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-334.85119305413014,-0.00044436326639821173,0.004909822037512804,-0.0006943176037472057,0.007671596933613754,2.957649568319052e-05,0.004205209991825732,0.0007844141280878845,-0.004504446210950174,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-314.6447774144926,0.006610210867314934,0.0002632475968522648,0.010328454480179586,0.0004113243700816637,0.005633815358900134,-0.0003242390521646253,-0.006089940704339558,-0.0007464183961440621,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-296.73010118398554,0.001479893495535103,-0.008457600442500894,0.0023123335867735986,-0.01321500069140765,0.0005556030947156431,-0.007303043834030626,-0.0020115951084878326,0.007704930155316293,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-280.73820077520895,-0.009705420445797232,-0.0048196421989251765,-0.015164719446558178,-0.007530690935820589,-0.008639167804765814,-0.0032876194407884017,0.008604137222628072,0.005193574276662061,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-266.37528140472193,-0.010287863811187424,0.00851663974514744,-0.01607478720498035,0.013307249601792874,-0.008028588753603615,0.008083011386681197,0.01015750617968161,-0.007089141371570563,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-253.40450218414725,0.0025920638942190663,0.01592101608100123,0.004050099834717291,0.024876587626564417,0.0035198792019521777,0.013301998772820022,-0.0011841841602569844,-0.014913453807319373,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-241.63281298725522,0.017113138660844757,0.008583566185503762,0.02673927915756993,0.013411822164849627,0.015240130990774271,0.005869336405571782,-0.015164802290210683,-0.0092364485913705,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-230.90128072500386,0.020648415791776713,-0.008635981693702362,0.03226314967465111,-0.013493721396409942,0.016814703768611394,-0.009042824900582601,-0.019743095163858176,0.006410927313385484,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-221.0778715177762,0.009733192933692155,-0.023917007577500617,0.015208113958893994,-0.03737032433984471,0.006281577448800513,-0.021111806998213713,-0.010816907440595172,0.021366284894292847,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
1.25,0.075,0.16675600000000002,0.11387584,0.008540688,-12.792637292720883,1200.0,-212.05199089308698,-0.009756136699719467,-0.027783486970033765,-0.015243963593311665,-0.04341169839067776,-0.010585049618531725,-0.02277948907336391,0.006903274779514617,0.02642346532132549,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,5.696690464052478e-06,6.757659727646327e-18,4.75755494519398e-05,0.0021921392268366043,0.042181454783564616,0.00010362859907243298,strict_auto_validated
