Mach,alpha,cr,ci,omega_i,ln_p_start_right_exact,max_y_limit_used,y,p_real,p_imag,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,validation_status,source,stage1_mismatch,stage2_mismatch_exact,max_edge_frac,max_center_jump,max_adjacent_jump,max_ylimit_rel_l2,campaign_target_status
1.1,0.05,0.0,0.04092,0.002046,-4.999999457902598,1200.0,-1199.9999999999932,-0.0014237060738893081,0.00030213795744941094,-0.0017226843494060628,0.0003655869285137872,-0.001408983321619932,0.0003597935549700986,0.0006976624061845489,-1.941513884126258e-05,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,1.3334009987930243e-06,1.338343932278826e-18,0.0017895715252193194,0.003847290557390176,0.08933895360627031,0.00048055310892567744,strict_auto_validated
1.1,0.05,0.0,0.04092,0.002046,-4.999999457902598,1200.0,-976.2447715011094,-0.0031838794627140894,-0.0035276191764932424,-0.003852494149884048,-0.004268419203556822,-0.0033226660132718677,-0.003391655683230157,0.0011967735747938104,0.0019392082361691745,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,1.3334009987930243e-06,1.338343932278826e-18,0.0017895715252193194,0.003847290557390176,0.08933895360627031,0.00048055310892567744,strict_auto_validated
1.1,0.05,0.0,0.04092,0.002046,-4.999999457902598,1200.0,-822.7576828833896,0.009914834783226974,0.004022896698085013,0.011996950087704641,0.004867705004682868,0.010062602427702915,0.0036111350067434106,-0.004328830320611783,-0.0027548030590427855,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,1.3334009987930243e-06,1.338343932278826e-18,0.0017895715252193194,0.003847290557390176,0.08933895360627031,0.00048055310892567744,strict_auto_validated
1.1,0.05,0.0,0.04092,0.002046,-4.999999457902598,1200.0,-710.9302677714187,-0.011871163998706403,-0.015253939344033858,-0.014364108438434749,-0.01845726660628097,-0.012474467369685183,-0.014743484139266341,0.004280525356009807,0.008221450432678848,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,1.3334009987930243e-06,1.338343932278826e-18,0.0017895715252193194,0.003847290557390176,0.08933895360627031,0.00048055310892567744,strict_auto_validated
1.1,0.05,0.0,0.04092,0.002046,-4.999999457902598,1200.0,-625.8282501894919,-0.014220401027588207,0.026772696751681764,-0.017206685243381734,0.03239496306953494,-0.01310292213570977,0.02730886832547501,0.009022383266714472,-0.011398694535517947,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,1.3334009987930243e-06,1.338343932278826e-18,0.0017895715252193194,0.003847290557390176,0.08933895360627031,0.00048055310892567744,strict_auto_validated
1.1,0.05,0.0,0.04092,0.002046,-4.999999457902598,1200.0,-558.8936630281581,0.03806104838182777,0.02041384400207368,0.046053868542011614,0.024700751242509155,0.038831361844345276,0.018824864675403074,-0.016187717391572192,-0.01291975583513145,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,1.3334009987930243e-06,1.338343932278826e-18,0.0017895715252193194,0.003847290557390176,0.08933895360627031,0.00048055310892567744,strict_auto_validated
1.1,0.05,0.0,0.04092,0.002046,-4.999999457902598,1200.0,-504.87003212900885,0.041169708150348476,-0.04010081577924138,0.049815346861921656,-0.04852198709288208,0.03946270458503525,-0.04171562965086102,-0.022886318001919807,0.01535522131470805,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,1.3334009987930243e-06,1.338343932278826e-18,0.0017895715252193194,0.003847290557390176,0.08933895360627031,0.00048055310892567744,strict_auto_validated
1.1,0.05,0.0,0.04092,0.002046,-4.999999457902598,1200.0,-460.3503539634333,-0.01753720745370937,-0.07058193402184341,-0.021220021018988344,-0.08540414016643055,-0.020391276095034473,-0.06974752300403461,0.0021692630295335243,0.03480865342575155,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,1.3334009987930243e-06,1.338343932278826e-18,0.0017895715252193194,0.003847290557390176,0.08933895360627031,0.00048055310892567744,strict_auto_validated
1.1,0.05,0.0,0.04092,0.002046,-4.999999457902598,1200.0,-423.0294482678216,-0.07963370572304694,-0.038829698077237775,-0.09635678392488682,-0.04698393467345772,-0.08108684139870008,-0.035511624527202974,0.034204555339933114,0.02520071824009814,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,1.3334009987930243e-06,1.338343932278826e-18,0.0017895715252193194,0.003847290557390176,0.08933895360627031,0.00048055310892567744,strict_auto_validated
1.1,0.05,0.0,0.04092,0.002046,-4.999999457902598,1200.0,-391.2918643876442,-0.10043457948884758,0.02988441487142773,-0.12152584118150557,0.03616014199442756,-0.099045862244838,0.033937371554486506,0.049957231885375146,-0.005412077837902546,strict_auto_validated_requires_visual_confirmation,M18_M19_strict_scan,1.3334009987930243e-06,1.338343932278826e-18,0.0017895715252193194,0.003847290557390176,0.08933895360627031,0.00048055310892567744,strict_auto_validated
