task_index,role,Mach,alpha,modal_setting,is_modal_reference,p_rel_l2_core,p_rel_l2_amp_mask,modulus_rel_l2_amp_mask,kappa_rel_l2_amp_mask,q_rel_l2_amp_mask,alignment_real,alignment_imag,comparison_core_limit,comparison_amplitude_threshold
37,peak_growth,1.7,0.14,modal_coarse,False,1.9415361782671105e-05,1.9415361782671105e-05,1.1459870127225505e-05,8.936638820003029e-05,4.562855974928144e-05,1.000010546444534,-7.234633405506748e-06,20.0,0.001
37,peak_growth,1.7,0.14,modal_nominal,False,3.9967924173076436e-06,3.9967924173076436e-06,2.437018114690036e-06,1.8487739354313617e-05,9.435175875708462e-06,1.0000018156358854,-1.4470116779460265e-06,20.0,0.001
37,peak_growth,1.7,0.14,modal_strict,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.001
