kind,Mach,alpha,requested_target,cr_seed,ci_seed,accepted,box_scale,seed_distance,error,cr,ci,omega_i,stage1_mismatch,stage2_mismatch,ln_p_start_right,y_limit,min_abs_U_minus_c,success,point_index,alpha_step_used
alpha_trace,1.2,0.13,True,0.1932300126720001,0.09935951936174633,True,0.0,0.0,,0.1932300126720001,0.09935951936174633,0.012916737517027025,7.036202257380576e-08,4.191096792006434e-18,-13.462485698361144,278.78693325926395,0.09944595347476638,True,0,0.0
alpha_trace,1.2,0.14,True,0.1932300126720001,0.09935951936174633,True,1.0,0.013276086441808624,,0.2016001675776001,0.09420697198043496,0.013188976077260895,3.648087048944026e-08,4.7749855925779315e-18,-14.599994659038472,274.5828308167084,0.09430165907806737,True,1,0.010000000000000009
alpha_trace,1.2,0.15200000000000002,True,0.21164435346432012,0.0880239151228613,True,1.0,0.0009284085333861897,,0.2107162629427201,0.08803606407940626,0.013381481740069753,1.7149720899826702e-08,5.618546620496372e-18,-16.12001165709774,272.25720871916195,0.08811588564355971,True,2,0.01200000000000001
alpha_trace,1.2,0.16640000000000002,True,0.2216555773808641,0.08063097459817183,True,1.0,0.0011144980132807992,,0.2205417257226241,0.0806499502736724,0.013420151725539089,5.28842913869601e-09,6.924764297291151e-18,-18.223673967750717,273.1753918467302,0.08075025915115297,True,3,0.014399999999999996
alpha_trace,1.2,0.18368,True,0.23233228105850887,0.07178661370679178,True,1.0,0.0013145420812704413,,0.23101894576250892,0.07181477078277437,0.013190937097379998,8.811314548310873e-08,9.13870798920526e-18,-21.28218297481971,279.72367696949567,0.07195417343442388,True,4,0.01727999999999999
alpha_trace,1.2,0.20368,True,0.24314535784570895,0.061588868594234986,True,1.0,0.0014453117138283054,,0.24170236940410894,0.0616298268276505,0.012552763128255854,3.725934641666938e-08,1.326256714643884e-17,-25.865926684962655,295.82995049510265,0.0617136945536845,True,5,0.01999999999999999
alpha_trace,1.2,0.22368,True,0.25238579304570896,0.05144488287252663,True,1.0,0.001248853445540815,,0.25114027276410894,0.05149047387098622,0.011517389195462198,9.394464368599694e-08,2.0924789741195522e-17,-32.202873500409986,324.20491860908174,0.05158705810818497,True,6,0.01999999999999999
alpha_trace,1.2,0.24367999999999998,True,0.26057817612410894,0.04135112091432194,True,1.0,0.0010132195430727345,,0.25956937408634895,0.04139837631368489,0.010087956340118734,5.12375605292177e-08,3.6848756893368367e-17,-41.569009540881204,371.9355882670865,0.04159654226569342,True,7,0.01999999999999999
alpha_trace,1.2,0.26367999999999997,True,0.26799847540858895,0.03130627875638356,True,1.0,0.0008349774796271091,,0.26716944975994894,0.03135603783942737,0.008267960057500209,1.932680055535328e-08,7.64263882656292e-17,-56.85238989213252,455.7635106552831,0.031555750655569814,True,8,0.01999999999999999
alpha_trace,1.2,0.28368,True,0.27476952543354893,0.021313699365169837,True,1.0,0.0006969986144941943,,0.27408034410618887,0.02136574782005815,0.006061035341594096,2.026631995395909e-08,2.0957386745569847e-16,-86.29208263156976,624.1308710323096,0.021398047207770016,True,9,0.020000000000000018
alpha_trace,1.2,0.30368,True,0.2809912384524288,0.01137545780068893,True,1.0,0.0005877837680044802,,0.2804134139301888,0.011429329359575986,0.0034708587399160354,3.836664643333706e-08,9.841156732117887e-16,-166.60200311375672,1093.7650399038164,0.01155823443393613,True,10,0.020000000000000018
alpha_trace,1.2,0.32368,True,0.28674648375418876,0.0014929108990938203,True,1.0,0.0005007701940567333,,0.28625833410682877,0.0015487694459732676,0.0005013056942726273,3.420361480366647e-08,8.224302590681461e-15,-503.6819780616139,3000.0,0.004404783290899842,True,11,0.020000000000000018
alpha_trace,1.2,0.32618,True,0.28698894912890877,0.0003136994567729278,True,1.0,3.157361685647929e-05,,0.2869582232306688,0.0003173330658171645,0.00010350769940824272,4.749572406415037e-08,8.303826810382035e-15,-510.7808551134926,3000.0,0.004365936985567879,True,12,0.0025000000000000022
alpha_trace,1.2,0.32718,True,0.28723817888020475,1e-08,True,1.0,7.65721659768378e-05,,0.28724432288020474,3.817263835999999e-05,1.2489323818624798e-05,9.568367644312824e-06,9.302979940410068e-15,-513.3189194866035,3000.0,0.004068468653802582,True,13,0.0010000000000000009
alpha_trace,1.25,0.13,True,0.22540629144576008,0.08851681829349733,True,0.0,0.0,,0.22540629144576008,0.08851681829349733,0.011507186378154654,1.2796810724499334e-08,5.488797458971392e-18,-14.963511772153256,317.02188519738024,0.088519004064008,True,0,0.0
alpha_trace,1.25,0.14,True,0.22540629144576008,0.08851681829349733,True,1.0,0.012076910414743245,,0.2329906901913601,0.08381765185588644,0.011734471259824103,2.375951724053399e-08,6.2542872300913105e-18,-16.229498173935834,312.1507114247738,0.08385507787228676,True,1,0.010000000000000009
alpha_trace,1.25,0.15200000000000002,True,0.24209196868608013,0.07817865213075337,True,1.0,0.0007931622665082198,,0.2412999367987201,0.07815748688555407,0.01187993800660422,4.086082491776219e-08,7.405307321622292e-18,-17.940001070308842,309.6723500708657,0.07824121632023469,True,2,0.01200000000000001
alpha_trace,1.25,0.16640000000000002,True,0.25127103272755213,0.07136528892115525,True,1.0,0.0009661319275413605,,0.25030615684915214,0.07134066453945427,0.011871086579365192,1.8084486787551873e-08,9.203797541489339e-18,-20.339311114523046,311.3280591570119,0.07145212058450737,True,3,0.014399999999999996
alpha_trace,1.25,0.18368,True,0.26111362090967055,0.06316047772413451,True,1.0,0.001155869103365807,,0.2599587637039106,0.06313630016005156,0.011596875613398271,6.079937727538222e-08,1.2305314689558744e-17,-23.887593172025813,320.21710263421636,0.0632426476367838,True,4,0.01727999999999999
alpha_trace,1.25,0.20368,True,0.2711307623783995,0.05364050805426139,True,1.0,0.0012861448234206775,,0.26984530609679946,0.05361946847901136,0.010921213339805034,7.251018158988421e-08,1.852025559252221e-17,-29.33159904474646,341.65353910633314,0.05370669995220823,True,5,0.01999999999999999
alpha_trace,1.25,0.22368,True,0.27973184848968835,0.04410263679797116,True,1.0,0.0011190048281918333,,0.2786129793952883,0.04409392251209951,0.009862928587506418,4.407667642625902e-08,3.055052069119025e-17,-37.103271904272646,379.88072506960447,0.04423434539037873,True,6,0.01999999999999999
alpha_trace,1.25,0.24367999999999998,True,0.2873806526937771,0.03456837654518766,True,1.0,0.0009126855643046345,,0.2864679762393771,0.0345704154710004,0.008424118841973376,8.913237050091841e-08,5.747877837723298e-17,-49.126300399906036,446.3870751187518,0.034840923242068916,True,7,0.01999999999999999
alpha_trace,1.25,0.26367999999999997,True,0.2943229730834659,0.025046908429901288,True,1.0,0.0007539059999700809,,0.2935694262290659,0.02505854237822902,0.006607436454291428,8.235511024013718e-08,1.3349163169030136e-16,-70.2282778675081,570.9761153882539,0.02515996332564294,True,8,0.01999999999999999
alpha_trace,1.25,0.28368,True,0.3006708762187547,0.015546669285457629,True,1.0,0.000628329347719012,,0.3000438957643547,0.015567244021211384,0.004416115783937245,1.0767286470601482e-08,4.674875930309247e-16,-116.95709779681822,856.8238533909084,0.01557220901939636,True,9,0.020000000000000018
alpha_trace,1.25,0.30368,True,0.3065183652996435,0.006075945664193748,True,1.0,0.000529754781986515,,0.3059914189956434,0.006103184064193749,0.0018534149366143575,3.248432914349286e-08,3.537204105390796e-15,-308.21171741566314,2047.0699744936182,0.007043267108318944,True,10,0.020000000000000018
alpha_trace,1.25,0.31368,True,0.30896518061128775,0.0013711540856849308,True,1.0,0.00017308001112971598,,0.3087938465696877,0.0013834151668124638,0.00043394966952573367,3.1627096682141335e-08,7.789228898708932e-15,-476.58324833182604,3000.0,0.0015563781578351909,True,11,0.010000000000000009
alpha_trace,1.25,0.31618,True,0.3094944534631988,0.00020347294246714264,True,1.0,1.6350545590421675e-05,,0.3094781349991988,0.00020296106509303308,6.41722295611152e-05,4.8183551561031236e-08,7.8038434362158e-15,-483.4884007877228,3000.0,0.00020499229260610732,True,12,0.0025000000000000022
alpha_trace,1.25,0.31668,True,0.309614992685101,1e-08,True,2.0,0.00011339854171959173,,0.309688760006701,4.307277838254402e-05,1.364028745818404e-05,5.309826627200127e-06,8.281862332558287e-15,-484.91182355410416,3000.0,0.00018687057356257342,True,13,0.0005000000000000004
alpha_trace,1.3,0.13,True,0.25447042864128,0.07846226209176141,True,0.0,0.0,,0.25447042864128,0.07846226209176141,0.010200094071928983,3.368640572645572e-08,6.985083018700933e-18,-16.41219724924966,358.10081383535453,0.07846245701717659,True,0,0.0
alpha_trace,1.3,0.14,True,0.25447042864128,0.07846226209176141,True,1.0,0.011016666135839686,,0.26148502668288004,0.0742148409016939,0.010390077726237148,2.4550704581634835e-08,8.015069495478319e-18,-17.83126452131637,352.63650671289366,0.07424568264699706,True,1,0.010000000000000009
alpha_trace,1.3,0.15200000000000002,True,0.2699025443328001,0.0691179354736129,True,1.0,0.0007199238901125247,,0.2691928961126401,0.06905733470798556,0.010496714875613806,2.3508527019794727e-08,9.532827847797249e-18,-19.767520730332613,350.20915789926033,0.06915703717168076,True,2,0.01200000000000001
alpha_trace,1.3,0.16640000000000002,True,0.2784423394283521,0.06286832727553554,True,1.0,0.0008833560196756192,,0.2775709447557121,0.06279588905704603,0.010449235939092461,7.196980161095271e-08,1.1971459850727816e-17,-22.517782104313945,353.0353606466207,0.06296151660181443,True,3,0.014399999999999996
alpha_trace,1.3,0.18368,True,0.2876246031273985,0.055282154275918594,True,1.0,0.0010622339277272161,,0.2865750540816385,0.0552003195067812,0.010139194687005571,2.199474613029469e-08,1.6454465574793735e-17,-26.65557331734298,365.16949976421057,0.05537861516368583,True,4,0.01727999999999999
alpha_trace,1.3,0.20368,True,0.2969964769125719,0.04640915104582653,True,1.0,0.0011865548569474182,,0.29582214371833193,0.04632421875301099,0.009435316875613277,4.728599572465086e-08,2.5667902385208377e-17,-33.16505289519797,393.85903474690383,0.04654319623019592,True,5,0.01999999999999999
alpha_trace,1.3,0.22368,True,0.30506923335502534,0.037448117999240776,True,1.0,0.0010348287601932714,,0.3040425242606253,0.03738342835864942,0.0083619252552627,9.354036141792905e-08,4.463585561503331e-17,-42.801602132296864,445.84544564454177,0.03755688779056685,True,6,0.01999999999999999
alpha_trace,1.3,0.24367999999999998,True,0.31226290480291863,0.02844263796428785,True,1.0,0.0008442521493903157,,0.31142294381731866,0.028400131392972035,0.006920544017839425,6.516899469246988e-08,9.137089677902491e-17,-58.54948125577015,540.2350285545773,0.02846469050876401,True,7,0.01999999999999999
alpha_trace,1.3,0.26367999999999997,True,0.31880336337401205,0.019416834427294652,True,1.0,0.000695085501681272,,0.318109998228412,0.019392397623521705,0.005113387405370202,6.328432249307715e-08,2.5270585311434054e-16,-88.93991136701896,733.0260569486335,0.019396747786886326,True,8,0.01999999999999999
alpha_trace,1.3,0.28368,True,0.32479705263950537,0.010384663854071363,True,1.0,0.0005786597540838063,,0.32421869334350534,0.01037534135807136,0.0029432768364576834,8.298027483265125e-08,1.2305560514390885e-15,-172.1420307641454,1276.4397595402754,0.010875056024490268,True,9,0.020000000000000018
alpha_trace,1.3,0.30368,True,0.33032738845859866,0.0013582850926210158,True,1.0,0.00048585759316302105,,0.3298415666499587,0.0013612334431741548,0.0004133793720231273,1.706055966194914e-08,6.966569579167895e-15,-450.12749054843323,3000.0,0.002728051499109095,True,10,0.020000000000000018
alpha_trace,1.3,0.30618,True,0.3305444258132653,0.00023446995381200416,True,1.0,2.9279898781561277e-05,,0.33051514694990525,0.00023459307265777117,7.182770698635638e-05,1.1904954540208898e-07,7.133749185928361e-15,-456.8533024688217,3000.0,0.003046797003593151,True,11,0.0025000000000000022
alpha_trace,1.3,0.30718,True,0.3307845790698839,1e-08,True,1.0,0.0001891877328841785,,0.3309629330001239,3.156104531467519e-05,9.694921899761924e-06,1.116773665735914e-06,8.075636313335257e-15,-459.57322955508744,3000.0,0.0034856810788452064,True,12,0.0010000000000000009
alpha_trace,1.35,0.13,True,0.28131360297984,0.06931249908435341,True,0.0,0.0,,0.28131360297984,0.06931249908435341,0.009010624880965944,3.978556844199048e-08,8.785639163544835e-18,-17.882287938829442,402.9081932397229,0.06931736373141367,True,0,0.0
