alpha,Mach,y,p_real,p_imag,p_abs,rho_real,rho_imag,rho_abs
0.15,1.3,-35.495100354094106,-0.4350631238144613,-0.34092983759662326,0.5527323727328237,-0.7352566792464397,-0.5761714255382934,0.9341177099184721
0.15,1.3,-35.24480663597965,-0.4532643011872674,-0.3204620500079719,0.5551076041868763,-0.766016669006482,-0.5415808645134725,0.9381318510758212
0.15,1.3,-34.99788710602384,-0.47028332022287067,-0.29932617738477113,0.5574608163338716,-0.7947788111766515,-0.5058612397802632,0.9421087796042431
0.15,1.3,-34.75427390035025,-0.48611499985295914,-0.2775961445856561,0.559792294133157,-0.8215343497515011,-0.4691374843497589,0.9460489770850355
0.15,1.3,-34.51390096277367,-0.5007581125388962,-0.25534355137502723,0.5621023185349168,-0.8462812101907348,-0.43153060182379605,0.9499529183240095
0.15,1.3,-34.276703985009185,-0.51421507866954,-0.23263757455029546,0.5643911659689276,-0.8690234829515227,-0.39315750098999935,0.9538210704874877
0.15,1.3,-34.04262034923806,-0.5264916753471012,-0.20954488942803717,0.5666591081904585,-0.8897709313366011,-0.3541308631333829,0.9576538928418751
0.15,1.3,-33.811589072924235,-0.5375967624407182,-0.18612960005182652,0.5689064132194283,-0.9085385285248139,-0.31455902408758685,0.9614518383408339
0.15,1.3,-33.58355075577794,-0.547542010618906,-0.16245320508124328,0.5711333445297714,-0.9253459979459512,-0.27454591658730115,0.9652153522553139
0.15,1.3,-33.35844752877021,-0.5563416510456687,-0.1385745605054495,0.5733401621267248,-0.9402173902671802,-0.2341910072542097,0.968944873994165
0.15,1.3,-33.13622300510672,-0.5640122299792634,-0.11454987083794334,0.5755271222758933,-0.9531806686649552,-0.19358928171612427,0.9726408366462598
0.15,1.3,-32.91682223307256,-0.570572376201838,-0.09043269534568113,0.5776944771002199,-0.9642673157811062,-0.15283125513420112,0.9763036662993717
0.15,1.3,-32.70019165066648,-0.5760425825545266,-0.06627396347016805,0.5798424744274376,-0.9735119645171499,-0.11200299826458401,0.9799337817823696
0.15,1.3,-32.48627904194494,-0.5804450021734248,-0.042121987864658234,0.5819713587538285,-0.9809520536730879,-0.07118615949127242,0.9835315962939704
0.15,1.3,-32.275033495001246,-0.5838032514512983,-0.018022507380612306,0.5840813703392636,-0.9866274949526942,-0.0304580374732348,0.9870975158733556
0.15,1.3,-32.06640536150996,-0.5861422290485329,0.0059812838876427835,0.5861727462369155,-0.9905803670920207,0.010108369770116305,0.9906319411403873
0.15,1.3,-31.860346217766967,-0.5874879429700445,0.029848687655463165,0.588245720162865,-0.9928546236193753,0.050444282137732756,0.9941352670752419
0.15,1.3,-31.656808827163324,-0.5878673491724722,0.053541444327596104,0.5903005221781142,-0.9934958201014781,0.09048504091363742,0.9976078824810131
0.15,1.3,-31.455747104029633,-0.5873082018272067,0.07702367104339423,0.5923373783871045,-0.9925508610879794,0.13017000406333626,1.0010501694742069
0.15,1.3,-31.25711607879461,-0.585838913748271,0.10026180807891674,0.5943565117175109,-0.9900677642345781,0.16944245565336932,1.0044625048025937
0.15,1.3,-31.060871864401236,-0.5834884263963515,0.12322454774713827,0.5963581414770635,-0.986095440609834,0.2082494856926637,1.0078452590962372
0.15,1.3,-30.866971623928375,-0.580286089240326,0.1458827694007505,0.5983424836779219,-0.980683490816151,0.2465418802872684,1.011198797415688
0.15,1.3,-30.675373539368017,-0.5762615472123455,0.1682094732592793,0.6003097514531398,-0.9738820147888639,0.284274009808182,1.0145234799558063
0.15,1.3,-30.48603678150923,-0.5714446376480339,0.19017970493645114,0.6022601548055527,-0.9657414376251774,0.3214037013426025,1.0178196616213842
0.15,1.3,-30.298921480884786,-0.5658652962079822,0.21177047901131163,0.6041939003608261,-0.95631235059149,0.3578921095291167,1.0210876916097962
0.15,1.3,-30.113988699735373,-0.5595534709599446,0.23296070325859206,0.6061111912232435,-0.9456453659223064,0.39370358850702064,1.0243279131672816
0.15,1.3,-29.931200404951703,-0.5525390401076682,0.2537311144446311,0.6080122279036976,-0.9337909777819593,0.4288055834114266,1.027540665157249
0.15,1.3,-29.75051944195348,-0.5448517424529657,0.27406419386217573,0.6098972074139684,-0.9207994447455122,0.463168487627077,1.0307262805296067
0.15,1.3,-29.571909509468412,-0.5365211089026392,0.2939441016949781,0.6117663240318032,-0.9067206740454603,0.496765531864513,1.0338850876137475
0.15,1.3,-29.395335135175497,-0.5275764017844126,0.3133566046922853,0.6136197694208239,-0.8916041190156573,0.5295726619299622,1.0370174103211924
0.15,1.3,-29.22076165217715,-0.518046561580509,0.3322890013963113,0.615457732435255,-0.8754986890710603,0.5615684123597662,1.0401235678155811
0.15,1.3,-29.048155176268843,-0.5079601596807822,0.3507300487234917,0.6172803989278363,-0.858452669860522,0.5927337823427011,1.0432038741880434
0.15,1.3,-28.877482583973823,-0.49734535652078654,0.3686698905017854,0.6190879515992753,-0.8405136525201293,0.6230521149480174,1.0462586382027754
0.15,1.3,-28.708711491313377,-0.48622985854149164,0.3860999973021136,0.6208805708459326,-0.821728460935121,0.6525089954405721,1.0492881647296262
0.15,1.3,-28.54181023328445,-0.4746408887425758,0.4030130918204888,0.622658434011017,-0.8021431019749532,0.6810921251766261,1.0522927534786186
0.15,1.3,-28.37674784401642,-0.462605154335844,0.4194030882466895,0.6244217158691315,-0.7818027108275764,0.7087912191369053,1.0552726998188324
0.15,1.3,-28.213494037582095,-0.4501488189676894,0.4352650309789123,0.6261705889061534,-0.7607515040553952,0.7355979023543618,1.0582282952513995
0.15,1.3,-28.052019189436628,-0.43729748144955477,0.4505950310405675,0.6279052231671381,-0.7390327436497476,0.7615056024585591,1.0611598271524636
0.15,1.3,-27.89229431846153,-0.4240761582064458,0.4653902046361767,0.629625786106669,-0.7166887073688935,0.7865094458351387,1.0640675785202707
0.15,1.3,-27.734291069590505,-0.41050926914593655,0.47964861390872526,0.6313324424416129,-0.6937606648566328,0.8106061575057458,1.0669518277263257
0.15,1.3,-27.57798169699499,-0.3966206237490928,0.4933692127350573,0.6330253543563084,-0.6702888541359668,0.8337939695222469,1.069812848862161
0.15,1.3,-27.42333904780912,-0.3824334067705037,0.506551796738595,0.634704682031882,-0.6463124574421513,0.8560725364882256,1.0726509126338806
0.15,1.3,-27.270336546373073,-0.36797017774615354,0.5191969442811377,0.6363705828064388,-0.6218696003909996,0.8774428358351228,1.0754662849428818
0.15,1.3,-27.118948178976886,-0.3532528588159433,0.53130597287213,0.6380232120160185,-0.5969973313989443,0.8979070941538998,1.0782592283070713
0.15,1.3,-26.969148479085074,-0.3383027318838179,0.5428808899808241,0.6396627229301595,-0.5717316168836523,0.9174687040675927,1.0810300017519696
0.15,1.3,-26.820912513025085,-0.3231404383291627,0.5539243455724173,0.6412892666351077,-0.5461073407762851,0.9361321440173853,1.083778860613332
0.15,1.3,-26.674215866122946,-0.30778598062843465,0.56443958679988,0.6429029919188637,-0.5201583072620546,0.9539029016917974,1.08650605634288
0.15,1.3,-26.52903462926902,-0.29225872569564415,0.5744304148283471,0.6445040451580648,-0.49391724642563867,0.9707874010599067,1.0892118363171295
0.15,1.3,-26.385345385899512,-0.2765774058878357,0.583901146026859,0.6460925705958273,-0.46741581595044235,0.9867929367853919,1.091896444306948
0.15,1.3,-26.243125199377484,-0.26076012017740147,0.5928565750243628,0.6476687107036674,-0.4406846030998085,1.0019276117911733,1.094560121089198
0.15,1.3,-26.1023516007606,-0.2448243475055871,0.6013019331714785,0.64923260544068,-0.41375314728444224,1.0162002670597987,1.0972031031947493
0.15,1.3,-25.963002576940507,-0.2287869461492544,0.6092428575495235,0.6507843930238423,-0.38664993899224,1.0296204292586948,1.0998256242102935
0.15,1.3,-25.82505655914154,-0.21266416212813694,0.6166853565029298,0.652324209867155,-0.3594024339965515,1.0421982524899513,1.102427914675492
0.15,1.3,-25.68849241176616,-0.19647163885244512,0.6236357768261068,0.6538521904917559,-0.3320370696606323,1.0539444628361205,1.1050102019310675
0.15,1.3,-25.55328942157419,-0.18022442759062512,0.630100772742664,0.6553684674374186,-0.3045792826281565,1.0648703059351021,1.1075727099692374
0.15,1.3,-25.419427287185385,-0.16393699864361147,0.6360872766262441,0.6568731711754313,-0.2770535277077034,1.0749874974983527,1.110115659286479
0.15,1.3,-25.286886108893206,-0.14762325211000787,0.6416024717367084,0.6583664301148628,-0.24948329606591332,1.0843081772350371,1.1126392668941183
0.15,1.3,-25.155646378779338,-0.13129652113152518,0.6466537687875061,0.6598483713311161,-0.22189112071227757,1.0928448692508854,1.1151437475495862
0.15,1.3,-25.025688971119155,-0.1149695935579795,0.6512487777844409,0.6613191196454364,-0.19429861311298538,1.1006104344557053,1.1176293122007877
0.15,1.3,-24.896995133067232,-0.09865471758413046,0.6553952868691845,0.662778798206419,-0.1667264727171805,1.107618034808922,1.1200961689688484
0.15,1.3,-24.769546475614373,-0.08236361237411242,0.6591012404383764,0.6642275286306037,-0.13919450491225002,1.113881096340856,1.1225445233857203
0.15,1.3,-24.64332496480633,-0.06610748126583174,0.6623747178599811,0.6656654309331392,-0.11172164333925566,1.1194132731833681,1.1249745782770053
0.15,1.3,-24.518312913215503,-0.0498970251919182,0.6652239135441981,0.6670926234594875,-0.08432597257434177,1.124228413889695,1.127386533646534
0.15,1.3,-24.39449297165772,-0.03374245625413198,0.667657118316642,0.6685092228181632,-0.05702475106948306,1.128340529955125,1.1297805865626958
0.15,1.3,-24.271848121144888,-0.017653511393284166,0.6696827020414895,0.6699153438145026,-0.029834434254650242,1.1317637664501174,1.1321569310465096
0.15,1.3,-24.15036166506691,-0.0016394642244363128,0.6713090976104709,0.6713110995488811,-0.002770694539297369,1.1345123749616959,1.1345157582376093
0.15,1.3,-24.030017221594186,0.0142908687656569,0.6725447861793653,0.6726966020035521,0.024151568213960164,1.1366006886431275,1.1368572573860032
0.15,1.3,-23.910798716294284,0.030129104763034254,0.6733982817181182,0.6740719611248758,0.05091818704952789,1.1380430961036199,1.13918161430104
0.15,1.3,-23.792690374955292,0.04586728924198706,0.6738781183487829,0.6754372854763825,0.07751571881895813,1.1388540200094432,1.1414890124550867
0.15,1.3,-23.67567671660943,0.06149788381607472,0.6739928375680175,0.6767926822941006,0.10393142364916629,1.1390478954899497,1.1437796330770302
0.15,1.3,-23.55974254675016,0.07701375292708965,0.6737509762926923,0.6781382574337411,0.1301532424467815,1.1386391499346502,1.1460536550630227
0.15,1.3,-23.44487295073674,0.09240815065248058,0.6731610558262074,0.6794741153186528,0.15616977460269219,1.1376421843462907,1.1483112548885233
0.15,1.3,-23.331053287380286,0.10767470766023707,0.6722315717020947,0.6808003588885555,0.18197025594580066,1.13607135617654,1.150552606521659
0.15,1.3,-23.218269182705157,0.12280741833735559,0.6709709843623276,0.6821170895490283,0.20754453699013098,1.1339409635723339,1.152777881337858
0.15,1.3,-23.106506523880732,0.13780062833805545,0.6693877106027416,0.6834244071412308,0.23288306189131375,1.1312652309186335,1.1549872480686803
0.15,1.3,-22.995751453317474,0.15264902975505212,0.6674901147128115,0.6847224105610105,0.2579768602860381,1.1280582938646515,1.1571808738481077
0.15,1.3,-22.885990362922524,0.1673476418620511,0.6652865016782324,0.6860111971039904,0.2828175147468664,1.124334187836213,1.159358923105744
0.15,1.3,-22.77720988850992,0.18189180182604198,0.6627851102153688,0.6872908626591239,0.30739714508601096,1.1201068362639734,1.1615215578939195
0.15,1.3,-22.66939690436015,0.19627715663543466,0.6599941058907877,0.6885615019934467,0.3317083947138846,1.1153900389554312,1.163668938368925
0.15,1.3,-22.562538517924953,0.2104996515184556,0.6569215752188039,0.6898232087117292,0.35574441106619,1.1101974621197788,1.1658012227228225
0.15,1.3,-22.456622064672406,0.22455551860389683,0.6535755203505246,0.6910760752167044,0.3794988264405857,1.1045426293923866,1.1679185671162304
0.15,1.3,-22.351635103068098,0.23844126583501626,0.6499638543222579,0.692320192669873,0.4029657392611775,1.098438913804616,1.1700211256120856
0.15,1.3,-22.247565409688658,0.25215366614581675,0.646094396832137,0.6935556509528698,0.42613969578643035,1.0918995306463115,1.17210905011035
0.15,1.3,-22.14440097446271,0.26568974690745106,0.6419748705148512,0.6947825386293941,0.44901567227359235,1.0849375311700986,1.174182490283676
0.15,1.3,-22.04212999603634,0.27904678014574713,0.6376128975183271,0.6960009429529715,0.4715890584463127,1.0775657968059729,1.1762415935905222
0.15,1.3,-21.94074087725854,0.2922222793613202,0.6330159941785419,0.6972109504597395,0.4938556521206312,1.0697970301617359,1.1782865062769596
0.15,1.3,-21.84022222078348,0.3052139816608792,0.6281915709163306,0.6984126461996624,0.5158116290068859,1.0616437548485989,1.1803173720774296
0.15,1.3,-21.740562824785908,0.318019842343799,0.6231469286837459,0.699606114075885,0.5374535335610203,1.0531183094755308,1.182334332788246
0.15,1.3,-21.6417516787863,0.33063802796653,0.6178892559992016,0.7007914370316198,0.5587782672634358,1.044232842638651,1.1843375285834377
0.15,1.3,-21.54377795958263,0.34306690727365136,0.6124256271002856,0.701968697019665,0.5797830732924708,1.0349993097994827,1.1863270979632339
0.15,1.3,-21.446631027285317,0.35530504239283656,0.6067630004362916,0.7031379749723567,0.6004655216438939,1.0254294707373328,1.188303177703283
0.15,1.3,-21.350300421452744,0.3673511802947594,0.6009082174790292,0.7042993507719407,0.6208234946981435,1.0155348875395596,1.19026590280458
0.15,1.3,-21.25477585732375,0.3792042445183218,0.5948680018312745,0.7054529032213591,0.6408551732359639,1.005326923094854,1.192215406444097
0.15,1.3,-21.160047222145113,0.39086332716073885,0.5886489586131401,0.7065987100154494,0.6605590229016487,0.9948167400562069,1.1941518199261096
0.15,1.3,-21.066104571590426,0.40232768113150424,0.582257574107407,0.7077368477125491,0.6799337811122422,0.9840153002415178,1.196075272634208
0.15,1.3,-20.972938126268076,0.4135967158695651,0.5757002137436037,0.7088673920293701,0.698978449819565,0.9729333612266904,1.1979858925296356
0.15,1.3,-20.88053826831605,0.424669990634328,0.5689831214908421,0.7099904178838068,0.7176922841720144,0.9615814753195232,1.1998838062236334
0.15,1.3,-20.788895538080357,0.4355472025403643,0.5621124229153948,0.7111059988753806,0.7360747722932157,0.9499699947270173,1.2017691380993933
0.15,1.3,-20.698000630875445,0.4462281850041487,0.5550941223698432,0.7122142077926017,0.7541256326570114,0.9381090668050351,1.203642011169497
0.15,1.3,-20.60784439382362,0.45671290112698004,0.5479341032561891,0.7133151165978376,0.7718448029045963,0.9260086345029597,1.2055025470503458
0.15,1.3,-20.518417822771593,0.46700143723007137,0.5406381285159393,0.7144087964045303,0.7892324289188207,0.9136784371919375,1.2073508659236563
0.15,1.3,-20.429712059282,0.4770939966188204,0.5332118412881657,0.7154953174547231,0.8062888542858065,0.9011280117770001,1.2091870864984822
0.15,1.3,-20.34171838769742,0.48699089357328,0.5256607657225134,0.716574749096897,0.8230146101388434,0.8883666940710477,1.211011325973756
0.15,1.3,-20.254428232275327,0.4966925475613894,0.5179903079348711,0.7176471597641042,0.8394104053787482,0.8754036204099322,1.2128237000013362
0.15,1.3,-20.16783315439164,0.5061994776714308,0.5102057570938874,0.7187126169524063,0.8554771172647182,0.8622477294886698,1.2146243226495668
0.15,1.3,-20.081924849810996,0.5155122972598555,0.5023122866271517,0.7197711871996069,0.8712157823691559,0.8489077643998864,1.2164133063673355
0.15,1.3,-19.996695146022226,0.5246317110164006,0.4943149535689082,0.7208229363205835,0.8866275916177171,0.8353922715314549,1.2181907623817863
0.15,1.3,-19.91213599963663,0.5335585110660067,0.48621869868448786,0.7218679295282557,0.9017138837015515,0.8217096007767846,1.2199568009027522
0.15,1.3,-19.82823949384805,0.5422935673227063,0.47802835214093425,0.7229062308558168,0.9164761287753737,0.807867915118179,1.2217115301463306
0.15,1.3,-19.744997835952343,0.5508378272276742,0.4697486311086604,0.7239379036446189,0.9309159280147694,0.7938751865736361,1.2234550571594056
0.15,1.3,-19.66240335492516,0.5591923113144563,0.4613841410587023,0.7249630105416968,0.9450350061214313,0.7797391983892069,1.2251874878154676
0.15,1.3,-19.58044849905618,0.5673581088259121,0.4529393772508547,0.7259816134826746,0.9588352039157916,0.7654675475539445,1.2269089267857203
