point_id,direction,step_index,Mach,eta,alpha,ci_seed,gep_cr,gep_ci,adjacent_overlap,selection_basis,selection_source,n_finite_modes
OFFGRID_0333,low_to_target,0,0.8041098241746082,0.92,0.5469223120879247,0.03697660661784178,1.3750663360112716e-13,0.03687195032055084,,pinn_seed_start,nearest_to_target,291
OFFGRID_0333,low_to_target,1,0.8041098241746082,0.9222899004382236,0.5482836138728425,0.036894016366096384,-3.5473996488158904e-13,0.0357965841224863,0.9999990384713666,previous_eigenvalue,nearest_to_target,316
OFFGRID_0333,low_to_target,2,0.8041098241746082,0.9245798008764471,0.5496449156577604,0.03636841296953104,-9.036132695849336e-13,0.034721933530707724,0.9999990364164005,previous_eigenvalue,nearest_to_target,312
OFFGRID_0333,low_to_target,3,0.8041098241746082,0.9268697013146707,0.5510062174426782,0.034255231773595095,6.364214049968556e-13,0.033647882023681554,0.9999990343018258,previous_eigenvalue,nearest_to_target,286
OFFGRID_0333,low_to_target,4,0.8041098241746082,0.9291596017528942,0.552367519227596,0.03131573987539441,-2.0416953839455902e-12,0.03257428389015157,0.9999990321069007,previous_eigenvalue,nearest_to_target,282
OFFGRID_0333,low_to_target,5,0.8041098241746082,0.9314495021911178,0.5537288210125137,0.030212642611705,-2.3738907031569398e-12,0.0315009568518188,0.9999990298053006,previous_eigenvalue,nearest_to_target,322
OFFGRID_0333,low_to_target,6,0.8041098241746082,0.9337394026293413,0.5550901227974315,0.030025076178011232,-4.532642312261566e-13,0.030427672860009965,0.99999902736366,previous_eigenvalue,nearest_to_target,347
OFFGRID_0333,low_to_target,7,0.8041098241746082,0.9360293030675648,0.5564514245823493,0.029977596132188748,-2.396156729652356e-12,0.02935414660014201,0.9999990247397146,previous_eigenvalue,nearest_to_target,315
OFFGRID_0333,low_to_target,8,0.8041098241746082,0.9383192035057883,0.5578127263672671,0.029797253038739993,-1.464516019455035e-13,0.028280021128479077,0.9999990218799286,previous_eigenvalue,nearest_to_target,291
OFFGRID_0333,low_to_target,9,0.8041098241746082,0.940609103944012,0.559174028152185,0.028774063691688008,-2.0131984400398616e-12,0.027204849839625202,0.9999990187164064,previous_eigenvalue,nearest_to_target,285
OFFGRID_0333,low_to_target,10,0.8041098241746082,0.9428990043822355,0.5605353299371028,0.02590838462935994,-4.182979943373458e-12,0.02612807376811505,0.9999990151628614,previous_eigenvalue,nearest_to_target,323
OFFGRID_0333,low_to_target,11,0.8041098241746082,0.945188904820459,0.5618966317220205,0.023666137989886437,-3.0607160534565984e-12,0.025048992824107635,0.999999011109251,previous_eigenvalue,nearest_to_target,284
OFFGRID_0333,high_to_target,0,0.8041098241746082,0.98,0.5825911585284416,0.009176918305976424,-7.916459993354645e-11,0.005727190417280644,,pinn_seed_start,nearest_to_target,294
OFFGRID_0333,high_to_target,1,0.8041098241746082,0.9775134932014613,0.5811129780422686,0.009275674997744421,-4.8434269040809767e-11,0.007869983711058636,0.9999976158671005,previous_eigenvalue,nearest_to_target,322
OFFGRID_0333,high_to_target,2,0.8041098241746082,0.9750269864029227,0.5796347975560957,0.009983885160880286,-1.8798842060442813e-12,0.009634683831384798,0.9999981638370571,previous_eigenvalue,nearest_to_target,338
OFFGRID_0333,high_to_target,3,0.8041098241746082,0.9725404796043841,0.5781566170699228,0.012681317716875197,-5.88476230887409e-11,0.011205080481901872,0.9999984048212865,previous_eigenvalue,nearest_to_target,304
OFFGRID_0333,high_to_target,4,0.8041098241746082,0.9700539728058454,0.5766784365837498,0.01532380642201585,-1.4744621724511944e-11,0.012656888140067477,0.9999985387269009,previous_eigenvalue,nearest_to_target,297
OFFGRID_0333,high_to_target,5,0.8041098241746082,0.9675674660073068,0.575200256097577,0.015964950175543148,-9.325373665435867e-12,0.014029753244609854,0.9999986226624336,previous_eigenvalue,nearest_to_target,298
OFFGRID_0333,high_to_target,6,0.8041098241746082,0.9650809592087681,0.573722075611404,0.01605156205183432,5.5222062100614045e-12,0.015347325186859988,0.9999986792845671,previous_eigenvalue,nearest_to_target,295
OFFGRID_0333,high_to_target,7,0.8041098241746082,0.9625944524102295,0.572243895125231,0.016142272147887732,9.883204795261552e-13,0.01662491621951503,0.9999987194081584,previous_eigenvalue,nearest_to_target,292
OFFGRID_0333,high_to_target,8,0.8041098241746082,0.9601079456116909,0.5707657146390581,0.016776524720714517,7.085129099331077e-12,0.017873006526983006,0.999998748862045,previous_eigenvalue,nearest_to_target,292
OFFGRID_0333,high_to_target,9,0.8041098241746082,0.9576214388131522,0.5692875341528852,0.019381090150409317,-1.7105040228497186e-11,0.019099055730800136,0.9999987710716283,previous_eigenvalue,nearest_to_target,284
OFFGRID_0333,high_to_target,10,0.8041098241746082,0.9551349320146136,0.5678093536667123,0.022166459496255824,9.575198661127658e-14,0.02030852576018841,0.999998788184696,previous_eigenvalue,nearest_to_target,309
OFFGRID_0333,high_to_target,11,0.8041098241746082,0.952648425216075,0.5663311731805394,0.02290038098947126,-5.387833830185425e-13,0.021505499146320908,0.9999988016170657,previous_eigenvalue,nearest_to_target,294
OFFGRID_0333,high_to_target,12,0.8041098241746082,0.9501619184175363,0.5648529926943664,0.02300345027653768,-4.0088122246311665e-12,0.022693073693334995,0.9999988123394127,previous_eigenvalue,nearest_to_target,315
OFFGRID_0333,high_to_target,13,0.8041098241746082,0.9476754116189977,0.5633748122081935,0.023085774871844093,-1.5528101548665156e-12,0.023873625811843765,0.9999988210382116,previous_eigenvalue,nearest_to_target,287
OFFGRID_0333,high_to_target,14,0.8041098241746082,0.945188904820459,0.5618966317220205,0.023666137989886437,-3.0607160534565984e-12,0.025048992824107635,0.9999988282109569,previous_eigenvalue,nearest_to_target,284
