condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds,source_file,status_completed,actual_box_solves
seeded,15,C02,1.05,0.225,7,PINN,0,0.1288271,0.0745805,0.06,0.015,COMPLETED,,0,0.06,0.015,0.1469911625,0.074707453125,4.0289173157063305e-06,2.0323026742827782e-20,4.028917315706351e-06,True,True,True,0.0181645061479758,26.859811058966443,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,15,C02,1.05,0.225,8,PINN,0,0.1288271,0.0745805,0.06,0.03,COMPLETED,,0,0.06,0.03,0.1469911625,0.07471721875,5.8492306238066046e-06,2.0333790671979512e-20,5.849230623806625e-06,True,True,True,0.0181645770256427,26.8322193819331,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,15,C02,1.05,0.225,9,PINN,0,0.1288271,0.0745805,0.1,0.008,COMPLETED,,0,0.1,0.008,0.1469911624999999,0.0747002916666666,3.932295313179098e-06,2.0315683579815574e-20,3.932295313179119e-06,True,True,True,0.0181644575076523,26.933136585052125,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,15,C02,1.05,0.225,10,PINN,0,0.1288271,0.0745805,0.1,0.015,COMPLETED,,0,0.1,0.015,0.1469911624999999,0.074707453125,4.028917315733239e-06,2.0323279979011275e-20,4.028917315733259e-06,True,True,True,0.0181645061479758,26.91073217999656,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,15,C02,1.05,0.225,11,PINN,0,0.1288271,0.0745805,0.1,0.03,COMPLETED,,0,0.1,0.03,0.1469911624999999,0.07471721875,5.849230623754345e-06,2.033391732340063e-20,5.8492306237543655e-06,True,True,True,0.0181645770256427,26.85460363910533,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,16,C02,1.05,0.35,0,PINN,0,0.20462894,0.0017850369,0.015,0.008,COMPLETED,,0,0.015,0.008,0.205537143125,0.0033504144023111,3.7094615434218937e-06,4.747785937084253e-20,3.709461543421941e-06,True,True,True,0.0018097623161624,32.54223166697193,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,16,C02,1.05,0.35,1,PINN,0,0.20462894,0.0017850369,0.015,0.015,COMPLETED,,0,0.015,0.015,0.205537143125,0.0033533649424153,4.529329247415847e-06,4.7493730065019915e-20,4.529329247415895e-06,True,True,True,0.0018123150291508,32.513748098979704,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,16,C02,1.05,0.35,2,PINN,0,0.20462894,0.0017850369,0.015,0.03,COMPLETED,,0,0.015,0.03,0.205537143125,0.0033479962000162,3.597580104694665e-06,4.745773450047572e-20,3.5975801046947126e-06,True,True,True,0.0018076710679122,32.69997287308797,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,16,C02,1.05,0.35,3,PINN,0,0.20462894,0.0017850369,0.03,0.008,COMPLETED,,0,0.03,0.008,0.20554690875,0.0033504144023111,2.5280037078256163e-06,4.748908470927367e-20,2.528003707825664e-06,True,True,True,0.0018146827135118,32.60916154005099,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,16,C02,1.05,0.35,4,PINN,0,0.20462894,0.0017850369,0.03,0.015,COMPLETED,,0,0.03,0.015,0.20554690875,0.0033533649424153,3.625629214936612e-06,4.7501472829467974e-20,3.625629214936659e-06,True,True,True,0.0018172285146901,32.530380001990125,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,16,C02,1.05,0.35,5,PINN,0,0.20462894,0.0017850369,0.03,0.03,COMPLETED,,0,0.03,0.03,0.20554690875,0.0033479962000162,2.360790331314364e-06,4.746818341991584e-20,2.3607903313144115e-06,True,True,True,0.001812597142082,32.74854222801514,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,16,C02,1.05,0.35,6,PINN,0,0.20462894,0.0017850369,0.06,0.008,COMPLETED,,0,0.06,0.008,0.2055273775,0.0033504144023111,9.51079270890806e-06,4.746702237206895e-20,9.510792708908106e-06,True,True,True,0.0018048813440634,32.677769880974665,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,16,C02,1.05,0.35,7,PINN,0,0.20462894,0.0017850369,0.06,0.015,COMPLETED,,0,0.06,0.015,0.2055273775,0.0033533649424153,9.859519513361e-06,4.748482666608809e-20,9.859519513361048e-06,True,True,True,0.001807440950635,32.6087880670093,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,16,C02,1.05,0.35,8,PINN,0,0.20462894,0.0017850369,0.06,0.03,COMPLETED,,0,0.06,0.03,0.2055273775,0.0033479962000162,9.467718433457811e-06,4.746121734582696e-20,9.46771843345786e-06,True,True,True,0.0018027844338449,32.823830881970935,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,16,C02,1.05,0.35,9,PINN,0,0.20462894,0.0017850369,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2056055025,0.0033504144023111,3.764926394336618e-05,4.7534773907850613e-20,3.764926394336623e-05,True,True,True,0.0018450151872405,32.7234936109744,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,16,C02,1.05,0.35,10,PINN,0,0.20462894,0.0017850369,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2056055025,0.0033533649424153,3.773880283576636e-05,4.755491510448271e-20,3.77388028357664e-05,True,True,True,0.0018475191920607,32.67174741695635,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,16,C02,1.05,0.35,11,PINN,0,0.20462894,0.0017850369,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2056055025,0.0033479962000162,3.763843411359688e-05,4.751889635689424e-20,3.7638434113596925e-05,True,True,True,0.0018429639415663,32.86309555801563,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,17,C02,1.1,0.215,0,PINN,0,0.18080717,0.07141138,0.015,0.008,COMPLETED,,0,0.015,0.008,0.182066935625,0.0726353383333333,1.8861298099789016e-06,8.413448096091939e-21,1.88612980997891e-06,True,True,True,0.0017564405573966,27.47753389109857,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,17,C02,1.1,0.215,1,PINN,0,0.18080717,0.07141138,0.015,0.015,COMPLETED,,0,0.015,0.015,0.182066935625,0.0726320831249999,2.6489821933819298e-06,8.414344268309895e-21,2.6489821933819382e-06,True,True,True,0.0017541737511764,27.45193873206153,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,17,C02,1.1,0.215,2,PINN,0,0.18080717,0.07141138,0.015,0.03,COMPLETED,,0,0.015,0.03,0.182066935625,0.0726418487499999,1.8206124672452035e-06,8.411330060570545e-21,1.820612467245212e-06,True,True,True,0.0017609834680252,27.420840258011594,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,17,C02,1.1,0.215,3,PINN,0,0.18080717,0.07141138,0.03,0.008,COMPLETED,,0,0.03,0.008,0.18207670125,0.0726353383333333,1.982803438083787e-06,8.408479279961638e-21,1.982803438083796e-06,True,True,True,0.0017634578521934,27.482161329942755,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,17,C02,1.1,0.215,4,PINN,0,0.18080717,0.07141138,0.03,0.015,COMPLETED,,0,0.03,0.015,0.18207670125,0.0726320831249999,2.7186427631507595e-06,8.409863884480962e-21,2.718642763150768e-06,True,True,True,0.0017612000778194,27.4689551590709,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,17,C02,1.1,0.215,5,PINN,0,0.18080717,0.07141138,0.03,0.03,COMPLETED,,0,0.03,0.03,0.18207670125,0.0726418487499999,1.920587607412975e-06,8.409619534223924e-21,1.9205876074129835e-06,True,True,True,0.0017679827316614,27.448822185047906,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,17,C02,1.1,0.215,6,PINN,0,0.18080717,0.07141138,0.06,0.008,COMPLETED,,0,0.06,0.008,0.1820962324999999,0.0726353383333333,8.047394854650842e-06,8.415892314553589e-21,8.04739485465085e-06,True,True,True,0.0017775702885237,27.50831376807764,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,17,C02,1.1,0.215,7,PINN,0,0.18080717,0.07141138,0.06,0.015,COMPLETED,,0,0.06,0.015,0.1820962324999999,0.0726320831249999,8.259554353826108e-06,8.414099852971832e-21,8.259554353826117e-06,True,True,True,0.0017753304617143,27.50049689796288,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,17,C02,1.1,0.215,8,PINN,0,0.18080717,0.07141138,0.06,0.03,COMPLETED,,0,0.06,0.03,0.1820962324999999,0.0726418487499999,8.032243726740049e-06,8.416462683273383e-21,8.032243726740057e-06,True,True,True,0.0017820593350482,27.47679942904506,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,17,C02,1.1,0.215,9,PINN,0,0.18080717,0.07141138,0.1,0.008,COMPLETED,,0,0.1,0.008,0.1820441491666666,0.0726353383333333,8.97670814844967e-06,8.410678410975734e-21,8.976708148449678e-06,True,True,True,0.0017401699516149,27.47444609599188,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,17,C02,1.1,0.215,10,PINN,0,0.18080717,0.07141138,0.1,0.015,COMPLETED,,0,0.1,0.015,0.1820441491666666,0.0726320831249999,9.167424743906478e-06,8.404163303422822e-21,9.167424743906486e-06,True,True,True,0.0017378819229602,27.512572012026794,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,17,C02,1.1,0.215,11,PINN,0,0.18080717,0.07141138,0.1,0.03,COMPLETED,,0,0.1,0.03,0.1820441491666666,0.0726418487499999,8.963114193275875e-06,8.416544166096791e-21,8.963114193275884e-06,True,True,True,0.0017447552273868,27.46931573806796,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,18,C02,1.1,0.265,0,PINN,0,0.20841847,0.046392817,0.015,0.008,COMPLETED,,0,0.015,0.008,0.207197766875,0.0445646919999999,3.910678619177061e-06,2.054635747228828e-20,3.910678619177082e-06,True,True,True,0.0021982168080082,29.2857895049965,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,18,C02,1.1,0.265,1,PINN,0,0.20841847,0.046392817,0.015,0.015,COMPLETED,,0,0.015,0.015,0.207197766875,0.044566645125,3.6084238481782286e-06,2.055183223145989e-20,3.608423848178249e-06,True,True,True,0.002196592778925,29.252947109984238,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,18,C02,1.1,0.265,2,PINN,0,0.20841847,0.046392817,0.015,0.03,COMPLETED,,0,0.015,0.03,0.207197766875,0.04457641075,4.791133594160122e-06,2.055781710477485e-20,4.791133594160142e-06,True,True,True,0.0021884807023192,29.264807268045843,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,18,C02,1.1,0.265,3,PINN,0,0.20841847,0.046392817,0.03,0.008,COMPLETED,,0,0.03,0.008,0.20718800125,0.0445646919999999,1.9129420453389613e-06,2.0540501560573595e-20,1.9129420453389816e-06,True,True,True,0.0022036547734052,29.279931537923403,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,18,C02,1.1,0.265,4,PINN,0,0.20841847,0.046392817,0.03,0.015,COMPLETED,,0,0.03,0.015,0.20718800125,0.044566645125,1.1775340993433775e-06,2.0545084377004995e-20,1.1775340993433985e-06,True,True,True,0.0022020347548954,29.29530742997304,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,18,C02,1.1,0.265,5,PINN,0,0.20841847,0.046392817,0.03,0.03,COMPLETED,,0,0.03,0.03,0.20718800125,0.04457641075,3.3647298656102537e-06,2.0553996872291918e-20,3.3647298656102745e-06,True,True,True,0.0021939428000213,29.36630666803103,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,18,C02,1.1,0.265,6,PINN,0,0.20841847,0.046392817,0.06,0.008,COMPLETED,,0,0.06,0.008,0.2072075325,0.0445646919999999,7.900705068078043e-06,2.0549540383059804e-20,7.900705068078063e-06,True,True,True,0.0021928088481514,29.27081153600011,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,18,C02,1.1,0.265,7,PINN,0,0.20841847,0.046392817,0.06,0.015,COMPLETED,,0,0.06,0.015,0.2072075325,0.044566645125,7.755543241172066e-06,2.055348753478213e-20,7.755543241172086e-06,True,True,True,0.002191180810875,29.237711576046426,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,18,C02,1.1,0.265,8,PINN,0,0.20841847,0.046392817,0.06,0.03,COMPLETED,,0,0.06,0.03,0.2072075325,0.04457641075,8.37148145319005e-06,2.056635023902182e-20,8.37148145319007e-06,True,True,True,0.002183048623816,29.30837578396313,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,18,C02,1.1,0.265,9,PINN,0,0.20841847,0.046392817,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2071814908333333,0.0445646919999999,3.95277012548441e-06,2.0543811321164758e-20,3.952770125484431e-06,True,True,True,0.0022072966439498,29.3265398950316,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,18,C02,1.1,0.265,10,PINN,0,0.20841847,0.046392817,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2071814908333333,0.044566645125,3.653975246448519e-06,2.0543938624973842e-20,3.6539752464485394e-06,True,True,True,0.0022056793003082,29.40938098495826,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,18,C02,1.1,0.265,11,PINN,0,0.20841847,0.046392817,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2071814908333333,0.04457641075,4.82561065436675e-06,2.055514290476312e-20,4.82561065436677e-06,True,True,True,0.0021976007653362,29.38935315900017,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,19,C02,1.15,0.23,0,PINN,0,0.23034637,0.055443585,0.015,0.008,COMPLETED,,0,0.015,0.008,0.2240280106249999,0.0560737933333333,2.2304415790907604e-06,5.995070703734727e-21,2.2304415790907664e-06,True,True,True,0.006349710838696,28.790887514012866,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,19,C02,1.15,0.23,1,PINN,0,0.23034637,0.055443585,0.015,0.015,COMPLETED,,0,0.015,0.015,0.2240280106249999,0.0560783506249999,2.6839705240029374e-06,5.992113969639918e-21,2.6839705240029437e-06,True,True,True,0.0063501647687546,28.739945578039624,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,19,C02,1.15,0.23,2,PINN,0,0.23034637,0.055443585,0.015,0.03,COMPLETED,,0,0.015,0.03,0.2240280106249999,0.0560881162499999,5.578419305849863e-06,5.9972027551450384e-21,5.578419305849869e-06,True,True,True,0.0063511483783546,28.684106662054543,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,19,C02,1.15,0.23,3,PINN,0,0.23034637,0.055443585,0.03,0.008,COMPLETED,,0,0.03,0.008,0.2240377762499999,0.0560737933333333,1.4012372428267342e-06,5.9928015171390804e-21,1.4012372428267402e-06,True,True,True,0.0063399935051971,28.86830104002729,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,19,C02,1.15,0.23,4,PINN,0,0.23034637,0.055443585,0.03,0.015,COMPLETED,,0,0.03,0.015,0.2240377762499999,0.0560783506249999,2.0474903276980573e-06,5.986546288570127e-21,2.047490327698063e-06,True,True,True,0.0063404481309463,28.719326847000048,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,19,C02,1.15,0.23,5,PINN,0,0.23034637,0.055443585,0.03,0.03,COMPLETED,,0,0.03,0.03,0.2240377762499999,0.0560881162499999,5.301532817115995e-06,5.9954145573564744e-21,5.301532817116001e-06,True,True,True,0.0063414332476787,28.693744018906727,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,19,C02,1.15,0.23,6,PINN,0,0.23034637,0.055443585,0.06,0.008,COMPLETED,,0,0.06,0.008,0.2240573074999999,0.0560737933333333,8.615635606257012e-06,5.9894329112714776e-21,8.615635606257019e-06,True,True,True,0.0063205592847713,28.72253014496528,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,19,C02,1.15,0.23,7,PINN,0,0.23034637,0.055443585,0.06,0.015,COMPLETED,,0,0.06,0.015,0.2240573074999999,0.0560783506249999,8.743978723577868e-06,6.001674416144513e-21,8.743978723577874e-06,True,True,True,0.0063210153082861,28.72618744603824,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,19,C02,1.15,0.23,8,PINN,0,0.23034637,0.055443585,0.06,0.03,COMPLETED,,0,0.06,0.03,0.2240573074999999,0.0560881162499999,1.0018374666681734e-05,5.9947268599737404e-21,1.001837466668174e-05,True,True,True,0.0063220034531098,28.69017290393822,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,19,C02,1.15,0.23,9,PINN,0,0.23034637,0.055443585,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2240312658333333,0.0560737933333333,1.034960907339903e-06,5.9954145573564744e-21,1.034960907339909e-06,True,True,True,0.0063464717110575,28.695068597095087,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,19,C02,1.15,0.23,10,PINN,0,0.23034637,0.055443585,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2240312658333333,0.0560783506249999,1.8165816856960847e-06,5.998028167131443e-21,1.816581685696091e-06,True,True,True,0.0063469258727775,28.66016125993337,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,19,C02,1.15,0.23,11,PINN,0,0.23034637,0.055443585,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2240312658333333,0.0560881162499999,5.216774676977008e-06,5.9877145996565824e-21,5.216774676977014e-06,True,True,True,0.006347909984245,28.638195594074205,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,20,C02,1.2,0.285,0,PINN,0,0.27288508,0.014161268,0.015,0.008,COMPLETED,,0,0.015,0.008,0.274515939375,0.020708143,4.153742219543394e-07,1.0499561489265016e-20,4.1537422195434986e-07,True,True,True,0.0067469455731205,32.39013639499899,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,20,C02,1.2,0.285,1,PINN,0,0.27288508,0.014161268,0.015,0.015,COMPLETED,,0,0.015,0.015,0.274515939375,0.0207134449778645,2.5697187367290467e-06,1.0504112447548759e-20,2.5697187367290573e-06,True,True,True,0.0067520904503926,32.36244570009876,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,20,C02,1.2,0.285,2,PINN,0,0.27288508,0.014161268,0.015,0.03,COMPLETED,,0,0.015,0.03,0.274515939375,0.0207106907929687,1.258183305700019e-06,1.0502838079832835e-20,1.2581833057000295e-06,True,True,True,0.0067494178431983,32.4144415340852,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,20,C02,1.2,0.285,3,PINN,0,0.27288508,0.014161268,0.03,0.008,COMPLETED,,0,0.03,0.008,0.27450617375,0.020708143,4.367201833286526e-06,1.0495921432612835e-20,4.3672018332865365e-06,True,True,True,0.0067445917009048,32.3434196410235,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,20,C02,1.2,0.285,4,PINN,0,0.27288508,0.014161268,0.03,0.015,COMPLETED,,0,0.03,0.015,0.27450617375,0.0207134449778645,5.050115757799794e-06,1.049937947144405e-20,5.0501157577998045e-06,True,True,True,0.0067497383723776,32.40131579292938,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,20,C02,1.2,0.285,5,PINN,0,0.27288508,0.014161268,0.03,0.03,COMPLETED,,0,0.03,0.03,0.27450617375,0.0207106907929687,4.525813034455669e-06,1.0496285409879062e-20,4.52581303445568e-06,True,True,True,0.0067470648334922,32.42482277506497,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,20,C02,1.2,0.285,6,PINN,0,0.27288508,0.014161268,0.06,0.008,COMPLETED,,0,0.06,0.008,0.2744866425,0.020708143,1.3924192335108297e-05,1.048864321257465e-20,1.3924192335108309e-05,True,True,True,0.0067399239392615,32.416803724947385,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
seeded,20,C02,1.2,0.285,7,PINN,0,0.27288508,0.014161268,0.06,0.015,COMPLETED,,0,0.06,0.015,0.2744866425,0.0207134449778645,1.4153243488788585e-05,1.0491554197667336e-20,1.4153243488788597e-05,True,True,True,0.006745074172362,32.434233095962554,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_seeded_00_32.csv,True,1.0
