alpha,ci_reference,ci_hybrid_4pt,ci_physics_only,err_hybrid_4pt,err_physics_only
0.5095000000000001,0.25955655478974987,0.26052463,0.029362943,0.0009680757568199527,0.23019361176630665
0.5112500000000001,0.25814640293634733,0.25908816,0.029412849,0.0009417556711355801,0.22873355406142076
0.513,0.25674028162845897,0.25765148,0.029462263,0.0009111964236803161,0.22727801864036845
0.51475,0.2552987733252282,0.25621453,0.02951119,0.0009157559506659529,0.22578758423700285
0.5165000000000001,0.2538617198342306,0.25477722,0.029559635,0.0009155030375497808,0.2243020852083189
0.5182500000000001,0.2524692477029053,0.2533395,0.029607601,0.000870251532247901,0.2228616462391106
0.52,0.25105447349962495,0.2519012,0.02965511,0.000846735854775682,0.22139936340865396
0.52175,0.2496311364136293,0.25046232,0.029702136,0.0008311870135710164,0.21992900012057567
0.5235000000000001,0.24820763601154958,0.24902266,0.029748714,0.0008150266280683438,0.21845892241389428
0.5252500000000001,0.24682029973942882,0.24758229,0.029794827,0.000761986856869401,0.217025472635814
0.527,0.24538639979582838,0.24614105,0.029840486,0.000754646489800892,0.21554591367167047
0.52875,0.2439920494262787,0.24469884,0.029885715,0.0007067879732040316,0.21410633455260716
0.5305000000000001,0.24260003823535223,0.24325556,0.029930485,0.0006555173943779968,0.21266955282287378
0.5322500000000001,0.2412000131665428,0.24181117,0.029974826,0.0006111580075065792,0.2112251874862869
0.534,0.23977978669448852,0.24036555,0.030018726,0.0005857632275009239,0.2097610603307104
0.5357500000000001,0.23838707364801598,0.23891857,0.030062202,0.0005314990162448852,0.20832487128380967
0.5375000000000001,0.23699083438480423,0.23747018,0.030105267,0.0004793454114146445,0.2068855676647477
0.5392500000000001,0.23559892284184838,0.23602033,0.030147903,0.00042140377253149786,0.20545102017432595
0.541,0.23418091519009407,0.23456886,0.030190116,0.00038794891703788914,0.20399079939555462
0.5427500000000001,0.23280693320733248,0.23311576,0.030231934,0.00030882926482023176,0.20257499916654764
0.5445000000000001,0.2314055426981864,0.23166095,0.03027334,0.00025540450544978,0.20113220205573415
0.5462500000000001,0.23002729204177366,0.23020418,0.03031436,0.00017688784122957268,0.19971293222784506
0.548,0.2286308395356169,0.22874555,0.030354979,0.00011471038160418279,0.198275861018919
0.5497500000000001,0.2272616231692393,0.22728483,0.030395208,2.321061963245219e-05,0.19686641524260834
0.5515000000000001,0.22587642102157843,0.225822,0.030435046,5.4419325945492814e-05,0.1954413748404957
0.55325,0.2244989231944118,0.22435698,0.030474514,0.0001419440627132007,0.19402440942526203
0.555,0.22311507975244538,0.22288969,0.030513594,0.00022538816118256033,0.19260148582541958
0.5567500000000001,0.2217428501553806,0.22142006,0.030552316,0.00032278558686099634,0.19119053369834743
0.5585000000000001,0.2203554021891334,0.21994798,0.030590663,0.00040742333495402683,0.18976473945641303
0.56025,0.21897938186358687,0.21847335,0.030628653,0.000506036822311845,0.18835072862040278
0.562,0.217609492527687,0.21699618,0.03066629,0.0006133144967192805,0.18694320267661754
0.5637500000000001,0.21624648906174346,0.21551621,0.03070358,0.0007302794593875006,0.1855429090547864
0.5655000000000001,0.2148616561982183,0.21403354,0.030740513,0.0008281121346501719,0.18412114366324228
0.56725,0.2134837714131313,0.21254812,0.030777087,0.0009356496031718842,0.182706683978005
0.5690000000000001,0.21213797084954564,0.21105976,0.030813338,0.0010782068219501173,0.181324632614525
0.5707500000000001,0.21077242788452943,0.20956843,0.03084925,0.0012040018715365752,0.17992317785103162
0.5725000000000001,0.20942179745975742,0.20807411,0.030884828,0.0013476896936059912,0.17853696904126415
0.57425,0.20804525485227063,0.20657669,0.030920088,0.0014685647744889507,0.17712516656110242
0.5760000000000001,0.20669821594118182,0.20507617,0.030955026,0.0016220429932982117,0.17574319001494948
0.5777500000000001,0.20533973459432406,0.2035724,0.030989647,0.0017673272294787823,0.17435008768270296
0.5795000000000001,0.2039560619865707,0.20206545,0.031023946,0.0018906090532592457,0.17293211632717168
0.58125,0.2026309954340402,0.20055525,0.031057933,0.0020757453854028107,0.17157306208860315
0.5830000000000001,0.20125652451504186,0.19904172,0.031091608,0.0022148003100247726,0.17016491640795187
0.5847500000000001,0.1999117821712936,0.1975249,0.031124994,0.0023868769665206513,0.1687867880125488
0.5865,0.19855182600817162,0.19600467,0.031158075,0.0025471521695561994,0.16739375127157646
0.58825,0.1972267089537415,0.19448106,0.031190855,0.0027456490448746207,0.16603585352516503
0.5900000000000001,0.1958662377691919,0.19295406,0.031223353,0.0029121743536645595,0.1646428847706968
0.5917500000000001,0.19454565679992358,0.1914236,0.03125556,0.0031220618482939444,0.16329009494150798
0.5935,0.19316972381266548,0.1898898,0.031287502,0.0032799202838797725,0.16188222131523086
0.5952500000000001,0.19183272340507151,0.18835261,0.031319138,0.0034801087638819395,0.16051358574242236
0.5970000000000001,0.19049535009985574,0.18681201,0.031350516,0.003683336712175689,0.15914483431702264
0.5987500000000001,0.1891624270825694,0.18526806,0.03138161,0.0038943677096674734,0.15778081630161503
0.6005,0.18781553392997977,0.18372081,0.031412445,0.004094721728479828,0.15640308892122504
0.6022500000000001,0.18649375447258668,0.18217023,0.031442996,0.004323527302596136,0.15505075835809426
0.6040000000000001,0.18515894285370493,0.1806164,0.031473305,0.004542549168364052,0.15368563777734423
0.60575,0.18380184370906788,0.17905934,0.031503346,0.004742502159194528,0.15229849789174038
