target_index,point_id,sample_group,Mach,eta,alpha,chart_id,chart_path,N,mapping_scale,xi_max,eta_low,eta_high,max_step,forward_n_steps,backward_n_steps,ci_seed_target,ci_independent_original,ci_forward,cr_forward,ci_backward,cr_backward,forward_backward_ci_abs,forward_backward_overlap,forward_min_adjacent_overlap,backward_min_adjacent_overlap,minimum_adjacent_overlap,continuation_status,reference_status,success,error,traceback,ci_classic_raw,ci_cont_abs_err_vs_classic,ci_cont_rel_err_vs_classic,p_rel_cont_vs_classic,rho_rel_cont_vs_classic,u_rel_cont_vs_classic,v_rel_cont_vs_classic,p_overlap_cont_vs_classic
0,OFFGRID_0382,near_neutral,0.0535484745043061,0.9776970107962872,0.9762942611706252,LMEDGE_NEUTRAL3,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_NEUTRAL3_ciIDW_EVALFIX,401,5.0,0.98,0.92,0.98,0.0025,25,2,0.013014005393117981,0.0133817480388716,0.013381748038601102,9.015342419354023e-12,0.013381748038601102,9.015342419354023e-12,0.0,1.0000000000000002,0.999999019729519,0.9999990585119555,0.999999019729519,validated_bidirectional,continuation_corrected_reference,True,,,0.014263746479456834,0.0008819984408557323,0.06183497737610651,0.0004000971848976805,0.00040009718489767934,0.003987963295424821,0.0011424138781362405,0.999999920102952
