alpha,y_window,n,p_rel_l2,q_rel_l2,p_max_abs_err,q_max_abs_err,p_rmse,q_rmse,p_error_energy_fraction,q_error_energy_fraction,qdef_reference_rel_l2,qdef_prediction_rel_l2,dp_pred_vs_q_ref_rel_l2
0.075,10.0,3807,0.00020231105810321673,0.0008286255888015357,0.0001406293769152764,5.927234222773813e-05,6.15546520781221e-05,2.4154874472203887e-05,1.4939520312314671e-05,0.00040359342398890675,0.0,0.004394158195743397,0.00440197719483711
0.075,20.0,4101,0.00023108023968966942,0.0008471630839699518,0.00032563974607331393,6.900498174562981e-05,6.980761643795766e-05,2.5069376325477603e-05,2.0697953290348304e-05,0.0004683046429324921,0.0,0.004197624508644069,0.004191097467807679
0.075,50.0,4289,0.0004121839003029001,0.000998268030364611,0.0012355089556308238,0.00021819226364494068,0.00012345211377205303,2.967942496091839e-05,6.769944705110736e-05,0.0006864653891788724,0.0,0.004291462505737173,0.004260083510967759
0.075,100.0,4354,0.0005201430575724268,0.0013502584777318623,0.0019878302081418843,0.0008441471695995976,0.00015503159395774478,4.009661745516277e-05,0.00010838292406433438,0.0012719075162951812,0.0,0.004433327988271023,0.004309184820711367
0.075,500.0,4407,0.0009191123706580571,0.003949094765417928,0.0062667658116755025,0.004128833499754657,0.00027250357111212895,0.00011671077326862102,0.00033893737450023024,0.010907282919748932,0.0,0.005751831886576744,0.004336784889641471
0.075,2000.0,4418,0.0025403943836406558,0.003971212583117784,0.039562507563810065,0.004128833499754657,0.0007522539616780031,0.00011721824410035812,0.0025893257673088783,0.011029803344304007,0.0,0.005765814750589998,0.004339692968405548
0.0775,5.0,3289,0.000162241987282603,0.000782702520759192,8.474160712393948e-05,5.895211733103041e-05,4.966879627666031e-05,2.2615898307844224e-05,8.403557150136754e-06,0.00030566322687841126,0.0,0.004165007343285246,0.004164047438011014
0.0775,10.0,3807,0.00016534864089323768,0.0007681696917388297,0.00011311840009517652,5.895211733103041e-05,5.027490600004046e-05,2.31607798699924e-05,9.965920669547792e-06,0.00037105720535788873,0.0,0.0037965937301136688,0.00376691334661118
0.0775,20.0,4101,0.00018845517658506395,0.0008046889135668426,0.0002046876323118909,8.521751393046667e-05,5.687495166647515e-05,2.4624983520894765e-05,1.3739276538686783e-05,0.00045184897469546423,0.0,0.0036261744548556863,0.0035906968523536113
0.0775,50.0,4289,0.0002967734492376956,0.000977694718999324,0.000990878142098084,0.0003201753497673641,8.87725225896456e-05,3.0053179216695614e-05,3.5006217186196467e-05,0.0007038636275479053,0.0,0.0037351013802661348,0.0036579660507681682
0.0775,100.0,4354,0.00039827134095104405,0.0012998401050658094,0.0023451385306548817,0.0005997684332427849,0.00011854434823893538,3.9902869141515775e-05,6.33697721548993e-05,0.0012596454067810804,0.0,0.003922816632242602,0.0037053215186420053
0.0775,500.0,4407,0.0009966610238202357,0.003660948999178913,0.011240620662136455,0.0040830435222463535,0.0002950796097556592,0.00011184009988144719,0.0003974234286925429,0.010015895340731475,0.0,0.005183198263104757,0.0037241768462950523
0.0775,2000.0,4418,0.0021812310666658673,0.0036856429267023163,0.03106025871003379,0.0040830435222463535,0.000644990014289639,0.00011245423243360816,0.001903547453931682,0.010151470514080534,0.0,0.005198120694311313,0.003726312248348295
0.08,5.0,3289,0.00015126669368501966,0.0006933658151827692,0.00010605696037596586,5.4485294945188604e-05,4.6292542227000336e-05,2.070452970027008e-05,7.299917479095197e-06,0.0002561806058067029,0.0,0.003753157564658141,0.0036832974744517764
0.08,10.0,3807,0.00015124271156310973,0.0006967959769208478,0.00010605696037596586,5.4485294945188604e-05,4.595528051016615e-05,2.1707138800323398e-05,8.326945726469094e-06,0.00032594151366505635,0.0,0.0034188263821801606,0.003333636012408281
0.08,20.0,4101,0.00018170762860830704,0.0008017093093292346,0.0003100116775250252,0.00013339881935670403,5.478498003696143e-05,2.5344878352386562e-05,1.2748080557760704e-05,0.0004786541473302615,0.0,0.0032934029463354644,0.0031922645834155028
0.08,50.0,4289,0.0002648363607165323,0.0010180887589987617,0.000896004623931388,0.0004110613852332785,7.911958788919535e-05,3.232281398846201e-05,2.7807125288857946e-05,0.0008141904553840254,0.0,0.0034310505621936724,0.003277173650597825
0.08,100.0,4354,0.0005375958688955958,0.0013644370002173548,0.0027976529556692827,0.0005097439188658215,0.00015979831039072926,4.325647628424089e-05,0.00011515022880146884,0.0014802747680264202,0.0,0.00358808283076898,0.0033922230454625476
0.08,500.0,4407,0.0012389428457535482,0.0033884692957751044,0.015100427229229184,0.004568172033930284,0.00036630502911699623,0.00010689576165590696,0.0006124361638381495,0.009149885458140584,0.0,0.004752860184665735,0.0034240084053492
0.08,2000.0,4418,0.0023562287141168014,0.0034022825842094377,0.03241443478916142,0.004568172033930284,0.0006957745042979783,0.00010719782983630155,0.002215107191929049,0.00922463801738512,0.0,0.004759814958299748,0.0034270112998894694
0.0825,5.0,3289,0.00014926004876661641,0.0005206257862863087,0.00010948582642152246,3.320765238446599e-05,4.566239147825332e-05,1.605082929712882e-05,7.102531918153459e-06,0.0001539609067621073,0.0,0.003522343281277435,0.0034696153735705236
0.0825,10.0,3807,0.00016076445869394712,0.0005901973033011245,0.0001131284604051862,7.396721016423731e-05,4.881583432120539e-05,1.897930422241708e-05,9.395855388093904e-06,0.0002491696178142033,0.0,0.003239924925224511,0.0031697790228835364
0.0825,20.0,4101,0.0002232386139625273,0.0008034670662851468,0.0004541616245907104,0.00016792647529272463,6.72408573094467e-05,2.6215263909774946e-05,1.9203848348112342e-05,0.0005120942180366811,0.0,0.0031935251728677175,0.003058374554778888
0.0825,50.0,4289,0.0003879488686612486,0.001030225260464944,0.0020061079391077174,0.00033735781911684503,0.0001157544871450792,3.37507144321961e-05,5.9520110798929906e-05,0.0008877151296175935,0.0,0.0033595159010746086,0.003174438522525515
0.0825,100.0,4354,0.0006694943453082748,0.001383068265700355,0.0033773784177651926,0.0005625905459440234,0.00019873965712014746,4.5239519840963886e-05,0.00017811049538931734,0.0016191087995265888,0.0,0.00350072326404551,0.003339209485166052
0.0825,500.0,4407,0.0016098137734663614,0.0028877762171615343,0.02523650894556933,0.0027244888231483825,0.0004753083821043686,9.398726733232469e-05,0.0010311598895684682,0.007073473498663918,0.0,0.004335652537480672,0.0033738078186031158
0.0825,2000.0,4418,0.002406721226904985,0.0029116989291359903,0.029622429954810018,0.0027244888231483825,0.0007097166106158717,9.46478239506196e-05,0.002304770389094886,0.007191154398225275,0.0,0.004344970114623149,0.0033778277956903915
0.085,5.0,3289,0.00021695643586344972,0.0006911601671655027,0.00013836353679936962,6.132039196871844e-05,6.63491540575878e-05,2.1979999829820618e-05,1.499569739528697e-05,0.00028871601697241176,0.0,0.0035874245451254913,0.0036368377438236324
0.085,10.0,3807,0.0002333525016351617,0.0007413979079344698,0.00017638492942303706,8.76014202370637e-05,7.080972760276898e-05,2.4588456674842584e-05,1.976973002697795e-05,0.0004182125417570871,0.0,0.0033485959575066514,0.003366511986071113
0.085,20.0,4101,0.00031795465728623375,0.0009081373068539702,0.0007382879235801943,0.00019363787772862413,9.567664295128267e-05,3.055370383935719e-05,3.888066112127243e-05,0.0006956153122540707,0.0,0.0033242027917101034,0.0032754679248520524
0.085,50.0,4289,0.0004895071482057804,0.001147403649859088,0.00154498956008085,0.00043589199634883877,0.00014587627704958683,3.875352740287314e-05,9.452733254186549e-05,0.001170388803706313,0.0,0.003491357651906931,0.003412962436256346
0.085,100.0,4354,0.00055662241204104,0.0012786501506520636,0.002411093930044043,0.00047587934046365484,0.00016501666211375267,4.311439194166393e-05,0.0001227936858052535,0.0014705662360154589,0.0,0.0036505399924083213,0.003490244959587792
0.085,500.0,4407,0.0025380063442948728,0.0034226589006677473,0.04599676897759328,0.0037769594346675713,0.0007483593910851833,0.00011482572518030167,0.002556203886704758,0.010557791449999975,0.0,0.004811586896435488,0.0035098490820674945
0.085,2000.0,4418,0.0029714332308234596,0.003437383258196663,0.04599676897759328,0.0037769594346675713,0.0008750698919890052,0.00011517605833702802,0.0035038314715686047,0.010648826950207092,0.0,0.004819062383771258,0.0035160098017510827
0.0875,5.0,3289,0.0002766654741526037,0.0008309247754186332,0.00019510279897956814,5.927425209615976e-05,8.45798979909018e-05,2.7234218584704597e-05,2.436857883078932e-05,0.00044324653159582937,0.0,0.00400868798367666,0.004139120053192796
0.0875,10.0,3807,0.0002942423811189526,0.0009342646889985754,0.00019510279897956814,9.435319427625975e-05,8.922726644103344e-05,3.192835995152603e-05,3.139135538397986e-05,0.0007051601044691047,0.0,0.0037176291259806414,0.0038041428174880546
0.0875,20.0,4101,0.00034223926274745225,0.0010798571528492665,0.0005020283767501683,0.00022328214651894066,0.00010288487219735704,3.743154725115618e-05,4.4959847411339675e-05,0.0010440395783482528,0.0,0.003626831255839414,0.00373503799991899
0.0875,50.0,4289,0.000558532877331841,0.0014063377960112533,0.0021412179652979084,0.0005903028395966565,0.00016624384423980074,4.892895051875413e-05,0.00012276631121223695,0.0018656899938038446,0.0,0.00379275842622116,0.003907848276054574
0.0875,100.0,4354,0.0009688427427992787,0.0019178965125066633,0.0038929002262492267,0.0009830447209036664,0.0002868544469894687,6.660877864346519e-05,0.0003710595496013025,0.003509966732719807,0.0,0.003924428454105305,0.004196279084777457
0.0875,500.0,4407,0.0023362740125984867,0.0033577269734476117,0.038511784583493316,0.004304337933745869,0.0006879738102895886,0.00011601994144230068,0.0021603239317427455,0.010778540779224256,0.0,0.004718976733538548,0.004248367202647253
0.0875,2000.0,4418,0.002863136921250991,0.003369661625679136,0.038511784583493316,0.004304337933745869,0.0008420723863898922,0.00011628728437635876,0.0032445657395392905,0.010855299336308664,0.0,0.004727345093995603,0.004251122875357571
0.09,5.0,3289,0.0003362889747206059,0.0008778801694973568,0.00020960253371194481,9.447652881855072e-05,0.00010277217010226903,2.9630288317913393e-05,3.5978822183785565e-05,0.0005246712450790987,0.0,0.0048897945477305825,0.00508661797593738
0.09,10.0,3807,0.00035439269518386276,0.000842406246393512,0.0003566213105149445,9.447652881855072e-05,0.00010739671639645843,2.9641535013805512e-05,4.547753300378393e-05,0.0006077652879344616,0.0,0.004511366394036852,0.004673193105417986
0.09,20.0,4101,0.00042673027599240244,0.0008766906930809571,0.0006035328411152867,9.447652881855072e-05,0.00012816225771306258,3.1284203615870374e-05,6.976572029639304e-05,0.0007292754800387427,0.0,0.0044193098359361,0.004538969673810118
0.09,50.0,4289,0.001845285689747441,0.0035861046496489216,0.008185103282622487,0.0019289609382322913,0.0005485803825391632,0.00012841975079362712,0.0013368066788689947,0.012852018044356461,0.0,0.00473364265193869,0.005570884079552678
0.09,100.0,4354,0.0027544566887253187,0.004896916908872771,0.008699515247249176,0.0019289609382322913,0.0008145102346358418,0.0001750323278932279,0.0029916689270932705,0.024236873558939755,0.0,0.004841581833408901,0.006653754653031516
0.09,500.0,4407,0.003533805030937241,0.005914715289748929,0.03679057214245977,0.0051177771461492876,0.0010392821063089418,0.00021032357505552834,0.00492994375902589,0.03542179748732772,0.0,0.005694340462186835,0.006792599269633495
0.09,2000.0,4418,0.0037779472555513486,0.005925549864929066,0.03679057214245977,0.0051177771461492876,0.0011097007345143256,0.00021044637036420172,0.005634682802261603,0.035551687988068424,0.0,0.005702413758626831,0.006793291293952298
0.0925,5.0,3289,0.00024281452542061283,0.0006118579607222932,0.00014660855274011952,4.8951389338152124e-05,7.417928080719615e-05,2.1250570864436605e-05,1.8743950328243606e-05,0.0002698713059511547,0.0,0.0038998635854907955,0.003959533866883436
0.0925,10.0,3807,0.0002567352410673302,0.0006729032295551711,0.00018352213383203192,8.034128514157471e-05,7.774976810747532e-05,2.436005169708938e-05,2.3834886931973756e-05,0.00041047898035587535,0.0,0.0035615169424522207,0.0036020877828625126
0.0925,20.0,4101,0.000343178958761694,0.0007140216606218072,0.0006619324859085128,0.0001027443496308719,0.00010296902338538213,2.621040754907723e-05,4.503342425026827e-05,0.0005119045053644813,0.0,0.0034586982455800793,0.0035078318213174063
0.0925,50.0,4289,0.001900444688330963,0.0033208373626819354,0.007713871912796862,0.0019262036946079192,0.0005642993139289716,0.00012231194010054014,0.001414513527768951,0.011658572854272901,0.0,0.004114685468720261,0.005194486831732498
0.0925,100.0,4354,0.0024760163725554996,0.004512312965535046,0.007713871912796862,0.0019262036946079192,0.0007312508550038364,0.0001658692434878987,0.00241131092001307,0.02176565731710641,0.0,0.004246199798056032,0.005879736915152412
0.0925,500.0,4407,0.003372577097923187,0.005153221858231175,0.03233072632188195,0.00348746212372075,0.0009905955691765095,0.00018844441446295082,0.0044788635029382575,0.028435523238630134,0.0,0.00477902747710539,0.0060110907205873695
0.0925,2000.0,4418,0.003668792102021728,0.005161221788723939,0.03233072632188195,0.00348746212372075,0.0010762586675249434,0.00018850185220940874,0.005300185260554695,0.02852387930713137,0.0,0.004789329074247904,0.006011523561707133
0.095,5.0,3289,0.0002398170320979707,0.000765174714333247,0.00014582299462223943,6.208545820666891e-05,7.322840981111652e-05,2.7323180854408874e-05,1.8266489627833186e-05,0.00044614704598088916,0.0,0.0032951697585885532,0.0032748147476270033
0.095,10.0,3807,0.00024181818629550475,0.000765704974997032,0.00014582299462223943,7.243801460880633e-05,7.31741064495335e-05,2.849499311227108e-05,2.111201797377547e-05,0.000561657579827164,0.0,0.0030040144361438968,0.0030159413031446486
0.095,20.0,4101,0.000315083358649013,0.0007924484834874809,0.0005565121046266038,0.00011341928427247022,9.443668427103433e-05,2.9898943881652245e-05,3.78794133565202e-05,0.0006661209613423744,0.0,0.002979063474855269,0.0029551949389608942
0.095,50.0,4289,0.0008190288332327755,0.001621518489830401,0.0034491894291629323,0.0010764231093106397,0.00024287705203389793,6.137611730728284e-05,0.00026203603937138674,0.002935665056724573,0.0,0.0035687682439685666,0.003631667563265007
0.095,100.0,4354,0.0010715613834754712,0.0022147239188199785,0.003658403152871679,0.0010764231093106397,0.0003160387366139213,8.365748206399174e-05,0.0004504027911431801,0.005536682726299985,0.0,0.003728889417757851,0.003860800920035215
0.095,500.0,4407,0.0026696872882272507,0.003644518905456942,0.032800328718578325,0.004165089038946925,0.0007830652881957903,0.00013694462339762428,0.002798794493875862,0.015017051057170706,0.0,0.00465197969572736,0.003929237298501982
0.095,2000.0,4418,0.0029524562742899553,0.0036603190057537993,0.032800328718578325,0.004165089038946925,0.0008649282512992025,0.00013736699140146872,0.0034230866404315265,0.015147540392752231,0.0,0.004662295400830622,0.003930211941333658
0.0975,5.0,3289,0.0004703471077679822,0.0008178237302298215,0.00031573665471047925,9.48031918695639e-05,0.00014355030884460437,3.0003958084239274e-05,7.019467221137046e-05,0.0005379880244387091,0.0,0.003337520855895953,0.003485202532696152
0.0975,10.0,3807,0.0005065730105627119,0.000888224798721221,0.00033956391807676405,9.48031918695639e-05,0.00015316518191556643,3.3955628877713315e-05,9.24985646041362e-05,0.0007975502731618905,0.0,0.003017386510759547,0.0031858715800645266
0.0975,20.0,4101,0.0005413155635574066,0.0009378961171957543,0.00047317705346362776,0.00012031890676127744,0.00016206590910423495,3.6346706553813314e-05,0.00011155913114246275,0.000984399837817817,0.0,0.002977771815301102,0.003097817732335659
0.0975,50.0,4290,0.0006412905944131446,0.001180069127315517,0.0013129254840274082,0.0004310468252579241,0.00018990275568502607,4.586673371687234e-05,0.00016023295439075607,0.0016398516270247354,0.0,0.0033201053706839556,0.0034018285956454743
0.0975,100.0,4354,0.0006987959611801678,0.0013748534519000552,0.0023099802765155883,0.0006743128634260154,0.00020581981243589746,5.3329756321629827e-05,0.00019102701760250515,0.0022499831102273347,0.0,0.0034802331505892586,0.003475323490179653
0.0975,500.0,4407,0.002898121198902894,0.003068962401789445,0.042114681776132395,0.005359521597572597,0.0008489092830270654,0.00011841533023666225,0.003289255657966232,0.01122821050803471,0.0,0.004487373493892133,0.0035012656784379342
0.0975,2000.0,4418,0.003156134787219506,0.00308568324823056,0.042114681776132395,0.005359521597572597,0.0009233349683832139,0.00011891218975674483,0.0039010030762288627,0.011350894826548186,0.0,0.0044973941148375475,0.0035023949279409028
0.1,5.0,3289,0.00019651654441172679,0.0006059762644311529,0.00011380195913979769,6.553449731922606e-05,5.994678584429973e-05,2.282616951093682e-05,1.2241304275151572e-05,0.0003113734541433764,0.0,0.0031309604188339843,0.0032389033133657665
0.1,10.0,3807,0.00019692197599705506,0.0005654485577237938,0.00011380195913979769,6.553449731922606e-05,5.949191752438059e-05,2.2191018343128653e-05,1.395503164500068e-05,0.0003406347702298983,0.0,0.0028401341728176515,0.0029356810306185553
0.1,20.0,4101,0.00024072964437885216,0.0006685318063248585,0.000425897830402632,0.00015132920985829303,7.199387239212035e-05,2.6593445369337416e-05,2.2014704056459596e-05,0.0005269757345478928,0.0,0.0027670902356116,0.002863023665240398
0.1,50.0,4290,0.0004901368001069491,0.0010032775351163676,0.002102364075826813,0.0006196445943913411,0.00014495419274817035,4.00216891765164e-05,9.335785612922282e-05,0.001248532226030568,0.0,0.002967731501287629,0.0030495490023650473
0.1,100.0,4354,0.0005831239710885694,0.0012039501915628256,0.002579746029260229,0.000771228006936702,0.0001715208266473181,4.7926178940331724e-05,0.00013266432796640604,0.0018171286230059987,0.0,0.0031268148890135016,0.0031423080159547283
0.1,500.0,4407,0.003008725972960136,0.0029861608451638958,0.04640383412411675,0.00469042239377109,0.000880117980230497,0.00011824026438936825,0.003535548928511828,0.011195035358343356,0.0,0.0041850864109751005,0.0031757996509501002
0.1,2000.0,4418,0.003256112393605421,0.002998874625692094,0.04640383412411675,0.00469042239377109,0.0009512980905240383,0.00011859576379684672,0.004140864085717195,0.011290565620457518,0.0,0.004195079530297975,0.003177318858694321
0.1025,5.0,3289,0.00021038116474520174,0.0005884953491238872,0.0001424806354925292,6.308694530510237e-05,6.414296675820661e-05,2.274613474068392e-05,1.4015028145607439e-05,0.0003091937617980769,0.0,0.0032372246732868845,0.0032880736284390303
0.1025,10.0,3807,0.00022110902930704262,0.0005473618260408215,0.00016294619543703,6.308694530510237e-05,6.6743781772552e-05,2.2038659148543227e-05,1.7564529160126554e-05,0.00033597336399813945,0.0,0.002929058127915152,0.002972442588629067
0.1025,20.0,4101,0.000261967462992036,0.0006340085213830438,0.0002934187665852773,0.0001301802118416767,7.825911727777284e-05,2.5871642955532707e-05,2.6013073838309087e-05,0.0004987574802801744,0.0,0.002842360708714141,0.002880382693211031
0.1025,50.0,4290,0.0004838672607559969,0.0009646940239771358,0.0019328027442107212,0.000591525255576574,0.00014291499208900094,3.9471695600360815e-05,9.074963476772987e-05,0.0012144523871133821,0.0,0.00302276325602591,0.0030334611454623686
0.1025,100.0,4354,0.0005962879315529364,0.0011925588132131741,0.0023859396651423276,0.0007612627309753482,0.00017515959017328625,4.8689477917395994e-05,0.00013835290419343563,0.0018754707489835605,0.0,0.0031586042075375004,0.0031397205248322817
0.1025,500.0,4407,0.0027728570312630556,0.002592566917222287,0.04232954513741683,0.004607595763373862,0.0008100328536970784,0.00010528317038402987,0.002994886251080879,0.008875903951662966,0.0,0.003919494560059412,0.003174770428951323
0.1025,2000.0,4418,0.0029850749172608635,0.0026119969291650293,0.04232954513741683,0.004607595763373862,0.0008709422331726197,0.00010594008396010229,0.003470854651580771,0.00900944362063058,0.0,0.003929381673908748,0.003175906130254719
0.105,5.0,3289,0.00029199031117906114,0.0006766224984626869,0.00015036484690012097,4.9935212141493014e-05,8.897760251639962e-05,2.6818561735437184e-05,2.6968530778462293e-05,0.0004298198562693076,0.0,0.0035101359100528353,0.00355186650341807
0.105,10.0,3807,0.0002816040750606842,0.0006204489966465808,0.00015036484690012097,5.0608267085520876e-05,8.493355251163588e-05,2.5614335491647537e-05,2.8442873556049497e-05,0.00045383783485955905,0.0,0.003160939095040337,0.003198639502347467
0.105,20.0,4101,0.00029489482396123905,0.0006495899023557616,0.00039849860269526637,0.00014754148973716207,8.799827246950007e-05,2.7176087751114696e-05,3.28904697764321e-05,0.0005503199746756899,0.0,0.00307402358623891,0.0030862497947873255
0.105,50.0,4290,0.0004277931636354632,0.0008734746764305755,0.0014117248445450195,0.00045626865091725685,0.000126190135743561,3.663650159357938e-05,7.075222820698345e-05,0.0010462534899610518,0.0,0.0032505291496575596,0.003220852261348507
0.105,100.0,4354,0.0005570694568809242,0.0011042281299408273,0.0034568479278828507,0.0009426466624836954,0.0001634228204477193,4.6211758172322845e-05,0.00012043309356962226,0.0016894488341966697,0.0,0.0033625073818129426,0.003310331095003189
0.105,500.0,4407,0.0027879593628904677,0.002755442547572877,0.04061577780325244,0.004858588694902836,0.0008133594731654626,0.00011469523154308543,0.0030195353858128277,0.010533808292081262,0.0,0.004197921605931434,0.0033517581143570085
0.105,2000.0,4418,0.003040929523640864,0.0027677229863679524,0.04061577780325244,0.004858588694902836,0.0008860564426290441,0.00011506289425979527,0.0035923653722549857,0.010627911619608568,0.0,0.004206446578996755,0.00335290764517372
0.1075,5.0,3289,0.00023920011381456662,0.0006040294356900166,0.00013389210045558389,5.467253646107568e-05,7.28513880415748e-05,2.453725215489489e-05,1.807888114361394e-05,0.0003598051374621171,0.0,0.0035927940812410944,0.003614109283709294
0.1075,10.0,3807,0.0002297759886111929,0.0005523207270221797,0.00013389210045558389,6.089413522950979e-05,6.924300433533636e-05,2.336640601370863e-05,1.8904565370822198e-05,0.0003776750966388308,0.0,0.0032343505036279683,0.0032574796231725324
0.1075,20.0,4102,0.0002601408346915888,0.0005905893183323919,0.0006352420904150519,0.00012740927590670014,7.753996295248086e-05,2.5322734095630023e-05,2.554340849941914e-05,0.00047793460856171877,0.0,0.003141949582923684,0.0031400352205673216
0.1075,50.0,4290,0.00037522128146071613,0.0007696022987693968,0.0011097206161394533,0.0003153752176475827,0.00011054024653762358,3.307210714907198e-05,5.42912904271638e-05,0.0008525751294417203,0.0,0.003319554709286079,0.0032920239292923413
0.1075,100.0,4355,0.0005041847758360442,0.0010411571179111524,0.002706422388512095,0.0010403534281837258,0.00014770336710365136,4.4638454347920725e-05,9.840132930018618e-05,0.001576732758586847,0.0,0.003448596418337638,0.003372201486616937
0.1075,500.0,4407,0.0030754474370205285,0.0028995935436996363,0.03645730828768472,0.005297750663768928,0.0008960430503988603,0.0001236469571929218,0.003664652648699254,0.012242258681400652,0.0,0.00436289738822469,0.0034067976116087164
0.1075,2000.0,4418,0.0032392880658748523,0.0029122180560002928,0.03645730828768472,0.005297750663768928,0.0009426035392151178,0.0001240306073359559,0.0040655177183998754,0.012349093729026915,0.0,0.0043704406927475604,0.0034077689134577476
0.11,5.0,3289,0.00019651723243930685,0.000580472235407367,0.00010995994985980941,0.00010251202920830339,5.9818535512558934e-05,2.41541014810452e-05,1.2188982138681168e-05,0.0003486561108987201,0.0,0.0032289712696213866,0.0031747539765159573
0.11,10.0,3807,0.0001927883347372407,0.0005354639107250864,0.00015175806743731408,0.00010251202920830339,5.804687537009612e-05,2.3201737022805393e-05,1.3285337296611906e-05,0.0003723707089798248,0.0,0.0029215259573288793,0.0028761768340207603
0.11,20.0,4102,0.0002539680348916408,0.0005937339463778489,0.0007382025553138422,0.00015649511217879472,7.561562422277221e-05,2.6071457577944944e-05,2.4291299791766304e-05,0.0005066148488011337,0.0,0.0028412964407833687,0.0027801234065744397
0.11,50.0,4290,0.0003855999053562569,0.000751323970079782,0.001244526821983718,0.0002854086416666881,0.00011345263783760543,3.306195878695512e-05,5.718979008817436e-05,0.0008520519747717153,0.0,0.0030626499450297283,0.003003144128129378
0.11,100.0,4355,0.0004887115126560556,0.001052160422782406,0.002572927690064485,0.0010351345198412755,0.00014298365654129996,4.619071019527148e-05,9.22131742735318e-05,0.0016882978737702632,0.0,0.0031980170061890025,0.003076366295798038
0.11,500.0,4407,0.0030424739768182486,0.0029218547554416972,0.03841638861586033,0.004871956218084208,0.000885273333881921,0.00012757754652050504,0.0035770896957229657,0.013032963440728936,0.0,0.004143079696735079,0.00311844193863657
0.11,2000.0,4418,0.0032579401083565533,0.0029336586076895055,0.03841638861586033,0.004871956218084208,0.0009467875151844186,0.00012793337775013908,0.00410168940524304,0.013138478636947438,0.0,0.004150353791779392,0.0031193029137786656
