alpha,Mach,blumen_cr,blumen_ci,blumen_cr_available,blumen_ci_available,blumen_target_available,seed_name,seed_cr_center,seed_ci_center,requested_cr_half_window,requested_ci_half_window,used_cr_half_window,used_ci_half_window,retry_index,shooting_cr,shooting_ci,shooting_omega_i,err_cr_abs,err_ci_abs,err_ci_rel,stage1_mismatch,stage2_mismatch,ln_p_start_right,spectral_success,mode_success,success,status,selection_metric,selection_metric_name,y_limit
0.1,1.2,0.1558511951319273,,True,False,False,generic_05,0.34,0.085,0.1,0.03,0.1,0.03,0,0.1623307291666666,0.11486328125,0.011486328125,0.006479534034739304,,,1.7045915317600256e-06,1.1594429714468613e-18,-10.562135640050059,True,True,True,validated,-0.18486319602042342,max_ci_fallback,306.541891114622
0.1,1.2,0.1558511951319273,,True,False,False,generic_04,0.26,0.07,0.1,0.03,0.1,0.03,0,0.16227864583333332,0.11486328125,0.011486328125,0.006427450701406018,,,4.26684880064883e-06,1.160003470658649e-18,-10.55936473713713,True,True,True,validated,-0.18486306790756,max_ci_fallback,306.52846070623013
0.1,1.2,0.1558511951319273,,True,False,False,generic_03,0.18,0.055,0.1,0.03,0.1,0.03,0,0.16235677083333336,0.11486328124999996,0.011486328124999997,0.006505575701406058,,,4.478380210532449e-06,1.1590006935580258e-18,-10.563521341371288,True,True,True,validated,-0.18486305733098943,max_ci_fallback,306.5486054893661
0.1,1.2,0.1558511951319273,,True,False,False,generic_05,0.34,0.085,0.06,0.015,0.06,0.015,0,0.22011718750000003,0.11497070312499999,0.0114970703125,0.06426599236807273,,,0.0064362651021374106,8.747654338217608e-19,-13.936767487593414,True,True,True,validated,-0.1846488898698931,max_ci_fallback,319.8907194248314
0.1,1.2,0.1558511951319273,,True,False,False,generic_05,0.34,0.085,0.03,0.015,0.03,0.015,0,0.28005859375000014,0.11497070312499999,0.0114970703125,0.12420739861807284,,,0.01237378863995397,8.001219609862932e-19,-17.633891683509514,True,True,True,validated,-0.1843520136930023,max_ci_fallback,331.7692086530269
0.1,1.2,0.1558511951319273,,True,False,False,generic_05,0.34,0.085,0.015,0.015,0.015,0.015,0,0.3100292968749999,0.11497070312499999,0.0114970703125,0.15417810174307262,,,0.01481288457661253,5.487855398801342e-20,-19.40232626444144,True,True,True,validated,-0.18423005889616936,max_ci_fallback,337.00122825868425
0.1,1.2,0.1558511951319273,,True,False,False,generic_05,0.34,0.085,0.1,0.008,0.1,0.008,0,0.16220052083333328,0.10098437500000003,0.010098437500000003,0.006349325701405978,,,0.001558742685724832,1.0467941396338556e-18,-11.215763408046996,True,True,True,validated,-0.17090643786571377,max_ci_fallback,347.8635307593979
0.1,1.2,0.1558511951319273,,True,False,False,generic_05,0.34,0.085,0.06,0.008,0.06,0.008,0,0.22011718750000003,0.10098437500000003,0.010098437500000003,0.06426599236807273,,,0.006732659662453669,1.4169644083800927e-18,-15.31821341299942,True,True,True,validated,-0.17064774201687735,max_ci_fallback,363.62916403532483
0.1,1.2,0.1558511951319273,,True,False,False,generic_05,0.34,0.085,0.03,0.008,0.03,0.008,0,0.28005859375000014,0.10098437500000003,0.010098437500000003,0.12420739861807284,,,0.01258283833747565,9.255666821322914e-21,-19.7559610165859,True,True,True,validated,-0.17035523308312625,max_ci_fallback,377.2970846967125
0.1,1.2,0.1558511951319273,,True,False,False,generic_05,0.34,0.085,0.015,0.008,0.015,0.008,0,0.3100292968749999,0.10098437500000003,0.010098437500000003,0.15417810174307262,,,0.014966505187424081,4.0759255016404e-19,-21.847260711053742,True,True,True,validated,-0.1702360497406288,max_ci_fallback,383.3076742812966
0.1,1.2,0.1558511951319273,,True,False,False,generic_04,0.26,0.07,0.06,0.015,0.06,0.015,0,0.16214843750000002,0.09997070312499998,0.009997070312499998,0.00629724236807272,,,0.0016748436829491587,1.034211852043625e-18,-11.266057734657398,True,True,True,validated,-0.16988696094085254,max_ci_fallback,351.3216227140078
0.1,1.2,0.1558511951319273,,True,False,False,generic_04,0.26,0.07,0.1,0.015,0.1,0.015,0,0.1621484375,0.09997070312499998,0.009997070312499998,0.006297242368072692,,,0.0016748436829491745,1.0342123036655565e-18,-11.266057734657398,True,True,True,validated,-0.16988696094085254,max_ci_fallback,351.3216227140078
0.1,1.2,0.1558511951319273,,True,False,False,generic_02,0.1,0.04,0.06,0.03,0.06,0.03,0,0.16214843750000002,0.09994140624999998,0.009994140624999998,0.00629724236807272,,,0.001678205001519606,1.0336593664762429e-18,-11.267619317653619,True,True,True,validated,-0.169857495999924,max_ci_fallback,351.423070581282
0.1,1.2,0.1558511951319273,,True,False,False,generic_02,0.1,0.04,0.1,0.03,0.1,0.03,0,0.1621744791666667,0.09994140624999998,0.009994140624999998,0.00632328403473939,,,0.0016782139361716545,1.0332318390220868e-18,-11.26930011317198,True,True,True,validated,-0.1698574955531914,max_ci_fallback,351.4309168785026
0.1,1.2,0.1558511951319273,,True,False,False,generic_02,0.1,0.04,0.03,0.03,0.03,0.03,0,0.15994140624999997,0.09994140624999998,0.009994140624999998,0.004090211118072673,,,0.0016957276799970452,1.0892156343020774e-18,-11.126049064409964,True,True,True,validated,-0.16985661986600012,max_ci_fallback,350.75568602927245
0.1,1.2,0.1558511951319273,,True,False,False,generic_02,0.1,0.04,0.015,0.03,0.015,0.03,0,0.129970703125,0.09994140624999998,0.009994140624999998,0.025880492006927297,,,0.00384387573488198,1.3378659281121512e-18,-9.387471787119525,True,True,True,validated,-0.1697492124632559,max_ci_fallback,341.19700437822473
0.1,1.2,0.1558511951319273,,True,False,False,generic_04,0.26,0.07,0.03,0.015,0.03,0.015,0,0.20005859374999996,0.09997070312499998,0.009997070312499998,0.04420739861807266,,,0.004632096386514732,9.655738910072126e-19,-13.921903146713722,True,True,True,validated,-0.16973909830567424,max_ci_fallback,362.078310812334
0.1,1.2,0.1558511951319273,,True,False,False,generic_04,0.26,0.07,0.015,0.015,0.015,0.015,0,0.23002929687500004,0.09997070312499998,0.009997070312499998,0.07417810174307274,,,0.0078122468249752965,1.4599685372319335e-18,-16.1889459388181,True,True,True,validated,-0.16958009078375122,max_ci_fallback,369.7325294101638
0.1,1.2,0.1558511951319273,,True,False,False,generic_04,0.26,0.07,0.06,0.008,0.06,0.008,0,0.16144531250000005,0.08598437500000004,0.008598437500000005,0.0055941173680727485,,,0.003318335636864811,7.647062211063815e-19,-12.044314270471427,True,True,True,validated,-0.15581845821815682,max_ci_fallback,407.41715319760453
0.1,1.2,0.1558511951319273,,True,False,False,generic_04,0.26,0.07,0.1,0.008,0.1,0.008,0,0.1614973958333333,0.08598437500000004,0.008598437500000005,0.005646200701406007,,,0.00331834325897464,7.626288239888115e-19,-12.048442889042912,True,True,True,validated,-0.15581845783705134,max_ci_fallback,407.43567890527174
0.1,1.2,0.1558511951319273,,True,False,False,generic_04,0.26,0.07,0.03,0.008,0.03,0.008,0,0.20005859374999996,0.08598437500000004,0.008598437500000005,0.04420739861807266,,,0.005554093530037678,1.602601321968758e-18,-15.418347355338462,True,True,True,validated,-0.1557066703234982,max_ci_fallback,420.3274393660911
0.1,1.2,0.1558511951319273,,True,False,False,generic_04,0.26,0.07,0.015,0.008,0.015,0.008,0,0.23002929687500004,0.08598437500000004,0.008598437500000005,0.07417810174307274,,,0.008463944773910506,5.831111815504737e-19,-18.249440274868107,True,True,True,validated,-0.15556117776130454,max_ci_fallback,429.3213228796599
0.1,1.2,0.1558511951319273,,True,False,False,generic_03,0.18,0.055,0.015,0.015,0.015,0.015,0,0.16135742187499996,0.08497070312499999,0.008497070312499999,0.005506226743072662,,,0.0034408724452207233,7.394420173046797e-19,-12.104600840951345,True,True,True,validated,-0.15479865950273897,max_ci_fallback,412.19109373463016
0.1,1.2,0.1558511951319273,,True,False,False,generic_03,0.18,0.055,0.06,0.015,0.06,0.015,0,0.1613671875,0.08497070312499999,0.008497070312499999,0.0055159923680727085,,,0.003440872606150496,7.390745073988346e-19,-12.105387275473515,True,True,True,validated,-0.1547986594946925,max_ci_fallback,412.19461317169674
0.1,1.2,0.1558511951319273,,True,False,False,generic_03,0.18,0.055,0.03,0.015,0.03,0.015,0,0.16134765624999994,0.08497070312499999,0.008497070312499999,0.005496461118072643,,,0.0034408726403528218,7.397513691550077e-19,-12.103814458027104,True,True,True,validated,-0.15479865949298235,max_ci_fallback,412.18757418391766
0.1,1.2,0.1558511951319273,,True,False,False,generic_03,0.18,0.055,0.1,0.015,0.1,0.015,0,0.1613151041666667,0.08497070312499999,0.008497070312499999,0.005463909034739395,,,0.0034408758620595556,7.41094361802851e-19,-12.101193554338888,True,True,True,validated,-0.15479865933189701,max_ci_fallback,412.175841527364
0.1,1.2,0.1558511951319273,,True,False,False,generic_01,0.05,0.025,0.06,0.03,0.06,0.03,0,0.16116861979166663,0.08239638671874999,0.008239638671874999,0.005317424659739334,,,0.003754448808193325,6.75257190390457e-19,-12.264945213702566,True,True,True,validated,-0.15220866427834034,max_ci_fallback,424.8581560160469
0.1,1.2,0.1558511951319273,,True,False,False,generic_01,0.05,0.025,0.1,0.03,0.1,0.03,0,0.16118164062499998,0.08239638671874999,0.008239638671874999,0.005330445493072683,,,0.003754450118955117,6.747350822191432e-19,-12.266038260630118,True,True,True,validated,-0.15220866421280224,max_ci_fallback,424.86300907501686
0.1,1.2,0.1558511951319273,,True,False,False,generic_01,0.05,0.025,0.03,0.03,0.03,0.03,0,0.10994140624999998,0.08239638671874999,0.008239638671874999,0.045909788881927316,,,0.006513590977902411,1.3419845442503915e-18,-8.783443046524466,True,True,True,validated,-0.15207070716985488,max_ci_fallback,403.9981843956872
0.1,1.2,0.1558511951319273,,True,False,False,generic_01,0.05,0.025,0.015,0.03,0.015,0.03,0,0.07997070312499999,0.08239638671874999,0.008239638671874999,0.07588049200692731,,,0.008723973504078776,6.5384054620676775e-19,-7.411774653536981,True,True,True,validated,-0.15196018804354605,max_ci_fallback,389.9142926470731
0.1,1.2,0.1558511951319273,,True,False,False,generic_03,0.18,0.055,0.015,0.008,0.015,0.008,0,0.15975585937499995,0.07098437500000003,0.007098437500000003,0.0039046642430726475,,,0.005190618213817697,8.033889779689336e-19,-13.005719056717183,True,True,True,validated,-0.14072484408930916,max_ci_fallback,491.87419419549923
0.1,1.2,0.1558511951319273,,True,False,False,generic_03,0.18,0.055,0.1,0.008,0.1,0.008,0,0.15975260416666667,0.07098437500000003,0.007098437500000003,0.0039014090347393726,,,0.005190618245602079,8.032168323394458e-19,-13.005386789083223,True,True,True,validated,-0.14072484408771996,max_ci_fallback,491.8727660681177
0.1,1.2,0.1558511951319273,,True,False,False,generic_03,0.18,0.055,0.03,0.008,0.03,0.008,0,0.15974609375,0.07098437500000003,0.007098437500000003,0.003894898618072712,,,0.005190618387911994,8.029772522490642e-19,-13.004722281575411,True,True,True,validated,-0.14072484408060446,max_ci_fallback,491.86990976635616
0.1,1.2,0.1558511951319273,,True,False,False,generic_03,0.18,0.055,0.06,0.008,0.06,0.008,0,0.1597265625,0.07098437500000003,0.007098437500000003,0.003875367368072702,,,0.005190619444725491,8.021698281979149e-19,-13.002728981150327,True,True,True,validated,-0.14072484402776378,max_ci_fallback,491.8613404850648
0.1,1.2,0.1558511951319273,,True,False,False,generic_02,0.1,0.04,0.03,0.015,0.03,0.015,0,0.15958984375,0.06997070312499998,0.006997070312499998,0.0037386486180726874,,,0.005322228753237624,8.394645607510462e-19,-13.074077105408701,True,True,True,validated,-0.1397045916873381,max_ci_fallback,498.8698022297558
0.1,1.2,0.1558511951319273,,True,False,False,generic_02,0.1,0.04,0.06,0.015,0.06,0.015,0,0.15957031250000003,0.06997070312499998,0.006997070312499998,0.003719117368072733,,,0.005322229163257463,8.3850987384695595e-19,-13.072046672302422,True,True,True,validated,-0.1397045916668371,max_ci_fallback,498.86109760314883
0.1,1.2,0.1558511951319273,,True,False,False,generic_02,0.1,0.04,0.1,0.015,0.1,0.015,0,0.1595703125,0.06997070312499998,0.006997070312499998,0.003719117368072705,,,0.005322229163257412,8.385308166231867e-19,-13.072046672302427,True,True,True,validated,-0.1397045916668371,max_ci_fallback,498.86109760314883
0.1,1.2,0.1558511951319273,,True,False,False,generic_02,0.1,0.04,0.015,0.015,0.015,0.015,0,0.129970703125,0.06997070312499998,0.006997070312499998,0.025880492006927297,,,0.006205553090943419,1.617745501135367e-18,-10.412473127277002,True,True,True,validated,-0.13966042547045282,max_ci_fallback,484.97630393520205
0.1,1.2,0.1558511951319273,,True,False,False,generic_00,0.0,0.015,0.1,0.03,0.1,0.03,0,0.1499023437500001,0.06740615234375001,0.006740615234375001,0.005948851381927189,,,0.00575097468753484,8.47679831352659e-19,-12.09866015504186,True,True,True,validated,-0.13711860360937328,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_00,0.0,0.015,0.06,0.03,0.06,0.03,0,0.08994140624999997,0.06740615234375001,0.006740615234375001,0.06590978888192733,,,0.008830355758613575,1.104760999592562e-18,-8.02858453638396,True,True,True,validated,-0.13696463455581936,max_ci_fallback,481.1257287432309
0.1,1.2,0.1558511951319273,,True,False,False,generic_00,0.0,0.015,0.03,0.03,0.03,0.03,0,0.04497070312499998,0.06740615234375001,0.006740615234375001,0.11088049200692732,,,0.011471447759286992,2.896296468159591e-19,-6.262956544005369,True,True,True,validated,-0.13683257995578568,max_ci_fallback,451.86796168951446
0.1,1.2,0.1558511951319273,,True,False,False,generic_00,0.0,0.015,0.015,0.03,0.015,0.03,0,0.02248535156249999,0.06740615234375001,0.006740615234375001,0.13336584356942732,,,0.012579190649472802,1.778682597656806e-19,-5.593575752102462,True,True,True,validated,-0.1367771928112764,max_ci_fallback,435.091176105581
0.1,1.2,0.1558511951319273,,True,False,False,generic_02,0.1,0.04,0.03,0.008,0.03,0.008,0,0.15587890625000003,0.05598437500000002,0.005598437500000002,2.7711118072731855e-05,,,0.007216860357041001,5.351523077746049e-19,-12.2029251507413,True,True,True,validated,-0.12562353198214798,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_02,0.1,0.04,0.06,0.008,0.06,0.008,0,0.1558984375,0.05598437500000002,0.005598437500000002,4.7242368072686336e-05,,,0.007216861058824329,5.340993151280167e-19,-12.204921907519887,True,True,True,validated,-0.12562353194705883,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_02,0.1,0.04,0.1,0.008,0.1,0.008,0,0.1559244791666667,0.05598437500000002,0.005598437500000002,7.328403473941258e-05,,,0.007216862992293767,5.328492328526378e-19,-12.207584946127056,True,True,True,validated,-0.12562353185038536,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_02,0.1,0.04,0.015,0.008,0.015,0.008,0,0.129970703125,0.05598437500000002,0.005598437500000002,0.025880492006927297,,,0.007713825193213919,1.3453009087324138e-18,-9.955148952905205,True,True,True,validated,-0.12559868374033933,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_01,0.05,0.025,0.06,0.015,0.06,0.015,0,0.155439453125,0.05497070312499999,0.0054970703125,0.00041174200692731255,,,0.0073602052858899696,5.385036941299895e-19,-12.111137786289238,True,True,True,validated,-0.1246026928607055,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_01,0.05,0.025,0.1,0.015,0.1,0.015,0,0.155419921875,0.05497070312499999,0.0054970703125,0.0004312732569272948,,,0.007360205827496295,5.393382016849012e-19,-12.109138740538283,True,True,True,validated,-0.12460269283362518,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_01,0.05,0.025,0.03,0.015,0.03,0.015,0,0.10994140624999998,0.05497070312499999,0.0054970703125,0.045909788881927316,,,0.008663419571869307,1.0474756213374966e-18,-8.65706420996162,True,True,True,validated,-0.12453753214640653,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_01,0.05,0.025,0.015,0.015,0.015,0.015,0,0.07997070312499999,0.05497070312499999,0.0054970703125,0.07588049200692731,,,0.01020091022755302,5.665779095424791e-19,-7.3172700281880445,True,True,True,validated,-0.12446065761362235,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_00,0.0,0.015,0.1,0.015,0.1,0.015,0,0.1490559895833334,0.04492080078125002,0.004492080078125002,0.006795205548593891,,,0.008820593343090039,5.5182579815314025e-19,-10.906485446602,True,True,True,validated,-0.11447977111409552,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_00,0.0,0.015,0.06,0.015,0.06,0.015,0,0.08994140624999997,0.04492080078125002,0.004492080078125002,0.06590978888192733,,,0.010439170130117905,1.346095483019286e-19,-7.305435141171783,True,True,True,validated,-0.11439884227474413,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_00,0.0,0.015,0.03,0.015,0.03,0.015,0,0.04497070312499998,0.04492080078125002,0.004492080078125002,0.11088049200692732,,,0.012511925224548474,7.050343234606576e-20,-5.995251808603417,True,True,True,validated,-0.1142952045200226,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_00,0.0,0.015,0.015,0.015,0.015,0.015,0,0.02248535156249999,0.04492080078125002,0.004492080078125002,0.13336584356942732,,,0.013510428840557335,8.724603122034407e-20,-5.483908886464169,True,True,True,validated,-0.11424527933922216,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_01,0.05,0.025,0.06,0.008,0.06,0.008,0,0.14498372395833337,0.04098437500000002,0.004098437500000002,0.010867471173593934,,,0.009403103256612283,4.5675377133598e-19,-10.245059201362738,True,True,True,validated,-0.11051421983716941,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_01,0.05,0.025,0.1,0.008,0.1,0.008,0,0.144970703125,0.04098437500000002,0.004098437500000002,0.010880492006927311,,,0.009403103481149522,4.567705788435031e-19,-10.243858461992971,True,True,True,validated,-0.11051421982594255,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_01,0.05,0.025,0.03,0.008,0.03,0.008,0,0.10994140624999998,0.04098437500000002,0.004098437500000002,0.045909788881927316,,,0.010021222245488964,1.1282983705959585e-19,-7.929552398355901,True,True,True,validated,-0.11048331388772557,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_01,0.05,0.025,0.015,0.008,0.015,0.008,0,0.07997070312499999,0.04098437500000002,0.004098437500000002,0.07588049200692731,,,0.011171372632861736,2.809226850770316e-20,-6.812759360600704,True,True,True,validated,-0.11042580636835694,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_00,0.0,0.015,0.1,0.008,0.1,0.008,0,0.13121744791666667,0.030984375,0.0030984375000000005,0.024633747215260626,,,0.01083109821146869,7.801680726904896e-21,-8.363332234639275,True,True,True,validated,-0.10044282008942658,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_00,0.0,0.015,0.06,0.008,0.06,0.008,0,0.08994140624999997,0.030984375,0.0030984375000000005,0.06590978888192733,,,0.011587935017429002,1.7623101891189804e-20,-6.665144843884145,True,True,True,validated,-0.10040497824912857,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_00,0.0,0.015,0.03,0.008,0.03,0.008,0,0.04497070312499998,0.030984375,0.0030984375000000005,0.11088049200692732,,,0.013286453873067256,1.16864203695662e-20,-5.7084899877691875,True,True,True,validated,-0.10032005230634665,max_ci_fallback,500.0
0.1,1.2,0.1558511951319273,,True,False,False,generic_00,0.0,0.015,0.015,0.008,0.015,0.008,0,0.02248535156249999,0.030984375,0.0030984375000000005,0.13336584356942732,,,0.014214415325160283,4.3012005352802575e-21,-5.3445750707943676,True,True,True,validated,-0.100273654233742,max_ci_fallback,500.0
0.125,1.2,0.18218828261228348,,True,False,False,generic_05,0.34,0.085,0.03,0.015,0.03,0.015,0,0.28005859375000014,0.10698242187500002,0.013372802734375003,0.09787031113771666,,,0.013255295721697155,2.178560545641831e-19,-18.761182038431894,True,True,True,validated,-0.17631965708891517,max_ci_fallback,285.0470225827532
0.125,1.2,0.18218828261228348,,True,False,False,generic_05,0.34,0.085,0.03,0.03,0.03,0.03,0,0.28005859375000014,0.10697265625000002,0.013371582031250002,0.09787031113771666,,,0.01325529575154026,2.1733920069401413e-19,-18.762686177912848,True,True,True,validated,-0.176309891462423,max_ci_fallback,285.07282401054084
0.125,1.2,0.18218828261228348,,True,False,False,generic_05,0.34,0.085,0.015,0.03,0.015,0.03,0,0.3100292968749999,0.10681640625,0.01335205078125,0.12784101426271643,,,0.01665637302952234,1.0023800052252982e-19,-20.730955047936998,True,True,True,validated,-0.1759835875985239,max_ci_fallback,290.0157607573061
0.125,1.2,0.18218828261228348,,True,False,False,generic_05,0.34,0.085,0.015,0.015,0.015,0.015,0,0.3100292968749999,0.10680664062500002,0.013350830078125002,0.12784101426271643,,,0.016656373036885854,1.0067348999959914e-19,-20.732693617979223,True,True,True,validated,-0.17597382197315573,max_ci_fallback,290.04208514065965
0.125,1.2,0.18218828261228348,,True,False,False,generic_04,0.26,0.07,0.015,0.03,0.015,0.03,0,0.23002929687500004,0.10380859375000001,0.012976074218750001,0.04784101426271656,,,0.006432609342069983,1.2035684102238506e-18,-15.713921540785527,True,True,True,validated,-0.1734869632828965,max_ci_fallback,284.95974187075933
0.125,1.2,0.18218828261228348,,True,False,False,generic_05,0.34,0.085,0.06,0.015,0.06,0.015,0,0.22011718750000003,0.103115234375,0.012889404296875,0.03792890488771655,,,0.0049354875634554035,1.1152107032434582e-18,-15.074233157665835,True,True,True,validated,-0.17286845999682723,max_ci_fallback,284.95616714818317
0.125,1.2,0.18218828261228348,,True,False,False,generic_05,0.34,0.085,0.06,0.03,0.06,0.03,0,0.22011718750000003,0.10310546875,0.01288818359375,0.03792890488771655,,,0.0049354877064475885,1.1155741876392507e-18,-15.0752878810449,True,True,True,validated,-0.1728586943646776,max_ci_fallback,284.9828592662486
0.125,1.2,0.18218828261228348,,True,False,False,generic_04,0.26,0.07,0.03,0.03,0.03,0.03,0,0.20005859374999996,0.10208984375,0.01276123046875,0.017870311137716477,,,0.001804165151188949,7.254037442686945e-19,-13.722538514604071,True,True,True,validated,-0.17199963549244057,max_ci_fallback,283.7211236716291
0.125,1.2,0.18218828261228348,,True,False,False,generic_05,0.34,0.085,0.1,0.015,0.1,0.015,0,0.18876302083333332,0.101943359375,0.012742919921875,0.006574738221049842,,,3.9886961246484295e-06,5.004001910193503e-19,-12.932285793816503,True,True,True,validated,-0.17194315994019377,max_ci_fallback,281.7181097344868
0.125,1.2,0.18218828261228348,,True,False,False,generic_03,0.18,0.055,0.015,0.03,0.015,0.03,0,0.188740234375,0.10193359375,0.01274169921875,0.006551951762716529,,,9.615987903104466e-07,5.001909928951177e-19,-12.931442790003336,True,True,True,validated,-0.1719335456700605,max_ci_fallback,281.7398079309473
0.125,1.2,0.18218828261228348,,True,False,False,generic_03,0.18,0.055,0.03,0.03,0.03,0.03,0,0.18873046875000002,0.10193359375,0.01274169921875,0.006542186137716538,,,1.564763063867621e-06,5.000934762862729e-19,-12.930758538683033,True,True,True,validated,-0.1719335155118468,max_ci_fallback,281.7376909605746
0.125,1.2,0.18218828261228348,,True,False,False,generic_05,0.34,0.085,0.1,0.03,0.1,0.03,0,0.18876302083333332,0.10193359375,0.01274169921875,0.006574738221049842,,,4.041333118777251e-06,5.007013434682758e-19,-12.93303945341938,True,True,True,validated,-0.17193339168334407,max_ci_fallback,281.7447472776839
0.125,1.2,0.18218828261228348,,True,False,False,generic_03,0.18,0.055,0.06,0.03,0.06,0.03,0,0.1887109375,0.10193359375,0.01274169921875,0.006522654887716528,,,4.486103227058911e-06,4.997108821922332e-19,-12.929390095472064,True,True,True,validated,-0.17193336944483864,max_ci_fallback,281.73345682634067
0.125,1.2,0.18218828261228348,,True,False,False,generic_04,0.26,0.07,0.06,0.03,0.06,0.03,0,0.1887109375,0.10193359375,0.01274169921875,0.006522654887716528,,,4.486103227058911e-06,4.997108821922332e-19,-12.929390095472064,True,True,True,validated,-0.17193336944483864,max_ci_fallback,281.73345682634067
