alpha,Mach,blumen_cr,blumen_ci,blumen_cr_available,blumen_ci_available,blumen_target_available,seed_name,seed_cr_center,seed_ci_center,requested_cr_half_window,requested_ci_half_window,used_cr_half_window,used_ci_half_window,retry_index,shooting_cr,shooting_ci,shooting_omega_i,err_cr_abs,err_ci_abs,err_ci_rel,stage1_mismatch,stage2_mismatch,ln_p_start_right,spectral_success,mode_success,success,status,selection_metric,selection_metric_name,y_limit
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.06,0.008,0.06,0.008,0,0.29988281249999993,0.039015624999999984,0.0039015624999999988,0.1448409680852788,,,0.018512363998592938,1.1058077492619987e-18,-9.433420300115582,True,True,True,validated,-0.10809000680007035,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.03,0.008,0.03,0.008,0,0.23994140624999993,0.039015624999999984,0.0039015624999999988,0.2047823743352788,,,0.023550014535073657,7.593794775332314e-19,-7.888595974961267,True,True,True,validated,-0.10783812427324631,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.015,0.008,0.015,0.008,0,0.20997070312499996,0.039015624999999984,0.0039015624999999988,0.23475307746027876,,,0.025860204823869283,4.642052635947592e-19,-7.346413954818895,True,True,True,validated,-0.10772261475880653,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_05,0.34,0.085,0.03,0.03,0.03,0.03,0,0.3999414062499999,0.032792968750000005,0.0032792968750000005,0.04478237433527882,,,0.007755771631417257,2.1397880398081596e-18,-15.060145107427381,True,True,True,validated,-0.10240518016842916,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_05,0.34,0.085,0.03,0.06,0.03,0.06,0,0.3999414062499999,0.03276407617187501,0.003276407617187501,0.04478237433527882,,,0.007755772502588004,2.141712630028691e-18,-15.052685962761467,True,True,True,validated,-0.10237628754674562,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_04,0.26,0.07,0.06,0.06,0.06,0.06,0,0.3798828124999999,0.03174499804687501,0.003174499804687501,0.06484096808527884,,,0.01025829046600795,6.01366668531337e-19,-12.563533953136393,True,True,True,validated,-0.10123208352357461,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_04,0.26,0.07,0.06,0.03,0.06,0.03,0,0.3798828124999999,0.031738281250000014,0.0031738281250000017,0.06484096808527884,,,0.010258290263920007,6.010436820012345e-19,-12.562080674844845,True,True,True,validated,-0.10122536673680402,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.1,0.06,0.1,0.06,0,0.3798046874999999,0.031733671874999994,0.0031733671874999998,0.06491909308527882,,,0.010267495840739618,5.967958011821583e-19,-12.554184693899778,True,True,True,validated,-0.10122029708296303,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.1,0.015,0.1,0.015,0,0.3798046874999999,0.031220703125000006,0.003122070312500001,0.06491909308527882,,,0.010267735425404816,6.369229001734669e-19,-12.443036545645455,True,True,True,validated,-0.10070731635372976,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_05,0.34,0.085,0.015,0.03,0.015,0.03,0,0.36997070312500013,0.030058593750000008,0.003005859375000001,0.0747530774602786,,,0.011396199048857688,1.4079145301770634e-18,-11.432999569898229,True,True,True,validated,-0.09948878379755713,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_05,0.34,0.085,0.015,0.06,0.015,0.06,0,0.36997070312500013,0.030042771484375005,0.0030042771484375006,0.0747530774602786,,,0.011396199504441125,1.4117532416635912e-18,-11.429844806945258,True,True,True,validated,-0.09947296150915295,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.15,0.008,0.15,0.008,0,0.374755859375,0.027984375,0.0027984375,0.06996792121027873,,,0.01086214848478579,1.6899286932340099e-18,-11.346888061599607,True,True,True,validated,-0.09744126757576073,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_05,0.34,0.085,0.06,0.06,0.06,0.06,0,0.4487890625,0.027035013671875004,0.0027035013671875005,0.004065281914721275,,,5.851561366121696e-06,4.2651005115504254e-19,-27.577777264723917,True,True,True,validated,-0.0970347210938067,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_05,0.34,0.085,0.1,0.06,0.1,0.06,0,0.44878906250000006,0.027035013671875004,0.0027035013671875005,0.00406528191472133,,,5.851561366121107e-06,4.2525140421102244e-19,-27.57777726472496,True,True,True,validated,-0.0970347210938067,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_05,0.34,0.085,0.15,0.06,0.15,0.06,0,0.4488867187500001,0.027035013671875004,0.0027035013671875005,0.004162938164721353,,,1.7615051458256798e-05,4.2031372337540964e-19,-27.627080842060373,True,True,True,validated,-0.09703413291930209,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_04,0.26,0.07,0.1,0.015,0.17500000000000002,0.02625,1,0.44878580729166667,0.02701904296875002,0.002701904296875002,0.0040620267063879445,,,3.269139368233997e-06,4.2577225785644424e-19,-27.572482705857738,True,True,True,validated,-0.09701887951178162,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_04,0.26,0.07,0.15,0.015,0.2625,0.02625,1,0.44885335286458333,0.02701904296875002,0.002701904296875002,0.004129572279304605,,,1.1042246187893219e-05,4.245352445881843e-19,-27.606588639979044,True,True,True,validated,-0.09701849085644063,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_05,0.34,0.085,0.06,0.03,0.06,0.03,0,0.4487890625,0.02701171875000001,0.0027011718750000013,0.004065281914721275,,,1.8330978865867832e-06,4.257855875489849e-19,-27.572450587204305,True,True,True,validated,-0.09701162709510569,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_05,0.34,0.085,0.1,0.03,0.1,0.03,0,0.44878906250000006,0.02701171875000001,0.0027011718750000013,0.00406528191472133,,,1.833097886569371e-06,4.272569011705985e-19,-27.572450587203235,True,True,True,validated,-0.09701162709510569,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_04,0.26,0.07,0.15,0.03,0.15,0.03,0,0.44876953125,0.02701171875000001,0.0027011718750000013,0.004045750664721293,,,4.684934281687926e-06,4.278884899919136e-19,-27.56259189506957,True,True,True,validated,-0.09701148450328594,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.15,0.03,0.15,0.03,0,0.4488476562499998,0.027011718750000004,0.0027011718750000004,0.004123875664721055,,,9.760269793833426e-06,4.2432809354202637e-19,-27.602040743141153,True,True,True,validated,-0.09701123073651031,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_04,0.26,0.07,0.1,0.03,0.1,0.03,0,0.44873697916666655,0.02701171875000001,0.0027011718750000013,0.004013198581387822,,,1.0375164495002925e-05,4.296413727394151e-19,-27.546165976215264,True,True,True,validated,-0.09701119999177527,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_05,0.34,0.085,0.15,0.03,0.15,0.03,0,0.4488867187500001,0.02701171875000001,0.0027011718750000013,0.004162938164721353,,,1.6719215088632472e-05,4.2360433008029463e-19,-27.62177919900723,True,True,True,validated,-0.09701088278924559,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_04,0.26,0.07,0.1,0.06,0.1,0.06,0,0.44873697916666655,0.02700553320312501,0.0027005533203125014,0.004013198581387822,,,1.0263260274358848e-05,4.304935163143525e-19,-27.544747468924612,True,True,True,validated,-0.0970050200401113,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.15,0.06,0.15,0.06,0,0.4488476562499998,0.027004734375000002,0.0027004734375000003,0.004123875664721055,,,9.635073009490076e-06,4.271024870004283e-19,-27.60044753225482,True,True,True,validated,-0.09700425262134954,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.15,0.015,0.15,0.015,0,0.4488476562499998,0.027001953124999995,0.0027001953124999997,0.004123875664721055,,,9.630354147274922e-06,4.25238082882774e-19,-27.599813016086777,True,True,True,validated,-0.09700147160729264,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_04,0.26,0.07,0.15,0.06,0.15,0.06,0,0.44876953125,0.02699218750000001,0.002699218750000001,0.004045750664721293,,,4.799920441161891e-06,4.30668650998762e-19,-27.55811905469553,True,True,True,validated,-0.09699194750397797,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.15,0.015,0.15,0.015,0,0.374755859375,0.024970703124999993,0.0024970703124999995,0.06996792121027873,,,0.010885867796762237,2.3401720666143367e-18,-10.70239078032952,True,True,True,validated,-0.09442640973516189,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.1,0.03,0.1,0.03,0,0.3798046874999999,0.024941406249999996,0.002494140625,0.06491909308527882,,,0.010312123267522687,2.134269555783875e-18,-11.04574071671689,True,True,True,validated,-0.09442580008662387,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.06,0.015,0.06,0.015,0,0.29988281249999993,0.025029296874999996,0.0025029296874999997,0.1448409680852788,,,0.01816342328215439,1.648622402485589e-18,-7.883283632702492,True,True,True,validated,-0.09412112571089229,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.03,0.015,0.03,0.015,0,0.23994140624999993,0.025029296874999996,0.0025029296874999997,0.2047823743352788,,,0.022915041629017252,7.563813358625271e-19,-6.871366259301418,True,True,True,validated,-0.09388354479354914,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.015,0.015,0.015,0.015,0,0.20997070312499996,0.025029296874999996,0.0025029296874999997,0.23475307746027876,,,0.025068952484796757,5.2945698612489305e-19,-6.519137025976453,True,True,True,validated,-0.09377584925076017,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.1,0.008,0.1,0.008,0,0.2998046875000002,0.024015625,0.0024015625,0.1449190930852785,,,0.01815004559257502,1.5212217284068284e-18,-7.767216328547559,True,True,True,validated,-0.09310812272037125,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.06,0.008,0.06,0.008,0,0.21988281249999997,0.024015625,0.0024015625,0.22484096808527876,,,0.024318411087957528,6.010743241192641e-19,-6.563075928125768,True,True,True,validated,-0.09279970444560214,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.03,0.008,0.03,0.008,0,0.15994140624999997,0.024015625,0.0024015625,0.28478237433527875,,,0.02842490071792115,3.6984625684128248e-19,-6.012622729889469,True,True,True,validated,-0.09259437996410395,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.015,0.008,0.015,0.008,0,0.129970703125,0.024015625,0.0024015625,0.3147530774602787,,,0.03046690611565704,3.068610911654424e-19,-5.791786918987323,True,True,True,validated,-0.09249227969421715,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.15,0.06,0.15,0.06,0,0.374755859375,0.020847027343749998,0.002084702734375,0.06996792121027873,,,0.010943531910674357,2.137240280405799e-18,-9.801022952789491,True,True,True,validated,-0.09029985074821628,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.15,0.03,0.15,0.03,0,0.374755859375,0.020784673828124992,0.0020784673828124992,0.06996792121027873,,,0.010944622890114712,2.1164996592905007e-18,-9.787232508273707,True,True,True,validated,-0.09023744268361926,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_04,0.26,0.07,0.03,0.03,0.03,0.03,0,0.31994140624999995,0.010058593750000011,0.0010058593750000011,0.12478237433527878,,,0.01628935793393497,6.839626723119917e-20,-6.377779018422541,True,True,True,validated,-0.07924412585330327,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.1,0.015,0.1,0.015,0,0.2998046875000002,0.010029296875000005,0.0010029296875000006,0.1449190930852785,,,0.017940753643503095,5.885225305207775e-20,-6.169874492904512,True,True,True,validated,-0.07913225919282486,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_04,0.26,0.07,0.015,0.03,0.015,0.03,0,0.28997070312499995,0.010058593750000011,0.0010058593750000011,0.15475307746027878,,,0.018712939381709377,5.853486756259226e-20,-6.088920556535541,True,True,True,validated,-0.07912294678091455,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.06,0.015,0.06,0.015,0,0.21988281249999997,0.010029296875000005,0.0010029296875000006,0.22484096808527876,,,0.02366873636086455,1.0284216660452683e-21,-5.6617922427447605,True,True,True,validated,-0.07884586005695679,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.03,0.015,0.03,0.015,0,0.15994140624999997,0.010029296875000005,0.0010029296875000006,0.28478237433527875,,,0.02742073601310869,1.3900269748483967e-21,-5.431059829605099,True,True,True,validated,-0.07865826007434458,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.015,0.015,0.015,0.015,0,0.129970703125,0.010029296875000005,0.0010029296875000006,0.3147530774602787,,,0.029272882176183363,2.216896283482246e-20,-5.338753851223895,True,True,True,validated,-0.07856565276619085,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.15,0.008,0.15,0.008,0,0.2998046875000002,0.009015625000000001,0.0009015625000000001,0.1449190930852785,,,0.017930264062760114,5.0822642966958544e-20,-6.053050854590342,True,True,True,validated,-0.078119111796862,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.1,0.008,0.1,0.008,0,0.22485351562500014,0.009015625000000001,0.0009015625000000001,0.2198702649602786,,,0.023301309701236006,1.6680531668933863e-20,-5.616901905967453,True,True,True,validated,-0.0778505595149382,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.06,0.008,0.06,0.008,0,0.16489257812499997,0.009015625000000001,0.0009015625000000001,0.27983120246027876,,,0.027049077681233658,8.801797662535064e-22,-5.403510916439181,True,True,True,validated,-0.07766317111593832,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.03,0.008,0.03,0.008,0,0.10994140624999998,0.009015625000000001,0.0009015625000000001,0.33478237433527874,,,0.0304580037446656,5.151846232569288e-21,-5.255368359197088,True,True,True,validated,-0.07749272481276673,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.015,0.008,0.015,0.008,0,0.07997070312499999,0.009015625000000001,0.0009015625000000001,0.36475307746027874,,,0.03248560682877132,5.27889382239491e-22,-5.185341346075356,True,True,True,validated,-0.07739134465856144,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_04,0.26,0.07,0.03,0.06,0.03,0.06,0,0.31994140624999995,0.007921808919270835,0.0007921808919270836,0.12478237433527878,,,0.016287812708626784,4.3867354616672906e-20,-6.088216596279481,True,True,True,validated,-0.07710741828383949,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_00,0.0,0.015,0.06,0.015,0.06,0.015,0,0.08880859375,9.560745804398152e-06,9.560745804398152e-07,0.35591518683527873,,,0.0034640379496935513,2.8116613264398693e-20,-5.00286421856222,True,True,True,validated,-0.06983635884831972,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.03,0.03,0.03,0.03,0,0.10951171874999999,9.680555555555554e-06,9.680555555555555e-07,0.33521206183527874,,,0.004293228332403558,1.5683343656698936e-26,-5.004384060277498,True,True,True,validated,-0.06979501913893539,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_00,0.0,0.015,0.1,0.03,0.1,0.03,0,0.1492513020833334,8.110721289866256e-06,8.110721289866256e-07,0.29547247850194536,,,0.005476758662424515,2.1779251285038113e-20,-5.002755514638323,True,True,True,validated,-0.06973427278816864,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_00,0.0,0.015,0.06,0.03,0.06,0.03,0,0.08955078124999999,8.110721289866256e-06,8.110721289866256e-07,0.35517299933527874,,,0.009631405024883083,4.1252132550313983e-19,-5.000280785818875,True,True,True,validated,-0.06952654047004572,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.015,0.03,0.015,0.03,0,0.079248046875,9.680555555555554e-06,9.680555555555555e-07,0.36547573371027875,,,0.011112733764511697,4.145420733484363e-21,-5.00557814627862,True,True,True,validated,-0.06945404386732998,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.1,0.03,0.1,0.03,0,0.2991536458333335,1.669771472318673e-05,1.6697714723186732e-06,0.14557013475194525,,,0.014449997557071851,1.5461673742331831e-28,-5.012205370241757,True,True,True,validated,-0.0692941978368696,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.15,0.03,0.15,0.03,0,0.2991536458333335,1.6624999999999998e-05,1.6624999999999998e-06,0.14557013475194525,,,0.014511240416195479,4.713550721250973e-21,-5.012102282950268,True,True,True,validated,-0.06929106297919024,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.1,0.06,0.1,0.06,0,0.2998046875000002,0.00018049083116319442,1.8049083116319443e-05,0.1449190930852785,,,0.017863629988430663,6.472195711091727e-19,-5.032084358137359,True,True,True,validated,-0.06928730933174167,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.06,0.03,0.06,0.03,0,0.29988281249999993,0.00017729557291666672,1.7729557291666674e-05,0.1448409680852788,,,0.017857625758100935,5.192521787008908e-22,-5.031727233912219,True,True,True,validated,-0.06928441428501163,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.15,0.015,0.15,0.015,0,0.2998046875000002,0.00015356347656250003,1.5356347656250003e-05,0.1449190930852785,,,0.017863953547039322,3.2042703945935034e-21,-5.0289688526459235,True,True,True,validated,-0.06926036579921054,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_04,0.26,0.07,0.015,0.06,0.015,0.06,0,0.28997070312499995,0.00010649022533275464,1.0649022533275465e-05,0.15475307746027878,,,0.01858406016343412,1.2633530483176245e-22,-5.022615302030273,True,True,True,validated,-0.06917728721716106,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.15,0.06,0.15,0.06,0,0.29967447916666684,6.848589409722225e-05,6.848589409722225e-06,0.1450493014186119,,,0.017826719466384897,2.9188980849879467e-19,-5.0191030445649165,True,True,True,validated,-0.06917714992077797,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.06,0.06,0.06,0.06,0,0.2997265624999999,4.009505208333335e-05,4.009505208333335e-06,0.14499721808527882,,,0.017594765595759627,5.802437749546849e-21,-5.015747036721732,True,True,True,validated,-0.06916035677229536,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_00,0.0,0.015,0.03,0.06,0.03,0.06,0,0.044853515624999986,1.2820224086934153e-05,1.2820224086934154e-06,0.3998702649602787,,,0.017591715310298132,4.556460588556564e-27,-5.007677250519291,True,True,True,validated,-0.06913323445857204,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_00,0.0,0.015,0.15,0.015,0.15,0.015,0,0.22426757812499992,9.560745804398152e-06,9.560745804398152e-07,0.2204562024602788,,,0.017660922215807954,2.758567699467356e-26,-5.011594287409634,True,True,True,validated,-0.069126514635014,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_00,0.0,0.015,0.03,0.008,0.03,0.008,0,0.04440429687499999,1.184526909722222e-05,1.1845269097222222e-06,0.40031948371027876,,,0.017942073439685333,2.5992341433568354e-19,-5.006216124300301,True,True,True,validated,-0.06911474159711296,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.06,0.06,0.06,0.06,0,0.1641048177083333,1.4390058352623458e-05,1.4390058352623458e-06,0.28061896287694543,,,0.018141323151664435,2.4742300569615223e-19,-5.009783282972481,True,True,True,validated,-0.0691073239007694,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.06,0.03,0.06,0.03,0,0.16403320312499997,9.680555555555554e-06,9.680555555555555e-07,0.28069057746027876,,,0.019328413518480077,5.380644905443171e-19,-5.003894286842437,True,True,True,validated,-0.06904325987963156,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_00,0.0,0.015,0.15,0.008,0.15,0.008,0,0.2248535156249999,0.0001875386284722221,1.875386284722221e-05,0.21987026496027884,,,0.02295155306744971,7.754900577051834e-19,-5.023983367280164,True,True,True,validated,-0.06903996097509973,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.1,0.06,0.1,0.06,0,0.22397460937500013,1.4390058352623458e-05,1.4390058352623458e-06,0.2207491712102786,,,0.01973339997689356,9.657472814508888e-20,-5.009929781558813,True,True,True,validated,-0.06902772005950794,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_00,0.0,0.015,0.03,0.03,0.03,0.03,0,0.044560546874999996,1.3799298321759261e-05,1.3799298321759261e-06,0.40016323371027873,,,0.0201296840568639,1.759042415385229e-19,-5.0089057898205525,True,True,True,validated,-0.06900731509547858,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.03,0.06,0.03,0.06,0,0.23986328124999992,1.9099561149691358e-05,1.909956114969136e-06,0.2048604993352788,,,0.02054395460894017,4.3044048754582755e-21,-5.012674493826523,True,True,True,validated,-0.0689919018307027,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.03,0.03,0.03,0.03,0,0.23958984374999995,1.9834997106481492e-05,1.9834997106481493e-06,0.20513393683527878,,,0.020761644813563105,8.778671176810431e-19,-5.012757082824021,True,True,True,validated,-0.06898175275642833,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.015,0.06,0.015,0.06,0,0.07997070312499999,1.4390058352623458e-05,1.4390058352623458e-06,0.36475307746027874,,,0.020747687416180285,2.279808016088724e-28,-5.009822560125214,True,True,True,validated,-0.06897700568754361,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.1,0.03,0.1,0.03,0,0.22485351562500014,0.00011975000000000001,1.1975000000000001e-05,0.2198702649602786,,,0.02294183622973439,1.5375052202389965e-19,-5.01942571887983,True,True,True,validated,-0.0689726581885133,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.06,0.06,0.06,0.06,0,0.21988281249999997,0.0001256988932291667,1.256988932291667e-05,0.22484096808527876,,,0.02324838737859576,1.262177448353619e-29,-5.019568196644605,True,True,True,validated,-0.06896327952429938,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.06,0.03,0.06,0.03,0,0.21988281249999997,0.00012532590060763892,1.2532590060763892e-05,0.22484096808527876,,,0.023250189852615885,3.478876592024662e-28,-5.019543036183123,True,True,True,validated,-0.06896281640797686,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_00,0.0,0.015,0.15,0.03,0.15,0.03,0,0.2236816406249999,1.3799298321759261e-05,1.3799298321759261e-06,0.22104213996027883,,,0.021359324190697623,3.079232155372489e-20,-5.012568251526775,True,True,True,validated,-0.06894583308878689,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.015,0.015,0.015,0.015,0,0.079404296875,1.5126247829861117e-05,1.5126247829861118e-06,0.3653194837102787,,,0.02164247393869723,3.4499952256344214e-19,-5.009980992296961,True,True,True,validated,-0.068933002550895,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_01,0.05,0.025,0.1,0.015,0.1,0.015,0,0.22465820312500012,6.315549045138891e-05,6.315549045138891e-06,0.2200655774602786,,,0.022882751457911285,3.755766769757237e-27,-5.015603334393458,True,True,True,validated,-0.06891901791755582,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_02,0.1,0.04,0.015,0.06,0.015,0.06,0,0.129873046875,1.6744809751157407e-05,1.6744809751157408e-06,0.3148507337102787,,,0.021964025412363742,1.334656190735359e-18,-5.010662895381602,True,True,True,validated,-0.06891854353913297,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_00,0.0,0.015,0.15,0.06,0.15,0.06,0,0.2248535156249999,5.064494116512343e-05,5.064494116512343e-06,0.21987026496027884,,,0.022768771643232627,5.0487097934144756e-27,-5.014740442099909,True,True,True,validated,-0.0689122063590035,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.015,0.03,0.015,0.03,0,0.20958007812499999,1.9834997106481492e-05,1.9834997106481493e-06,0.23514370246027874,,,0.022427612909623616,1.33317492982351e-26,-5.012610740686837,True,True,True,validated,-0.0688984543516253,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_03,0.18,0.055,0.015,0.06,0.015,0.06,0,0.20993164062499997,3.719912229938271e-05,3.7199122299382715e-06,0.23479213996027876,,,0.023339952121599738,1.742593739633215e-27,-5.013606108822228,True,True,True,validated,-0.0688702015162194,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_00,0.0,0.015,0.1,0.008,0.1,0.008,0,0.1476236979166667,1.907544849537036e-05,1.907544849537036e-06,0.297100082668612,,,0.02306450129422484,3.946499260284571e-20,-5.011447297678154,True,True,True,validated,-0.06886585038378414,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_00,0.0,0.015,0.03,0.015,0.03,0.015,0,0.044208984374999996,1.5267909673996918e-05,1.5267909673996919e-06,0.40051479621027875,,,0.023959709103557564,3.755766769757237e-27,-5.010036698291033,True,True,True,validated,-0.06881728245449613,max_ci_fallback,1200.0
0.1,1.8,0.4447237805852787,,True,False,False,generic_00,0.0,0.015,0.1,0.015,0.1,0.015,0,0.14970703125000007,1.812149160879631e-05,1.812149160879631e-06,0.29501674933527866,,,0.02429897693268199,9.134091068087162e-21,-5.011023366142779,True,True,True,validated,-0.0688031726449747,max_ci_fallback,1200.0
