alpha,Mach,blumen_cr,blumen_ci,blumen_cr_available,blumen_ci_available,blumen_target_available,n_seeds,n_candidates,n_success_candidates,n_spectral_success_candidates,n_mode_success_candidates,best_seed_name,best_shooting_cr,best_shooting_ci,best_shooting_omega_i,best_err_cr_abs,best_err_ci_abs,best_err_ci_rel,best_stage1_mismatch,best_stage2_mismatch,best_ln_p_start_right,best_spectral_success,best_mode_success,best_success,best_status,best_selection_metric,best_selection_metric_name,best_retry_index,best_used_cr_half_window,best_used_ci_half_window,best_y_limit,centroid_abs_y,spread_abs_y,peak_y,centroid_abs_y_center8,spread_abs_y_center8,peak_y_center8,center8_mass_fraction,left_mass_fraction,right_mass_fraction,p_left_boundary_amp_fraction,p_right_boundary_amp_fraction,p_edge_amp_fraction_max,rho_left_boundary_amp_fraction,rho_right_boundary_amp_fraction,rho_edge_amp_fraction_max,u_left_boundary_amp_fraction,u_right_boundary_amp_fraction,u_edge_amp_fraction_max,v_left_boundary_amp_fraction,v_right_boundary_amp_fraction,v_edge_amp_fraction_max,left_relative_mach,left_relative_regime,right_relative_mach,right_relative_regime,edge_amp_fraction_max,left_boundary_amp_fraction,right_boundary_amp_fraction,max_field_edge_amp_fraction,box_truncation_suspect_p,box_truncation_suspect_any_field,exception
0.1,1.7,0.4086724851271471,0.025583292422823745,True,True,True,7,84,84,84,84,blumen,0.4148052976271471,0.0336030948712038,0.0033603094871203797,0.006132812499999973,0.008019802448380051,0.31347812141744924,3.966230544132926e-06,2.0468394813472072e-19,-14.488499009217225,True,True,True,validated,0.03215094238352589,distance_to_blumen,0,0.06,0.03,500.0,116.24692988878722,161.49646839173604,0.44544268021820493,3.9208170586425193,4.548004323140474,0.44544268021820493,0.07868719876840792,0.790444818773653,0.20954591594212232,0.043591810649966464,3.3006703141610486e-06,0.043591810649966464,0.04359181064996647,3.300670314161049e-06,0.04359181064996647,0.0026913633467939334,4.920095174478093e-07,0.0026913633467939334,0.04424114924612196,1.2503327338279556e-06,0.04424114924612196,2.405847302456377,supersonic_relative,0.9964697698208441,subsonic_relative,0.043591810649966464,0.043591810649966464,3.3006703141610486e-06,0.04424114924612196,False,False,
0.125,1.7,0.4192415320846353,0.022187344152738195,True,True,True,7,84,84,84,84,blumen,0.4265462195846354,0.030128218259928178,0.0037660272824910222,0.007304687500000073,0.007940874107189983,0.357901065243538,2.126825320674722e-06,1.0484868630338316e-20,-19.404145472187547,True,True,True,validated,0.03186622219004389,distance_to_blumen,0,0.06,0.03,500.0,109.89342817710154,154.29890370935115,0.459720069294109,3.895417664984362,4.525374670336145,0.459720069294109,0.0893357424035105,0.8278506552019738,0.17213867956893059,0.030124033511153118,1.672138425257754e-08,0.030124033511153118,0.03012403351115311,1.672138425257754e-08,0.03012403351115311,0.0022644774070623656,3.1232935323881495e-09,0.0022644774070623656,0.030527741126731876,6.395589966447553e-09,0.030527741126731876,2.4256693669096903,supersonic_relative,0.9762159490428703,subsonic_relative,0.030124033511153118,0.030124033511153118,1.672138425257754e-08,0.030527741126731876,False,False,
0.15,1.7,0.4298105790421235,0.018791395882652648,True,True,True,7,84,83,83,84,blumen,0.4364902665421236,0.025127250683173355,0.003769087602476003,0.006679687500000087,0.006335854800520707,0.3371678634246473,6.137244186249679e-07,5.716878123491789e-18,-25.25236145029968,True,True,True,validated,0.02545102413316532,distance_to_blumen,0,0.06,0.03,500.0,112.53118698268709,157.13285838728802,-1.2387932828895611,3.870846243859517,4.503442940378368,-1.2387932828895611,0.09153157547680107,0.8634429019716561,0.13654602828234458,0.030235685589031926,4.842069260216956e-11,0.030235685589031926,0.030235685589031922,4.8420692602169545e-11,0.030235685589031922,0.0026529775571616713,1.0821341911995177e-11,0.0026529775571616713,0.030587696774249006,1.9180516373955026e-11,0.030587696774249006,2.4424070239593116,supersonic_relative,0.9589184477622866,subsonic_relative,0.030235685589031926,0.030235685589031926,4.842069260216956e-11,0.030587696774249006,False,False,
0.175,1.7,0.44037962599961167,0.015395447612567097,True,True,True,7,84,65,80,69,generic_01,0.3372802734374999,0.016170513671874994,0.0028298398925781236,0.10309935256211178,0.0007750660593078967,0.05034384701327038,0.03480753334867777,9.819810000294112e-21,-7.535563749048039,True,True,True,validated,0.036217709886665506,distance_to_blumen,1,0.17500000000000002,0.0525,500.0,130.01858843423253,173.61679114884043,-1.4937434636132128,3.9591784579773868,4.581846176812992,-1.4937434636132128,0.05726380705415312,0.6491502726169751,0.3508431476674736,0.06943420320202477,0.005500372617533016,0.06943420320202477,0.06943420320202479,0.005500372617533016,0.06943420320202479,0.0053773559214006705,0.0008593745385980112,0.0053773559214006705,0.07002878957403287,0.002877244164986129,0.07002878957403287,2.273542663781865,supersonic_relative,1.1269588648654563,supersonic_relative,0.06943420320202477,0.06943420320202477,0.005500372617533016,0.07002878957403287,True,True,
0.2,1.7,,0.011999499342481543,False,True,False,6,72,49,53,68,generic_01,0.3372802734374999,0.006047157226562501,0.0012094314453125002,,0.005952342115919043,0.4960492055569441,0.046029808726251835,7.584339686755192e-21,-6.118735711395502,True,True,True,validated,-0.061746167447768376,distance_to_blumen_ci_only,1,0.17500000000000002,0.0525,500.0,187.74320530233368,232.30144725065452,-2.100870221975742,3.982288508624006,4.602054306249585,-2.100870221975742,0.031554779876420365,0.605985819877804,0.3940106105452001,0.3202307243256935,0.10461699746668612,0.3202307243256935,0.32023072432569355,0.10461699746668611,0.32023072432569355,0.027301185815257773,0.01799698132410077,0.027301185815257773,0.32128955725843406,0.05391983903182452,0.32128955725843406,2.2733997080902593,supersonic_relative,1.1266704362001236,supersonic_relative,0.3202307243256935,0.3202307243256935,0.10461699746668612,0.32128955725843406,True,True,
