point_id,Mach,eta,alpha,ci_seed,ci_final,ci_blumen,pinn_blumen_abs,gep_blumen_abs,pinn_blumen_rel,gep_blumen_rel,inside_blumen_support
P002_M0050_eta0234,0.05,0.23375,0.2334576296541837,0.653374283684275,0.6537785986529152,,,,,,False
P000_M0050_eta0269,0.05,0.26875,0.2684138522762005,0.6128250792088832,0.611830036319127,,,,,,False
P001_M0050_eta0325,0.05,0.325,0.3245934957758704,0.54809917884372,0.5482229598441151,,,,,,False
P000_M0050_eta0375,0.05,0.375,0.3745309566644658,0.4963296392116716,0.4951814289715231,,,,,,False
P002_M0050_eta0381,0.05,0.38125,0.3807731392755403,0.4879485935817322,0.4887618949028961,,,,,,False
P001_M0050_eta0450,0.05,0.45,0.449437147997359,0.4209238716130479,0.4209419977163677,,,,,,False
P002_M0050_eta0525,0.05,0.525,0.5243433393302522,0.3509079938626704,0.35216393401097,,,,,,False
P000_M0050_eta0562,0.05,0.5625,0.5617964349966987,0.3199588724499591,0.3195497534980971,,,,,,False
P001_M0050_eta0600,0.05,0.6000000000000001,0.5992495306631455,0.2879389619319825,0.2879948798759382,,,,,,False
P002_M0050_eta0638,0.05,0.6375000000000001,0.6367026263295921,0.2569610768436218,0.2574177023181383,,,,,,False
P000_M0050_eta0669,0.05,0.6687500000000001,0.6679135393849642,0.2331962540292755,0.2326301084985897,,,,,,False
P001_M0050_eta0725,0.05,0.7250000000000001,0.7240931828846341,0.1895725310684329,0.1894713384121162,,,,,,False
P002_M0050_eta0781,0.05,0.78125,0.7802728263843038,0.1469761099120378,0.148017551865243,,,,,,False
P000_M0050_eta0815,0.05,0.8150000000000001,0.8139806124841058,0.1240456360771936,0.1238890351639207,,,,,,False
P001_M0050_eta0860,0.05,0.8600000000000001,0.8589243272838418,0.092854272270882,0.0925138933685384,,,,,,False
P002_M0050_eta0905,0.05,0.905,0.9038680420835776,0.0607517581098503,0.0619806472576714,,,,,,False
P000_M0050_eta0928,0.05,0.9275,0.9263398994834456,0.0468827708509813,0.0470046457617614,,,,,,False
P001_M0050_eta0950,0.05,0.95,0.9488117568833134,0.0325886711715257,0.0322053499700885,,,,,,False
P002_M0050_eta0972,0.05,0.9725,0.9712836142831814,0.0167406439552168,0.0171998151479228,,,,,,False
P006_M0060_eta0025,0.06,0.025,0.0249549594269355,0.9537920997292636,0.9532736399602996,0.05444420359319837,0.8993478961360653,0.8988294363671012,16.5187079024225,16.509185129845314,True
P007_M0060_eta0040,0.06,0.04,0.0399279350830968,0.927824386056598,0.928182519422187,0.05428397928282111,0.8735404067737769,0.8738985401393659,16.09204812017568,16.098645524609186,True
P008_M0060_eta0055,0.06,0.055,0.0549009107392582,0.9031915025600242,0.9037424180613348,0.05329390085602074,0.8498976017040035,0.8504485172053141,15.94737086332063,15.957708171951856,True
P006_M0060_eta0060,0.06,0.06,0.0598919026246453,0.8967918525260067,0.8957351868815062,0.05268777893755104,0.8441040735884556,0.8430474079439552,16.020870315845773,16.000815083573542,True
P007_M0060_eta0090,0.06,0.09,0.089837853936968,0.8486415449038522,0.8490831405306751,0.05213843940471187,0.7965031054991404,0.7969447011259633,15.276696322198676,15.285165997007988,True
P008_M0060_eta0120,0.06,0.12,0.1197838052492907,0.8038525822358411,0.8046656269309159,0.05280252059117421,0.7510500616446669,0.7518631063397417,14.223753965453739,14.239151804154847,True
P006_M0060_eta0155,0.06,0.155,0.1547207484470004,0.7590701911653199,0.7552100820821585,0.05299135698905388,0.706078834176266,0.7022187250931046,13.324415042289193,13.251570916331845,True
P007_M0060_eta0260,0.06,0.26,0.2595315780401298,0.6213583322508377,0.6216319283992232,0.05071471685318885,0.5706436153976489,0.5709172115460344,11.252031970316873,11.257426778083966,True
P008_M0060_eta0365,0.06,0.365,0.3643424076332592,0.5034491824537572,0.5051794642442791,0.05,0.45344918245375726,0.4551794642442791,9.068983649075145,9.103589284885581,True
P006_M0060_eta0375,0.06,0.375,0.3743243914040334,0.496453706916839,0.4948251772702769,0.05037470489941124,0.44607900201742773,0.44445047237086566,8.855218167692756,8.822889846369309,True
P007_M0060_eta0450,0.06,0.45,0.4491892696848401,0.4206574496556019,0.4206607796811175,0.04757160416335881,0.3730858454922431,0.37308917551775866,7.84261645268641,7.842686452964394,True
P008_M0060_eta0525,0.06,0.525,0.5240541479656468,0.3507534285899641,0.3519446747881227,0.040728135219778104,0.31002529337018603,0.3112165395683446,7.612066982620745,7.641315711827971,True
P006_M0060_eta0562,0.06,0.5625,0.5614865871060502,0.3200110685283356,0.3193574407885257,0.037306400747987745,0.28270466778034786,0.28205104004053794,7.577913229691464,7.560392704347159,True
P007_M0060_eta0600,0.06,0.6000000000000001,0.5989190262464535,0.2877736224691253,0.2878272056586702,0.033884666276197385,0.2538889561929279,0.2539425393824728,7.492738872605473,7.494320212941192,True
P008_M0060_eta0638,0.06,0.6375000000000001,0.6363514653868568,0.2567753850271518,0.2572726007823151,0.030462931804407036,0.22631245322274476,0.22680966897790808,7.429109406665987,7.4454313995180135,True
P006_M0060_eta0669,0.06,0.6687500000000001,0.6675451646705263,0.2334275397366635,0.2325023938273337,0.02613703588193299,0.2072905038547305,0.2063653579454007,7.930910941512627,7.895514964956261,True
P007_M0060_eta0725,0.06,0.7250000000000001,0.7236938233811313,0.1894287319297313,0.1893720206853962,,,,,,False
P008_M0060_eta0781,0.06,0.78125,0.7798424820917362,0.1470449889102468,0.1479433628279848,,,,,,False
P006_M0060_eta0815,0.06,0.8150000000000001,0.8135316773180994,0.12449113572935,0.123828547865039,,,,,,False
P007_M0060_eta0860,0.06,0.8600000000000001,0.8584506042865834,0.0927096012604978,0.0924702476203577,,,,,,False
P008_M0060_eta0905,0.06,0.905,0.9033695312550674,0.0609592551434133,0.0619523679420372,,,,,,False
P006_M0060_eta0928,0.06,0.9275,0.9258289947393092,0.0472020421213061,0.046983551932403,,,,,,False
P007_M0060_eta0950,0.06,0.95,0.9482884582235512,0.0324491204482018,0.032191075561461,,,,,,False
P008_M0060_eta0972,0.06,0.9725,0.9707479217077932,0.0167376624610735,0.017191472816424,,,,,,False
P003_M0075_eta0059,0.075,0.05875,0.0585845326083387,0.896687071281859,0.8960493447672175,0.06382623796255965,0.8328608333192993,0.8322231068046579,13.048878641536946,13.038887037221878,True
P004_M0075_eta0085,0.075,0.0849999999999999,0.0847606003695113,0.8548541524905259,0.8551414595102894,0.06226661525073237,0.7925875372397935,0.792874844259557,12.72893241503875,12.733546557281855,True
P005_M0075_eta0111,0.075,0.11125,0.1109366681306839,0.8153693021747146,0.8159608287167903,0.06358213136258621,0.7517871708121284,0.7523786973542042,11.823874958279621,11.833178303880015,True
P003_M0075_eta0136,0.075,0.1362499999999999,0.1358662564746578,0.7811410034197174,0.7799295866171728,0.06273642918643835,0.718404574233279,0.7171931574307344,11.45115499159738,11.431845368492365,True
P004_M0075_eta0185,0.075,0.185,0.1844789537454069,0.7138270237605742,0.713844767976955,0.062172762192104894,0.6516542615684693,0.6516720057848501,10.48134647058066,10.481631872350746,True
P005_M0075_eta0234,0.075,0.23375,0.2330916510161561,0.6514575093911388,0.6522293324956558,0.060128594674567604,0.5913289147165712,0.5921007378210883,9.834404378100054,9.847240585377047,True
P003_M0075_eta0269,0.075,0.26875,0.2679930746977195,0.6108466551174397,0.6104343058870043,0.060089365260474356,0.5507572898569654,0.5503449406265299,9.165636672471944,9.158774406101713,True
P004_M0075_eta0325,0.075,0.325,0.3240846484716608,0.5469995546809486,0.5470446535063881,0.05958280925552691,0.48741674542542174,0.4874618442508612,8.180492855499406,8.181249765520986,True
P003_M0075_eta0375,0.075,0.375,0.3739438251596086,0.4947130138889808,0.4941702912733846,0.05872804941263386,0.43598496447634694,0.4354422418607507,7.423794402109936,7.414553117561508,True
P005_M0075_eta0381,0.075,0.38125,0.3801762222456022,0.486875721622914,0.4877701247358841,0.058972365584164986,0.427903356038749,0.42879775915171914,7.2559978186401235,7.271164297110342,True
P004_M0075_eta0450,0.075,0.45,0.4487325901915304,0.4202260834167041,0.4201436241181602,0.05388439344900265,0.36634168996770144,0.36625923066915755,6.798660363773327,6.797130063564568,True
P005_M0075_eta0525,0.075,0.525,0.5235213552234522,0.3503462765103592,0.3515413258025839,0.05092358108119281,0.2994226954291664,0.3006177447213911,5.879843661265011,5.903311164273475,True
P003_M0075_eta0562,0.075,0.5625,0.5609157377394131,0.3191271438601011,0.3190036098968402,0.05,0.2691271438601011,0.2690036098968402,5.382542877202022,5.380072197936803,True
P004_M0075_eta0600,0.075,0.6000000000000001,0.598310120255374,0.2874847001434745,0.2875186638430924,0.04883550706567555,0.23864919307779894,0.23868315677741683,4.886796665320909,4.887492136744441,True
P005_M0075_eta0638,0.075,0.6375000000000001,0.6357045027713348,0.2565216151371784,0.2570055613216953,0.04541725138572257,0.21110436375145586,0.21158830993597272,4.648109634785581,4.658765193405956,True
P003_M0075_eta0669,0.075,0.6687500000000001,0.6668664882013022,0.2325519607215648,0.232267329023435,0.04256870498576176,0.18998325573580305,0.18969862403767324,4.462979454022574,4.456293046761065,True
P004_M0075_eta0725,0.075,0.7250000000000001,0.7229580619752436,0.1893004599455831,0.1891891915607502,0.037716323141931435,0.15158413680365165,0.15147286841881877,4.019059234200025,4.016109095491802,True
P005_M0075_eta0781,0.075,0.78125,0.7790496357491847,0.1469502780710029,0.147806771580766,0.03234669739016051,0.11460358068084238,0.11546007419060549,3.5429762519033385,3.569454797747825,True
P003_M0075_eta0815,0.075,0.8150000000000001,0.8127045800135496,0.1238083648861071,0.1237171740955072,0.0285613134190486,0.0952470514670585,0.09515586067645859,3.334827431414086,3.3316346233922007,True
P004_M0075_eta0860,0.075,0.8600000000000001,0.8575778390327027,0.0927045506303141,0.0923898756092574,0.023514134790899394,0.06919041583941471,0.06887574081835801,2.942503156279995,2.929120779090489,True
P005_M0075_eta0905,0.075,0.905,0.9024510980518556,0.0608568464662995,0.061900287709002,0.01849954642495747,0.04235730004134203,0.04340074128404453,2.289639922425255,2.3460435346400286,True
P003_M0075_eta0928,0.075,0.9275,0.924887727561432,0.0468616378416197,0.0469447030307341,0.015975641709223876,0.030885996132395826,0.030969061321510224,1.9333180284434608,1.9385175184311738,True
P004_M0075_eta0950,0.075,0.95,0.9473243570710088,0.0325311084662302,0.0321647845966732,0.013006852511005685,0.01952425595522452,0.019157932085667514,1.501074601922653,1.472910688381922,True
P005_M0075_eta0972,0.075,0.9725,0.9697609865805852,0.0167453061180922,0.0171761042509259,0.009698985653922193,0.007046320464170008,0.0074771185970037065,0.7265007615843345,0.7709175849724058,True
P006_M0100_eta0059,0.1,0.05875,0.0584555119300139,0.8932450306118057,0.8924460255333345,0.08151972410248229,0.8117253065093234,0.8109263014308522,9.957409883881173,9.947608512651472,True
P007_M0100_eta0085,0.1,0.0849999999999999,0.0845739321540626,0.851406746756299,0.8518038959920347,0.08000504051165955,0.7714017062446394,0.7717988554803751,9.641913825819751,9.646877878499378,True
P008_M0100_eta0111,0.1,0.11125,0.1106923523781114,0.8121312681763769,0.8128697116741508,0.08082772304833297,0.731303545128044,0.7320419886258178,9.047682126227194,9.056818143795477,True
P006_M0100_eta0136,0.1,0.1362499999999999,0.1355670383057769,0.7785045786796917,0.7770568843392726,0.08017159979894575,0.698332978880746,0.6968852845403268,8.710478281985448,8.692420835906667,True
P007_M0100_eta0185,0.1,0.185,0.1840726758647247,0.7111178629839155,0.7113548206875038,0.07825834579103577,0.6328595171928798,0.633096474896468,8.086799060163264,8.089826950686543,True
P008_M0100_eta0234,0.1,0.23375,0.2325783134236724,0.6492485977277179,0.6500725399696626,0.07666654051174741,0.5725820572159706,0.5734059994579153,7.46847390522643,7.479220995631774,True
P000_M0100_eta0269,0.1,0.26875,0.2674028737224041,0.6102846701937216,0.6084900788770127,0.07552739448754797,0.5347572757061736,0.5329626843894647,7.080308798343862,7.056547998320438,True
P001_M0100_eta0325,0.1,0.325,0.3233709170596515,0.544534363050311,0.5454018390226995,0.0737592373477148,0.47077512570259616,0.4716426016749846,6.3825921014241835,6.394353014410567,True
P006_M0100_eta0375,0.1,0.375,0.3731202889149825,0.4940229565727665,0.492759550975315,0.07262347855217208,0.4213994780205944,0.4201360724231429,5.802524010439195,5.785127355491802,True
P002_M0100_eta0381,0.1,0.38125,0.3793389603968989,0.4869698820783246,0.4863862909200031,0.07226673281065835,0.41470314926766627,0.41411955810934475,5.738506960792107,5.73043144477493,True
P007_M0100_eta0450,0.1,0.45,0.4477443466979789,0.419058347257263,0.4190286949625601,0.06724544911241012,0.35181289814485284,0.35178324585015,5.231772600057272,5.231331643901959,True
P008_M0100_eta0525,0.1,0.525,0.5223684044809755,0.3495637133192925,0.3506711582950975,0.06269130244284596,0.28687241087644655,0.2879798558522515,4.575952320307601,4.593617370045794,True
P000_M0100_eta0562,0.1,0.5625,0.5596804333724738,0.3186360510951736,0.3182400385551632,0.06119159300506012,0.2574444580901135,0.2570484455501031,4.20718673019061,4.200715048043397,True
P001_M0100_eta0600,0.1,0.6000000000000001,0.5969924622639721,0.2868873408398634,0.2868526390403986,0.05863762858826123,0.22824971225160218,0.22821501045213738,3.8925467783548107,3.8919549774873423,True
P002_M0100_eta0638,0.1,0.6375000000000001,0.6343044911554703,0.2557839933316387,0.2564289733166399,0.058187745129444225,0.19759624820219449,0.19824122818719567,3.395839583792475,3.406924048116816,True
P006_M0100_eta0669,0.1,0.6687500000000001,0.6653978485650521,0.2324875350656392,0.2317596766110779,0.05455796027423479,0.17792957479140442,0.17720171633684312,3.2612944819975676,3.2479534690472533,True
P007_M0100_eta0725,0.1,0.7250000000000001,0.7213658919022996,0.1889150588061841,0.1887942152400908,0.0519839233375444,0.1369311354686397,0.1368102919025464,2.6341054440910927,2.6317808106595484,True
P008_M0100_eta0781,0.1,0.78125,0.7773339352395469,0.1466120712172441,0.1475115958796532,0.04746216195403097,0.09914990926321313,0.10004943392562224,2.0890306126224054,2.107983071283693,True
P006_M0100_eta0815,0.1,0.8150000000000001,0.8109147612418953,0.1238504143670376,0.1234764533463741,0.042810368681267606,0.08104004568577,0.0806660846651065,1.8930004151361217,1.8842651243132904,True
P007_M0100_eta0860,0.1,0.8600000000000001,0.8556891959116932,0.0925194092273235,0.0922161251732743,0.03643152079195018,0.05608788843537332,0.05578460438132411,1.5395428797956292,1.5312181091723776,True
P008_M0100_eta0905,0.1,0.905,0.9004636305814911,0.0607375771036005,0.0617876773674399,0.029530694422413364,0.031206882681187133,0.03225698294502653,1.0567608819080654,1.0923205016318192,True
P006_M0100_eta0928,0.1,0.9275,0.92285084791639,0.0469053539682172,0.0468606944502942,0.025269901445771306,0.02163545252244589,0.021590793004522893,0.8561747883692832,0.8544074875343813,True
P007_M0100_eta0950,0.1,0.95,0.945238065251289,0.0323789846626292,0.0321079251155259,0.021538611659863365,0.010840373002765837,0.010569313455662532,0.5032995243127293,0.4907147044838628,True
P008_M0100_eta0972,0.1,0.9725,0.967625282586188,0.016753901135756,0.0171428513015858,0.013648764021279475,0.003105137114476523,0.003494087280306323,0.22750317242172072,0.25600027041707013,True
P000_M0150_eta0375,0.15,0.375,0.3707572487490973,0.4908814665410769,0.488759532500341,0.09973388867521638,0.3911475778658605,0.3890256438251246,3.921912431787689,3.9006364736462595,True
P001_M0150_eta0450,0.15,0.45,0.4449086984989168,0.4150741996936094,0.4158608929441182,0.0935843127398391,0.32148988695377034,0.32227658020427913,3.4352967665371468,3.443703017835863,True
P002_M0150_eta0525,0.15,0.525,0.5190601482487363,0.3483273207079662,0.3481943913715015,0.0860230402754235,0.26230428043254267,0.262171351096078,3.0492328519512015,3.0476875759874704,True
P003_M0200_eta0025,0.2,0.025,0.0244948974278317,0.9217717677524132,0.9213768001537878,0.13638366321836592,0.7853881045340473,0.7849931369354218,5.758667028004305,5.755771024265257,True
P004_M0200_eta0040,0.2,0.04,0.0391918358845308,0.8972463614337215,0.8976073850379749,0.13621579548771734,0.7610305659460042,0.7613915895502575,5.586947998366509,5.58959837825058,True
P005_M0200_eta0055,0.2,0.055,0.0538887743412299,0.8740767895420679,0.8744366108304424,0.136102218843338,0.73797457069873,0.7383343919871044,5.4222082268047656,5.424851984499772,True
P003_M0250_eta0375,0.25,0.375,0.3630921887069454,0.4781308516593167,0.4762508616712238,0.13371243573092384,0.34441841592839284,0.3425384259403,2.575814388883642,2.5617544401749366,True
P004_M0250_eta0450,0.25,0.45,0.4357106264483344,0.4053272417898533,0.4058935638966717,0.12644391207928476,0.2788833297105685,0.2794496518173869,2.2055892223241154,2.210068062764162,True
P005_M0250_eta0525,0.25,0.525,0.5083290641897235,0.3402264539919198,0.3403595403510929,0.11899771645985699,0.22122873753206282,0.2213618238912359,1.859100696328847,1.860219090556336,True
P003_M0250_eta0562,0.25,0.5625,0.5446382830604181,0.3096003708560249,0.3091678024296656,0.11382825478069303,0.19577211607533185,0.19533954764897254,1.7198903422749983,1.7160901572753011,True
P004_M0250_eta0600,0.25,0.6000000000000001,0.5809475019311127,0.2788381011852512,0.2789199761091528,0.10998309724197872,0.1688550039432725,0.1689368788671741,1.5352814039394351,1.536025835819922,True
P005_M0250_eta0638,0.25,0.6375000000000001,0.6172567208018072,0.2490942729738821,0.2495458293676457,0.10545666476570793,0.14363760820817417,0.14408916460193777,1.3620533944183848,1.3663353086508025,True
P003_M0250_eta0669,0.25,0.6687500000000001,0.6475144031940526,0.2263131508402625,0.2256886191316422,0.1,0.12631315084026248,0.1256886191316422,1.2631315084026247,1.256886191316422,True
P004_M0250_eta0725,0.25,0.7250000000000001,0.7019782315000944,0.1841560491481479,0.1840565906994603,0.09285938049540468,0.09129666865274322,0.0911972102040556,0.9831712010749545,0.982100135899234,True
P005_M0250_eta0781,0.25,0.78125,0.7564420598061361,0.142885450338664,0.1439615155290473,0.08172721291872703,0.06115823741993698,0.06223430261032026,0.7483215839105549,0.7614881309143462,True
P003_M0250_eta0815,0.25,0.8150000000000001,0.7891203567897612,0.1210453563945117,0.1205769855388406,0.07388219560062816,0.04716316079388354,0.04669478993821244,0.6383562428061159,0.6320168148578335,True
P004_M0250_eta0860,0.25,0.8600000000000001,0.8326914194345948,0.0903145468398712,0.0901194233411562,0.06342217250982962,0.026892374330041574,0.026697250831326583,0.4240216515111273,0.4209450697575655,True
P005_M0250_eta0905,0.25,0.905,0.8762624820794281,0.0592113208243464,0.0604264100183832,0.05296214941903113,0.006249171405315272,0.007464260599352068,0.11799316066031355,0.14093575659657614,True
P003_M0250_eta0928,0.25,0.9275,0.8980480134018448,0.0460052645192882,0.0458443444571608,0.05,0.003994735480711803,0.004155655542839205,0.07989470961423606,0.0831131108567841,True
P004_M0250_eta0950,0.25,0.95,0.9198335447242616,0.0316192677892695,0.0314192866515773,0.041192455555318,0.0095731877660485,0.009773168903740706,0.23240148315976245,0.23725628326808929,True
P005_M0250_eta0972,0.25,0.9725,0.9416190760466784,0.0163953863686051,0.0167384048475689,0.023730410850282026,0.0073350244816769265,0.006992006002713127,0.3090980821172657,0.2946432763775782,True
P000_M0300_eta0025,0.3,0.025,0.0238484800354236,0.8832270932459394,0.8818862854971931,0.1701163333943892,0.7131107598515503,0.7117699521028038,4.191900598976055,4.184018888137402,True
P001_M0300_eta0040,0.3,0.04,0.0381575680566778,0.858528581629252,0.8596162828326602,0.1698384682578943,0.6886901133713578,0.689777814574766,4.054971293815508,4.061375621495598,True
P002_M0300_eta0055,0.3,0.055,0.052466656077932,0.8389241199063676,0.8378933486753263,0.16952655532011685,0.6693975645862508,0.6683667933552094,3.94862954256475,3.9425492489547316,True
P006_M0350_eta0025,0.35,0.025,0.0234187424939939,0.8583724328297927,0.8583821777254269,0.175,0.6833724328297928,0.683382177725427,3.904985330455959,3.9050410155738686,True
P007_M0350_eta0040,0.35,0.04,0.0374699879903903,0.8368195488216216,0.8369428412674674,0.175,0.6618195488216216,0.6619428412674675,3.7818259932664096,3.7825305215283858,True
P008_M0350_eta0055,0.35,0.055,0.0515212334867867,0.8151290768095842,0.8160248974754101,0.175,0.6401290768095842,0.64102489747541,3.65788043891191,3.6629994141452005,True
P006_M0350_eta0375,0.35,0.375,0.3512811374099099,0.459861168895692,0.4582514302149016,0.15750152619417218,0.3023596427015198,0.30074990402072943,1.91972516081376,1.909504696798663,True
P007_M0350_eta0450,0.35,0.45,0.4215373648918919,0.3910265749459628,0.3913940074981548,0.14988593007035486,0.24114064487560796,0.24150807742779992,1.6088277582987216,1.6112791728645817,True
P000_M0350_eta0519,0.35,0.51875,0.4859389067503754,0.3352725659652082,0.3339152526600727,0.137817152581395,0.1974554133838132,0.1960981000786777,1.4327346755128738,1.422886022571551,True
P008_M0350_eta0525,0.35,0.525,0.4917935923738739,0.3283745501847791,0.3288516205819044,0.1372062665879801,0.19116828359679902,0.19164535399392432,1.3932911983594942,1.396768229030097,True
P001_M0350_eta0575,0.35,0.575,0.5386310773618618,0.2886786742843519,0.2892310532934515,0.12860419343882312,0.16007448084552878,0.16062685985462838,1.244706541561384,1.2490017281671177,True
P002_M0350_eta0631,0.35,0.63125,0.5913232479733483,0.2465874658618349,0.2464076228450758,0.1189268611460215,0.1276606047158134,0.1274807616990543,1.0734379389620683,1.0719257236809614,True
P000_M0350_eta0669,0.35,0.6687500000000001,0.6264513617143393,0.2195507319195088,0.2187935655340011,0.11247530628415375,0.10707542563535505,0.10631825924984734,0.9519905228339043,0.945258677324679,True
P001_M0350_eta0725,0.35,0.7250000000000001,0.6791435323258259,0.1786317370744926,0.1786446869467809,0.10279797399135213,0.07583376308314047,0.07584671295542877,0.7376970589860067,0.7378230329890487,True
P002_M0350_eta0781,0.35,0.78125,0.7318357029373123,0.1390394296637672,0.1398846861337502,0.09082204097837188,0.048217388685395324,0.04906264515537834,0.5308996380832015,0.5402063709079384,True
P000_M0350_eta0815,0.35,0.8150000000000001,0.7634510053042043,0.1177112958277834,0.1172374771135864,0.07988314635942724,0.037828149468356165,0.03735433075415916,0.4735435594656188,0.46761216172040354,True
P001_M0350_eta0860,0.35,0.8600000000000001,0.8056047417933935,0.08789967510055,0.0876955863097033,0.06617157059572223,0.02172810450482776,0.021524015713981062,0.3283601146114009,0.32527587784613526,True
P002_M0350_eta0905,0.35,0.905,0.8477584782825826,0.0577106104325424,0.05884726593296,0.05355557244304623,0.004155037989496173,0.005291693489913769,0.07758367243511131,0.09880752363428158,True
P000_M0350_eta0928,0.35,0.9275,0.8688353465271772,0.0447938833730294,0.0446633892665362,0.04394287603023722,0.0008510073427921774,0.0007205132362989794,0.0193662185926701,0.016396588056803385,True
P001_M0350_eta0950,0.35,0.95,0.8899122147717717,0.030870538135918,0.0306173266809474,0.030132213833831686,0.0007383243020863128,0.00048511284711571373,0.024502822997271478,0.016099475789961418,True
P002_M0350_eta0972,0.35,0.9725,0.9109890830163664,0.015950969888598,0.0162631878009063,0.01623634395313549,0.00028537406453749137,2.6843847770810503e-05,0.017576251486245534,0.001653318496349453,True
P003_M0400_eta0059,0.4,0.05875,0.0538452644157311,0.7871744147946852,0.7873796256978598,0.175,0.6121744147946853,0.6123796256978598,3.4981395131124873,3.499312146844913,True
P004_M0400_eta0085,0.4,0.0849999999999999,0.0779037868142492,0.7533679931617823,0.7535360413721318,0.175,0.5783679931617822,0.5785360413721319,3.30495996092447,3.3059202364121822,True
P005_M0400_eta0111,0.4,0.11125,0.1019623092127674,0.7202875809981053,0.720995554699351,0.175,0.5452875809981053,0.5459955546993509,3.1159290342748873,3.1199745982820053,True
