Mach,eta,alpha,ci,M_key,eta_key,stage,point_index,global_anchor_budget
0.92,0.05,0.0195959179422654,0.5090149656777643,0.92,0.05,modal_pretraining,1112,340
0.93,0.02,0.0073511903797956,0.5219779519924591,0.93,0.02,modal_pretraining,1114,340
0.93,0.06,0.0220535711393869,0.4979693036814331,0.93,0.06,modal_pretraining,1120,340
0.98,0.04,0.0079598994968529,0.4858865633273583,0.98,0.04,modal_pretraining,1189,340
