y,Mach,eta,alpha,ci_ref,ci_pred,p_ref_real,p_ref_imag,p_pred_real,p_pred_imag,q_ref_real,q_ref_imag,q_pred_real,q_pred_imag,rho_ref_real,rho_ref_imag,rho_pred_real,rho_pred_imag,u_ref_real,u_ref_imag,u_pred_real,u_pred_imag,v_ref_real,v_ref_imag,v_pred_real,v_pred_imag,gamma_ref_real,gamma_ref_imag,gamma_pred_real,gamma_pred_imag
-400.0,0.92,0.025,0.009797958971132711,0.5248792922602417,0.5217804755815648,-0.020395436995223035,0.03429921160632831,0.1845002752167166,-0.0005159665368168132,1.6794384105179167e-05,0.0003845232108338764,7.507803604227731e-06,4.166079174838263e-08,-0.017262697872756777,0.029030852703596285,0.15616103294342895,-0.0004367140767617507,-0.0018757305562643687,0.035283743733171266,0.14480671999274752,-0.07607328576203912,0.030063197309104447,-0.01749361937676596,-0.0003109192766723432,-0.0006040303885915287,0.008067216390483217,-0.005286675093448928,4.069169204779912e-05,3.396002694191365e-07
-399.84,0.92,0.025,0.009797958971132711,0.5248792922602417,0.5217804755815648,-0.02039272211627547,0.03436077389837111,0.1845012902918283,-0.0005159737598175467,1.7141745457161502e-05,0.000385005494482366,7.587939614291947e-06,4.190013836113055e-08,-0.01726039999921556,0.02908295902758131,0.15616189210300346,-0.0004367201903095716,-0.0018482686207924636,0.03533089182395947,0.14480751488559407,-0.07607370774460735,0.030087199401907884,-0.017541669997779393,-0.00031425440607837696,-0.0006104690304622502,0.008067216390483216,-0.005286675093448928,4.1125799618252014e-05,3.421112758389132e-07
-399.68,0.92,0.025,0.009797958971132711,0.5248792922602417,0.5217804755815648,-0.02038995159097017,0.0344224133820847,0.18450231830110972,-0.0005159810024470824,1.7489963807636397e-05,0.00038548810666855384,7.668796498718152e-06,4.214120105710038e-08,-0.017258055026597153,0.029135130686596494,0.15616276221005929,-0.0004367263204712105,-0.0018207312930841118,0.03537807753459477,0.14480831993672588,-0.0760741350471993,0.030111191789954243,-0.01758980299200918,-0.00031761957215002554,-0.0006169655737187826,0.008067216390483216,-0.0052866750934489285,4.156380657089147e-05,3.446424750787705e-07
-399.52,0.92,0.025,0.009797958971132711,0.5248792922602417,0.5217804755815648,-0.02038712528207659,0.03448413011001101,0.18450335939814827,-0.000515988264455149,1.7839040541444316e-05,0.0003859710470908138,7.750373643935953e-06,4.23839778027545e-08,-0.017255662838749627,0.02918736772511332,0.1561636433945927,-0.0004367324670348381,-0.0017931184439280786,0.035425300849798766,0.14480913526696615,-0.07607456773260789,0.030135174390945593,-0.017638018457598527,-0.0003210147493676155,-0.0006235199690545272,0.008067216390483217,-0.005286675093448925,4.200570938798789e-05,3.4719384566237135e-07
-399.36,0.92,0.025,0.009797958971132711,0.5248792922602417,0.5217804755815648,-0.020384243052142526,0.034545924134643545,0.18450441373632556,-0.0005159955455894361,1.8188977044958373e-05,0.00038645431544595733,7.832670438043365e-06,4.262846656363142e-08,-0.017253223319333436,0.029239670187562298,0.15616453578642597,-0.0004367386297868988,-0.0017654299439592528,0.03547256175416392,0.14480996099697727,-0.07607500586354009,0.03015914712239461,-0.017686316492747663,-0.00032443991228138367,-0.0006301321672966886,0.008067216390483217,-0.005286675093448926,4.24515045578575e-05,3.497653661081503e-07
-399.2,0.92,0.025,0.009797958971132711,0.5248792922602417,0.5217804755815648,-0.020381304763493802,0.034607795508427235,0.184505481468812,-0.0005160028455955996,1.8539774706085022e-05,0.0003869379114292303,7.915686270902642e-06,4.2874665304747937e-08,-0.017250736351821155,0.02929203811833281,0.15616543951520248,-0.0004367448085121155,-0.0017376656636585084,0.03551986023215324,0.1448107972472564,-0.0760754495026146,0.03018310990162431,-0.017734697195713755,-0.00032789503551545633,-0.0006368021194139798,0.008067216390483216,-0.005286675093448926,4.290118857535555e-05,3.523570149326655e-07
-399.04,0.92,0.025,0.009797958971132711,0.5248792922602417,0.5217804755815648,-0.02037831027823407,0.03466974428375809,0.1845065627485586,-0.0005160101642173212,1.8891434914264642e-05,0.0003874218347343094,7.999420534244515e-06,4.312257199072191e-08,-0.01724820181949732,0.029344471561772847,0.15616635471037998,-0.00043675100299354067,-0.0017098254733526545,0.03556719626809997,0.1448116441381291,-0.07607589871235866,0.030207062645767713,-0.017783160664810806,-0.0003313800937722021,-0.0006435297765249881,0.008067216390483217,-0.005286675093448927,4.335475794241563e-05,3.5496877065258573e-07
-398.88,0.92,0.025,0.009797958971132711,0.5248792922602417,0.5217804755815648,-0.02037525945824455,0.034731770512982985,0.18450765772829147,-0.0005160175011963277,1.9243959060472347e-05,0.00038790608505329913,8.083872621765274e-06,4.337218458587768e-08,-0.017245619605458187,0.0293969705621888,0.1561672815012259,-0.0004367572130125718,-0.0016819092432143303,0.035614569846207283,0.14481250178974497,-0.07607635355520567,0.030231005271767582,-0.017831706998409604,-0.0003348950618362877,-0.0006503150899059691,0.008067216390483216,-0.005286675093448926,4.3812209168550095e-05,3.576006117864597e-07
-398.72,0.92,0.025,0.009797958971132711,0.5248792922602417,0.5217804755815648,-0.020372152165183764,0.03479387424839941,0.1845087665605046,-0.0005160248562723927,1.9597348537218494e-05,0.00038839066207672825,8.169041929228186e-06,4.3623501054742056e-08,-0.01724298959261154,0.02944953516384526,0.1561682200168111,-0.0004367634383489532,-0.0016539168432619046,0.03566198095054801,0.1448133703220719,-0.07607681409349232,0.030254937696376112,-0.01788033629493759,-0.0003384399145788829,-0.0006571580109990024,0.008067216390483217,-0.005286675093448925,4.427353877137431e-05,3.602525168586705e-07
-398.56,0.92,0.025,0.009797958971132711,0.5248792922602417,0.5217804755815648,-0.020368988260487338,0.03485605554225521,0.18450988939745372,-0.0005160322291833384,1.9951604738549363e-05,0.00038887556549354664,8.254927854559582e-06,4.387651936191921e-08,-0.017240311663676483,0.02950216541096481,0.15616917038600484,-0.0004367696787807776,-0.0016258481433594227,0.035709429565064336,0.14481424985489125,-0.07607728038945605,0.030278859836154654,-0.017929048652878785,-0.00034201462696169287,-0.0006640584914196949,0.008067216390483217,-0.005286675093448927,4.4738743277102136e-05,3.629244643999414e-07
