epoch,loss,modal_loss,compat,ode,bc,gauge,q_center,parity,ci_anchor,ci_batch_mean,ci_grad_norm,field_lr,ci_lr
28,0.0014937645386106447,0.0011537807195622501,3.2440749225202822e-06,5.71407968160442e-05,2.351107910279982e-05,3.262184885058416e-06,3.59487066045127e-08,6.783264637759785e-07,3.399838190483944e-07,0.5012164513131083,0.8927658192210897,4.99999546242036e-05,0.0001999998184968144
29,0.0012500774557340805,0.0009706841853378818,2.6310603342177137e-06,5.5862040962040165e-05,2.0004862489126915e-05,2.6188908028580604e-06,3.9738037999707364e-08,4.32533279372083e-07,2.793932703961987e-07,0.5012532460962267,0.8478274312661388,4.9999951325199125e-05,0.0001999998053007965
30,0.0005417034969682561,0.00043795638527986447,1.3483564581033375e-06,5.658357813387305e-05,9.725542364949772e-06,6.250631888737473e-07,2.7856850603101515e-08,3.868722342529634e-07,1.0374711168839166e-07,0.5008913319290345,0.5365413436086347,4.9999947910440266e-05,0.00019999979164176106
31,0.00017016192939275305,0.0001660077820749922,7.659836159500271e-07,5.656511113695182e-05,2.7913424705567835e-06,1.0267655624028591e-07,1.478842485822016e-08,4.274601429566731e-07,4.154147317760846e-09,0.5013394559526481,0.09776567284455524,4.9999944379927036e-05,0.00019999977751970814
32,0.00038213389690388953,0.00031416006328782806,1.1072189629462075e-06,5.569347374880066e-05,3.405582296823821e-06,1.340034941450521e-06,9.93272797819751e-09,6.569088719009706e-07,6.797383361606149e-08,0.5009424527912809,0.41117124628217766,4.999994073365946e-05,0.00019999976293463785
33,0.0007338764752627632,0.0005501132321469488,1.6775169520264413e-06,5.8205342059318305e-05,8.226999726587752e-06,2.1138216468251024e-06,1.3143999009833085e-08,6.955328446963772e-07,1.837632431158144e-07,0.5013863427711366,0.6880921232982722,4.999993697163755e-05,0.0001999997478865502
34,0.0007608290138722829,0.0005645448152083159,1.868278115499573e-06,5.542913032730376e-05,1.1652109054187779e-05,1.2202676814570837e-06,1.605892627535741e-08,6.398247356415753e-07,1.9628419866396686e-07,0.5011504872670042,0.6977916753115451,4.999993309386133e-05,0.00019999973237544533
35,0.0005104742092619399,0.00040995868544442613,1.2748118609149056e-06,5.7407391724621166e-05,1.05727554757091e-05,9.742651865534721e-08,1.5283977130338378e-08,4.958620521918587e-07,1.0051552381751382e-07,0.5008514100669152,0.47299545353575334,4.9999929100330824e-05,0.0001999997164013233
36,0.00029721724164514867,0.0002794605429394546,7.345985804640706e-07,5.430202473066464e-05,5.988183898552371e-06,3.0723019473324243e-07,1.1849717306416534e-08,3.7155367500167374e-07,1.7756698705694073e-08,0.5012450489289536,0.20776638390224503,4.999992499104604e-05,0.00019999969996418416
37,0.000267255143046519,0.00024059758049574056,5.649693698659316e-07,5.501836874033974e-05,1.7117643411223664e-06,1.2284046226343614e-06,1.1000964878157599e-08,3.221496560936836e-07,2.6657562550778465e-08,0.500941858996125,0.3409116785242789,4.9999920766007e-05,0.000199999683064028
38,0.00032032228630094796,0.000236657141703382,6.644462956863697e-07,5.576230917572941e-05,1.3331135387873366e-06,1.275043806714917e-06,1.5482882682532157e-08,3.8577006724168997e-07,8.366514459756599e-08,0.5007710983959537,0.5084682412173083,4.999991642521373e-05,0.00019999966570085492
39,0.0003597345760302159,0.0002547226112769049,7.598184558592974e-07,5.8191938288498356e-05,4.601977304610203e-06,4.314926296932017e-07,2.0673000095532547e-08,4.218788170159743e-07,1.0501196475331102e-07,0.5010578529269634,0.5085015437138989,4.999991196866624e-05,0.00019999964787466496
40,0.0003683085785068979,0.0002949960933358706,9.148176890411861e-07,5.5718288727935194e-05,7.300844504912873e-06,1.8205018649024774e-08,2.4091164142429973e-08,4.3715743269104683e-07,7.331248517102726e-08,0.5008551362170575,0.3922155433800266,4.999990739636456e-05,0.00019999962958545825
41,0.0003369236696909857,0.00030163132368184013,8.223648902777008e-07,5.592005638241379e-05,5.9463274105771024e-06,5.075058693745841e-07,2.0590311279277143e-08,4.1189808271144484e-07,3.529234600914559e-08,0.5011188856213299,0.32409260630766407,4.9999902708308725e-05,0.0001999996108332349
42,0.00024988886305615907,0.00022320155509619237,5.933191354617441e-07,5.686213048067492e-05,2.034769650096861e-06,9.332901416618265e-07,1.5288878490330617e-08,3.518024010671106e-07,2.6687307959966723e-08,0.5012050097407277,0.3744699781848029,4.999989790449873e-05,0.00019999959161799493
43,0.00016112061566786413,0.00012408350284497606,3.7473943216479014e-07,5.7393428109505715e-05,6.5509103630815386e-09,5.890852184472116e-07,1.1273438936314778e-08,3.384502934416752e-07,3.7037112822888053e-08,0.5012981345629091,0.3928247636546076,4.999989298493462e-05,0.00019999957193973848
44,0.00016199093218754158,0.00011928066870164485,3.9039669010209305e-07,5.84193120544157e-05,1.5627839264656496e-06,6.080988374874516e-08,1.0323019581208639e-08,3.413531859042754e-07,4.271026348589674e-08,0.5010264772497517,0.331544699565795,4.999988794961642e-05,0.0001999995517984657
45,0.0002385007998504293,0.00019792383417378264,6.143324085664935e-07,5.657358826769644e-05,3.881956820395122e-06,1.2514101812199173e-07,1.0270439452450206e-08,3.512521589929519e-07,4.057696567664665e-08,0.5009718055287911,0.2986333260464864,4.999988279854414e-05,0.00019999953119417656
46,0.00027664075334351873,0.00023953842216934264,6.833869209248377e-07,5.713765385801644e-05,3.8624517238333874e-06,5.275954786684073e-07,1.0596818801236485e-08,3.936833669230747e-07,3.710233117417609e-08,0.5011159198194606,0.3592335965630251,4.99998775317178e-05,0.0001999995101268712
47,0.00020980021814823695,0.00017990680010196861,5.906239681617994e-07,5.690431495871221e-05,1.9324445861838537e-06,5.312018887016888e-07,1.0274104348948438e-08,3.796555781902066e-07,2.989341804626833e-08,0.5009475468068731,0.38398523130591294,4.9999872149137456e-05,0.00019999948859654982
48,0.00011217610617567682,9.438064680899412e-05,3.451416711277009e-07,5.446866380889097e-05,5.80044805849077e-07,1.552003181299887e-07,9.348735651034888e-09,3.453805888794638e-07,1.77954593666827e-08,0.5010104061729246,0.29880580182670896,4.9999866650803104e-05,0.00019999946660321241
49,0.00010075548879810325,8.851453562452688e-05,2.965140687249834e-07,5.72806149188659e-05,8.000465830594768e-07,1.2192757500455087e-08,1.0218002572847767e-08,3.1265042092897023e-07,1.2240953173576372e-08,0.5011343680854923,0.1736718485621591,4.999986103671479e-05,0.00019999944414685915
50,0.0001572010944532481,0.00013621011046138475,3.8132714328726175e-07,5.622924341715444e-05,1.6101616346616158e-06,2.3959914633068915e-07,1.0990563119727676e-08,3.3789689664130124e-07,2.0990983991863346e-08,0.5012129555869531,0.23690895790320135,4.999985530687252e-05,0.00019999942122749008
51,0.00019026482735900544,0.0001592360206055762,4.5830549640720516e-07,5.474677883279755e-05,1.965365968806733e-06,3.62703768492431e-07,1.1601044804633174e-08,3.42869207901109e-07,3.102880675342923e-08,0.501171895019978,0.34697895298074577,4.999984946127635e-05,0.0001999993978451054
52,0.0001601055130235495,0.00013533274293872147,5.096199108320996e-07,5.7165717441841666e-05,1.6918010519341608e-06,1.7124519273012374e-07,1.167920999930314e-08,3.635901460100921e-07,2.477277008482803e-08,0.5009565383507176,0.33849862768757966,4.9999843499926285e-05,0.00019999937399970514
53,0.00010488150093937361,9.71997782445064e-05,4.118618553455219e-07,5.767101632960022e-05,1.0271501072583227e-06,3.8460803693620425e-09,9.944404668970172e-09,3.6262371985959904e-07,7.681722694867223e-09,0.5010230342115246,0.20014776125543587,4.999983742282237e-05,0.00019999934969128948
54,8.822182436199525e-05,8.638663855449965e-05,3.7335676878762235e-07,5.7035339953333914e-05,4.118018553545079e-07,9.441540948823812e-08,8.971692633042273e-09,3.5311615344069075e-07,1.835185807495596e-09,0.5011423952002886,0.06045233796861773,4.999983122996462e-05,0.00019999932491985848
55,0.00011229849161720602,9.93820047868727e-05,4.086225662484069e-07,5.618508063510438e-05,4.5456954315865717e-07,2.1296776209829562e-07,1.076068055030983e-08,3.454448055514715e-07,1.2916486830333324e-08,0.5006502236087323,0.2193889928463432,4.999982492135308e-05,0.00019999929968541233
56,0.00013206037830451684,0.00010998671740785971,3.684246148642751e-07,5.5161392525889446e-05,1.1249172501386694e-06,1.3619274135822645e-07,1.0521104304844465e-08,3.449936804617396e-07,2.2073660896657134e-08,0.5010908144094283,0.30267809836621007,4.999981849698778e-05,0.0001999992739879511
57,0.00012304318818965503,0.00010786368044514425,3.1802061943126895e-07,5.664513200580433e-05,1.4552138237524235e-06,1.1100905477282764e-08,1.0030231575560908e-08,3.578516363122608e-07,1.517950774451079e-08,0.5010720474799416,0.25289481684824294,4.999981195686874e-05,0.00019999924782747495
58,9.510090005727535e-05,9.233733893977907e-05,3.654537170406305e-07,5.623761934426888e-05,8.422241218480497e-07,3.432950899512531e-08,9.810970307587906e-09,3.56743795641835e-07,2.763561117496286e-09,0.501144738148582,0.1020949517872797,4.9999805300995986e-05,0.00019999922120398394
59,7.725317363514677e-05,7.580825508848014e-05,3.404452665967553e-07,5.512062204736091e-05,8.210060467165739e-08,1.1324875838447325e-07,9.449943186773846e-09,3.596692210676578e-07,1.4449185466666366e-09,0.5012453743415598,0.08225705443209741,4.999979852936958e-05,0.00019999919411747832
60,8.762811347238567e-05,7.824946500644728e-05,3.1774871809135627e-07,5.7327043289026215e-05,1.9304107601972697e-07,8.68536171500148e-08,1.1057127284015226e-08,3.4369552716303146e-07,9.378648465938393e-09,0.5012090329693563,0.20488675810940868,4.999979164198952e-05,0.00019999916656795807
61,0.00010200297043472449,8.935558315624207e-05,3.625065941370925e-07,5.5965543169998356e-05,8.320268550338702e-07,1.0898289922829559e-08,1.1689035559086636e-08,3.294769454231315e-07,1.2647387278482413e-08,0.5013865608941632,0.22736889050751727,4.999978463885587e-05,0.00019999913855542348
62,0.00010022873961092355,9.285354016212448e-05,3.0863888684503207e-07,5.699998637932945e-05,9.358427603222987e-07,1.5119893695821024e-08,1.2486528736743255e-08,3.4265404584915897e-07,7.375199448799074e-09,0.5011198360670484,0.1556736689403764,4.9999777519968636e-05,0.00019999911007987454
63,8.347999958607874e-05,8.121732639284685e-05,2.827243354304388e-07,5.67756421900895e-05,4.179619758711415e-07,6.165706520300283e-08,1.0131952515633529e-08,3.1183896341393025e-07,2.2626731932318843e-09,0.5010415427055015,0.06927478079203524,4.999977028532787e-05,0.0001999990811413115
64,7.245598859529571e-05,6.952118131290695e-05,3.493740116341691e-07,5.4798523621454856e-05,8.695170063225928e-08,5.038077726224593e-08,8.877218452229922e-09,3.5397138335938933e-07,2.9348072823887582e-09,0.5012113492232035,0.11971184004414641,4.999976293493361e-05,0.00019999905173973445
65,7.776262110074629e-05,7.222677612897155e-05,3.356243415317959e-07,5.686524749885515e-05,2.645557461038136e-07,6.281711112952118e-09,8.959289907503497e-09,3.313986262792692e-07,5.535844971774739e-09,0.5007621051828209,0.1607553248508942,4.999975546878589e-05,0.00019999902187514356
66,8.497973050174845e-05,7.935723683133404e-05,3.2308312949501286e-07,5.708601721985326e-05,4.925059729012218e-07,9.4440190143006e-09,9.858881624559639e-09,3.5129084932349933e-07,5.622493670414407e-09,0.5008930100460299,0.13878747870087835,4.999974788688473e-05,0.00019999899154753893
67,8.145948428884589e-05,7.733971812616651e-05,2.7547239093255416e-07,5.4739105261780295e-05,4.469246327460243e-07,3.5956751475755516e-08,9.465207096946055e-09,3.441025079248576e-07,4.1197661626793765e-09,0.5012446394561659,0.09444835940697482,4.9999740189230194e-05,0.00019999896075692078
68,7.698359288328402e-05,7.391641215419734e-05,2.53151559726994e-07,5.761108064268803e-05,2.8269575525073543e-07,2.67667454630277e-08,9.182990969876252e-09,3.319356560242564e-07,3.067180729086674e-09,0.5011049038558092,0.09495423652474161,4.999973237582229e-05,0.00019999892950328915
69,7.129285832613077e-05,6.895434131571265e-05,2.8713282131491607e-07,5.7561345259888286e-05,1.7697757539298271e-07,2.5544675827717856e-09,9.639460752159552e-09,3.314334397753174e-07,2.338517010418124e-09,0.5009570812881321,0.10705566922337897,4.999972444666108e-05,0.00019999889778664432
70,6.987750119767545e-05,6.787784328954174e-05,2.945991806375188e-07,5.677406239580305e-05,1.4604562183268647e-07,7.429605494667286e-09,9.803863619953965e-09,3.3930174650546623e-07,1.999657908133719e-09,0.5009831012074807,0.09141043937040837,4.999971640174659e-05,0.00019999886560698635
71,7.343626850444422e-05,7.065853158390995e-05,3.7237453277004704e-07,5.4414329229117375e-05,2.1532211892326237e-07,2.250690663078465e-08,9.773293063912232e-09,3.34054412437368e-07,2.7777369205342647e-09,0.5010763809438585,0.07816230862933747,4.999970824107886e-05,0.00019999883296431545
72,7.499001267398537e-05,7.147503075738465e-05,2.284854391204408e-07,5.608270257435055e-05,3.11594772965329e-07,1.3884946716823682e-08,9.815994895164798e-09,3.332477509635277e-07,3.5149819166007175e-09,0.5011315862929091,0.09078933845712311,4.999969996465794e-05,0.00019999879985863175
73,7.169972071939029e-05,6.93122984318619e-05,2.45742404122164e-07,5.6757489489265004e-05,2.4967881372452094e-07,6.005067738477749e-10,9.718498297564987e-09,3.505438721903015e-07,2.3874222875283873e-09,0.5008631859222638,0.08790222533333387,4.999969157248386e-05,0.00019999876628993543
74,6.376283162355846e-05,6.317889520281147e-05,2.1086012882918412e-07,5.623119876790503e-05,6.57948046848144e-08,6.7499266381693815e-09,8.954756097773018e-09,3.187377088291531e-07,5.839364207469892e-10,0.5011693044581276,0.05384512456073274,4.9999683064556665e-05,0.00019999873225822666
75,6.588987603425605e-05,6.510435421113127e-05,2.47773116477068e-07,5.74904886417776e-05,3.653627988340306e-08,1.4751985363942677e-08,9.800503255754993e-09,3.375765020222102e-07,7.855218231247821e-10,0.5008586164604618,0.041382799382864766,4.9999674440876384e-05,0.00019999869776350554
76,7.070797496958335e-05,6.830182971575622e-05,2.7389541053469326e-07,5.637084465677825e-05,1.8782326805538573e-07,7.256813283609923e-09,9.811687418803475e-09,3.6537051711969446e-07,2.4061452538271303e-09,0.5008166821772202,0.07508776731477187,4.999966570144308e-05,0.00019999866280577232
77,6.996824016515841e-05,6.751007918563253e-05,2.3222953569712761e-07,5.581303910163239e-05,2.3087610410834683e-07,3.7038553728586933e-10,9.90314775313868e-09,3.466069878615975e-07,2.45816097952588e-09,0.5009165074483266,0.0802008700265553,4.9999656846256795e-05,0.00019999862738502718
78,6.521624790930605e-05,6.446097982529221e-05,2.023544539607056e-07,5.711890420396243e-05,8.7446427732548e-08,5.86460907660987e-09,9.111568182206699e-09,3.3454833056911346e-07,7.552680840138353e-10,0.5014770262189977,0.04559027493542171,4.999964787531755e-05,0.0001999985915012702
79,6.244880724639683e-05,6.241339669475913e-05,2.2389567705814768e-07,5.6681898591147755e-05,6.441901469011275e-09,9.784009126303897e-09,9.244412747619793e-09,3.1718890126223545e-07,3.541055163770335e-11,0.5009539969384772,0.009387454522999729,4.99996387886254e-05,0.0001999985551545016
80,6.698061018085235e-05,6.589886099395018e-05,2.436436525673668e-07,5.806940122964567e-05,8.354448272692648e-08,3.642114108938002e-09,9.254993430410465e-09,3.376541669738501e-07,1.081749186902165e-09,0.5010887915560167,0.053942483726699374,4.99996295861804e-05,0.0001999985183447216
81,6.72138206087652e-05,6.546637475354743e-05,2.4535198224374617e-07,5.631146963269486e-05,1.3746602875539763e-07,4.000801416819844e-10,8.838569105767646e-09,3.3099730468001234e-07,1.747445855217765e-09,0.5013133226829185,0.06640300045984385,4.999962026798258e-05,0.00019999848107193032
82,6.412412381971479e-05,6.315976659898161e-05,2.2293749508048716e-07,5.562757302673282e-05,8.394419495281007e-08,4.721966903586149e-09,9.22669591087483e-09,3.223386993718652e-07,9.643572207331784e-10,0.5007917182654574,0.046025206622713116,4.9999610834032e-05,0.000199998443336128
83,6.291189311949251e-05,6.273068026388757e-05,2.6703796105938135e-07,5.5617357853265344e-05,3.655693647516572e-08,5.957677498372455e-09,8.994672020091592e-09,3.104900065109941e-07,1.8121285560494025e-10,0.5012005863761981,0.023879460483843075,4.9999601284328677e-05,0.0001999984051373147
84,6.517606872055078e-05,6.474404658994444e-05,2.926677306913941e-07,5.725070629466617e-05,4.5813387944066423e-08,1.8123770016914073e-09,9.150325642851076e-09,3.30228458367788e-07,4.3202213060633145e-10,0.5008307954090419,0.04140124292209284,4.99995916188727e-05,0.0001999983664754908
85,6.279839624231482e-05,6.191905398903164e-05,2.0675254148093215e-07,5.60114579861076e-05,5.466779607318572e-08,4.682497051134713e-10,9.04081043539391e-09,3.380234986384961e-07,8.793422532831731e-10,0.5013308068040062,0.049043353807717745,4.999958183766408e-05,0.00019999832735065633
86,6.499600234029389e-05,6.425398905113649e-05,2.2600629455946261e-07,5.772819404310448e-05,5.3460577357681684e-08,3.147908371396687e-09,9.095726119140497e-09,3.44347533671776e-07,7.420132891574042e-10,0.5012572359758202,0.03955348511475277,4.999957194070288e-05,0.00019999828776281152
87,6.25824740836865e-05,6.216662839771006e-05,2.1933049331471528e-07,5.566018984343333e-05,5.686872488111673e-08,3.2680607304138034e-09,9.341001165555135e-09,3.4139433088215406e-07,4.158456859764345e-10,0.5008825303957898,0.035734338251210425,4.999956192798915e-05,0.0001999982477119566
88,6.422619715532645e-05,6.389551454702899e-05,2.794597686831924e-07,5.69648979627337e-05,3.916236588654889e-08,8.196053220802798e-10,8.942110040053133e-09,3.335274087342298e-07,3.306826082974662e-10,0.5012168691011774,0.04023305559181061,4.9999551799522945e-05,0.00019999820719809178
89,6.156808807644829e-05,6.122149525668313e-05,2.251319108949291e-07,5.61798885453443e-05,1.3431396925410587e-08,5.396376042681753e-10,9.129430395146531e-09,3.190198223040642e-07,3.4659281976516434e-10,0.5008926270125585,0.03439626520776851,4.99995415553043e-05,0.0001999981662212172
90,6.526012793939497e-05,6.488888152935101e-05,2.6395632052455457e-07,5.84808713480472e-05,2.7976362795130148e-08,2.0567607271480868e-09,9.705716138338877e-09,3.225269098366326e-07,3.712464100439494e-10,0.501252302294652,0.027948171498899176,4.999953119533326e-05,0.00019999812478133303
91,6.401206108221484e-05,6.357751612633545e-05,2.6865232284488e-07,5.629569296547831e-05,5.51848806864695e-08,1.7090536905638327e-09,9.393672640071815e-09,3.1768784514461573e-07,4.345449558793871e-10,0.5011052256371407,0.03793627732106541,4.999952071960989e-05,0.00019999808287843955
92,6.346854676926072e-05,6.310496212151616e-05,2.503791454501905e-07,5.690522191946977e-05,3.568924125837681e-08,3.7639631171459896e-10,8.978403936772183e-09,3.29418081231342e-07,3.635846477445544e-10,0.5014051813994209,0.04101012896806994,4.999951012813424e-05,0.00019999804051253696
93,6.222978076824395e-05,6.208637495192228e-05,2.865615706145508e-07,5.6139736803100884e-05,2.6492328087806906e-09,5.245071590699194e-10,8.976451248877357e-09,3.2763066931108473e-07,1.4340581632166383e-10,0.5012829105702923,0.02573744381322427,4.999949942090636e-05,0.00019999799768362543
94,6.399680529575082e-05,6.388131464652656e-05,2.656253275821822e-07,5.794189899696045e-05,1.4326910036735502e-08,1.1409242942565884e-09,9.412321996889981e-09,3.209236170047894e-07,1.1549064922426658e-10,0.5009845956661074,0.015775892562069817,4.9999488597926285e-05,0.00019999795439170514
95,6.317357480720779e-05,6.285184500618284e-05,2.75988789488569e-07,5.603575326988347e-05,3.781626156756248e-08,7.353916168842101e-10,8.763110696943638e-09,3.5381358209397496e-07,3.2172980102494365e-10,0.5012934774842508,0.034484980800860925,4.99994776591941e-05,0.0001999979106367764
96,6.322828764854909e-05,6.28857315150283e-05,2.4019769033483216e-07,5.721377174926655e-05,2.553875276345298e-08,2.2042250809001946e-10,9.131831319459685e-09,3.0768731356791957e-07,3.4255613352078476e-10,0.5012361072076632,0.03842806484446416,4.999946660470984e-05,0.00019999786641883936
97,6.026719382465497e-05,6.0166598859672124e-05,2.1486578730546743e-07,5.5544944495781047e-05,6.39206753353464e-09,5.021901019122862e-10,9.02143143690839e-09,3.2157359355317143e-07,1.0059496498285093e-10,0.5008719866286595,0.02128554618564681,4.9999455434473554e-05,0.00019999782173789422
