Mach,eta,alpha,alpha_cut,ci_ref,ci_pred,ci_abs_err,ci_rel_err,p_rel,q_rel,p_y_rel,rho_rel,u_rel,v_rel,gamma_rel,align_scale_real,align_scale_imag
0.92,0.025,0.009797958971132711,0.39191835884530846,0.5248792922602417,0.5217804755815648,0.003098816678676841,0.005903865373184525,0.579405698057546,0.7964071403353231,0.7964071403353231,0.579405698057546,1.0042985127542172,0.7976036325647871,0.7854220121539089,0.5393810448916105,8.95993005435315e-05
0.92,0.04,0.015676734353812338,0.39191835884530846,0.5153435260398015,0.5085958115530765,0.006747714486724954,0.013093624244352705,0.6362040255661959,0.8842425555484866,0.8842425555484866,0.6362040255661959,1.0075308055195975,0.8850861047844443,0.7916382700514804,0.4475348013776468,0.0001807435220853666
0.92,0.055,0.021555509736491965,0.39191835884530846,0.5058697440224347,0.5117833189357246,0.005913574913289921,0.011689916195161222,0.7270539873855415,0.9292380802882497,0.9292380802882497,0.7270539873855414,1.0103833860769997,0.9303833833764469,0.8780722915092,0.387564810315942,-0.005796031651806671
0.95,0.025,0.007806247497997999,0.31224989991991997,0.5073123370598759,0.5021085706541318,0.005203766405744048,0.01025751992530367,0.5496944349797315,0.7488233616331014,0.7488233616331014,0.5496944349797315,1.002790901562981,0.7499753019526851,0.7777243751391746,0.6006776557268896,-0.0003308710461136041
0.95,0.04,0.0124899959967968,0.31224989991991997,0.4994479405571632,0.47201260161378145,0.027435338943381737,0.0549313286040904,0.6326335743929686,0.8534692442018511,0.8534692442018511,0.6326335743929686,1.0059083776967093,0.8532893541687832,0.7948820014676868,0.4778498782011835,-3.8003971169550133e-06
0.95,0.055,0.017173744495595597,0.31224989991991997,0.49164937946051573,0.4675175267694385,0.02413185269107726,0.049083460081973486,0.6728790238135685,0.9037320301277,0.9037320301277,0.6728790238135686,1.0081009349894268,0.9037404486478358,0.8119001891695918,0.4185640157929517,4.866569025431918e-05
0.98,0.025,0.004974937185533105,0.1989974874213242,0.4911172675775704,0.5206134646544244,0.02949619707685397,0.06005937690267659,0.4303936099139064,0.6346841722761599,0.6346841722761599,0.4303936099139064,0.9995599074900462,0.6345587191054209,0.7315625086861931,0.7725733791376385,-0.0019351675887943683
0.98,0.04,0.007959899496852968,0.1989974874213242,0.48588656332735836,0.4858867498311923,1.865038339321501e-07,3.8384233689231716e-07,0.5798687703344342,0.7660344648794024,0.7660344648794024,0.5798687703344342,1.0029479844091704,0.7672778058873062,0.7924204794924785,0.5814778528043266,-0.0005411099700242669
0.98,0.055,0.010944861808172831,0.1989974874213242,0.4806968262991314,0.4701490370772268,0.010547789221904635,0.02194270618158998,0.6473881541624296,0.8392263786843625,0.8392263786843625,0.6473881541624296,1.0049145663704122,0.8398249902892149,0.8117162999776749,0.4863941531754095,-0.0003385038363814215
