stage,dataset,source_id,chart,Mach,alpha,n_xi,xi_boundary,mapping_scale,cr_pred,ci_pred,r_kappa_abs_median,r_kappa_abs_p90,r_kappa_abs_p95,r_kappa_abs_max,r_q_abs_median,r_q_abs_p90,r_q_abs_p95,r_q_abs_max,r_logamp_abs_median,r_logamp_abs_p90,r_logamp_abs_p95,r_logamp_abs_max,r_kappa_normalized_rms,r_q_normalized_rms,r_logamp_normalized_rms,bc_kappa_rmse,bc_q_rmse,bc_kappa_max_abs,bc_q_max_abs,reference_ci
joint,V64,36,C20,1.45,0.105,256,0.9850000143051147,3.0,0.304443359375,0.06792567670345306,0.004164504818618298,0.0130869559943676,0.018465437460690737,0.0417167954146862,0.004632087890058756,0.01241834182292223,0.01666171383112669,0.02407677471637726,0.002780886134132743,0.007026367355138063,0.008433451410382986,0.011971482075750828,0.007905921659847897,0.0072091077059187846,0.004071145962557921,0.00019111931693461162,0.0006641303051077921,0.00023526418954133987,0.0007423460483551025,0.0607481498786416
joint,V64,37,C20,1.5,0.085,256,0.9850000143051147,3.0,0.32012999057769775,0.05874355509877205,0.0050752656534314156,0.01244259998202324,0.014642467023804784,0.03390613570809364,0.0045395828783512115,0.01263084402307868,0.016642736736685038,0.02532438188791275,0.002397151314653456,0.005928459810093045,0.0072456058114767075,0.01872841641306877,0.007570523098857135,0.007333275043837148,0.003884885007718004,0.00040927915506888956,0.00044071814611891194,0.0005479045212268829,0.0006104558706283569,0.0569978921594081
joint,V64,38,C20,1.55,0.06,256,0.9850000143051147,3.0,0.3300515413284302,0.04675505682826042,0.0056253415532410145,0.014386817812919617,0.016814198810607195,0.0438668355345726,0.004665316315367818,0.011260432656854391,0.013630818342790008,0.019230477511882782,0.002593279699794948,0.006176071474328637,0.007154341670684516,0.018038606271147728,0.008823204285857424,0.00664254692784515,0.0040627681017289955,0.0002936880229022391,0.0005445380917708644,0.00040541496127843857,0.0007391106337308884,0.0505159341051575
joint,V64,39,C20,1.6,0.11,256,0.9850000143051147,3.0,0.3827466666698456,0.03938625380396843,0.006149701774120331,0.016460446640849113,0.018816344905644655,0.033912185579538345,0.00483918166719377,0.014592590741813183,0.01653396850451827,0.02729845978319645,0.0028523115906864405,0.008603592868894339,0.010288299061357975,0.0157795287668705,0.009346578930931597,0.00796020155138658,0.004960217718177849,0.0007059136489526383,0.0003034524623521499,0.0007110275328159332,0.00031241774559020996,0.0409883410294948
joint,T401,223,C20,1.45,0.055,256,0.9850000143051147,3.0,0.2704199254512787,0.06483353674411774,0.005545494146645069,0.020411616191267967,0.02469530189409852,0.03979237377643585,0.0070927562192082405,0.01633506454527378,0.019156144466251135,0.03438826650381088,0.003928562276996672,0.011018063873052597,0.013415408786386251,0.020463846623897552,0.01114421744453019,0.009665923115908484,0.006408401607591441,0.00024206676172450266,0.0008589475942404995,0.0003376137465238571,0.0009293481707572937,0.0684112391288648
joint,T401,224,C20,1.45,0.065,256,0.9850000143051147,3.0,0.2866436839103699,0.060591649264097214,0.004697050200775266,0.017438438721001148,0.020735112484544516,0.025581203401088715,0.005239473655819893,0.012682766653597355,0.016687451396137476,0.03257780522108078,0.002500095753930509,0.00819223327562213,0.01050270558334887,0.015349118039011955,0.008872352357720797,0.008063618120245902,0.004682043441484653,0.00020118751230758491,0.0005485135886794221,0.00022253161296248436,0.0007756128907203674,0.0679358880480178
joint,T401,225,C20,1.45,0.075,256,0.9850000143051147,3.0,0.2926711142063141,0.06285376101732254,0.006370184011757374,0.014918419998139143,0.018968751654028893,0.03059893287718296,0.005269055254757404,0.012248100712895393,0.014116799458861351,0.03225358948111534,0.0033831631299108267,0.007297575706616044,0.00852337060496211,0.01293584518134594,0.008948453717102988,0.0074204130619062465,0.0045950734322873065,0.0001271365605995952,0.0007788807666791732,0.0001779124140739441,0.0008862614631652832,0.0667899812334504
joint,T401,226,C20,1.45,0.085,256,0.9850000143051147,3.0,0.2917616367340088,0.06930070370435715,0.005114124156534672,0.012451113667339087,0.016134611796587706,0.031623322516679764,0.005050301551818848,0.01227068342268467,0.014997757971286774,0.022876545786857605,0.002297611557878554,0.007099188398569822,0.007983298739418387,0.016729742288589478,0.007509390228819992,0.006992185302702729,0.0040295257715412406,0.00014612362828429694,0.0005593221357775113,0.00019384268671274185,0.0006688088178634644,0.0651403110606665
joint,T401,227,C20,1.45,0.1,256,0.9850000143051147,3.0,0.2971052825450897,0.07127952575683594,0.00478756008669734,0.013099248055368662,0.01739772642031312,0.03354142606258392,0.004875493934378028,0.011701907962560654,0.014635685831308365,0.02492036297917366,0.0028632564935833216,0.006747260689735413,0.008876220555976033,0.016290616244077682,0.00799943380941338,0.007153024276752948,0.004317261826628881,0.00032413029942533354,0.0011759681197155347,0.00045581255108118057,0.0016430318355560303,0.0619587369313397
joint,T401,228,C20,1.45,0.11,256,0.9850000143051147,3.0,0.3130779266357422,0.06317685544490814,0.00598304602317512,0.015743408352136612,0.01963153015822172,0.04281580075621605,0.004802762763574719,0.012143857777118683,0.014779287856072187,0.023486217483878136,0.0029624993912875652,0.007621212396770716,0.008825137978419662,0.014496545307338238,0.009089327772960534,0.007046421960384115,0.004473944095261276,0.00025214061072460834,0.0007988661270530193,0.000349581241607666,0.0009988099336624146,0.0594747193281552
