region,metric,n,median,p95,p99,max
|xi|<=0.80,r_kappa_abs,83295,0.006898948,0.0268459575,0.04288221731999999,0.12485299
|xi|<=0.80,r_q_abs,83295,0.0067782104,0.0248833279,0.039527178839999934,0.13228916
|xi|<=0.80,r_logamp_abs,83295,0.0045319153,0.0171878648,0.025789788639999995,0.050541293
0.80<|xi|<=0.95,r_kappa_abs,15572,0.00561034975,0.02098716519999998,0.03594606212999992,0.30677217
0.80<|xi|<=0.95,r_q_abs,15572,0.0048299977,0.016268937699999996,0.028017808669999936,0.3290389
0.80<|xi|<=0.95,r_logamp_abs,15572,0.0020691501,0.007169011119999997,0.011765694349999977,0.026296552
|xi|>0.95,r_kappa_abs,3789,0.003456073,0.022381259599999995,0.08049434287999985,0.17210661
|xi|>0.95,r_q_abs,3789,0.003283025,0.0169552494,0.05110565159999998,0.06485648
|xi|>0.95,r_logamp_abs,3789,0.0034142884,0.03661936199999998,0.0930439547999998,0.17163931
