task_index,role,Mach,alpha,reference_cr,reference_ci,reference_omega_i,audit_setting,audit_sweep,audit_level,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,error
0,low_alpha,1.1,0.09,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,box_L20,box,20.0,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,1.3939396963091875e-09,-6.096701962721163e-10,1.5214353831724275e-09,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.001849919122211,0.2,1.812993186489701e-09,0.1849919122211095,
0,low_alpha,1.1,0.09,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,box_L30,box,30.0,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,1.393939651206377e-09,-6.096703281111003e-10,1.5214353946797915e-09,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.001849919122211,0.2,1.812993186489701e-09,0.1849919122211095,
0,low_alpha,1.1,0.09,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,strict_L40_y1,shared_reference,40.0,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,1.394117599140543e-09,-6.10093513903065e-10,1.521768042751582e-09,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.001849919122211,0.2,1.812993186489701e-09,0.1849919122211095,
0,low_alpha,1.1,0.09,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,box_L50,box_reference,50.0,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,1.394117599140543e-09,-6.10093513903065e-10,1.521768042751582e-09,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.001849919122211,0.2,1.812993186489701e-09,0.1849919122211095,
0,low_alpha,1.1,0.09,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,accuracy_coarse,integration,0.5,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,1.3959502373483976e-09,-5.748391103399531e-10,1.5096744907195975e-09,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.001849919122211,0.2,1.812993186489701e-09,0.1849919122211095,
0,low_alpha,1.1,0.09,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,accuracy_nominal,integration,0.25,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,1.3938055674900252e-09,-6.070757195553167e-10,1.5202746098122524e-09,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.001849919122211,0.2,1.812993186489701e-09,0.1849919122211095,
0,low_alpha,1.1,0.09,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,matching_y0p5,matching,0.5,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,4.5360891778867263e-10,-3.9488735371906447e-10,6.014125642391056e-10,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.001849919122211,0.2,1.812993186489701e-09,0.1849919122211095,
0,low_alpha,1.1,0.09,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,matching_y1p5,matching,1.5,1.812993186489701e-09,0.1849919122211095,0.0166492720998998,2.076847360754641e-09,-6.50288607684235e-10,2.176274392891994e-09,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.001849919122211,0.2,1.812993186489701e-09,0.1849919122211095,
1,peak_growth,1.1,0.17,0.1506987370978195,0.0986505663220147,0.0167705962747425,box_L20,box,20.0,0.1506987370978195,0.0986505663220147,0.0167705962747425,-3.885321925301e-11,-4.2477962119980006e-11,5.756691682024428e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009865056632201,0.2,0.1506987370978195,0.0986505663220147,
1,peak_growth,1.1,0.17,0.1506987370978195,0.0986505663220147,0.0167705962747425,box_L30,box,30.0,0.1506987370978195,0.0986505663220147,0.0167705962747425,-3.8853226191903894e-11,-4.247793089495744e-11,5.756689846288427e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009865056632201,0.2,0.1506987370978195,0.0986505663220147,
1,peak_growth,1.1,0.17,0.1506987370978195,0.0986505663220147,0.0167705962747425,strict_L40_y1,shared_reference,40.0,0.1506987370978195,0.0986505663220147,0.0167705962747425,-3.886721500201418e-11,-4.2581747156100747e-11,5.7652975576971655e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009865056632201,0.2,0.1506987370978195,0.0986505663220147,
1,peak_growth,1.1,0.17,0.1506987370978195,0.0986505663220147,0.0167705962747425,box_L50,box_reference,50.0,0.1506987370978195,0.0986505663220147,0.0167705962747425,-3.886721500201418e-11,-4.2581747156100747e-11,5.7652975576971655e-11,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009865056632201,0.2,0.1506987370978195,0.0986505663220147,
1,peak_growth,1.1,0.17,0.1506987370978195,0.0986505663220147,0.0167705962747425,accuracy_coarse,integration,0.5,0.1506987370978195,0.0986505663220147,0.0167705962747425,3.401515180634363e-13,4.6622428140352674e-14,3.433317725561713e-13,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009865056632201,0.2,0.1506987370978195,0.0986505663220147,
1,peak_growth,1.1,0.17,0.1506987370978195,0.0986505663220147,0.0167705962747425,accuracy_nominal,integration,0.25,0.1506987370978195,0.0986505663220147,0.0167705962747425,-3.5100096440476847e-11,-3.864121869701087e-11,5.220307033614975e-11,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009865056632201,0.2,0.1506987370978195,0.0986505663220147,
1,peak_growth,1.1,0.17,0.1506987370978195,0.0986505663220147,0.0167705962747425,matching_y0p5,matching,0.5,0.1506987370978195,0.0986505663220147,0.0167705962747425,-1.342182961994176e-11,-7.792866612427174e-12,1.5520125011926548e-11,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009865056632201,0.2,0.1506987370978195,0.0986505663220147,
1,peak_growth,1.1,0.17,0.1506987370978195,0.0986505663220147,0.0167705962747425,matching_y1p5,matching,1.5,0.1506987370978195,0.0986505663220147,0.0167705962747425,-5.6145643689831104e-11,-7.310969538099066e-11,9.218113073751438e-11,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009865056632201,0.2,0.1506987370978195,0.0986505663220147,
2,near_neutral,1.1,0.345,0.2361168831795016,0.0011771278177396,0.0004061090971201,box_L20,box,20.0,0.2361170520144607,0.0011771304021157,0.0004061099887299,-1.5139334230696022e-11,7.743260164463049e-11,7.889871506181046e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.1771278177396e-05,0.11771278177396,0.2361168831795016,0.0011771278177396,
2,near_neutral,1.1,0.345,0.2361168831795016,0.0011771278177396,0.0004061090971201,box_L30,box,30.0,0.2361170520133277,0.0011771304047216,0.0004061099896289,-1.7357199011414082e-11,7.4608735205553e-11,7.660114703119109e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.1771278177396e-05,0.11771278177396,0.2361168831795016,0.0011771278177396,
2,near_neutral,1.1,0.345,0.2361168831795016,0.0011771278177396,0.0004061090971201,strict_L40_y1,shared_reference,40.0,0.2361170519934203,0.0011771302915493,0.0004061099505845,2.6739721548096895e-13,3.310229396364176e-12,3.3210118830562037e-12,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.1771278177396e-05,0.11771278177396,0.2361168831795016,0.0011771278177396,
2,near_neutral,1.1,0.345,0.2361168831795016,0.0011771278177396,0.0004061090971201,box_L50,box_reference,50.0,0.2361170519934644,0.0011771302915469,0.0004061099505836,1.617303513334889e-12,1.7876085269159794e-12,2.4106461581385378e-12,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.1771278177396e-05,0.11771278177396,0.2361168831795016,0.0011771278177396,
2,near_neutral,1.1,0.345,0.2361168831795016,0.0011771278177396,0.0004061090971201,accuracy_coarse,integration,0.5,0.2361168831795016,0.0011771278177395,0.0004061090971201,5.759281940243e-14,2.822242765009031e-13,2.8804075248682974e-13,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,1.1771278177396e-05,0.11771278177396,0.2361168831795016,0.0011771278177396,
2,near_neutral,1.1,0.345,0.2361168831795016,0.0011771278177396,0.0004061090971201,accuracy_nominal,integration,0.25,0.2361170520643766,0.0011771303712916,0.0004061099780956,1.6077633668842847e-10,-2.7067714741682916e-10,3.1482558436801604e-10,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,6,23,0,False,False,1.1771278177396e-05,0.11771278177396,0.2361168831795016,0.0011771278177396,
2,near_neutral,1.1,0.345,0.2361168831795016,0.0011771278177396,0.0004061090971201,matching_y0p5,matching,0.5,0.2361170519928517,0.0011771302917806,0.0004061099506643,7.30013272054464e-13,1.4409185108109346e-12,1.6152911601854529e-12,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.1771278177396e-05,0.11771278177396,0.2361168831795016,0.0011771278177396,
2,near_neutral,1.1,0.345,0.2361168831795016,0.0011771278177396,0.0004061090971201,matching_y1p5,matching,1.5,0.2361170519935839,0.0011771302914666,0.0004061099505559,2.442435143024113e-12,1.1486965458690213e-11,1.1743758549843456e-11,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.1771278177396e-05,0.11771278177396,0.2361168831795016,0.0011771278177396,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,box_L20,box,20.0,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,5.892756255176934e-09,-3.284153698990266e-09,6.746127911737097e-09,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,box_L30,box,30.0,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,5.892756380077024e-09,-3.2841536712346912e-09,6.746128007325593e-09,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,strict_L40_y1,shared_reference,40.0,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,5.892931875112195e-09,-3.284229044969722e-09,6.7463179961024715e-09,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,box_L50,box_reference,50.0,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,5.892931875112195e-09,-3.284229044969722e-09,6.7463179961024715e-09,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,accuracy_coarse,integration,0.5,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,5.8984071828194215e-09,-3.263761819832789e-09,6.741168185925491e-09,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,accuracy_nominal,integration,0.25,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,5.892944278385048e-09,-3.282388826020277e-09,6.745433171660205e-09,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,matching_y0p5,matching,0.5,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,1.843378090796155e-09,-1.999602397724509e-09,2.719641986477794e-09,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361,0.2,-2.549736936302885e-09,0.1998472244836177,
3,low_alpha,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,matching_y1p5,matching,1.5,-2.549736936302885e-09,0.1998472244836177,0.011990833469017,8.775046234782424e-09,-3.734086158335703e-09,9.536500189296044e-09,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0019984722448361,0.2,-2.549736936302885e-09,0.1998472244836177,
4,peak_growth,1.15,0.165,0.186149047302406,0.0913362385162638,0.0150704793551835,box_L20,box,20.0,0.186149047302406,0.0913362385162638,0.0150704793551835,-6.070187408280248e-11,-4.0654927341288165e-11,7.305847407583755e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009133623851626,0.2,0.186149047302406,0.0913362385162638,
4,peak_growth,1.15,0.165,0.186149047302406,0.0913362385162638,0.0150704793551835,box_L30,box,30.0,0.186149047302406,0.0913362385162638,0.0150704793551835,-6.070174224381829e-11,-4.0654861421796085e-11,7.305832785289024e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009133623851626,0.2,0.186149047302406,0.0913362385162638,
4,peak_growth,1.15,0.165,0.186149047302406,0.0913362385162638,0.0150704793551835,strict_L40_y1,shared_reference,40.0,0.186149047302406,0.0913362385162638,0.0150704793551835,-6.078580000457022e-11,-4.0712981597135205e-11,7.316051088342864e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009133623851626,0.2,0.186149047302406,0.0913362385162638,
4,peak_growth,1.15,0.165,0.186149047302406,0.0913362385162638,0.0150704793551835,box_L50,box_reference,50.0,0.186149047302406,0.0913362385162638,0.0150704793551835,-6.078580000457022e-11,-4.0712981597135205e-11,7.316051088342864e-11,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009133623851626,0.2,0.186149047302406,0.0913362385162638,
4,peak_growth,1.15,0.165,0.186149047302406,0.0913362385162638,0.0150704793551835,accuracy_coarse,integration,0.5,0.186149047302406,0.0913362385162638,0.0150704793551835,1.0369483049998963e-13,1.2032042029375134e-14,1.0439055468680213e-13,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009133623851626,0.2,0.186149047302406,0.0913362385162638,
4,peak_growth,1.15,0.165,0.186149047302406,0.0913362385162638,0.0150704793551835,accuracy_nominal,integration,0.25,0.186149047302406,0.0913362385162638,0.0150704793551835,-5.902071192886993e-11,-3.8379292799373126e-11,7.040180787714661e-11,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009133623851626,0.2,0.186149047302406,0.0913362385162638,
4,peak_growth,1.15,0.165,0.186149047302406,0.0913362385162638,0.0150704793551835,matching_y0p5,matching,0.5,0.186149047302406,0.0913362385162638,0.0150704793551835,-1.7081187159151412e-11,-4.457652129363776e-12,1.7653260811316998e-11,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009133623851626,0.2,0.186149047302406,0.0913362385162638,
4,peak_growth,1.15,0.165,0.186149047302406,0.0913362385162638,0.0150704793551835,matching_y1p5,matching,1.5,0.186149047302406,0.0913362385162638,0.0150704793551835,-9.312405013783831e-11,-7.462136464297942e-11,1.1933330119985418e-10,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0009133623851626,0.2,0.186149047302406,0.0913362385162638,
5,near_neutral,1.15,0.335,0.2623955037838868,0.0011041412933339,0.0003698873332668,box_L20,box,20.0,0.2623954184862618,0.0011042777153829,0.0003699330346532,4.329314684525798e-13,-9.96278995174689e-12,9.972191999706248e-12,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.1041412933339e-05,0.11041412933339,0.2623955037838868,0.0011041412933339,
5,near_neutral,1.15,0.335,0.2623955037838868,0.0011041412933339,0.0003698873332668,box_L30,box,30.0,0.2623954184920425,0.0011042777155827,0.0003699330347202,6.711853295371384e-12,-7.94500085838333e-12,1.0400577546381718e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.1041412933339e-05,0.11041412933339,0.2623955037838868,0.0011041412933339,
5,near_neutral,1.15,0.335,0.2623955037838868,0.0011041412933339,0.0003698873332668,strict_L40_y1,shared_reference,40.0,0.2623954185223804,0.0011042778720854,0.0003699330871486,-4.378858386999696e-12,1.4170896200189562e-11,1.483201604266745e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.1041412933339e-05,0.11041412933339,0.2623955037838868,0.0011041412933339,
5,near_neutral,1.15,0.335,0.2623955037838868,0.0011041412933339,0.0003698873332668,box_L50,box_reference,50.0,0.2623954185031605,0.0011042778562011,0.0003699330818273,-5.5018350986202336e-12,1.8190167525456574e-12,5.794739976776461e-12,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.1041412933339e-05,0.11041412933339,0.2623955037838868,0.0011041412933339,
5,near_neutral,1.15,0.335,0.2623955037838868,0.0011041412933339,0.0003698873332668,accuracy_coarse,integration,0.5,0.2623955037838868,0.0011041412933339,0.0003698873332668,3.130135040052551e-12,2.8150524717263786e-12,4.209782154403904e-12,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,1.1041412933339e-05,0.11041412933339,0.2623955037838868,0.0011041412933339,
5,near_neutral,1.15,0.335,0.2623955037838868,0.0011041412933339,0.0003698873332668,accuracy_nominal,integration,0.25,0.2623954209569091,0.0011042753952344,0.0003699322574035,-6.149372677732856e-12,-4.980377004901171e-13,6.16950775027934e-12,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,1.1041412933339e-05,0.11041412933339,0.2623955037838868,0.0011041412933339,
5,near_neutral,1.15,0.335,0.2623955037838868,0.0011041412933339,0.0003698873332668,matching_y0p5,matching,0.5,0.2623954185232771,0.0011042778718266,0.0003699330870619,-4.30974700371678e-14,1.563522748770918e-12,1.5641166126116596e-12,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.1041412933339e-05,0.11041412933339,0.2623955037838868,0.0011041412933339,
5,near_neutral,1.15,0.335,0.2623955037838868,0.0011041412933339,0.0003698873332668,matching_y1p5,matching,1.5,0.2623954185225552,0.0011042778719683,0.0003699330871093,2.6172120026757284e-12,3.0181140139168277e-11,3.0294405733849025e-11,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,2,11,0,False,False,1.1041412933339e-05,0.11041412933339,0.2623955037838868,0.0011041412933339,
6,low_alpha,1.2,0.05,0.0587939705593892,0.1408414697456862,0.0070420734872843,box_L20,box,20.0,0.0587939705593892,0.1408414697456862,0.0070420734872843,-1.1287836984563704e-11,-1.9999443073848155e-11,2.29650383638734e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0014084146974568,0.2,0.0587939705593892,0.1408414697456862,
6,low_alpha,1.2,0.05,0.0587939705593892,0.1408414697456862,0.0070420734872843,box_L30,box,30.0,0.0587939705593892,0.1408414697456862,0.0070420734872843,-1.1287887291544507e-11,-1.9999481237764627e-11,2.296509632651932e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0014084146974568,0.2,0.0587939705593892,0.1408414697456862,
6,low_alpha,1.2,0.05,0.0587939705593892,0.1408414697456862,0.0070420734872843,strict_L40_y1,shared_reference,40.0,0.0587939705593892,0.1408414697456862,0.0070420734872843,-1.1101149513526032e-11,-2.026263878907031e-11,2.310432970717817e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0014084146974568,0.2,0.0587939705593892,0.1408414697456862,
6,low_alpha,1.2,0.05,0.0587939705593892,0.1408414697456862,0.0070420734872843,box_L50,box_reference,50.0,0.0587939705593892,0.1408414697456862,0.0070420734872843,-1.1101149513526032e-11,-2.026263878907031e-11,2.310432970717817e-11,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0014084146974568,0.2,0.0587939705593892,0.1408414697456862,
6,low_alpha,1.2,0.05,0.0587939705593892,0.1408414697456862,0.0070420734872843,accuracy_coarse,integration,0.5,0.0587939705593892,0.1408414697456862,0.0070420734872843,1.3780712682098797e-12,-5.063449659559184e-13,1.4681504162770537e-12,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0014084146974568,0.2,0.0587939705593892,0.1408414697456862,
6,low_alpha,1.2,0.05,0.0587939705593892,0.1408414697456862,0.0070420734872843,accuracy_nominal,integration,0.25,0.0587939705593892,0.1408414697456862,0.0070420734872843,-1.1757810003398816e-11,-1.8927533151913423e-11,2.228222626428533e-11,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0014084146974568,0.2,0.0587939705593892,0.1408414697456862,
6,low_alpha,1.2,0.05,0.0587939705593892,0.1408414697456862,0.0070420734872843,matching_y0p5,matching,0.5,0.0587939705593892,0.1408414697456862,0.0070420734872843,-5.804601591052894e-12,-5.760709617663729e-12,8.177968875576452e-12,True,log_ci,matching_y0p5,40.0,0.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0014084146974568,0.2,0.0587939705593892,0.1408414697456862,
6,low_alpha,1.2,0.05,0.0587939705593892,0.1408414697456862,0.0070420734872843,matching_y1p5,matching,1.5,0.0587939705593892,0.1408414697456862,0.0070420734872843,-1.3524507902484828e-11,-3.0686893998099756e-11,3.3535023143796784e-11,True,log_ci,matching_y1p5,40.0,1.5,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0014084146974568,0.2,0.0587939705593892,0.1408414697456862,
7,peak_growth,1.2,0.16,0.2163108523694062,0.0839300841651744,0.0134288134664279,box_L20,box,20.0,0.2163108523694062,0.0839300841651743,0.0134288134664279,-7.657967315832792e-11,-3.718026754528925e-11,8.512824816578583e-11,True,log_ci,box_L20,20.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008393008416517,0.2,0.2163108523694062,0.0839300841651744,
7,peak_growth,1.2,0.16,0.2163108523694062,0.0839300841651744,0.0134288134664279,box_L30,box,30.0,0.2163108523694062,0.0839300841651743,0.0134288134664279,-7.657946499151079e-11,-3.718043581346642e-11,8.512813439554119e-11,True,log_ci,box_L30,30.0,1.0,0.2,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008393008416517,0.2,0.2163108523694062,0.0839300841651744,
7,peak_growth,1.2,0.16,0.2163108523694062,0.0839300841651744,0.0134288134664279,strict_L40_y1,shared_reference,40.0,0.2163108523694062,0.0839300841651743,0.0134288134664279,-7.656716927151308e-11,-3.7198546326555615e-11,8.512498610314977e-11,True,log_ci,strict_L40_y1,40.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008393008416517,0.2,0.2163108523694062,0.0839300841651744,
7,peak_growth,1.2,0.16,0.2163108523694062,0.0839300841651744,0.0134288134664279,box_L50,box_reference,50.0,0.2163108523694062,0.0839300841651743,0.0134288134664279,-7.656716927151308e-11,-3.7198546326555615e-11,8.512498610314977e-11,True,log_ci,box_L50,50.0,1.0,0.125,1e-11,1e-13,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008393008416517,0.2,0.2163108523694062,0.0839300841651744,
7,peak_growth,1.2,0.16,0.2163108523694062,0.0839300841651744,0.0134288134664279,accuracy_coarse,integration,0.5,0.2163108523694062,0.0839300841651743,0.0134288134664279,5.506706202140776e-14,6.005612673831706e-15,5.5393579982319775e-14,True,log_ci,accuracy_coarse,40.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008393008416517,0.2,0.2163108523694062,0.0839300841651744,
7,peak_growth,1.2,0.16,0.2163108523694062,0.0839300841651744,0.0134288134664279,accuracy_nominal,integration,0.25,0.2163108523694062,0.0839300841651743,0.0134288134664279,-7.490714298841182e-11,-3.5221233915527777e-11,8.277448513412029e-11,True,log_ci,accuracy_nominal,40.0,1.0,0.25,1e-10,1e-12,True,1,`gtol` termination condition is satisfied.,1,6,0,False,False,0.0008393008416517,0.2,0.2163108523694062,0.0839300841651744,
