Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,is_target,status,requested_alpha,seed_alpha,alpha_step,anchor_source_path,anchor_source_Mach,anchor_source_alpha,neutral_alpha_estimate,neutral_fit_r2,timestamp,trial_alpha,trial_step,mach_directory,mode_status,mode_gamma_mismatch_at_match,mode_numerical_extent,mode_tail_tolerance,mode_far_left,mode_far_right,mode_mu_left,mode_mu_right,mode_n_coordinates,mode_available,freeze_id,reference_status,reference_subset,reference_source_path,neutral_alpha_lower,neutral_alpha_upper,neutral_alpha_uncertainty,neutral_last_positive_ci,neutral_estimate_method,final_reference_id,_id_key,alpha_neutral_used,alpha_neutral_uncertainty_used,alpha_neutral_source,s,mach_split,is_spectral_anchor,anchor_rank,usable_as_training_anchor
1.15,0.11,0.132791163489221,0.1220783521564731,0.013428618737212,8.633604248187154e-12,-6.35359820311266e-13,8.656951219429461e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0012213837202481,0.2,0.133215147135506,0.1221383720248181,2026-07-23T11:41:05.334882+00:00,continuation,,,,,,,,low,True,converged,0.11,0.115,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:05.346995+00:00,0.11,-0.005,M1p150000,converged,1.6886887412831176e-11,40.0,1e-06,-584.7022853965395,321.8725520599309,0.023650301677273,0.0430454108000004,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.150000_a0.11000000,M1.150000_a0.11000000,0.335,,max_available_alpha_proxy,0.3283582089552239,validation,False,,False
1.15,0.115,0.1391735170370881,0.1192436508743323,0.0137130198505482,5.0271974083582186e-12,-2.6330673752461564e-13,5.0340882213792655e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0011930517693828,0.2,0.1395423790380072,0.119305176938283,2026-07-23T11:41:04.704635+00:00,continuation,,,,,,,,low,True,converged,0.115,0.12,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:04.716916+00:00,0.115,-0.0049999999999999,M1p150000,converged,1.6309343025112685e-11,40.0,1e-06,-576.1716988976659,304.5723024288456,0.0240002336157761,0.0454988733322423,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.150000_a0.11500000,M1.150000_a0.11500000,0.335,,max_available_alpha_proxy,0.3432835820895522,validation,False,,False
1.15,0.12,0.1451318869386702,0.1164175356042111,0.0139701042725053,3.054508035393866e-12,-9.803963196830524e-14,3.056081004771008e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0011648062782451,0.2,0.1454566104522479,0.1164806278245126,2026-07-23T11:41:04.068251+00:00,continuation,,,,,,,,low,True,converged,0.12,0.125,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:04.085911+00:00,0.12,-0.005,M1p150000,converged,1.6361796782401922e-11,40.0,1e-06,-568.8005157870722,288.9114028603512,0.0243109916962243,0.0479741625583079,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.150000_a0.12000000,M1.150000_a0.12000000,0.335,,max_available_alpha_proxy,0.3582089552238806,validation,False,,False
1.15,0.125,0.1507213948393332,0.1135997862286294,0.0141999732785786,1.921553194339509e-12,-2.3890611711152587e-14,1.921701704220586e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0011366451008723,0.2,0.1510100813221326,0.1136645100872376,2026-07-23T11:41:03.430433+00:00,continuation,,,,,,,,low,True,converged,0.125,0.13,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:03.442273+00:00,0.125,-0.005,M1p150000,converged,1.705163817018593e-11,40.0,1e-06,-562.5222474920171,274.6646984355632,0.0245820191259244,0.0504720663277364,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.150000_a0.12500000,M1.150000_a0.12500000,0.335,,max_available_alpha_proxy,0.3731343283582089,validation,False,,False
1.15,0.13,0.1559861792264185,0.1107901946633786,0.0144027253062392,1.2446085828621278e-12,7.941564073021823e-15,1.2446339192605994e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0011085662129233,0.2,0.1562449589635139,0.1108566212923335,2026-07-23T11:41:02.792736+00:00,continuation,,,,,,,,low,True,converged,0.13,0.135,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:02.805446+00:00,0.13,-0.005,M1p150000,converged,8.764512045510207e-12,40.0,1e-06,-557.2785730335636,261.64757807337725,0.0248129685059026,0.0529931532651897,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.150000_a0.13000000,M1.150000_a0.13000000,0.335,,max_available_alpha_proxy,0.3880597014925373,validation,False,,False
1.15,0.135,0.1609622771307044,0.1079885641008672,0.014578456153617,8.25055301856282e-13,2.0761170560490427e-14,8.25316471012303e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0010805677118768,0.2,0.1611958903850066,0.1080567711876839,2026-07-23T11:41:02.152183+00:00,continuation,,,,,,,,low,True,converged,0.135,0.14,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:02.164003+00:00,0.135,-0.005,M1p150000,converged,9.217738578024204e-12,40.0,1e-06,-553.0202600003854,249.70706833520595,0.025003634325457,0.0555378407477195,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.150000_a0.13500000,M1.150000_a0.13500000,0.335,,max_available_alpha_proxy,0.4029850746268656,validation,False,,False
1.15,0.14,0.1656795952978949,0.1051947086301248,0.0147272592082174,5.572625694227895e-13,2.385591724163305e-14,5.577729610398204e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0010526478062924,0.2,0.1658917759157745,0.1052647806292441,2026-07-23T11:41:01.518203+00:00,continuation,,,,,,,,low,True,converged,0.14,0.145,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:01.530084+00:00,0.14,-0.0049999999999999,M1p150000,converged,1.7310142392789904e-11,40.0,1e-06,-549.7068082177018,238.7150048535304,0.0251539093609924,0.0581064391322178,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.150000_a0.14000000,M1.150000_a0.14000000,0.335,,max_available_alpha_proxy,0.417910447761194,validation,False,,False
1.15,0.145,0.1701633002107831,0.1024084525397898,0.0148492256182695,3.872943632465821e-13,2.199282422843396e-14,3.8791830083165473e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0010248048223866,0.2,0.170357037744018,0.1024804822386699,2026-07-23T11:41:00.872141+00:00,continuation,,,,,,,,low,True,converged,0.145,0.15,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:00.884132+00:00,0.145,-0.005,M1p150000,converged,3.996605529471984e-11,40.0,1e-06,-547.3062703644749,228.5630827334048,0.0252637556109937,0.0606991812558863,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.150000_a0.14500000,M1.150000_a0.14500000,0.335,,max_available_alpha_proxy,0.4328358208955223,validation,False,,False
1.15,0.15,0.1744348245057917,0.0996296300519795,0.0149444445077969,2.664049536527102e-13,2.0324020244544272e-14,2.671790881218127e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0009970371847813,0.2,0.174612544096129,0.0997037184781321,2026-07-23T11:41:00.237173+00:00,continuation,,,,,,,,low,True,converged,0.15,0.155,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:00.248244+00:00,0.15,-0.005,M1p150000,converged,4.268744364027348e-11,40.0,1e-06,-545.7949815047194,219.15907181636192,0.0253331845782619,0.0633162428011352,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.150000_a0.15000000,M1.150000_a0.15000000,0.335,,max_available_alpha_proxy,0.4477611940298507,validation,False,,False
1.15,0.155,0.1785126112675655,0.0968580842660088,0.0150130030612313,1.9489965197294626e-13,1.7402745910999332e-14,1.9567506204015466e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0009693434192301,0.2,0.178676309575598,0.0969343419230148,2026-07-23T11:40:59.608205+00:00,continuation,,,,,,,,low,True,converged,0.155,0.16,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:40:59.619601+00:00,0.155,-0.005,M1p150000,converged,1.2285438666031813e-10,40.0,1e-06,-545.1574549925401,210.423938435104,0.0253622434145298,0.0659577562286113,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.150000_a0.15500000,M1.150000_a0.15500000,0.335,,max_available_alpha_proxy,0.462686567164179,validation,False,,False
