raw_index,cr,ci,omega_i,admissible,p_overlap_previous,ci_jump
977,0.09918162332739557,0.011638047229267928,0.004587834413805865,True,0.9999994968730549,4.6142962256797565e-05
980,0.0931181245893724,0.005009402135546575,0.0019747563364630578,True,0.9313178066824067,0.006582502131464555
981,0.08815883047613496,1.4973859058567522e-10,5.902844742166945e-11,True,0.8512114274794365,0.011591904117272539
983,0.047607756144933816,8.903210555787598e-12,3.509734492095833e-12,True,0.8208258920182399,0.01159190425810792
986,-3.1428271576466517e-11,0.012318810373088778,0.00485619804194251,True,0.7722065182140356,0.0007269061060776478
992,-0.02672833814448994,3.871333725399221e-13,1.5261184065353755e-13,True,0.7372510058546712,0.011591904266623997
1002,-0.09918162334035141,0.011638047204042965,0.004587834403861933,True,0.5156418809156387,4.614293703183482e-05
1003,-0.09311812446499958,0.005009402138850595,0.001974756337765535,True,0.5072774464964785,0.006582502128160536
