kind,Mach,alpha,requested_target,cr_seed,ci_seed,accepted,box_scale,seed_distance,error,cr,ci,omega_i,stage1_mismatch,stage2_mismatch,ln_p_start_right,y_limit,min_abs_U_minus_c,success,point_index,alpha_step_used
alpha_trace,1.6,0.25617999999999996,True,0.4350896865457278,1e-08,True,1.0,0.00015921447943357286,,0.4349459375895679,3.4235312504908784e-05,8.770402357507532e-06,3.5268541917566685e-06,6.766144111780223e-15,-333.28974933722145,3000.0,0.0032535573674344256,True,10,0.0025000000000000022
alpha_trace,1.65,0.13,True,0.41117432755200023,0.0329012965308005,True,0.0,0.0,,0.41117432755200023,0.0329012965308005,0.004277168549004065,8.165375863287284e-08,3.098674339766942e-17,-28.901095623085475,767.838408771022,0.03299389003616242,True,0,0.0
alpha_trace,1.65,0.14,True,0.41117432755200023,0.0329012965308005,True,1.0,0.0060323141584699425,,0.41549409715200025,0.03079604092224648,0.004311445729114508,6.122464285796726e-08,3.7701390890047364e-17,-32.22518968259132,762.2507903395381,0.030851537400488266,True,1,0.010000000000000009
alpha_trace,1.65,0.15200000000000002,True,0.42067782067200027,0.02826973419198166,True,1.0,0.000605792518924593,,0.4203213851136003,0.028024816721854938,0.004259772141721951,4.2682789633578654e-08,4.9179857562506546e-17,-37.12664560811701,772.0754131735398,0.028069186621424515,True,2,0.01200000000000001
alpha_trace,1.65,0.16640000000000002,True,0.4261141306675203,0.02469934768138509,True,1.0,0.0007378322613550075,,0.4256627924275203,0.024407504299153303,0.00406140871537911,7.60666694894088e-08,7.207013412738839e-17,-44.902820254785034,810.447276228179,0.02469599886683667,True,3,0.014399999999999996
alpha_trace,1.65,0.18368,True,0.4320724812042243,0.020066729391911342,True,1.0,0.0008795540125972564,,0.4315118559498243,0.019727865634183835,0.003623614359686887,3.886449930894972e-08,1.281352401072575e-16,-58.79543773604212,909.1668682037127,0.019779455286620017,True,4,0.01727999999999999
alpha_trace,1.65,0.20368,True,0.43828160539693534,0.014311617179358062,True,1.0,0.0009621943107283419,,0.43763826715693527,0.013953869432841189,0.002842124126081093,3.204689543966516e-08,3.2683782745441094e-16,-88.21177516486789,1160.2187416438674,0.01396514398935205,True,5,0.01999999999999999
alpha_trace,1.65,0.22368,True,0.44376467836404626,0.008179873231498543,True,1.0,0.0008192706225558592,,0.44318867836404624,0.007888570831498543,0.001764515523589594,2.9601887473535678e-08,1.2892019178672595e-15,-164.68595305082607,1870.3106417991125,0.008459441978282765,True,6,0.01999999999999999
alpha_trace,1.65,0.24367999999999998,True,0.4487390895711572,0.0018232722301558969,True,1.0,0.0006474474173609205,,0.4482589974111572,0.0016060743502434426,0.0003913681976673221,8.454133298479693e-08,5.371939313627152e-15,-305.31160215978235,3000.0,0.002577064266328011,True,7,0.01999999999999999
alpha_trace,1.65,0.24617999999999998,True,0.44889278729204607,0.0008207622900865541,True,1.0,3.900996215319309e-05,,0.4488629421976461,0.0008082019607969714,0.00019896315870899842,4.0920335335578575e-08,4.055734815051727e-15,-311.04939746536536,3000.0,0.0027411840995793676,True,8,0.0025000000000000022
alpha_trace,1.65,0.24867999999999998,True,0.449466886984135,1.0329571350500225e-05,True,1.0,9.266575446154553e-05,,0.449411620475335,4.752014493772433e-05,1.1817309643113286e-05,9.378870060395321e-07,4.3729681763052186e-15,-316.651066531885,3000.0,0.003168366607533279,True,9,0.0025000000000000022
alpha_trace,1.7,0.13,True,0.42866410521600024,0.02923905003914092,True,0.0,0.0,,0.42866410521600024,0.02923905003914092,0.0038010765050883197,6.895785277582651e-08,3.782119258769779e-17,-31.25651161869418,846.2145949830042,0.029273516166850286,True,0,0.0
alpha_trace,1.7,0.14,True,0.42866410521600024,0.02923905003914092,True,1.0,0.005625915884373483,,0.4326990856704002,0.027278829243499777,0.003819036094089969,2.8782719948300514e-08,4.6533448861794874e-17,-35.03084099062128,842.7124134066236,0.02740387002479146,True,1,0.010000000000000009
alpha_trace,1.7,0.15200000000000002,True,0.4375410622156802,0.024926564288730406,True,1.0,0.0005885432549553579,,0.43722306352128015,0.024678945633681292,0.003751199736319557,6.149542616570219e-08,6.195221047947682e-17,-40.675594428862844,858.4911197352258,0.024698247391533194,True,2,0.01200000000000001
alpha_trace,1.7,0.16640000000000002,True,0.44265183694233606,0.021559085301899115,True,1.0,0.0007194374533803842,,0.44224483380633606,0.021262463195249673,0.003538073875689546,1.7949621417937174e-08,9.373873730094719e-17,-49.827613968805224,910.8323898671448,0.021635215602484565,True,3,0.014399999999999996
alpha_trace,1.7,0.18368,True,0.4482709581484031,0.017162684269131732,True,1.0,0.0008547677969978168,,0.4477638692524031,0.016818631642947175,0.0030892462601765374,9.555050216033377e-08,1.767059072036801e-16,-66.7990609418458,1043.945823735408,0.01688720100488062,True,4,0.01727999999999999
alpha_trace,1.7,0.20368,True,0.4541516417594251,0.011675308087041507,True,1.0,0.0009375956673629462,,0.4535646159827851,0.011309765212327069,0.0023035729784467774,2.5026027331937648e-08,5.108901095587433e-16,-105.60651171048015,1401.0911497698664,0.011328532745580018,True,5,0.01999999999999999
alpha_trace,1.7,0.22368,True,0.4593653627131671,0.005800898781706962,True,1.0,0.0007955104270074351,,0.458837252489807,0.005503435997706963,0.0012310085639670935,2.5394453610100293e-08,4.090380394591315e-15,-229.38589616410493,2623.684220044676,0.006406682689384225,True,6,0.01999999999999999
alpha_trace,1.7,0.24367999999999998,True,0.4641098889968289,1e-08,True,2.0,0.0007273701032086735,,0.46338406141282895,2.3682691791177607e-05,5.7709983356741585e-06,2.395460351736945e-06,8.331043260099153e-15,-304.3475608929783,3000.0,0.0012671254879928226,True,7,0.01999999999999999
alpha_trace,1.75,0.13,True,0.4451717423616002,0.026040522216663815,True,0.0,0.0,,0.4451717423616002,0.026040522216663815,0.003385267888166296,7.618159811876052e-08,4.604031702747578e-17,-33.79721502705449,930.2892249970744,0.02606257274491774,True,0,0.0
alpha_trace,1.75,0.14,True,0.4451717423616002,0.026040522216663815,True,1.0,0.005271981818355867,,0.4489475590656002,0.024200889066354404,0.003388124469289617,9.531640520989517e-08,5.743766973724743e-17,-38.089203533387355,929.9482028751894,0.02435147574185136,True,1,0.010000000000000009
alpha_trace,1.75,0.15200000000000002,True,0.4534785391104002,0.02199332928598311,True,1.0,0.0005734412366156448,,0.4531935410688002,0.02174452666936933,0.0033051680537441387,4.2878325375914045e-08,7.812090229577896e-17,-44.608548058491756,953.7951739993955,0.02176857246876335,True,2,0.01200000000000001
alpha_trace,1.75,0.16640000000000002,True,0.45828871947264027,0.018796891792987245,True,1.0,0.0006963458128599947,,0.45792276808704024,0.0185006752022698,0.003078512353657695,7.656399848193908e-08,1.2261578334968682e-16,-55.433267903577764,1024.6176890724507,0.018868277745268735,True,3,0.014399999999999996
alpha_trace,1.75,0.18368,True,0.46359784050892827,0.014608053441750363,True,1.0,0.000830455269301704,,0.4631385986273282,0.014262093599971222,0.002619661352442714,6.890932338598719e-08,2.4704764033134966e-16,-76.38538784214141,1204.8550539647883,0.01429862428072049,True,4,0.01727999999999999
alpha_trace,1.75,0.20368,True,0.4691754395304393,0.00935632785657009,True,1.0,0.0009089187350502075,,0.4686396065448392,0.008989239216570091,0.0018309282436309961,6.407747050484004e-08,8.211297888439914e-16,-129.0486552603104,1725.0353355164475,0.009083556196603091,True,5,0.01999999999999999
alpha_trace,1.75,0.22368,True,0.47414061446235023,0.0037163848331689606,True,1.0,0.0007709482189696297,,0.4736561453167502,0.0034165303670966544,0.0007642095125121796,2.3277166900906692e-08,3.2856145336743257e-15,-262.0300488581141,3000.0,0.005044185049348828,True,6,0.01999999999999999
alpha_trace,1.75,0.22868,True,0.47491028000972796,0.002023353154728293,True,1.0,0.00010023264055303248,,0.4748438854881279,0.00198580868198685,0.0004541147293967529,5.6548325574119056e-08,4.304422590036015e-15,-272.8477277673936,3000.0,0.003478634176767385,True,7,0.0050000000000000044
alpha_trace,1.75,0.23118,True,0.47543775557381673,0.001270447839431948,True,1.0,1.3609831328753942e-05,,0.47542830266117675,0.0012655521793278877,0.00029257035281702107,7.55171247787802e-09,4.402348038335291e-15,-278.3306050519657,3000.0,0.002600439655953116,True,8,0.0025000000000000022
alpha_trace,1.75,0.23368,True,0.4760127198342256,0.0005452956766689252,True,1.0,8.397662465936055e-06,,0.47600682159422564,0.0005423068851156983,0.00012672627291383638,6.092085203357739e-08,4.510830457755877e-15,-283.86311167435275,3000.0,0.0017779176242017933,True,9,0.0025000000000000022
alpha_trace,1.75,0.23618,True,0.4765853405272745,1e-08,True,1.0,6.607131756891456e-05,,0.47656567972727454,3.154915007039999e-05,7.451278263627069e-06,1.1817956739480179e-05,5.027405051825308e-15,-289.1156210326775,3000.0,0.0011347710941336418,True,10,0.0025000000000000022
alpha_trace,1.8,0.13,True,0.46076663424000003,0.023240149159370657,True,0.0,0.0,,0.46076663424000003,0.023240149159370657,0.0030212193907181856,1.5498024301302075e-08,5.601156346020905e-17,-36.53795128045942,1020.4257243466607,0.023279356635813046,True,0,0.0
alpha_trace,1.8,0.14,True,0.46076663424000003,0.023240149159370657,True,1.0,0.0049658846093290744,,0.46430676710400004,0.021498923351326332,0.003009849269185687,3.169052753438785e-08,7.081736025282831e-17,-41.42958458935216,1024.6947369188038,0.021610138744004026,True,1,0.010000000000000009
alpha_trace,1.8,0.15200000000000002,True,0.46855492654080005,0.01940945238167314,True,1.0,0.0005520552336619709,,0.46829995054080004,0.01916462988452594,0.0029130237424479437,2.0653401066060277e-08,9.878115793715653e-17,-48.98168566585261,1059.2329626737092,0.01923512102595222,True,2,0.01200000000000001
alpha_trace,1.8,0.16640000000000002,True,0.47309177066496,0.016363477724365475,True,1.0,0.0006743231458699,,0.47276173956096,0.016069457667461005,0.0026739577558655115,9.080513182268632e-08,1.6117794121326099e-16,-61.858990293680236,1154.5111823371853,0.016314422172882863,True,3,0.014399999999999996
alpha_trace,1.8,0.18368,True,0.478115886385152,0.012355251006983084,True,1.0,0.0008029886668061624,,0.477699583690752,0.012011927957343817,0.0022063509272049124,6.956910124774258e-08,3.589732039368934e-16,-88.043904043176,1399.9614395687709,0.012011927964985937,True,4,0.01727999999999999
alpha_trace,1.8,0.20368,True,0.4834146810631964,0.007315713015078553,True,1.0,0.0008806503258149826,,0.48292494282319637,0.006949754871078552,0.0014155260721412796,7.237279468811051e-08,1.783018098528962e-15,-162.2715826888969,2183.344499502539,0.007371007712380187,True,5,0.01999999999999999
alpha_trace,1.8,0.22368,True,0.48815030195564074,0.0018875817848132866,True,1.0,0.0007452596832542132,,0.48770486195564067,0.0015888364074916853,0.00035539092762774016,9.521092310670866e-08,3.172066781103182e-15,-262.5215995512961,3000.0,0.002815015882388373,True,6,0.01999999999999999
alpha_trace,1.8,0.22618,True,0.4883023518471962,0.0009187215995433261,True,1.0,4.429682053725412e-05,,0.48827478740559616,0.000901383708459157,0.0002038749671792921,5.495292859375305e-08,3.220824534872996e-15,-267.92494097600013,3000.0,0.0030308371387293164,True,7,0.0025000000000000022
alpha_trace,1.8,0.22868,True,0.48884471285555164,0.00021393100942662864,True,1.0,9.566460961545152e-06,,0.4888388146155516,0.00021016511178360633,4.8060557762675094e-05,1.831370497754429e-08,4.164551456361442e-15,-273.3783060846446,3000.0,0.003464105180963914,True,8,0.0025000000000000022
alpha_trace,1.8,0.22968,True,0.48906442549953383,1e-08,True,1.0,0.00010712432104533302,,0.4889946178630538,4.063792773603518e-05,9.33371924241256e-06,1.6646672868141965e-05,3.5826062540753295e-15,-275.23115415735805,3000.0,0.0036137557586501893,True,9,0.0010000000000000009
alpha_trace,1.85,0.13,True,0.475514529024,0.02077894013227502,True,0.0,0.0,,0.475514529024,0.02077894013227502,0.0027012622171957525,3.521817104122511e-08,6.799979339339412e-17,-39.498805606639536,1117.1923552788235,0.020893556173987058,True,0,0.0
alpha_trace,1.85,0.14,True,0.475514529024,0.02077894013227502,True,1.0,0.004697865987985497,,0.47884073763840007,0.01912015434934812,0.002676821608908737,6.98699471620912e-08,8.738640621291183e-17,-45.084451514465414,1127.7821396577392,0.01915415247252094,True,1,0.010000000000000009
alpha_trace,1.85,0.15200000000000002,True,0.48283218797568017,0.017129611409835842,True,1.0,0.0005313209739898322,,0.4826041472716802,0.016889663803721137,0.0025672288981656135,2.5322666513083366e-08,1.2509570982091044e-16,-53.864104846913264,1176.3817676684641,0.01711642946648819,True,2,0.01200000000000001
alpha_trace,1.85,0.16640000000000002,True,0.48712023883161637,0.014213075148968761,True,1.0,0.0006506707576574997,,0.4868218714460164,0.013923960406141269,0.0023169470115819075,9.559141534252037e-08,2.1360927788192885e-16,-69.28335810694315,1304.0181983129166,0.01399830428382512,True,3,0.014399999999999996
alpha_trace,1.85,0.18368,True,0.49188314045521986,0.010365116329045427,True,1.0,0.0007760415213959794,,0.49150503869521983,0.010026265513045425,0.0018416244494361838,8.854408488531605e-08,5.234818670379427e-16,-102.50682275003093,1641.361746316191,0.010135337958462894,True,4,0.01727999999999999
alpha_trace,1.85,0.20368,True,0.49692537115957564,0.005515044571962272,True,1.0,0.0008499651958416823,,0.4964771943762155,0.005153942645562272,0.0010497550380481236,1.884231181152281e-08,2.4436626859822926e-15,-212.90975789703822,2880.9376431660667,0.006223972585288008,True,5,0.01999999999999999
alpha_trace,1.85,0.22368,True,0.5014493500572113,0.0002816197780791188,True,1.0,0.0006582330075140416,,0.5009977169052113,4.219432611358631e-05,9.438026865086987e-06,1.0789166441172924e-06,3.3331535075066744e-15,-262.84845959997824,3000.0,0.00047936632025055844,True,6,0.01999999999999999
alpha_trace,1.9,0.13,True,0.48947669160960006,0.018608016082565296,True,0.0,0.0,,0.48947669160960006,0.018608016082565296,0.0024190420907334886,7.601399999899577e-08,8.225475558961854e-17,-42.701420136207766,1221.2325464749945,0.018936401852415914,True,0,0.0
alpha_trace,1.9,0.14,True,0.48947669160960006,0.018608016082565296,True,1.0,0.004463528300798401,,0.49260973286400006,0.017018429863587547,0.0023825801809022567,6.527357828209917e-08,1.0786307281435742e-16,-49.095157560199155,1240.2899077937425,0.017022632459107987,True,1,0.010000000000000009
alpha_trace,1.9,0.15200000000000002,True,0.4963693823692801,0.015110926400814247,True,1.0,0.0005108062966808749,,0.4961635583692801,0.014877174634108172,0.0022613305443844427,9.777959530329701e-08,1.5894849747318132e-16,-59.341732857715904,1307.2294433483085,0.015212320917614017,True,2,0.01200000000000001
alpha_trace,1.9,0.16640000000000002,True,0.5004281489756162,0.012307668358732926,True,1.0,0.0006263480091903988,,0.5001593121116163,0.012024808601445183,0.002000928151280479,5.971353014103942e-08,2.8564639190590646e-16,-77.9487594143124,1477.9040251638264,0.012030223191875467,True,3,0.014399999999999996
alpha_trace,1.9,0.18368,True,0.5049542166024198,0.008601969362249598,True,1.0,0.0007479031779360219,,0.5046086534664196,0.008270327506249595,0.0015190937563479257,2.901634963764819e-08,7.718853487277118e-16,-120.88773790646466,1947.474966078134,0.008930117127930735,True,4,0.01727999999999999
alpha_trace,1.9,0.20368,True,0.509758354108553,0.003924863275699146,True,1.0,0.0008202905942431474,,0.509348205244553,0.0035696680588242044,0.0007270699902213139,7.174839818846346e-08,2.5585326174215664e-15,-221.9236855949212,3000.0,0.003823813133058621,True,5,0.01999999999999999
alpha_trace,1.9,0.20868,True,0.5105330931890865,0.0023945031969678553,True,1.0,0.00011499369898172127,,0.5104714015308465,0.002345980804948555,0.0004895592743766645,1.7104850412046905e-08,2.6557783487016646e-15,-232.0362667594761,3000.0,0.0034239604961698736,True,6,0.0050000000000000044
alpha_trace,1.9,0.21368,True,0.5115945978171399,0.0011222935510729055,True,1.0,4.0823640784967654e-05,,0.5115718463393799,0.001105345543028618,0.0002361902356343551,1.5055130805713274e-08,2.7335173057445735e-15,-242.3529018596846,3000.0,0.003760531446194689,True,7,0.0050000000000000044
alpha_trace,1.9,0.21618,True,0.5121220687436466,0.0004850279120686494,True,1.0,1.4505735385544593e-05,,0.5121138112076467,0.0004790649124400123,0.00010356425277128186,1.0932635359837009e-08,2.8156196871871072e-15,-247.5872105070483,3000.0,0.0032806337708888716,True,8,0.0025000000000000022
alpha_trace,1.9,0.21718,True,0.5123305971549533,0.00022855266020457003,True,1.0,2.6022409218141058e-06,,0.5123296534365533,0.00022734011604076608,4.937372640173358e-05,5.32996470602038e-08,2.8444690736515516e-15,-249.69696345237344,3000.0,0.003038142289080465,True,9,0.0010000000000000009
alpha_trace,1.9,0.21818,True,0.51254549566546,1e-08,True,1.0,8.248735989919681e-05,,0.5125243485089801,3.987528037011839e-05,8.699988671152431e-06,1.1364160674085816e-06,3.0417997638070552e-15,-251.66679428644244,3000.0,0.0028352099215140916,True,10,0.0010000000000000009
alpha_trace,1.95,0.13,True,0.5027121166848003,0.016686307336887293,True,0.0,0.0,,0.5027121166848003,0.016686307336887293,0.0021692199537953483,3.889222259227029e-08,9.963929565703329e-17,-46.172540412907935,1333.3064830482342,0.016829655440268564,True,0,0.0
alpha_trace,1.95,0.14,True,0.5027121166848003,0.016686307336887293,True,1.0,0.004256338983660004,,0.5056694075904002,0.015155714964349799,0.002121800095008972,9.820918220158264e-09,1.333583117695552e-16,-53.508500882490345,1363.4546094983793,0.015330449337858746,True,1,0.010000000000000009
alpha_trace,1.95,0.15200000000000002,True,0.5092181566771201,0.013319004117304805,True,1.0,0.000490169832991488,,0.5090329617715201,0.01309208490694861,0.001989996905856189,7.511509911737674e-09,2.0281357664116731e-16,-65.51994491971126,1454.1819368598772,0.013134566167704495,True,2,0.01200000000000001
alpha_trace,1.95,0.16640000000000002,True,0.513069226788864,0.010615728838067186,True,1.0,0.0006027802005617894,,0.5128250249072639,0.010340179654067184,0.0017206058944367797,1.8273839879603386e-08,3.9539230010308236e-16,-88.1705714581372,1682.4056813814307,0.010646208435587971,True,3,0.014399999999999996
alpha_trace,1.95,0.18368,True,0.5173755006701564,0.007037893350609474,True,1.0,0.0007207636635740709,,0.5170604117741564,0.0067137717506094725,0.001233185595151948,8.01351817456892e-08,1.1689504554253592e-15,-144.99650984907416,2348.2263506487443,0.00692593583652397,True,4,0.01727999999999999
alpha_trace,1.95,0.20368,True,0.5219624799071338,0.0025165403808667507,True,1.0,0.0007890608170869822,,0.5215853218655337,0.0021699971711805874,0.00044198502382606205,2.903675972560426e-08,2.436835011426085e-15,-222.365983831733,3000.0,0.002423947323350903,True,5,0.01999999999999999
alpha_trace,1.95,0.20868,True,0.5227165493883781,0.0010340535263233645,True,1.0,0.00011117646084768229,,0.5226596706939781,0.0009862910421700782,0.00020581921468005194,3.185420489543661e-08,3.0034656634976364e-15,-232.50886472787775,3000.0,0.0009863078555157102,True,6,0.0050000000000000044
alpha_trace,1.95,0.21118,True,0.5231968451082003,0.00039443797766482364,True,1.0,1.4853501278862657e-05,,0.5231885875722002,0.0003882646560417344,8.199373006289347e-05,9.69158507653108e-08,2.610567625485016e-15,-237.6557071098252,3000.0,0.0006514933746483739,True,7,0.0025000000000000022
alpha_trace,1.95,0.21218,True,0.5234001543234891,0.0001490541015903968,True,1.0,5.616242228764257e-06,,0.5233995251778891,0.00014626365572162342,3.103422247101406e-05,6.875773008704834e-08,2.6925795508858696e-15,-239.73340725550332,3000.0,0.0007485247146608093,True,8,0.0010000000000000009
alpha_trace,1.95,0.21318,True,0.523610462783578,1e-08,True,4.0,9.280629711858064e-05,,0.5235462899323782,3.3531835994403194e-05,7.148316797286874e-06,3.617924526825397e-06,2.966732147179762e-15,-241.4487691220487,3000.0,0.0008814982461626453,True,9,0.0010000000000000009
alpha_trace,2.0,0.13,True,0.5152724095488008,0.0149788297393153,True,0.0,0.0,,0.5152724095488008,0.0149788297393153,0.0019472478661109892,3.49261557203154e-08,1.2074696630817188e-16,-49.941685315706565,1454.3548493685132,0.014979081630343616,True,0,0.0
alpha_trace,2.0,0.14,True,0.5152724095488008,0.0149788297393153,True,1.0,0.004072805732310401,,0.5180705260032006,0.013499109255511198,0.0018898752957715679,2.3546568123780942e-08,1.6504467067293307e-16,-58.38233010573713,1498.8411353204656,0.013768689712057103,True,1,0.010000000000000009
alpha_trace,2.0,0.15200000000000002,True,0.5214282657484803,0.011723444674946274,True,1.0,0.0004707868486223609,,0.5212608638668803,0.011503435091704688,0.0017485221339391128,2.1099701257837158e-08,2.601794179317773e-16,-72.53494261463128,1620.420175446045,0.011588866383249172,True,2,0.01200000000000001
alpha_trace,2.0,0.16640000000000002,True,0.525089269303296,0.00910862609513688,True,1.0,0.0005788028369403338,,0.5248671268392961,0.008841387695136878,0.0014712069124707767,6.17404660073497e-08,5.423756415629198e-16,-100.39975726099429,1926.4091295424469,0.009111399822822677,True,3,0.014399999999999996
alpha_trace,2.0,0.18368,True,0.5291946424061952,0.005646930819255506,True,1.0,0.0006938135177072309,,0.528906105420595,0.005331445635255507,0.0009792799342837315,2.3726146521470736e-08,1.807746130069642e-15,-177.9415504452424,2895.028108407379,0.005422492690756931,True,4,0.01727999999999999
alpha_trace,2.0,0.20368,True,0.5335808491489502,0.0012690126955779944,True,1.0,0.0007602323593820066,,0.5332330840033501,0.000930999144164267,0.0001896259056833779,6.447499609904937e-08,2.3898016714847743e-15,-222.82600846152735,3000.0,0.0034648966266098103,True,5,0.01999999999999999
alpha_trace,2.0,0.20618,True,0.5337739563261945,0.00038094333277786127,True,1.0,4.8225393565398987e-05,,0.5337503240445944,0.0003599242708880402,7.420918617169614e-05,3.95250745289058e-08,2.433615885778685e-15,-227.88597431718145,3000.0,0.003318817492211655,True,6,0.0025000000000000022
alpha_trace,2.0,0.20718,True,0.5339572200610921,0.0001314943215775495,True,1.0,6.003607008304535e-06,,0.5339541057903722,0.0001289279712997774,2.6711297093887884e-05,9.967852252967776e-08,2.4915073269624846e-15,-229.92059468412643,3000.0,0.0030981450111214853,True,7,0.0010000000000000009
alpha_trace,2.0,0.20818,True,0.5341578875361499,1e-08,True,1.0,7.88185285499789e-05,,0.53412418892495,3.563570717185279e-05,7.418641519036313e-06,1.543602563938878e-05,2.740674440034607e-15,-231.67494603398765,3000.0,0.0029255951145228617,True,8,0.0010000000000000009
