target_index,point_id,sample_group,Mach,eta,alpha,chart_id,chart_path,N,mapping_scale,xi_max,eta_low,eta_high,max_step,forward_n_steps,backward_n_steps,ci_seed_target,ci_independent_original,ci_forward,cr_forward,ci_backward,cr_backward,forward_backward_ci_abs,forward_backward_overlap,forward_min_adjacent_overlap,backward_min_adjacent_overlap,minimum_adjacent_overlap,continuation_status,reference_status,success,error,traceback,ci_classic_raw,ci_cont_abs_err_vs_classic,ci_cont_rel_err_vs_classic,p_rel_cont_vs_classic,rho_rel_cont_vs_classic,u_rel_cont_vs_classic,v_rel_cont_vs_classic,p_overlap_cont_vs_classic
3,OFFGRID_0373,near_neutral,0.1782396798782073,0.960638057686756,0.9452554582659508,NEUTRAL3_LOWM,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL3_LOWM_M0.10_0.40_eta0.92_0.98_ciIDW,401,5.0,0.98,0.92,0.98,0.0025,18,9,0.0234166452020575,0.0249164146615995,0.024916414661476986,9.455215682851662e-13,0.024916414661476986,9.455215682851662e-13,0.0,1.0000000000000002,0.9999991208792884,0.9999989929087449,0.9999989929087449,validated_bidirectional,classic_consistent,True,,,0.024985659674417557,6.924501294057125e-05,0.0027713902231474878,5.0120148575288216e-05,5.012014857528536e-05,0.0017497843169484218,9.763868894706989e-05,0.9999999987447666
